id,week_ending,hscp,simd_quintile,admission_type,admission_type_qf,number_admissions,average20182019,percent_variation
37417,20210523,S37000035,1,Planned,,67,66.5,0.8
37418,20210523,S37000035,2,Planned,,65,69.5,-6.5
37419,20210523,S37000035,3,Planned,,22,22,0
37420,20210523,S37000035,4,Planned,,23,32,-28.1
37421,20210523,S37000035,5,Planned,,12,23,-47.8
37422,20210530,S37000001,1,Planned,,14,13.5,3.7
37423,20210530,S37000001,2,Planned,,20,32,-37.5
37424,20210530,S37000001,3,Planned,,9,24.5,-63.3
37425,20210530,S37000001,4,Planned,,7,15,-53.3
37426,20210530,S37000001,5,Planned,,16,33.5,-52.2
37427,20210530,S37000002,2,Planned,,11,20.5,-46.3
37428,20210530,S37000002,3,Planned,,16,36,-55.6
37429,20210530,S37000002,4,Planned,,42,62.5,-32.8
37430,20210530,S37000002,5,Planned,,39,36.5,6.8
37431,20210530,S37000003,1,Planned,,5,6,-16.7
37432,20210530,S37000003,2,Planned,,17,19,-10.5
37433,20210530,S37000003,3,Planned,,24,23,4.3
37434,20210530,S37000003,4,Planned,,27,16.5,63.6
37435,20210530,S37000003,5,Planned,,6,7.5,-20
37436,20210530,S37000004,1,Planned,,13,9,44.4
37437,20210530,S37000004,2,Planned,,18,20,-10
37438,20210530,S37000004,3,Planned,,30,37,-18.9
37439,20210530,S37000004,4,Planned,,14,15.5,-9.7
37440,20210530,S37000005,1,Planned,,13,20,-35
37441,20210530,S37000005,2,Planned,,16,27,-40.7
37442,20210530,S37000005,3,Planned,,8,18,-55.6
37443,20210530,S37000005,4,Planned,,17,24.5,-30.6
37444,20210530,S37000005,5,Planned,,10,11.5,-13
37445,20210530,S37000006,1,Planned,,5,15.5,-67.7
37446,20210530,S37000006,2,Planned,,23,39.5,-41.8
37447,20210530,S37000006,3,Planned,,37,55.5,-33.3
37448,20210530,S37000006,4,Planned,,13,25.5,-49
37449,20210530,S37000007,1,Planned,,38,29.5,28.8
37450,20210530,S37000007,2,Planned,,17,13,30.8
37451,20210530,S37000007,3,Planned,,7,3.5,100
37452,20210530,S37000007,4,Planned,,10,10.5,-4.8
37453,20210530,S37000007,5,Planned,,8,13,-38.5
37454,20210530,S37000008,1,Planned,,11,16,-31.2
37455,20210530,S37000008,2,Planned,,14,14.5,-3.4
37456,20210530,S37000008,3,Planned,,5,8,-37.5
37457,20210530,S37000008,4,Planned,,8,7,14.3
37458,20210530,S37000008,5,Planned,,6,6,0
37459,20210530,S37000009,1,Planned,,6,2.5,140
37460,20210530,S37000009,2,Planned,,18,17,5.9
37461,20210530,S37000009,3,Planned,,8,5.5,45.5
37462,20210530,S37000009,4,Planned,,24,22.5,6.7
37463,20210530,S37000009,5,Planned,,37,54.5,-32.1
37464,20210530,S37000010,2,Planned,,17,14.5,17.2
37465,20210530,S37000010,3,Planned,,14,18,-22.2
37466,20210530,S37000010,4,Planned,,17,11,54.5
37467,20210530,S37000010,5,Planned,,5,5,0
37468,20210530,S37000011,3,Planned,,5,5,0
37469,20210530,S37000011,4,Planned,,9,14.5,-37.9
37470,20210530,S37000011,5,Planned,,24,39,-38.5
37471,20210530,S37000012,1,Planned,,36,39.5,-8.9
37472,20210530,S37000012,2,Planned,,25,33.5,-25.4
37473,20210530,S37000012,3,Planned,,14,30,-53.3
37474,20210530,S37000012,4,Planned,,43,42.5,1.2
37475,20210530,S37000012,5,Planned,,76,103.5,-26.6
37476,20210530,S37000013,1,Planned,,11,27.5,-60
37477,20210530,S37000013,2,Planned,,23,26.5,-13.2
37478,20210530,S37000013,3,Planned,,18,25,-28
37479,20210530,S37000013,4,Planned,,13,19.5,-33.3
37480,20210530,S37000013,5,Planned,,10,19.5,-48.7
37481,20210530,S37000016,1,Planned,,10,21.5,-53.5
37482,20210530,S37000016,2,Planned,,13,40.5,-67.9
37483,20210530,S37000016,3,Planned,,57,67,-14.9
37484,20210530,S37000016,4,Planned,,37,52.5,-29.5
37485,20210530,S37000016,5,Planned,,7,12.5,-44
37486,20210530,S37000017,1,Planned,,21,29,-27.6
37487,20210530,S37000017,3,Planned,,5,8.5,-41.2
37488,20210530,S37000017,5,Planned,,10,6,66.7
37489,20210530,S37000018,2,Planned,,17,20.5,-17.1
37490,20210530,S37000018,3,Planned,,12,10,20
37491,20210530,S37000018,4,Planned,,10,8.5,17.6
37492,20210530,S37000018,5,Planned,,12,4.5,166.7
37493,20210530,S37000019,3,Planned,,8,21,-61.9
37494,20210530,S37000019,4,Planned,,13,20.5,-36.6
37495,20210530,S37000020,1,Planned,,13,20,-35
37496,20210530,S37000020,2,Planned,,15,17,-11.8
37497,20210530,S37000020,3,Planned,,13,12,8.3
37498,20210530,S37000020,4,Planned,,10,12,-16.7
37499,20210530,S37000022,4,Planned,,11,14,-21.4
37500,20210530,S37000024,1,Planned,,28,41.5,-32.5
37543,20210530,S37000035,4,Planned,,26,31,-16.1
37544,20210530,S37000035,5,Planned,,11,15.5,-29
37545,20210606,S37000001,1,Planned,,9,18,-50
37546,20210606,S37000001,2,Planned,,12,39.5,-69.6
37547,20210606,S37000001,3,Planned,,15,26,-42.3
37548,20210606,S37000001,4,Planned,,14,28.5,-50.9
37549,20210606,S37000001,5,Planned,,30,47,-36.2
37550,20210606,S37000002,2,Planned,,7,20,-65
37551,20210606,S37000002,3,Planned,,23,38.5,-40.3
37552,20210606,S37000002,4,Planned,,36,63.5,-43.3
37553,20210606,S37000002,5,Planned,,28,42.5,-34.1
37554,20210606,S37000003,1,Planned,,6,5.5,9.1
37555,20210606,S37000003,2,Planned,,13,17,-23.5
37556,20210606,S37000003,3,Planned,,19,29,-34.5
37557,20210606,S37000003,4,Planned,,17,23,-26.1
37558,20210606,S37000003,5,Planned,,5,12.5,-60
37559,20210606,S37000004,1,Planned,,8,8.5,-5.9
37560,20210606,S37000004,2,Planned,,10,16.5,-39.4
37561,20210606,S37000004,3,Planned,,27,35.5,-23.9
37562,20210606,S37000004,4,Planned,,9,14.5,-37.9
37563,20210606,S37000005,1,Planned,,26,26,0
37564,20210606,S37000005,2,Planned,,20,17,17.6
37565,20210606,S37000005,3,Planned,,20,21,-4.8
37566,20210606,S37000005,4,Planned,,21,25,-16
37567,20210606,S37000005,5,Planned,,19,18,5.6
37568,20210606,S37000006,1,Planned,,12,12,0
37569,20210606,S37000006,2,Planned,,31,33.5,-7.5
37570,20210606,S37000006,3,Planned,,36,42.5,-15.3
37571,20210606,S37000006,4,Planned,,13,23,-43.5
37572,20210606,S37000006,5,Planned,,8,7,14.3
37573,20210606,S37000007,1,Planned,,26,42,-38.1
37574,20210606,S37000007,2,Planned,,11,20.5,-46.3
37575,20210606,S37000007,3,Planned,,6,8.5,-29.4
37576,20210606,S37000007,4,Planned,,9,9,0
37577,20210606,S37000007,5,Planned,,8,12.5,-36
37578,20210606,S37000008,1,Planned,,8,15,-46.7
37579,20210606,S37000008,2,Planned,,9,12.5,-28
37580,20210606,S37000009,1,Planned,,5,5,0
37581,20210606,S37000009,2,Planned,,24,16.5,45.5
37582,20210606,S37000009,3,Planned,,5,8,-37.5
37583,20210606,S37000009,4,Planned,,22,23,-4.3
37584,20210606,S37000009,5,Planned,,43,39,10.3
37585,20210606,S37000010,2,Planned,,9,14,-35.7
37586,20210606,S37000010,3,Planned,,9,13,-30.8
37587,20210606,S37000010,4,Planned,,15,14.5,3.4
37588,20210606,S37000010,5,Planned,,9,11.5,-21.7
37589,20210606,S37000011,4,Planned,,19,17,11.8
37590,20210606,S37000011,5,Planned,,31,39,-20.5
37591,20210606,S37000012,1,Planned,,39,33,18.2
37592,20210606,S37000012,2,Planned,,28,43,-34.9
37593,20210606,S37000012,3,Planned,,36,28,28.6
37594,20210606,S37000012,4,Planned,,43,42,2.4
37595,20210606,S37000012,5,Planned,,71,85.5,-17
37596,20210606,S37000013,1,Planned,,23,25,-8
37597,20210606,S37000013,2,Planned,,35,30.5,14.8
37598,20210606,S37000013,3,Planned,,28,28,0
37599,20210606,S37000013,4,Planned,,9,19,-52.6
37600,20210606,S37000013,5,Planned,,14,16,-12.5
37601,20210606,S37000016,1,Planned,,13,17,-23.5
37602,20210606,S37000016,2,Planned,,16,38,-57.9
37603,20210606,S37000016,3,Planned,,49,79,-38
37604,20210606,S37000016,4,Planned,,34,61.5,-44.7
37605,20210606,S37000016,5,Planned,,8,9,-11.1
37606,20210606,S37000017,1,Planned,,12,24,-50
37607,20210606,S37000017,2,Planned,,6,9.5,-36.8
37608,20210606,S37000017,3,Planned,,5,8.5,-41.2
37609,20210606,S37000017,4,Planned,,5,11,-54.5
37610,20210606,S37000017,5,Planned,,5,8.5,-41.2
37611,20210606,S37000018,2,Planned,,14,13,7.7
37612,20210606,S37000018,3,Planned,,13,9,44.4
37613,20210606,S37000018,5,Planned,,6,5,20
37614,20210606,S37000019,2,Planned,,5,14.5,-65.5
37615,20210606,S37000019,3,Planned,,12,25,-52
37616,20210606,S37000019,4,Planned,,16,27,-40.7
37617,20210606,S37000020,1,Planned,,14,23.5,-40.4
37618,20210606,S37000020,2,Planned,,6,11,-45.5
37619,20210606,S37000020,3,Planned,,11,7.5,46.7
37620,20210606,S37000020,4,Planned,,9,12,-25
37621,20210606,S37000022,4,Planned,,11,12,-8.3
37622,20210606,S37000024,1,Planned,,29,35,-17.1
37623,20210606,S37000024,2,Planned,,21,32.5,-35.4
37624,20210606,S37000024,3,Planned,,18,23.5,-23.4
37625,20210606,S37000024,4,Planned,,16,15.5,3.2
37626,20210606,S37000024,5,Planned,,18,19,-5.3
37627,20210606,S37000025,1,Planned,,5,5,0
37628,20210606,S37000025,2,Planned,,10,14,-28.6
37629,20210606,S37000025,3,Planned,,20,30.5,-34.4
37630,20210606,S37000025,4,Planned,,26,16.5,57.6
37631,20210606,S37000025,5,Planned,,8,4.5,77.8
37632,20210606,S37000026,4,Planned,,6,8.5,-29.4
37633,20210606,S37000027,1,Planned,,6,11,-45.5
37634,20210606,S37000027,2,Planned,,7,12,-41.7
37635,20210606,S37000027,3,Planned,,8,12,-33.3
37636,20210606,S37000027,4,Planned,,5,6.5,-23.1
37637,20210606,S37000027,5,Planned,,5,9.5,-47.4
37638,20210606,S37000028,1,Planned,,31,53,-41.5
37639,20210606,S37000028,2,Planned,,34,41,-17.1
37640,20210606,S37000028,3,Planned,,40,29.5,35.6
37641,20210606,S37000028,4,Planned,,40,31.5,27
37642,20210606,S37000028,5,Planned,,23,28,-17.9
37643,20210606,S37000029,1,Planned,,34,40.5,-16
37644,20210606,S37000029,2,Planned,,28,25,12
37645,20210606,S37000029,3,Planned,,14,16.5,-15.2
37646,20210606,S37000029,4,Planned,,9,4.5,100
37647,20210606,S37000030,1,Planned,,16,11,45.5
37648,20210606,S37000030,2,Planned,,25,32,-21.9
37649,20210606,S37000030,3,Planned,,16,16.5,-3
37650,20210606,S37000030,4,Planned,,12,16,-25
37651,20210606,S37000030,5,Planned,,15,11.5,30.4
37652,20210606,S37000031,2,Planned,,7,3.5,100
37653,20210606,S37000031,3,Planned,,26,23,13
37654,20210606,S37000032,1,Planned,,27,45.5,-40.7
37655,20210606,S37000032,2,Planned,,43,52,-17.3
37656,20210606,S37000032,3,Planned,,46,43.5,5.7
37657,20210606,S37000032,4,Planned,,35,44,-20.5
37658,20210606,S37000032,5,Planned,,33,49,-32.7
37659,20210606,S37000033,1,Planned,,7,7,0
37660,20210606,S37000033,2,Planned,,9,9.5,-5.3
37661,20210606,S37000033,3,Planned,,18,20.5,-12.2
37662,20210606,S37000033,4,Planned,,30,33.5,-10.4
37663,20210606,S37000033,5,Planned,,21,20.5,2.4
37664,20210606,S37000034,1,Planned,,236,237.5,-0.6
37665,20210606,S37000034,2,Planned,,92,86.5,6.4
37666,20210606,S37000034,3,Planned,,45,51.5,-12.6
37667,20210606,S37000034,4,Planned,,53,45,17.8
37668,20210606,S37000034,5,Planned,,42,40.5,3.7
37669,20210606,S37000035,1,Planned,,58,61,-4.9
37670,20210606,S37000035,2,Planned,,30,47.5,-36.8
37671,20210606,S37000035,3,Planned,,27,20.5,31.7
37672,20210606,S37000035,4,Planned,,26,31.5,-17.5
37673,20210606,S37000035,5,Planned,,18,15,20
37674,20210613,S37000001,1,Planned,,12,12.5,-4
37675,20210613,S37000001,2,Planned,,18,27,-33.3
37676,20210613,S37000001,3,Planned,,15,21,-28.6
37677,20210613,S37000001,4,Planned,,9,21,-57.1
37678,20210613,S37000001,5,Planned,,25,43,-41.9
37679,20210613,S37000002,1,Planned,,5,5,0
37680,20210613,S37000002,2,Planned,,6,20.5,-70.7
37681,20210613,S37000002,3,Planned,,22,40,-45
37682,20210613,S37000002,4,Planned,,35,75,-53.3
37683,20210613,S37000002,5,Planned,,27,44,-38.6
37684,20210613,S37000003,1,Planned,,6,5,20
37685,20210613,S37000003,2,Planned,,13,19.5,-33.3
37686,20210613,S37000003,3,Planned,,17,26,-34.6
37687,20210613,S37000003,4,Planned,,19,21,-9.5
37688,20210613,S37000003,5,Planned,,8,11,-27.3
37689,20210613,S37000004,2,Planned,,10,15.5,-35.5
37690,20210613,S37000004,3,Planned,,41,38.5,6.5
37691,20210613,S37000004,4,Planned,,14,12,16.7
37692,20210613,S37000004,5,Planned,,9,9,0
37693,20210613,S37000005,1,Planned,,15,24.5,-38.8
37694,20210613,S37000005,2,Planned,,22,14,57.1
37695,20210613,S37000005,3,Planned,,15,17.5,-14.3
37696,20210613,S37000005,4,Planned,,17,22,-22.7
37697,20210613,S37000005,5,Planned,,25,22,13.6
37698,20210613,S37000006,1,Planned,,13,7,85.7
37699,20210613,S37000006,2,Planned,,14,28.5,-50.9
37700,20210613,S37000006,3,Planned,,20,46,-56.5
37701,20210613,S37000006,4,Planned,,8,19,-57.9
37702,20210613,S37000006,5,Planned,,9,7.5,20
37703,20210613,S37000007,1,Planned,,30,41.5,-27.7
37704,20210613,S37000007,2,Planned,,15,22,-31.8
37705,20210613,S37000007,3,Planned,,8,16,-50
37706,20210613,S37000007,4,Planned,,8,15.5,-48.4
37707,20210613,S37000007,5,Planned,,16,13,23.1
37708,20210613,S37000008,1,Planned,,11,20.5,-46.3
37709,20210613,S37000008,2,Planned,,11,11,0
37710,20210613,S37000008,3,Planned,,6,10,-40
37711,20210613,S37000008,4,Planned,,6,5,20
37712,20210613,S37000008,5,Planned,,5,2.5,100
37713,20210613,S37000009,1,Planned,,6,4,50
37714,20210613,S37000009,2,Planned,,30,18.5,62.2
37715,20210613,S37000009,4,Planned,,26,26,0
37716,20210613,S37000009,5,Planned,,34,51.5,-34
37717,20210613,S37000010,1,Planned,,5,2.5,100
37718,20210613,S37000010,2,Planned,,9,20.5,-56.1
37719,20210613,S37000010,3,Planned,,12,10,20
37720,20210613,S37000010,4,Planned,,18,7.5,140
37721,20210613,S37000010,5,Planned,,6,9,-33.3
37722,20210613,S37000011,1,Planned,,5,4,25
37723,20210613,S37000011,2,Planned,,8,8,0
37724,20210613,S37000011,3,Planned,,5,4,25
37725,20210613,S37000011,4,Planned,,14,17.5,-20
37726,20210613,S37000011,5,Planned,,29,40,-27.5
37727,20210613,S37000012,1,Planned,,30,29.5,1.7
37728,20210613,S37000012,2,Planned,,35,36,-2.8
37729,20210613,S37000012,3,Planned,,21,24,-12.5
37730,20210613,S37000012,4,Planned,,25,39,-35.9
37731,20210613,S37000012,5,Planned,,73,84,-13.1
37732,20210613,S37000013,1,Planned,,20,28.5,-29.8
37733,20210613,S37000013,2,Planned,,24,38.5,-37.7
37734,20210613,S37000013,3,Planned,,23,35.5,-35.2
37735,20210613,S37000013,4,Planned,,10,20,-50
37736,20210613,S37000013,5,Planned,,11,13.5,-18.5
37737,20210613,S37000016,1,Planned,,12,20.5,-41.5
37738,20210613,S37000016,2,Planned,,27,28,-3.6
37739,20210613,S37000016,3,Planned,,50,64,-21.9
37740,20210613,S37000016,4,Planned,,43,58,-25.9
37741,20210613,S37000016,5,Planned,,8,15,-46.7
37742,20210613,S37000017,1,Planned,,23,31,-25.8
37743,20210613,S37000017,2,Planned,,5,11.5,-56.5
37744,20210613,S37000017,3,Planned,,8,13,-38.5
37745,20210613,S37000017,4,Planned,,5,7.5,-33.3
37746,20210613,S37000017,5,Planned,,8,10,-20
37747,20210613,S37000018,2,Planned,,21,16.5,27.3
37748,20210613,S37000018,3,Planned,,14,11,27.3
37749,20210613,S37000018,4,Planned,,6,10,-40
37750,20210613,S37000018,5,Planned,,8,9.5,-15.8
37771,20210613,S37000028,1,Planned,,35,49,-28.6
37772,20210613,S37000028,2,Planned,,34,50.5,-32.7
37773,20210613,S37000028,3,Planned,,33,33.5,-1.5
37774,20210613,S37000028,4,Planned,,28,37,-24.3
37775,20210613,S37000028,5,Planned,,24,33.5,-28.4
37776,20210613,S37000029,1,Planned,,35,46,-23.9
37777,20210613,S37000029,2,Planned,,29,28,3.6
37778,20210613,S37000029,3,Planned,,11,12.5,-12
37779,20210613,S37000029,4,Planned,,6,7.5,-20
37780,20210613,S37000029,5,Planned,,5,3.5,42.9
37781,20210613,S37000030,1,Planned,,12,15.5,-22.6
37782,20210613,S37000030,2,Planned,,28,33.5,-16.4
37783,20210613,S37000030,3,Planned,,14,20,-30
37784,20210613,S37000030,4,Planned,,16,14.5,10.3
37785,20210613,S37000030,5,Planned,,9,10.5,-14.3
37786,20210613,S37000031,3,Planned,,20,24,-16.7
37787,20210613,S37000032,1,Planned,,36,47.5,-24.2
37788,20210613,S37000032,2,Planned,,46,46,0
37789,20210613,S37000032,3,Planned,,41,51,-19.6
37790,20210613,S37000032,4,Planned,,33,47.5,-30.5
37791,20210613,S37000032,5,Planned,,27,45.5,-40.7
37792,20210613,S37000033,1,Planned,,5,5,0
37793,20210613,S37000033,3,Planned,,14,21,-33.3
37794,20210613,S37000033,4,Planned,,25,48.5,-48.5
37795,20210613,S37000033,5,Planned,,15,21.5,-30.2
37796,20210613,S37000034,1,Planned,,275,290,-5.2
37797,20210613,S37000034,2,Planned,,73,103.5,-29.5
37798,20210613,S37000034,3,Planned,,52,60.5,-14
37799,20210613,S37000034,4,Planned,,49,44.5,10.1
37800,20210613,S37000034,5,Planned,,38,43.5,-12.6
37801,20210613,S37000035,1,Planned,,49,72,-31.9
37802,20210613,S37000035,2,Planned,,55,55.5,-0.9
37803,20210613,S37000035,3,Planned,,27,35,-22.9
37804,20210613,S37000035,4,Planned,,27,29,-6.9
37805,20210613,S37000035,5,Planned,,9,17.5,-48.6
37806,20210620,S37000001,1,Planned,,14,15.5,-9.7
37807,20210620,S37000001,2,Planned,,24,36.5,-34.2
37808,20210620,S37000001,3,Planned,,12,15.5,-22.6
37809,20210620,S37000001,4,Planned,,11,17.5,-37.1
37810,20210620,S37000001,5,Planned,,31,43.5,-28.7
37811,20210620,S37000002,2,Planned,,11,18.5,-40.5
37812,20210620,S37000002,3,Planned,,13,47.5,-72.6
37813,20210620,S37000002,4,Planned,,28,59.5,-52.9
37814,20210620,S37000002,5,Planned,,21,41.5,-49.4
37815,20210620,S37000003,1,Planned,,7,6,16.7
37816,20210620,S37000003,2,Planned,,10,21.5,-53.5
37817,20210620,S37000003,3,Planned,,16,25,-36
37818,20210620,S37000003,4,Planned,,19,22,-13.6
37819,20210620,S37000003,5,Planned,,9,15.5,-41.9
37820,20210620,S37000004,1,Planned,,11,12.5,-12
37821,20210620,S37000004,2,Planned,,14,16.5,-15.2
37822,20210620,S37000004,3,Planned,,29,39.5,-26.6
37823,20210620,S37000004,4,Planned,,16,20,-20
37824,20210620,S37000004,5,Planned,,10,6,66.7
37825,20210620,S37000005,1,Planned,,7,15.5,-54.8
37826,20210620,S37000005,2,Planned,,18,17,5.9
37827,20210620,S37000005,3,Planned,,10,16.5,-39.4
37828,20210620,S37000005,4,Planned,,18,22.5,-20
37829,20210620,S37000005,5,Planned,,20,13.5,48.1
37830,20210620,S37000006,1,Planned,,8,8,0
37831,20210620,S37000006,2,Planned,,29,34,-14.7
37832,20210620,S37000006,3,Planned,,40,43.5,-8
37833,20210620,S37000006,4,Planned,,15,14.5,3.4
37834,20210620,S37000007,1,Planned,,36,48.5,-25.8
37835,20210620,S37000007,2,Planned,,15,16.5,-9.1
37836,20210620,S37000007,3,Planned,,10,10.5,-4.8
37837,20210620,S37000007,4,Planned,,13,14,-7.1
37838,20210620,S37000007,5,Planned,,15,10,50
37839,20210620,S37000008,1,Planned,,17,17,0
37840,20210620,S37000008,2,Planned,,13,14.5,-10.3
37841,20210620,S37000008,3,Planned,,10,10.5,-4.8
37842,20210620,S37000009,1,Planned,,7,3,133.3
37843,20210620,S37000009,2,Planned,,23,14.5,58.6
37844,20210620,S37000009,3,Planned,,10,5.5,81.8
37845,20210620,S37000009,4,Planned,,15,18,-16.7
37846,20210620,S37000009,5,Planned,,50,49,2
37847,20210620,S37000010,2,Planned,,13,17,-23.5
37848,20210620,S37000010,3,Planned,,15,16,-6.2
37849,20210620,S37000010,4,Planned,,15,19.5,-23.1
37850,20210620,S37000010,5,Planned,,6,10,-40
37851,20210620,S37000011,2,Planned,,10,4.5,122.2
37852,20210620,S37000011,4,Planned,,17,16.5,3
37853,20210620,S37000011,5,Planned,,34,37,-8.1
37854,20210620,S37000012,1,Planned,,21,31.5,-33.3
37855,20210620,S37000012,2,Planned,,23,33.5,-31.3
37856,20210620,S37000012,3,Planned,,27,22,22.7
37857,20210620,S37000012,4,Planned,,32,40,-20
37858,20210620,S37000012,5,Planned,,77,88.5,-13
37859,20210620,S37000013,1,Planned,,17,18,-5.6
37860,20210620,S37000013,2,Planned,,26,35.5,-26.8
37861,20210620,S37000013,3,Planned,,24,34,-29.4
37862,20210620,S37000013,4,Planned,,14,20.5,-31.7
37863,20210620,S37000013,5,Planned,,22,22,0
37864,20210620,S37000016,1,Planned,,14,23.5,-40.4
37865,20210620,S37000016,2,Planned,,20,31.5,-36.5
37866,20210620,S37000016,3,Planned,,38,64,-40.6
37867,20210620,S37000016,4,Planned,,29,51.5,-43.7
37868,20210620,S37000016,5,Planned,,7,12.5,-44
37869,20210620,S37000017,1,Planned,,22,26.5,-17
37870,20210620,S37000017,2,Planned,,9,9,0
37871,20210620,S37000017,3,Planned,,6,10.5,-42.9
37872,20210620,S37000017,4,Planned,,10,8.5,17.6
37873,20210620,S37000017,5,Planned,,5,5.5,-9.1
37874,20210620,S37000018,2,Planned,,19,19,0
37875,20210620,S37000018,3,Planned,,15,14,7.1
37876,20210620,S37000018,4,Planned,,15,9,66.7
37877,20210620,S37000018,5,Planned,,6,4.5,33.3
37878,20210620,S37000019,3,Planned,,11,24.5,-55.1
37879,20210620,S37000019,4,Planned,,11,27.5,-60
37880,20210620,S37000020,1,Planned,,16,25.5,-37.3
37881,20210620,S37000020,2,Planned,,16,13.5,18.5
37882,20210620,S37000020,3,Planned,,10,13.5,-25.9
37883,20210620,S37000020,5,Planned,,6,5.5,9.1
37884,20210620,S37000022,2,Planned,,7,2.5,180
37885,20210620,S37000022,4,Planned,,9,10.5,-14.3
37886,20210620,S37000024,1,Planned,,39,50,-22
37887,20210620,S37000024,2,Planned,,34,37,-8.1
37888,20210620,S37000024,3,Planned,,21,21,0
37889,20210620,S37000024,4,Planned,,19,19,0
37890,20210620,S37000024,5,Planned,,33,24,37.5
37891,20210620,S37000025,2,Planned,,14,13,7.7
37892,20210620,S37000025,3,Planned,,26,33.5,-22.4
37893,20210620,S37000025,4,Planned,,17,18.5,-8.1
37894,20210620,S37000025,5,Planned,,5,5,0
37895,20210620,S37000026,3,Planned,,6,5.5,9.1
37896,20210620,S37000027,1,Planned,,5,8.5,-41.2
37897,20210620,S37000027,2,Planned,,15,12,25
37898,20210620,S37000027,3,Planned,,13,12,8.3
37899,20210620,S37000028,1,Planned,,32,52,-38.5
37900,20210620,S37000028,2,Planned,,44,55.5,-20.7
37901,20210620,S37000028,3,Planned,,33,35.5,-7
37902,20210620,S37000028,4,Planned,,25,36.5,-31.5
37903,20210620,S37000028,5,Planned,,30,30.5,-1.6
37904,20210620,S37000029,1,Planned,,29,41.5,-30.1
37905,20210620,S37000029,2,Planned,,26,31.5,-17.5
37906,20210620,S37000029,3,Planned,,13,15.5,-16.1
37907,20210620,S37000029,4,Planned,,8,7.5,6.7
37908,20210620,S37000029,5,Planned,,5,2,150
37909,20210620,S37000030,1,Planned,,6,19,-68.4
37910,20210620,S37000030,2,Planned,,17,30.5,-44.3
37911,20210620,S37000030,3,Planned,,11,18.5,-40.5
37912,20210620,S37000030,4,Planned,,14,16,-12.5
37913,20210620,S37000030,5,Planned,,12,14.5,-17.2
37914,20210620,S37000031,3,Planned,,19,23.5,-19.1
37915,20210620,S37000032,1,Planned,,39,49,-20.4
37916,20210620,S37000032,2,Planned,,48,48.5,-1
37917,20210620,S37000032,3,Planned,,38,48.5,-21.6
37918,20210620,S37000032,4,Planned,,35,60,-41.7
37919,20210620,S37000032,5,Planned,,31,36,-13.9
37920,20210620,S37000033,2,Planned,,7,12.5,-44
37921,20210620,S37000033,3,Planned,,18,19.5,-7.7
37922,20210620,S37000033,4,Planned,,20,40.5,-50.6
37923,20210620,S37000033,5,Planned,,20,19,5.3
37924,20210620,S37000034,1,Planned,,260,248,4.8
37925,20210620,S37000034,2,Planned,,86,84,2.4
37926,20210620,S37000034,3,Planned,,51,52.5,-2.9
37927,20210620,S37000034,4,Planned,,55,45.5,20.9
37928,20210620,S37000034,5,Planned,,35,42,-16.7
37929,20210620,S37000035,1,Planned,,54,77.5,-30.3
37930,20210620,S37000035,2,Planned,,37,62.5,-40.8
37931,20210620,S37000035,3,Planned,,18,31,-41.9
37932,20210620,S37000035,4,Planned,,31,35.5,-12.7
37933,20210620,S37000035,5,Planned,,19,18.5,2.7
37934,20210627,S37000001,1,Planned,,7,12,-41.7
37935,20210627,S37000001,2,Planned,,10,32.5,-69.2
37936,20210627,S37000001,3,Planned,,13,16,-18.8
37937,20210627,S37000001,4,Planned,,13,18,-27.8
37938,20210627,S37000001,5,Planned,,18,31.5,-42.9
37939,20210627,S37000002,2,Planned,,7,18.5,-62.2
37940,20210627,S37000002,3,Planned,,20,35,-42.9
37941,20210627,S37000002,4,Planned,,43,58,-25.9
37942,20210627,S37000002,5,Planned,,29,40.5,-28.4
37943,20210627,S37000003,1,Planned,,6,6.5,-7.7
37944,20210627,S37000003,2,Planned,,12,13,-7.7
37945,20210627,S37000003,3,Planned,,21,27.5,-23.6
37946,20210627,S37000003,4,Planned,,19,19.5,-2.6
37947,20210627,S37000003,5,Planned,,6,11.5,-47.8
37948,20210627,S37000004,2,Planned,,16,18,-11.1
37949,20210627,S37000004,3,Planned,,34,43,-20.9
37950,20210627,S37000004,4,Planned,,17,21,-19
37951,20210627,S37000004,5,Planned,,8,4,100
37952,20210627,S37000005,1,Planned,,10,23.5,-57.4
37953,20210627,S37000005,2,Planned,,12,23.5,-48.9
37954,20210627,S37000005,3,Planned,,17,21.5,-20.9
37955,20210627,S37000005,4,Planned,,9,20,-55
37956,20210627,S37000005,5,Planned,,14,13,7.7
37957,20210627,S37000006,1,Planned,,9,14.5,-37.9
37958,20210627,S37000006,2,Planned,,20,40,-50
37959,20210627,S37000006,3,Planned,,34,51,-33.3
37960,20210627,S37000006,4,Planned,,10,19,-47.4
37961,20210627,S37000006,5,Planned,,8,7,14.3
37962,20210627,S37000007,1,Planned,,28,44,-36.4
37963,20210627,S37000007,2,Planned,,17,19.5,-12.8
37964,20210627,S37000007,3,Planned,,13,6,116.7
37965,20210627,S37000007,4,Planned,,6,13,-53.8
37966,20210627,S37000007,5,Planned,,18,12,50
37967,20210627,S37000008,1,Planned,,10,16,-37.5
37968,20210627,S37000008,2,Planned,,11,18.5,-40.5
37969,20210627,S37000008,5,Planned,,5,4.5,11.1
37970,20210627,S37000009,1,Planned,,6,3.5,71.4
37971,20210627,S37000009,2,Planned,,21,20.5,2.4
