"id","date","hb","hb_name","daily_positive","cumulative_positive","crude_rate_positive","crude_rate7day_positive","daily_deaths","cumulative_deaths","crude_rate_deaths","daily_negative","cumulative_negative","crude_rate_negative","total_tests","positive_tests","positive_percentage","positive_percentage7day","total_pillar1","total_pillar2","hospital_admissions","hospital_admissions_qf","icu_admissions","icu_admissions_qf","positive_pillar1","positive_pillar2"
6254,20210420,"S08000025","NHS Orkney",1,74,330.357142857143,4.46428571428571,0,3,13.3928571428571,11,3573,15950.8928571429,54,1,1.85185185185185,0.32051282051282,49,5,NA,":",NA,":",1,0
6255,20210420,"S08000026","NHS Shetland",0,234,1023.1744643638,0,0,9,39.3528640139921,8,6313,27603.8478355925,113,0,0,0,97,16,NA,":",NA,":",0,0
6256,20210420,"S08000028","NHS Western Isles",0,295,1113.20754716981,0,0,8,30.188679245283,24,5450,20566.0377358491,129,0,0,0.510204081632653,129,0,NA,":",NA,":",0,0
6257,20210420,"S08000029","NHS Fife",19,11274,3013.39106727608,25.9268168818325,0,381,101.836260123486,217,83809,22401.0370726753,1732,19,1.09699769053118,1.37002072300253,1444,288,NA,":",NA,":",1,18
6258,20210420,"S08000030","NHS Tayside",15,14572,3498.25951266355,24.7269235385908,1,582,139.719121353979,231,98872,23735.9260592966,1888,17,0.900423728813559,1.27502739316665,1597,291,NA,":",NA,":",5,12
6259,20210420,"S08000031","NHS Greater Glasgow and Clyde",64,69422,5857.21035402113,38.4732206135466,0,2229,188.06317707806,708,311635,26292.9870743478,5243,73,1.39233263398817,2.1453906814973,3845,1398,NA,":",NA,":",8,65
6260,20210420,"S08000032","NHS Lanarkshire",40,40854,6171.67200435072,55.4414163997825,0,1324,200.012085322376,365,168128,25398.5135053478,2940,42,1.42857142857143,2.61315912272515,2238,702,NA,":",NA,":",0,42
6261,20210420,"S92000003","Scotland",242,223705,4092.66373948042,30.6988657153311,1,7686,140.614709110867,3153,1333356,24393.6333699232,24253,261,1.07615552715128,1.66716401501468,19079,5174,14,"",0,"",35,226
6262,20210421,"S08000015","NHS Ayrshire and Arran",27,16878,4586.53767765428,42.9359493464496,0,713,193.755265088725,171,89938,24440.3380526645,1218,28,2.29885057471264,2.28180997808431,933,285,NA,":",NA,":",2,26
6263,20210421,"S08000016","NHS Borders",0,2763,2397.60499826449,3.47101700798334,0,103,89.378687955571,67,26467,22966.8517875738,320,0,0,0.714285714285714,239,81,NA,":",NA,":",0,0
6264,20210421,"S08000017","NHS Dumfries and Galloway",3,4127,2783.0602198395,6.74354305752242,0,143,96.4326657225706,68,38341,25855.4184368467,564,3,0.531914893617021,0.376157407407407,483,81,NA,":",NA,":",1,2
6265,20210421,"S08000019","NHS Forth Valley",15,12544,4100.28437877946,33.6678325107051,0,451,147.419344294446,142,81694,26703.4942633936,1139,17,1.49253731343284,1.70653050255308,817,322,NA,":",NA,":",2,15
6266,20210421,"S08000020","NHS Grampian",13,14541,2483.30629322859,24.2507044658868,0,457,78.0462812740159,286,135237,23095.7219707967,2156,17,0.788497217068646,1.24510850231234,1656,500,NA,":",NA,":",6,11
6267,20210421,"S08000022","NHS Highland",5,4990,1555.19541232936,9.34987221841302,0,169,52.6709468303933,162,68552,21365.0813438883,1095,6,0.547945205479452,0.589480048367594,912,183,NA,":",NA,":",1,5
6268,20210421,"S08000024","NHS Lothian",28,31228,3422.28407982553,24.5482142270052,0,1114,122.083529682517,439,216682,23746.2328354283,2790,32,1.14695340501792,1.40970083015716,1894,896,NA,":",NA,":",2,30
6269,20210421,"S08000025","NHS Orkney",0,74,330.357142857143,4.46428571428571,0,3,13.3928571428571,12,3585,16004.4642857143,75,0,0,0.324675324675325,73,2,NA,":",NA,":",0,0
6270,20210421,"S08000026","NHS Shetland",0,234,1023.1744643638,0,0,9,39.3528640139921,14,6327,27665.0634018365,92,0,0,0,67,25,NA,":",NA,":",0,0
6271,20210421,"S08000028","NHS Western Isles",0,295,1113.20754716981,0,0,8,30.188679245283,13,5463,20615.0943396226,118,0,0,0.56390977443609,117,1,NA,":",NA,":",0,0
6272,20210421,"S08000029","NHS Fife",19,11293,3018.46951594366,28.3323978296314,0,381,101.836260123486,186,83995,22450.7524122631,1155,22,1.9047619047619,1.53503632528709,790,365,NA,":",NA,":",3,19
6273,20210421,"S08000030","NHS Tayside",9,14581,3500.42011763294,24.006721882127,0,582,139.719121353979,210,99082,23786.3401752491,1720,10,0.581395348837209,1.23101360071478,1312,408,NA,":",NA,":",2,8
6274,20210421,"S08000031","NHS Greater Glasgow and Clyde",60,69482,5862.27261989133,37.123283048159,2,2231,188.231919273734,565,312200,26340.6567446256,4555,66,1.44895718990121,2.07160860408107,3247,1308,NA,":",NA,":",8,58
6275,20210421,"S08000032","NHS Lanarkshire",58,40912,6180.4338630733,58.1606139343767,1,1325,200.163151852076,348,168476,25451.0846576832,2287,64,2.79842588543944,2.743597291728,1581,706,NA,":",NA,":",11,53
6276,20210421,"S92000003","Scotland",237,223942,4096.99963410172,31.1562385656787,3,7689,140.669593852909,2683,1336039,24442.7186242225,19331,265,1.37085510320211,1.69241334670003,14137,5194,13,"",1,"",38,227
6277,20210422,"S08000015","NHS Ayrshire and Arran",18,16896,4591.4291149216,43.4794423761515,0,713,193.755265088725,186,90124,24490.8829044268,1141,28,2.45398773006135,2.38246103155494,754,387,NA,":",NA,":",2,26
6278,20210422,"S08000016","NHS Borders",0,2763,2397.60499826449,3.47101700798334,0,103,89.378687955571,23,26490,22986.8101353697,278,0,0,0.66079295154185,235,43,NA,":",NA,":",0,0
6279,20210422,"S08000017","NHS Dumfries and Galloway",6,4133,2787.10634567402,10.7896688920359,0,143,96.4326657225706,70,38411,25902.6232382494,545,6,1.10091743119266,0.551684088269454,300,245,NA,":",NA,":",3,3
6280,20210422,"S08000019","NHS Forth Valley",9,12553,4103.22622822214,33.340960350407,0,451,147.419344294446,164,81858,26757.1012976825,1179,10,0.848176420695505,1.67709303873286,697,482,NA,":",NA,":",2,8
6281,20210422,"S08000020","NHS Grampian",15,14556,2485.86798736231,22.7136879856545,0,457,78.0462812740159,291,135528,23145.4188369909,2507,17,0.67810131631432,1.14821076359538,1328,1179,NA,":",NA,":",4,13
6282,20210422,"S08000022","NHS Highland",1,4991,1555.50707473665,7.79156018201085,0,169,52.6709468303933,131,68683,21405.909119242,1011,1,0.0989119683481701,0.462820117247763,613,398,NA,":",NA,":",0,1
6283,20210422,"S08000024","NHS Lothian",31,31259,3425.68137733016,25.8632971320234,0,1114,122.083529682517,505,217187,23801.5759076812,3489,35,1.00315276583548,1.43288470395579,1958,1531,NA,":",NA,":",5,30
6284,20210422,"S08000025","NHS Orkney",1,75,334.821428571429,8.92857142857143,0,3,13.3928571428571,6,3591,16031.25,23,1,4.34782608695652,0.638977635782748,20,3,NA,":",NA,":",1,0
6285,20210422,"S08000026","NHS Shetland",0,234,1023.1744643638,0,0,9,39.3528640139921,5,6332,27686.9261040665,67,0,0,0,42,25,NA,":",NA,":",0,0
6287,20210422,"S08000029","NHS Fife",29,11322,3026.22083233101,33.4108464972069,0,381,101.836260123486,196,84191,22503.1406195707,1389,30,2.15982721382289,1.77809388335704,785,604,NA,":",NA,":",2,28
6288,20210422,"S08000030","NHS Tayside",20,14601,3505.22146200936,26.4073940703397,0,582,139.719121353979,257,99339,23848.0374504861,1693,22,1.2994683992912,1.3390200357072,859,834,NA,":",NA,":",4,18
6289,20210422,"S08000031","NHS Greater Glasgow and Clyde",67,69549,5867.92548344639,37.5451385373427,0,2231,188.231919273734,457,312657,26379.2143363369,4700,85,1.80851063829787,2.11167159506001,2561,2139,NA,":",NA,":",12,73
6290,20210422,"S08000032","NHS Lanarkshire",34,40946,6185.57012508309,57.1031482264789,0,1325,200.163151852076,279,168755,25493.2322194695,2897,36,1.24266482568174,2.68369096175445,1319,1578,NA,":",NA,":",3,33
6291,20210422,"S92000003","Scotland",231,224173,4101.22575923893,31.7599707281376,0,7689,140.669593852909,2584,1338623,24489.9926820344,21069,271,1.28624994067113,1.7135785731739,11559,9510,12,"",1,"",38,233
6292,20210423,"S08000015","NHS Ayrshire and Arran",15,16911,4595.50531264437,39.4032446533873,0,713,193.755265088725,211,90335,24548.2214190603,985,17,1.7258883248731,2.08958958958959,618,367,NA,":",NA,":",2,15
6293,20210423,"S08000016","NHS Borders",0,2763,2397.60499826449,0.867754251995835,0,103,89.378687955571,37,26527,23018.9170426935,260,0,0,0.0552791597567717,209,51,NA,":",NA,":",0,0
6294,20210423,"S08000017","NHS Dumfries and Galloway",9,4142,2793.17553442579,14.8357947265493,0,143,96.4326657225706,90,38501,25963.3151257671,555,9,1.62162162162162,0.651558073654391,234,321,NA,":",NA,":",1,8
6295,20210423,"S08000019","NHS Forth Valley",4,12557,4104.53371686333,26.1497728238486,0,451,147.419344294446,180,82038,26815.9382865361,1149,5,0.435161009573542,1.26813962609491,659,490,NA,":",NA,":",2,3
6296,20210423,"S08000020","NHS Grampian",9,14565,2487.40500384254,19.63965502519,0,457,78.0462812740159,245,135773,23187.259841175,2071,10,0.482858522452921,0.895668602617032,876,1195,NA,":",NA,":",1,9
6297,20210423,"S08000022","NHS Highland",5,4996,1557.06538677305,7.47989777473041,0,169,52.6709468303933,131,68814,21446.7368945958,746,5,0.670241286863271,0.399753997539975,367,379,NA,":",NA,":",0,5
6298,20210423,"S08000024","NHS Lothian",26,31285,3428.53072362437,23.5619020482416,0,1114,122.083529682517,418,217605,23847.3846288726,2625,28,1.06666666666667,1.20718118035493,1364,1261,NA,":",NA,":",0,28
6299,20210423,"S08000025","NHS Orkney",0,75,334.821428571429,8.92857142857143,0,3,13.3928571428571,8,3599,16066.9642857143,25,0,0,0.66006600660066,23,2,NA,":",NA,":",0,0
6300,20210423,"S08000026","NHS Shetland",0,234,1023.1744643638,0,0,9,39.3528640139921,12,6344,27739.3965894185,67,0,0,0,46,21,NA,":",NA,":",0,0
6302,20210423,"S08000029","NHS Fife",8,11330,3028.35912650683,29.6688316895197,0,381,101.836260123486,231,84422,22564.8838638976,1099,9,0.818926296633303,1.43246122883864,583,516,NA,":",NA,":",1,8
6303,20210423,"S08000030","NHS Tayside",14,14615,3508.58240307286,24.2467891009483,0,582,139.719121353979,227,99566,23902.5327091586,1766,14,0.792751981879955,1.11655239960823,1143,623,NA,":",NA,":",0,14
6304,20210423,"S08000031","NHS Greater Glasgow and Clyde",66,69615,5873.49397590361,34.8452634065674,1,2232,188.31629037157,518,313175,26422.9185650164,3962,78,1.96870267541646,1.72697656496304,2143,1819,NA,":",NA,":",12,66
6305,20210423,"S08000032","NHS Lanarkshire",32,40978,6190.40425403348,47.2838237959998,1,1326,200.314218381775,319,169074,25541.4224424437,2843,39,1.37179036229335,2.03359858532272,1208,1635,NA,":",NA,":",8,31
6306,20210423,"S92000003","Scotland",188,224361,4104.66520307355,28.2107574094402,2,7691,140.706183680937,2637,1341260,24538.2363702891,18238,214,1.1733742734949,1.38079165388156,9523,8715,12,"",1,"",27,187
6307,20210424,"S08000015","NHS Ayrshire and Arran",11,16922,4598.49452430773,39.6749911682383,0,713,193.755265088725,186,90521,24598.7662708226,696,14,2.01149425287356,2.06185567010309,480,216,NA,":",NA,":",4,10
6308,20210424,"S08000016","NHS Borders",1,2764,2398.47275251649,0.867754251995835,0,103,89.378687955571,34,26561,23048.4206872614,102,1,0.980392156862745,0.0545851528384279,73,29,NA,":",NA,":",1,0
6309,20210424,"S08000017","NHS Dumfries and Galloway",3,4145,2795.19859734304,16.1845033380538,0,143,96.4326657225706,81,38582,26017.937824533,349,3,0.859598853868195,0.665742024965326,195,154,NA,":",NA,":",0,3
6310,20210424,"S08000019","NHS Forth Valley",11,12568,4108.12931062661,27.1303893047429,0,451,147.419344294446,87,82125,26844.3761644821,469,11,2.3454157782516,1.30924325739722,214,255,NA,":",NA,":",1,10
6311,20210424,"S08000020","NHS Grampian",10,14575,2489.11279993169,18.4441977627871,0,457,78.0462812740159,233,136006,23227.0514900521,956,12,1.25523012552301,0.850470547229,398,558,NA,":",NA,":",1,11
6312,20210424,"S08000022","NHS Highland",6,5002,1558.93536121673,7.47989777473041,0,169,52.6709468303933,98,68912,21477.2798105093,356,6,1.68539325842697,0.402414486921529,184,172,NA,":",NA,":",0,6
6313,20210424,"S08000024","NHS Lothian",19,31304,3430.61293822398,21.918048416969,0,1114,122.083529682517,309,217914,23881.2480136769,1567,20,1.27632418634333,1.13131521851431,762,805,NA,":",NA,":",2,18
6314,20210424,"S08000025","NHS Orkney",0,75,334.821428571429,8.92857142857143,0,3,13.3928571428571,4,3603,16084.8214285714,8,0,0,0.664451827242525,6,2,NA,":",NA,":",0,0
6315,20210424,"S08000026","NHS Shetland",0,234,1023.1744643638,0,0,9,39.3528640139921,8,6352,27774.3769129864,23,0,0,0,23,0,NA,":",NA,":",0,0
6316,20210424,"S08000028","NHS Western Isles",0,295,1113.20754716981,0,0,8,30.188679245283,14,5501,20758.4905660377,38,0,0,0.527240773286467,36,2,NA,":",NA,":",0,0
6317,20210424,"S08000029","NHS Fife",18,11348,3033.17028840243,31.2725523213856,0,381,101.836260123486,138,84560,22601.7694384305,633,19,3.00157977883096,1.49964294215663,324,309,NA,":",NA,":",3,16
6318,20210424,"S08000030","NHS Tayside",10,14625,3510.98307526107,21.6060496939143,0,582,139.719121353979,141,99707,23936.3821870124,671,11,1.63934426229508,1.00782778864971,337,334,NA,":",NA,":",2,9
6319,20210424,"S08000031","NHS Greater Glasgow and Clyde",38,69653,5876.70007762141,34.0015524282002,0,2232,188.31629037157,393,313568,26456.0764064662,2497,49,1.96235482579095,1.68981562467201,1343,1154,NA,":",NA,":",6,43
6320,20210424,"S08000032","NHS Lanarkshire",23,41001,6193.87878421657,44.1114266723065,0,1326,200.314218381775,196,169270,25571.0314822648,1379,27,1.95794053662074,1.89981709835389,518,861,NA,":",NA,":",3,24
6321,20210424,"S92000003","Scotland",150,224511,4107.40944017563,27.2594218807172,0,7691,140.706183680937,1922,1343182,24573.3991950238,9773,173,1.77018315767932,1.33518688689396,4894,4879,9,"",2,"",23,150
6322,20210425,"S08000015","NHS Ayrshire and Arran",4,16926,4599.58151036713,36.6857795048778,0,713,193.755265088725,138,90659,24636.267289872,650,4,0.615384615384615,1.90012180267966,472,178,NA,":",NA,":",0,4
6323,20210425,"S08000016","NHS Borders",0,2764,2398.47275251649,0.867754251995835,0,103,89.378687955571,30,26591,23074.4533148212,130,0,0,0.0539374325782093,104,26,NA,":",NA,":",0,0
6324,20210425,"S08000017","NHS Dumfries and Galloway",2,4147,2796.54730595455,17.5332119495583,0,143,96.4326657225706,101,38683,26086.047609414,352,2,0.568181818181818,0.713110257816785,230,122,NA,":",NA,":",0,2
6325,20210425,"S08000019","NHS Forth Valley",4,12572,4109.43679926781,24.5154120223581,0,451,147.419344294446,130,82255,26886.8695453208,720,4,0.555555555555556,1.08610311436797,542,178,NA,":",NA,":",2,2
6326,20210425,"S08000020","NHS Grampian",8,14583,2490.47903680301,16.5656220647255,1,458,78.2170608829306,209,136215,23262.7444283153,911,9,0.987925356750823,0.781686208821887,634,277,NA,":",NA,":",0,9
6327,20210425,"S08000022","NHS Highland",1,5003,1559.24702362401,7.79156018201085,0,169,52.6709468303933,96,69008,21507.1994016082,444,3,0.675675675675676,0.446566060979366,331,113,NA,":",NA,":",2,1
6328,20210425,"S08000024","NHS Lothian",19,31323,3432.69515282359,20.9317362382053,0,1114,122.083529682517,302,218216,23914.3442667865,1610,21,1.30434782608696,1.08060596659945,904,706,NA,":",NA,":",4,17
6329,20210425,"S08000025","NHS Orkney",0,75,334.821428571429,8.92857142857143,0,3,13.3928571428571,4,3607,16102.6785714286,22,0,0,0.664451827242525,17,5,NA,":",NA,":",0,0
6331,20210425,"S08000028","NHS Western Isles",0,295,1113.20754716981,0,0,8,30.188679245283,10,5511,20796.2264150943,42,0,0,0.517241379310345,40,2,NA,":",NA,":",0,0
6332,20210425,"S08000029","NHS Fife",8,11356,3035.30858257825,31.5398390933633,0,381,101.836260123486,142,84702,22639.7241600513,746,12,1.60857908847185,1.53882575757576,519,227,NA,":",NA,":",2,10
6333,20210425,"S08000030","NHS Tayside",7,14632,3512.66354579282,20.8858480374505,0,582,139.719121353979,143,99850,23970.7117993038,667,7,1.04947526236882,0.947820988860661,443,224,NA,":",NA,":",0,7
6334,20210425,"S08000031","NHS Greater Glasgow and Clyde",36,69689,5879.73743714353,33.2422125476697,0,2232,188.31629037157,359,313927,26486.3656305896,2326,40,1.71969045571797,1.63905534014804,1349,977,NA,":",NA,":",2,38
6335,20210425,"S08000032","NHS Lanarkshire",20,41021,6196.90011481056,40.7879630189135,1,1327,200.465284911475,175,169445,25597.4681249622,1411,24,1.70092133238838,1.76529826432083,634,777,NA,":",NA,":",2,22
6336,20210425,"S92000003","Scotland",109,224620,4109.40358580315,25.9970728137578,2,7693,140.742773508965,1844,1345026,24607.1350164654,10108,127,1.25643055005936,1.26688724546333,6252,3856,9,"",0,"",14,113
6337,20210426,"S08000015","NHS Ayrshire and Arran",22,16948,4605.55993369385,33.6965678415174,0,713,193.755265088725,221,90880,24696.3232696541,1664,22,1.32211538461538,1.6859344894027,1328,336,NA,":",NA,":",1,21
6338,20210426,"S08000016","NHS Borders",2,2766,2400.20826102048,2.6032627559875,0,103,89.378687955571,62,26653,23128.254078445,375,2,0.533333333333333,0.160944206008584,313,62,NA,":",NA,":",0,2
6339,20210426,"S08000017","NHS Dumfries and Galloway",5,4152,2799.91907748331,20.2306291725673,0,143,96.4326657225706,126,38809,26171.0162519388,600,5,0.833333333333333,0.803427959292983,437,163,NA,":",NA,":",1,4
6340,20210426,"S08000019","NHS Forth Valley",5,12577,4111.0711600693,21.246690419377,0,451,147.419344294446,251,82506,26968.9144575556,1700,5,0.294117647058824,0.909207324881547,1302,398,NA,":",NA,":",1,4
6341,20210426,"S08000020","NHS Grampian",23,14606,2494.40696780804,16.2240628468961,1,459,78.3878404918453,393,136608,23329.8608146187,2974,25,0.840618695359785,0.756779482867353,2268,706,NA,":",NA,":",2,23
6342,20210426,"S08000022","NHS Highland",2,5005,1559.87034843857,6.54491055288911,0,169,52.6709468303933,203,69211,21570.4668702861,1400,2,0.142857142857143,0.375704445835942,1145,255,NA,":",NA,":",0,2
6343,20210426,"S08000024","NHS Lothian",30,31353,3435.98286008614,21.0413264802902,0,1114,122.083529682517,548,218764,23974.399719449,3919,33,0.842051543761164,1.08205128205128,2910,1009,NA,":",NA,":",5,28
6344,20210426,"S08000025","NHS Orkney",0,75,334.821428571429,8.92857142857143,0,3,13.3928571428571,12,3619,16156.25,96,0,0,0.66006600660066,91,5,NA,":",NA,":",0,0
6345,20210426,"S08000026","NHS Shetland",0,234,1023.1744643638,0,0,9,39.3528640139921,14,6371,27857.4551814604,172,0,0,0,153,19,NA,":",NA,":",0,0
6346,20210426,"S08000028","NHS Western Isles",0,295,1113.20754716981,0,0,8,30.188679245283,21,5532,20875.4716981132,155,1,0.645161290322581,0.16260162601626,152,3,NA,":",NA,":",1,0
6347,20210426,"S08000029","NHS Fife",19,11375,3040.38703124582,32.0744126373186,0,381,101.836260123486,240,84942,22703.872985326,1718,20,1.16414435389988,1.54627006610009,1152,566,NA,":",NA,":",5,15
6348,20210426,"S08000030","NHS Tayside",14,14646,3516.02448685632,21.365982475093,0,582,139.719121353979,271,100121,24035.7700156044,1900,15,0.789473684210526,0.931586608442504,1494,406,NA,":",NA,":",1,14
6349,20210426,"S08000031","NHS Greater Glasgow and Clyde",53,69742,5884.20910532888,32.3985015693024,0,2232,188.31629037157,743,314670,26549.0533562823,5466,59,1.07939992682034,1.56527183554211,4068,1398,NA,":",NA,":",3,56
6350,20210426,"S08000032","NHS Lanarkshire",20,41041,6199.92144540456,34.2921022418273,1,1328,200.616351441175,424,169869,25661.5203335549,3209,25,0.779058896852602,1.5147942944713,2439,770,NA,":",NA,":",6,19
6351,20210426,"S92000003","Scotland",195,224815,4112.97109403586,24.7347237467984,2,7695,140.779363336992,3529,1348555,24671.6977680205,25421,217,0.85362495574525,1.19195275873098,19270,6151,14,"",1,"",26,191
6352,20210427,"S08000015","NHS Ayrshire and Arran",9,16957,4608.00565232751,28.8051305742004,0,713,193.755265088725,260,91140,24766.9773635153,1941,12,0.618238021638331,1.50693188667872,1526,415,NA,":",NA,":",0,12
6353,20210427,"S08000016","NHS Borders",1,2767,2401.07601527247,3.47101700798334,0,103,89.378687955571,52,26705,23173.3772995488,390,2,0.512820512820513,0.269541778975741,343,47,NA,":",NA,":",1,1
6354,20210427,"S08000017","NHS Dumfries and Galloway",3,4155,2801.94214040057,20.9049834783195,0,143,96.4326657225706,119,38928,26251.2644143233,770,3,0.38961038961039,0.829986613119143,651,119,NA,":",NA,":",0,3
6355,20210427,"S08000019","NHS Forth Valley",10,12587,4114.33988167228,18.9585852972902,0,451,147.419344294446,213,82719,27038.5382276991,1380,10,0.72463768115942,0.801447776628749,1063,317,NA,":",NA,":",0,10
6356,20210427,"S08000020","NHS Grampian",26,14632,2498.84723763983,17.7610793271283,0,459,78.3878404918453,401,137009,23398.3434377935,2841,28,0.985568461809222,0.818534961154273,2273,568,NA,":",NA,":",4,24
6357,20210427,"S08000022","NHS Highland",10,5015,1562.98697251138,9.34987221841302,0,169,52.6709468303933,214,69425,21637.1626254441,1407,11,0.7818052594172,0.526397275119988,1156,251,NA,":",NA,":",1,10
6358,20210427,"S08000024","NHS Lothian",23,31376,3438.50343565409,19.2878826069327,0,1114,122.083529682517,502,219266,24029.4140209756,3484,33,0.947187141216992,1.03674810100595,2533,951,NA,":",NA,":",9,24
6359,20210427,"S08000025","NHS Orkney",0,75,334.821428571429,4.46428571428571,0,3,13.3928571428571,11,3630,16205.3571428571,63,0,0,0.32051282051282,58,5,NA,":",NA,":",0,0
6360,20210427,"S08000026","NHS Shetland",0,234,1023.1744643638,0,0,9,39.3528640139921,11,6382,27905.5531263664,93,0,0,0,77,16,NA,":",NA,":",0,0
6361,20210427,"S08000028","NHS Western Isles",0,295,1113.20754716981,0,0,8,30.188679245283,28,5560,20981.1320754717,208,0,0,0.144092219020173,207,1,NA,":",NA,":",0,0
6362,20210427,"S08000029","NHS Fife",25,11400,3047.06920054526,33.6781332691845,0,381,101.836260123486,262,85204,22773.9021195841,1742,26,1.49253731343284,1.62697477010139,1396,346,NA,":",NA,":",6,20
6363,20210427,"S08000030","NHS Tayside",8,14654,3517.94502460689,19.6855119433441,0,582,139.719121353979,241,100362,24093.6262153403,1985,9,0.453400503778338,0.84599115554701,1520,465,NA,":",NA,":",2,7
6364,20210427,"S08000031","NHS Greater Glasgow and Clyde",46,69788,5888.09017582937,30.8798218082414,0,2232,188.31629037157,704,315374,26608.4506091593,5108,56,1.09631949882537,1.51324526455581,3727,1381,NA,":",NA,":",8,48
6365,20210427,"S08000032","NHS Lanarkshire",34,41075,6205.05770741434,33.3857030636292,1,1329,200.767417970874,386,170255,25719.832014019,2826,36,1.27388535031847,1.4894374554949,2102,724,NA,":",NA,":",3,33
6366,20210427,"S92000003","Scotland",195,225010,4116.53860226857,23.8748627881449,1,7696,140.797658251006,3404,1351959,24733.9736553238,24308,226,0.929735066644726,1.16415070800324,18654,5654,13,"",2,"",34,192
6367,20210428,"S08000015","NHS Ayrshire and Arran",15,16972,4612.08185005027,25.544172395989,0,713,193.755265088725,215,91355,24825.4028642083,1255,19,1.51394422310757,1.3922227556409,898,357,NA,":",NA,":",2,17
6368,20210428,"S08000016","NHS Borders",3,2770,2403.67927802846,6.07427976397084,0,103,89.378687955571,51,26756,23217.6327664006,290,3,1.03448275862069,0.438356164383562,226,64,NA,":",NA,":",3,0
6369,20210428,"S08000017","NHS Dumfries and Galloway",3,4158,2803.96520331782,20.9049834783195,0,143,96.4326657225706,66,38994,26295.7717985029,595,3,0.504201680672269,0.82315454062666,509,86,NA,":",NA,":",0,3
6370,20210428,"S08000019","NHS Forth Valley",10,12597,4117.60860327526,17.3242244957997,0,451,147.419344294446,117,82836,27076.782270454,1144,12,1.04895104895105,0.736338974292727,861,283,NA,":",NA,":",2,10
6371,20210428,"S08000020","NHS Grampian",21,14653,2502.43360942703,19.1273161984459,0,459,78.3878404918453,304,137313,23450.2604389036,2261,21,0.928792569659443,0.840162523242201,1684,577,NA,":",NA,":",2,19
6372,20210428,"S08000022","NHS Highland",1,5016,1563.29863491866,8.10322258929128,0,169,52.6709468303933,137,69562,21679.8603752415,1002,1,0.0998003992015968,0.455545083254791,804,198,NA,":",NA,":",0,1
6373,20210428,"S08000024","NHS Lothian",36,31412,3442.44868436914,20.1646045436114,0,1114,122.083529682517,445,219711,24078.1816787033,3070,38,1.23778501628664,1.05241853875734,2041,1029,NA,":",NA,":",12,26
6374,20210428,"S08000025","NHS Orkney",0,75,334.821428571429,4.46428571428571,0,3,13.3928571428571,7,3637,16236.6071428571,80,0,0,0.315457413249211,79,1,NA,":",NA,":",0,0
6375,20210428,"S08000026","NHS Shetland",0,234,1023.1744643638,0,0,9,39.3528640139921,6,6388,27931.7883690424,90,0,0,0,65,25,NA,":",NA,":",0,0
6376,20210428,"S08000028","NHS Western Isles",0,295,1113.20754716981,0,0,8,30.188679245283,12,5572,21026.4150943396,93,0,0,0.149476831091181,92,1,NA,":",NA,":",0,0
6377,20210428,"S08000029","NHS Fife",25,11425,3053.75136984471,35.2818539010504,0,381,101.836260123486,194,85398,22825.7557533478,1189,26,2.18671152228764,1.66744950681071,837,352,NA,":",NA,":",6,20
6378,20210428,"S08000030","NHS Tayside",4,14658,3518.90529348218,18.4851758492378,0,582,139.719121353979,225,100587,24147.6413395751,1651,4,0.242277407631738,0.793573986257621,1284,367,NA,":",NA,":",0,4
6379,20210428,"S08000031","NHS Greater Glasgow and Clyde",55,69843,5892.73058621039,30.4579663190577,1,2233,188.400661469407,561,315935,26655.7827950457,4550,67,1.47252747252747,1.51700513824321,3301,1249,NA,":",NA,":",13,54
6380,20210428,"S08000032","NHS Lanarkshire",20,41095,6208.07903800834,27.6451749350414,0,1329,200.767417970874,293,170548,25764.094507221,2376,23,0.968013468013468,1.23959624579423,1805,571,NA,":",NA,":",3,20
6381,20210428,"S92000003","Scotland",193,225203,4120.06952067325,23.0698865715331,1,7697,140.81595316502,2633,1354592,24782.1441639224,19692,217,1.10197034328661,1.12356055952538,14499,5193,9,"",0,"",43,174
6382,20210429,"S08000015","NHS Ayrshire and Arran",16,16988,4616.42979428789,25.0006793662871,0,713,193.755265088725,180,91535,24874.3172368814,1255,18,1.43426294820717,1.25503196779541,892,363,NA,":",NA,":",2,16
6383,20210429,"S08000016","NHS Borders",0,2770,2403.67927802846,6.07427976397084,0,103,89.378687955571,32,26788,23245.4009024644,265,0,0,0.441501103752759,213,52,NA,":",NA,":",0,0
6384,20210429,"S08000017","NHS Dumfries and Galloway",7,4165,2808.68568345809,21.5793377840718,0,143,96.4326657225706,78,39072,26348.3714343516,563,7,1.24333925399645,0.845665961945032,286,277,NA,":",NA,":",3,4
6385,20210429,"S08000019","NHS Forth Valley",8,12605,4120.22358055764,16.9973523355016,0,451,147.419344294446,158,82994,27128.4280717811,1112,8,0.719424460431655,0.716705759708105,653,459,NA,":",NA,":",0,8
6386,20210429,"S08000020","NHS Grampian",17,14670,2505.33686277858,19.4688754162753,0,459,78.3878404918453,277,137590,23497.566390573,2431,18,0.740436034553682,0.851505711318795,1215,1216,NA,":",NA,":",0,18
6796,20210526,"S08000028","NHS Western Isles",0,298,1124.52830188679,0,0,9,33.9622641509434,12,5949,22449.0566037736,72,0,0,0,70,2,NA,":",NA,":",0,0
6387,20210429,"S08000022","NHS Highland",4,5020,1564.54528454778,9.03820981113258,0,169,52.6709468303933,144,69706,21724.7397618899,1138,4,0.351493848857645,0.492838441398429,773,365,NA,":",NA,":",0,4
