id,week_ending,hb,hbqf,age_group,age_group_qf,sex,sex_qf,admission_type,admission_type_qf,number_admissions,average20182019,percent_variation
29412,20200405,S08000028,,65 - 74,,All,d,Planned,,6,3.5,71.4
29413,20200405,S08000028,,All ages,d,All,d,Planned,,14,11.5,21.7
29414,20200405,S08000028,,All ages,d,Female,,Planned,,9,5.5,63.6
29415,20200405,S08000028,,All ages,d,Male,,Planned,,5,6,-16.7
29416,20200405,S08000029,,Under 5,,All,d,Planned,,10,7,42.9
29417,20200405,S08000029,,15 - 44,,All,d,Planned,,6,17.5,-65.7
29418,20200405,S08000029,,45 - 64,,All,d,Planned,,15,34.5,-56.5
29419,20200405,S08000029,,65 - 74,,All,d,Planned,,8,32,-75
29420,20200405,S08000029,,75 - 84,,All,d,Planned,,19,25,-24
29421,20200405,S08000029,,85 and over,,All,d,Planned,,7,7.5,-6.7
29422,20200405,S08000029,,All ages,d,All,d,Planned,,65,128.5,-49.4
29423,20200405,S08000029,,All ages,d,Female,,Planned,,25,65.5,-61.8
29424,20200405,S08000029,,All ages,d,Male,,Planned,,31,61,-49.2
29425,20200405,S08000030,,15 - 44,,All,d,Planned,,10,39,-74.4
29426,20200405,S08000030,,45 - 64,,All,d,Planned,,15,70,-78.6
29427,20200405,S08000030,,65 - 74,,All,d,Planned,,21,45.5,-53.8
29428,20200405,S08000030,,75 - 84,,All,d,Planned,,17,37.5,-54.7
29429,20200405,S08000030,,85 and over,,All,d,Planned,,7,12,-41.7
29430,20200405,S08000030,,All ages,d,All,d,Planned,,72,222.5,-67.6
29431,20200405,S08000030,,All ages,d,Female,,Planned,,36,108.5,-66.8
29432,20200405,S08000030,,All ages,d,Male,,Planned,,36,114,-68.4
29433,20200405,S08000031,,Under 5,,All,d,Planned,,37,82.5,-55.2
29434,20200405,S08000031,,5 - 14,,All,d,Planned,,18,63,-71.4
29435,20200405,S08000031,,15 - 44,,All,d,Planned,,97,244,-60.2
29436,20200405,S08000031,,45 - 64,,All,d,Planned,,119,378.5,-68.6
29437,20200405,S08000031,,65 - 74,,All,d,Planned,,88,236.5,-62.8
29438,20200405,S08000031,,75 - 84,,All,d,Planned,,58,179.5,-67.7
29439,20200405,S08000031,,85 and over,,All,d,Planned,,38,83.5,-54.5
29440,20200405,S08000031,,All ages,d,All,d,Planned,,455,1267.5,-64.1
29441,20200405,S08000031,,All ages,d,Female,,Planned,,211,633,-66.7
29442,20200405,S08000031,,All ages,d,Male,,Planned,,244,622.5,-60.8
29443,20200405,S08000032,,Under 5,,All,d,Planned,,69,80.5,-14.3
29444,20200405,S08000032,,All ages,d,All,d,Planned,,83,195,-57.4
29445,20200405,S08000032,,All ages,d,Female,,Planned,,36,69,-47.8
29446,20200405,S08000032,,All ages,d,Male,,Planned,,47,89,-47.2
29447,20200405,S92000003,d,Under 5,,All,d,Planned,,159,237.5,-33.1
29448,20200405,S92000003,d,5 - 14,,All,d,Planned,,43,140.5,-69.4
29449,20200405,S92000003,d,15 - 44,,All,d,Planned,,183,564.5,-67.6
29450,20200405,S92000003,d,45 - 64,,All,d,Planned,,282,947,-70.2
29451,20200405,S92000003,d,65 - 74,,All,d,Planned,,234,677,-65.4
29452,20200405,S92000003,d,75 - 84,,All,d,Planned,,181,527,-65.7
29453,20200405,S92000003,d,85 and over,,All,d,Planned,,96,248.5,-61.4
29454,20200405,S92000003,d,All ages,d,All,d,Planned,,1178,3342,-64.8
29455,20200405,S92000003,d,All ages,d,Female,,Planned,,554,1617,-65.7
29456,20200405,S92000003,d,All ages,d,Male,,Planned,,613,1663,-63.1
29457,20200412,S08000015,,All ages,d,All,d,Planned,,13,91.5,-85.8
29458,20200412,S08000015,,All ages,d,Female,,Planned,,6,44,-86.4
29459,20200412,S08000015,,All ages,d,Male,,Planned,,7,47.5,-85.3
29460,20200412,S08000016,,All ages,d,All,d,Planned,,11,40.5,-72.8
29461,20200412,S08000016,,All ages,d,Female,,Planned,,5,24.5,-79.6
29462,20200412,S08000016,,All ages,d,Male,,Planned,,6,16,-62.5
29463,20200412,S08000017,,45 - 64,,All,d,Planned,,7,19,-63.2
29464,20200412,S08000017,,65 - 74,,All,d,Planned,,10,16,-37.5
29465,20200412,S08000017,,75 - 84,,All,d,Planned,,11,18.5,-40.5
29466,20200412,S08000017,,85 and over,,All,d,Planned,,13,13,0
29467,20200412,S08000017,,All ages,d,All,d,Planned,,47,79.5,-40.9
29468,20200412,S08000017,,All ages,d,Female,,Planned,,16,36,-55.6
29469,20200412,S08000017,,All ages,d,Male,,Planned,,31,43,-27.9
29470,20200412,S08000019,,Under 5,,All,d,Planned,,5,6.5,-23.1
29471,20200412,S08000019,,15 - 44,,All,d,Planned,,10,25.5,-60.8
29472,20200412,S08000019,,45 - 64,,All,d,Planned,,20,55.5,-64
29473,20200412,S08000019,,65 - 74,,All,d,Planned,,14,45,-68.9
29474,20200412,S08000019,,75 - 84,,All,d,Planned,,7,60,-88.3
29475,20200412,S08000019,,85 and over,,All,d,Planned,,6,34,-82.4
29476,20200412,S08000019,,All ages,d,All,d,Planned,,64,229.5,-72.1
29477,20200412,S08000019,,All ages,d,Female,,Planned,,27,117,-76.9
29478,20200412,S08000019,,All ages,d,Male,,Planned,,37,112.5,-67.1
29479,20200412,S08000020,,Under 5,,All,d,Planned,,6,11.5,-47.8
29480,20200412,S08000020,,5 - 14,,All,d,Planned,,5,21.5,-76.7
29481,20200412,S08000020,,15 - 44,,All,d,Planned,,6,62.5,-90.4
29482,20200412,S08000020,,45 - 64,,All,d,Planned,,23,94.5,-75.7
29483,20200412,S08000020,,65 - 74,,All,d,Planned,,15,70.5,-78.7
29484,20200412,S08000020,,75 - 84,,All,d,Planned,,7,71.5,-90.2
29485,20200412,S08000020,,All ages,d,All,d,Planned,,65,376,-82.7
29486,20200412,S08000020,,All ages,d,Female,,Planned,,35,190.5,-81.6
29487,20200412,S08000020,,All ages,d,Male,,Planned,,29,184,-84.2
29488,20200412,S08000022,,45 - 64,,All,d,Planned,,11,52.5,-79
29489,20200412,S08000022,,65 - 74,,All,d,Planned,,12,60.5,-80.2
29490,20200412,S08000022,,75 - 84,,All,d,Planned,,11,44,-75
29491,20200412,S08000022,,85 and over,,All,d,Planned,,6,16.5,-63.6
29492,20200412,S08000022,,All ages,d,All,d,Planned,,48,212,-77.4
29493,20200412,S08000022,,All ages,d,Female,,Planned,,23,108,-78.7
29494,20200412,S08000022,,All ages,d,Male,,Planned,,24,102.5,-76.6
29495,20200412,S08000024,,Under 5,,All,d,Planned,,13,21.5,-39.5
29496,20200412,S08000024,,5 - 14,,All,d,Planned,,12,35.5,-66.2
29497,20200412,S08000024,,15 - 44,,All,d,Planned,,23,118.5,-80.6
29498,20200412,S08000024,,45 - 64,,All,d,Planned,,55,176.5,-68.8
29499,20200412,S08000024,,65 - 74,,All,d,Planned,,38,127.5,-70.2
29500,20200412,S08000024,,75 - 84,,All,d,Planned,,13,73.5,-82.3
34501,20210314,S08000029,,All ages,d,All,d,Planned,,75,123.5,-39.3
34502,20210314,S08000029,,All ages,d,Female,,Planned,,42,63.5,-33.9
34503,20210314,S08000029,,All ages,d,Male,,Planned,,33,57.5,-42.6
34504,20210314,S08000030,,Under 5,,All,d,Planned,,6,8,-25
34505,20210314,S08000030,,5 - 14,,All,d,Planned,,9,17,-47.1
34506,20210314,S08000030,,15 - 44,,All,d,Planned,,31,57,-45.6
34507,20210314,S08000030,,45 - 64,,All,d,Planned,,49,77.5,-36.8
34508,20210314,S08000030,,65 - 74,,All,d,Planned,,42,52.5,-20
34509,20210314,S08000030,,75 - 84,,All,d,Planned,,20,46.5,-57
34510,20210314,S08000030,,85 and over,,All,d,Planned,,17,15.5,9.7
34511,20210314,S08000030,,All ages,d,All,d,Planned,,174,274,-36.5
34512,20210314,S08000030,,All ages,d,Female,,Planned,,99,136,-27.2
34513,20210314,S08000030,,All ages,d,Male,,Planned,,75,138,-45.7
34514,20210314,S08000031,,Under 5,,All,d,Planned,,88,105.5,-16.6
34515,20210314,S08000031,,5 - 14,,All,d,Planned,,74,84,-11.9
34516,20210314,S08000031,,15 - 44,,All,d,Planned,,236,273,-13.6
34517,20210314,S08000031,,45 - 64,,All,d,Planned,,339,439,-22.8
34518,20210314,S08000031,,65 - 74,,All,d,Planned,,184,263.5,-30.2
34519,20210314,S08000031,,75 - 84,,All,d,Planned,,123,203.5,-39.6
34520,20210314,S08000031,,85 and over,,All,d,Planned,,65,104,-37.5
34521,20210314,S08000031,,All ages,d,All,d,Planned,,1109,1472.5,-24.7
34522,20210314,S08000031,,All ages,d,Female,,Planned,,592,753.5,-21.4
34523,20210314,S08000031,,All ages,d,Male,,Planned,,514,703,-26.9
34524,20210314,S08000032,,Under 5,,All,d,Planned,,88,90.5,-2.8
34525,20210314,S08000032,,15 - 44,,All,d,Planned,,12,36.5,-67.1
34526,20210314,S08000032,,45 - 64,,All,d,Planned,,22,62,-64.5
34527,20210314,S08000032,,65 - 74,,All,d,Planned,,24,35.5,-32.4
34528,20210314,S08000032,,75 - 84,,All,d,Planned,,13,25,-48
34529,20210314,S08000032,,All ages,d,All,d,Planned,,163,258.5,-36.9
34530,20210314,S08000032,,All ages,d,Female,,Planned,,94,102.5,-8.3
34531,20210314,S08000032,,All ages,d,Male,,Planned,,68,105.5,-35.5
34532,20210314,S92000003,d,Under 5,,All,d,Planned,,243,278.5,-12.7
34533,20210314,S92000003,d,5 - 14,,All,d,Planned,,143,179.5,-20.3
34534,20210314,S92000003,d,15 - 44,,All,d,Planned,,444,613,-27.6
34535,20210314,S92000003,d,45 - 64,,All,d,Planned,,729,1058.5,-31.1
34536,20210314,S92000003,d,65 - 74,,All,d,Planned,,515,718,-28.3
29507,20200412,S08000029,,45 - 64,,All,d,Planned,,10,33.5,-70.1
29508,20200412,S08000029,,65 - 74,,All,d,Planned,,14,30,-53.3
29509,20200412,S08000029,,75 - 84,,All,d,Planned,,8,17,-52.9
29510,20200412,S08000029,,85 and over,,All,d,Planned,,9,7,28.6
29511,20200412,S08000029,,All ages,d,All,d,Planned,,48,121,-60.3
29512,20200412,S08000029,,All ages,d,Female,,Planned,,22,65.5,-66.4
29513,20200412,S08000029,,All ages,d,Male,,Planned,,22,52.5,-58.1
29514,20200412,S08000030,,15 - 44,,All,d,Planned,,5,40,-87.5
29515,20200412,S08000030,,45 - 64,,All,d,Planned,,20,58,-65.5
29516,20200412,S08000030,,65 - 74,,All,d,Planned,,26,41,-36.6
29517,20200412,S08000030,,75 - 84,,All,d,Planned,,14,32.5,-56.9
29518,20200412,S08000030,,All ages,d,All,d,Planned,,71,202,-64.9
29519,20200412,S08000030,,All ages,d,Female,,Planned,,38,95,-60
29520,20200412,S08000030,,All ages,d,Male,,Planned,,33,107,-69.2
29521,20200412,S08000031,,Under 5,,All,d,Planned,,40,111.5,-64.1
29522,20200412,S08000031,,5 - 14,,All,d,Planned,,9,61.5,-85.4
29523,20200412,S08000031,,15 - 44,,All,d,Planned,,83,237,-65
29524,20200412,S08000031,,45 - 64,,All,d,Planned,,121,390.5,-69
29525,20200412,S08000031,,65 - 74,,All,d,Planned,,66,212.5,-68.9
29526,20200412,S08000031,,75 - 84,,All,d,Planned,,56,176.5,-68.3
29527,20200412,S08000031,,85 and over,,All,d,Planned,,26,89,-70.8
29528,20200412,S08000031,,All ages,d,All,d,Planned,,401,1278.5,-68.6
29529,20200412,S08000031,,All ages,d,Female,,Planned,,209,636,-67.1
29530,20200412,S08000031,,All ages,d,Male,,Planned,,190,640,-70.3
29531,20200412,S08000032,,Under 5,,All,d,Planned,,71,90,-21.1
29532,20200412,S08000032,,45 - 64,,All,d,Planned,,7,46,-84.8
29533,20200412,S08000032,,All ages,d,All,d,Planned,,88,216,-59.3
29534,20200412,S08000032,,All ages,d,Female,,Planned,,47,116,-59.5
29535,20200412,S08000032,,All ages,d,Male,,Planned,,41,97.5,-57.9
29536,20200412,S92000003,d,Under 5,,All,d,Planned,,151,279,-45.9
29537,20200412,S92000003,d,5 - 14,,All,d,Planned,,29,148.5,-80.5
29538,20200412,S92000003,d,15 - 44,,All,d,Planned,,139,563,-75.3
29539,20200412,S92000003,d,45 - 64,,All,d,Planned,,283,961,-70.6
29540,20200412,S92000003,d,65 - 74,,All,d,Planned,,207,686,-69.8
29541,20200412,S92000003,d,75 - 84,,All,d,Planned,,138,545.5,-74.7
29542,20200412,S92000003,d,85 and over,,All,d,Planned,,79,258,-69.4
29543,20200412,S92000003,d,All ages,d,All,d,Planned,,1026,3441,-70.2
29544,20200412,S92000003,d,All ages,d,Female,,Planned,,505,1737.5,-70.9
29545,20200412,S92000003,d,All ages,d,Male,,Planned,,511,1687.5,-69.7
29546,20200419,S08000015,,45 - 64,,All,d,Planned,,6,26,-76.9
29547,20200419,S08000015,,65 - 74,,All,d,Planned,,6,20.5,-70.7
29548,20200419,S08000015,,75 - 84,,All,d,Planned,,7,16,-56.2
29549,20200419,S08000015,,All ages,d,All,d,Planned,,23,79.5,-71.1
29550,20200419,S08000015,,All ages,d,Female,,Planned,,11,36,-69.4
29551,20200419,S08000015,,All ages,d,Male,,Planned,,12,43.5,-72.4
29552,20200419,S08000016,,All ages,d,All,d,Planned,,12,41.5,-71.1
29553,20200419,S08000016,,All ages,d,Female,,Planned,,9,25.5,-64.7
29554,20200419,S08000017,,15 - 44,,All,d,Planned,,5,7.5,-33.3
29555,20200419,S08000017,,45 - 64,,All,d,Planned,,10,23.5,-57.4
29556,20200419,S08000017,,65 - 74,,All,d,Planned,,5,12,-58.3
29557,20200419,S08000017,,75 - 84,,All,d,Planned,,10,25,-60
29558,20200419,S08000017,,85 and over,,All,d,Planned,,5,18.5,-73
29559,20200419,S08000017,,All ages,d,All,d,Planned,,38,92.5,-58.9
29560,20200419,S08000017,,All ages,d,Female,,Planned,,17,45,-62.2
29561,20200419,S08000017,,All ages,d,Male,,Planned,,21,47.5,-55.8
29562,20200419,S08000019,,15 - 44,,All,d,Planned,,10,25.5,-60.8
29563,20200419,S08000019,,45 - 64,,All,d,Planned,,6,45,-86.7
29564,20200419,S08000019,,65 - 74,,All,d,Planned,,5,38,-86.8
29565,20200419,S08000019,,75 - 84,,All,d,Planned,,5,60,-91.7
29566,20200419,S08000019,,All ages,d,All,d,Planned,,35,213.5,-83.6
29567,20200419,S08000019,,All ages,d,Female,,Planned,,22,105,-79
29568,20200419,S08000019,,All ages,d,Male,,Planned,,13,108.5,-88
29569,20200419,S08000020,,15 - 44,,All,d,Planned,,8,59,-86.4
29570,20200419,S08000020,,45 - 64,,All,d,Planned,,15,101,-85.1
29571,20200419,S08000020,,65 - 74,,All,d,Planned,,11,84.5,-87
29572,20200419,S08000020,,75 - 84,,All,d,Planned,,12,76,-84.2
29573,20200419,S08000020,,85 and over,,All,d,Planned,,5,32.5,-84.6
29574,20200419,S08000020,,All ages,d,All,d,Planned,,56,382.5,-85.4
29575,20200419,S08000020,,All ages,d,Female,,Planned,,30,197.5,-84.8
29576,20200419,S08000020,,All ages,d,Male,,Planned,,25,184,-86.4
29577,20200419,S08000022,,15 - 44,,All,d,Planned,,7,22.5,-68.9
29578,20200419,S08000022,,45 - 64,,All,d,Planned,,10,42,-76.2
29579,20200419,S08000022,,65 - 74,,All,d,Planned,,8,40,-80
29580,20200419,S08000022,,75 - 84,,All,d,Planned,,9,46.5,-80.6
29581,20200419,S08000022,,85 and over,,All,d,Planned,,9,19.5,-53.8
29582,20200419,S08000022,,All ages,d,All,d,Planned,,48,185.5,-74.1
29583,20200419,S08000022,,All ages,d,Female,,Planned,,22,91,-75.8
29584,20200419,S08000022,,All ages,d,Male,,Planned,,26,90,-71.1
29585,20200419,S08000024,,Under 5,,All,d,Planned,,13,24.5,-46.9
29586,20200419,S08000024,,5 - 14,,All,d,Planned,,8,31.5,-74.6
29587,20200419,S08000024,,15 - 44,,All,d,Planned,,22,108,-79.6
29588,20200419,S08000024,,45 - 64,,All,d,Planned,,51,168.5,-69.7
29589,20200419,S08000024,,65 - 74,,All,d,Planned,,42,116.5,-63.9
29590,20200419,S08000024,,75 - 84,,All,d,Planned,,16,63,-74.6
29591,20200419,S08000024,,All ages,d,All,d,Planned,,155,528,-70.6
29592,20200419,S08000024,,All ages,d,Female,,Planned,,64,263.5,-75.7
29593,20200419,S08000024,,All ages,d,Male,,Planned,,91,262.5,-65.3
29594,20200419,S08000029,,45 - 64,,All,d,Planned,,11,26.5,-58.5
29595,20200419,S08000029,,65 - 74,,All,d,Planned,,7,29,-75.9
29596,20200419,S08000029,,75 - 84,,All,d,Planned,,8,15.5,-48.4
29597,20200419,S08000029,,All ages,d,All,d,Planned,,37,108,-65.7
29598,20200419,S08000029,,All ages,d,Female,,Planned,,19,53,-64.2
29599,20200419,S08000029,,All ages,d,Male,,Planned,,14,53.5,-73.8
29600,20200419,S08000030,,15 - 44,,All,d,Planned,,10,59,-83.1
29601,20200419,S08000030,,45 - 64,,All,d,Planned,,19,86,-77.9
29602,20200419,S08000030,,65 - 74,,All,d,Planned,,19,61.5,-69.1
29603,20200419,S08000030,,75 - 84,,All,d,Planned,,8,51,-84.3
29604,20200419,S08000030,,85 and over,,All,d,Planned,,5,21,-76.2
29605,20200419,S08000030,,All ages,d,All,d,Planned,,63,309,-79.6
29606,20200419,S08000030,,All ages,d,Female,,Planned,,36,152.5,-76.4
29607,20200419,S08000030,,All ages,d,Male,,Planned,,27,156,-82.7
29608,20200419,S08000031,,Under 5,,All,d,Planned,,50,83.5,-40.1
29609,20200419,S08000031,,5 - 14,,All,d,Planned,,8,60,-86.7
29610,20200419,S08000031,,15 - 44,,All,d,Planned,,77,273,-71.8
29611,20200419,S08000031,,45 - 64,,All,d,Planned,,116,413,-71.9
29612,20200419,S08000031,,65 - 74,,All,d,Planned,,59,245.5,-76
29613,20200419,S08000031,,75 - 84,,All,d,Planned,,52,193,-73.1
29614,20200419,S08000031,,85 and over,,All,d,Planned,,36,97.5,-63.1
29615,20200419,S08000031,,All ages,d,All,d,Planned,,398,1365.5,-70.9
29616,20200419,S08000031,,All ages,d,Female,,Planned,,186,687.5,-72.9
29617,20200419,S08000031,,All ages,d,Male,,Planned,,210,674,-68.8
29618,20200419,S08000032,,Under 5,,All,d,Planned,,70,107,-34.6
29619,20200419,S08000032,,45 - 64,,All,d,Planned,,6,56.5,-89.4
29620,20200419,S08000032,,75 - 84,,All,d,Planned,,5,22.5,-77.8
29621,20200419,S08000032,,All ages,d,All,d,Planned,,91,263,-65.4
29622,20200419,S08000032,,All ages,d,Female,,Planned,,52,128,-59.4
29623,20200419,S08000032,,All ages,d,Male,,Planned,,38,119,-68.1
29624,20200419,S92000003,d,Under 5,,All,d,Planned,,151,265.5,-43.1
29625,20200419,S92000003,d,5 - 14,,All,d,Planned,,25,152,-83.6
29626,20200419,S92000003,d,15 - 44,,All,d,Planned,,148,619.5,-76.1
29627,20200419,S92000003,d,45 - 64,,All,d,Planned,,254,1005,-74.7
29628,20200419,S92000003,d,65 - 74,,All,d,Planned,,169,700,-75.9
29629,20200419,S92000003,d,75 - 84,,All,d,Planned,,136,582.5,-76.7
29630,20200419,S92000003,d,85 and over,,All,d,Planned,,78,275,-71.6
29631,20200419,S92000003,d,All ages,d,All,d,Planned,,961,3599.5,-73.3
29632,20200419,S92000003,d,All ages,d,Female,,Planned,,470,1798.5,-73.9
29633,20200419,S92000003,d,All ages,d,Male,,Planned,,483,1771.5,-72.7
29634,20200426,S08000015,,Under 5,,All,d,Planned,,5,4.5,11.1
29635,20200426,S08000015,,65 - 74,,All,d,Planned,,7,33,-78.8
29636,20200426,S08000015,,75 - 84,,All,d,Planned,,5,27.5,-81.8
29637,20200426,S08000015,,All ages,d,All,d,Planned,,22,108,-79.6
29638,20200426,S08000015,,All ages,d,Female,,Planned,,13,56,-76.8
29639,20200426,S08000015,,All ages,d,Male,,Planned,,9,49,-81.6
29640,20200426,S08000016,,65 - 74,,All,d,Planned,,9,12,-25
29641,20200426,S08000016,,75 - 84,,All,d,Planned,,7,13,-46.2
29642,20200426,S08000016,,85 and over,,All,d,Planned,,5,7.5,-33.3
29643,20200426,S08000016,,All ages,d,All,d,Planned,,26,42,-38.1
29644,20200426,S08000016,,All ages,d,Female,,Planned,,10,16.5,-39.4
29645,20200426,S08000016,,All ages,d,Male,,Planned,,16,25.5,-37.3
29646,20200426,S08000017,,45 - 64,,All,d,Planned,,11,21.5,-48.8
29647,20200426,S08000017,,75 - 84,,All,d,Planned,,13,20,-35
29648,20200426,S08000017,,All ages,d,All,d,Planned,,35,81,-56.8
29649,20200426,S08000017,,All ages,d,Female,,Planned,,16,41,-61
29650,20200426,S08000017,,All ages,d,Male,,Planned,,19,39.5,-51.9
29651,20200426,S08000019,,15 - 44,,All,d,Planned,,9,30.5,-70.5
29652,20200426,S08000019,,45 - 64,,All,d,Planned,,22,77.5,-71.6
29653,20200426,S08000019,,65 - 74,,All,d,Planned,,12,55.5,-78.4
29654,20200426,S08000019,,75 - 84,,All,d,Planned,,14,48,-70.8
29655,20200426,S08000019,,85 and over,,All,d,Planned,,11,27.5,-60
29656,20200426,S08000019,,All ages,d,All,d,Planned,,76,241.5,-68.5
29657,20200426,S08000019,,All ages,d,Female,,Planned,,37,110,-66.4
29658,20200426,S08000019,,All ages,d,Male,,Planned,,39,131.5,-70.3
29659,20200426,S08000020,,5 - 14,,All,d,Planned,,8,19.5,-59
29660,20200426,S08000020,,15 - 44,,All,d,Planned,,11,45,-75.6
29661,20200426,S08000020,,45 - 64,,All,d,Planned,,20,104,-80.8
29662,20200426,S08000020,,65 - 74,,All,d,Planned,,13,93,-86
29663,20200426,S08000020,,75 - 84,,All,d,Planned,,18,78.5,-77.1
29664,20200426,S08000020,,All ages,d,All,d,Planned,,75,387,-80.6
29665,20200426,S08000020,,All ages,d,Female,,Planned,,40,194,-79.4
29666,20200426,S08000020,,All ages,d,Male,,Planned,,35,190.5,-81.6
29667,20200426,S08000022,,15 - 44,,All,d,Planned,,11,28,-60.7
29668,20200426,S08000022,,45 - 64,,All,d,Planned,,14,65,-78.5
29669,20200426,S08000022,,65 - 74,,All,d,Planned,,9,49.5,-81.8
29670,20200426,S08000022,,75 - 84,,All,d,Planned,,12,33,-63.6
29671,20200426,S08000022,,85 and over,,All,d,Planned,,17,15,13.3
29672,20200426,S08000022,,All ages,d,All,d,Planned,,67,200,-66.5
29673,20200426,S08000022,,All ages,d,Female,,Planned,,27,97.5,-72.3
29674,20200426,S08000022,,All ages,d,Male,,Planned,,40,98,-59.2
29675,20200426,S08000024,,Under 5,,All,d,Planned,,14,24,-41.7
29676,20200426,S08000024,,5 - 14,,All,d,Planned,,16,34.5,-53.6
29677,20200426,S08000024,,15 - 44,,All,d,Planned,,40,116,-65.5
29678,20200426,S08000024,,45 - 64,,All,d,Planned,,57,182,-68.7
29679,20200426,S08000024,,65 - 74,,All,d,Planned,,48,114.5,-58.1
29680,20200426,S08000024,,75 - 84,,All,d,Planned,,22,71.5,-69.2
29681,20200426,S08000024,,All ages,d,All,d,Planned,,201,559,-64
29682,20200426,S08000024,,All ages,d,Female,,Planned,,89,285,-68.8
29683,20200426,S08000024,,All ages,d,Male,,Planned,,110,271.5,-59.5
29684,20200426,S08000029,,45 - 64,,All,d,Planned,,12,33.5,-64.2
29685,20200426,S08000029,,65 - 74,,All,d,Planned,,6,27,-77.8
29686,20200426,S08000029,,75 - 84,,All,d,Planned,,8,23.5,-66
29687,20200426,S08000029,,85 and over,,All,d,Planned,,6,4.5,33.3
29688,20200426,S08000029,,All ages,d,All,d,Planned,,37,117.5,-68.5
29689,20200426,S08000029,,All ages,d,Female,,Planned,,23,62,-62.9
29690,20200426,S08000029,,All ages,d,Male,,Planned,,10,53,-81.1
29691,20200426,S08000030,,15 - 44,,All,d,Planned,,12,59.5,-79.8
29692,20200426,S08000030,,45 - 64,,All,d,Planned,,25,81.5,-69.3
29693,20200426,S08000030,,65 - 74,,All,d,Planned,,14,64.5,-78.3
29694,20200426,S08000030,,75 - 84,,All,d,Planned,,11,54,-79.6
29695,20200426,S08000030,,All ages,d,All,d,Planned,,71,308,-76.9
29696,20200426,S08000030,,All ages,d,Female,,Planned,,31,140.5,-77.9
29697,20200426,S08000030,,All ages,d,Male,,Planned,,40,166,-75.9
29698,20200426,S08000031,,Under 5,,All,d,Planned,,45,106,-57.5
29699,20200426,S08000031,,5 - 14,,All,d,Planned,,20,67.5,-70.4
29700,20200426,S08000031,,15 - 44,,All,d,Planned,,72,269.5,-73.3
29701,20200426,S08000031,,45 - 64,,All,d,Planned,,112,412,-72.8
29702,20200426,S08000031,,65 - 74,,All,d,Planned,,75,236,-68.2
29703,20200426,S08000031,,75 - 84,,All,d,Planned,,47,206.5,-77.2
29704,20200426,S08000031,,85 and over,,All,d,Planned,,20,93,-78.5
29705,20200426,S08000031,,All ages,d,All,d,Planned,,391,1390.5,-71.9
29706,20200426,S08000031,,All ages,d,Female,,Planned,,184,711.5,-74.1
29707,20200426,S08000031,,All ages,d,Male,,Planned,,207,664.5,-68.8
29708,20200426,S08000032,,Under 5,,All,d,Planned,,88,86.5,1.7
29709,20200426,S08000032,,85 and over,,All,d,Planned,,8,6.5,23.1
29710,20200426,S08000032,,All ages,d,All,d,Planned,,104,242.5,-57.1
29711,20200426,S08000032,,All ages,d,Female,,Planned,,45,98.5,-54.3
29712,20200426,S08000032,,All ages,d,Male,,Planned,,58,100.5,-42.3
29713,20200426,S92000003,d,Under 5,,All,d,Planned,,175,262.5,-33.3
29714,20200426,S92000003,d,5 - 14,,All,d,Planned,,50,157.5,-68.3
29715,20200426,S92000003,d,15 - 44,,All,d,Planned,,161,605,-73.4
