id,week_ending,hscp,simd_quintile,number_attendances,average20182019,percent_variation
11334,20210620,S37000018,3,153,125,22.4
11335,20210620,S37000018,4,64,74,-13.5
11336,20210620,S37000018,5,75,50.5,48.5
11337,20210620,S37000019,1,9,6.5,38.5
11338,20210620,S37000019,2,103,92.5,11.4
11339,20210620,S37000019,3,154,144,6.9
11340,20210620,S37000019,4,189,161,17.4
11341,20210620,S37000019,5,71,83.5,-15
11342,20210620,S37000020,1,363,389,-6.7
11343,20210620,S37000020,2,157,161,-2.5
11344,20210620,S37000020,3,76,81,-6.2
11345,20210620,S37000020,4,81,96.5,-16.1
11346,20210620,S37000020,5,51,53.5,-4.7
11347,20210620,S37000022,2,14,17,-17.6
11348,20210620,S37000022,3,34,33.5,1.5
11349,20210620,S37000022,4,51,55.5,-8.1
11350,20210620,S37000022,5,15,11.5,30.4
11351,20210620,S37000024,1,412,436.5,-5.6
11352,20210620,S37000024,2,230,245,-6.1
11353,20210620,S37000024,3,215,216,-0.5
11354,20210620,S37000024,4,167,170,-1.8
11355,20210620,S37000024,5,140,158,-11.4
11356,20210620,S37000025,1,38,38,0
11357,20210620,S37000025,2,99,113.5,-12.8
11358,20210620,S37000025,3,212,219,-3.2
11359,20210620,S37000025,4,169,191,-11.5
11360,20210620,S37000025,5,60,53.5,12.1
11361,20210620,S37000026,3,44,56,-21.4
11362,20210620,S37000026,4,69,92.5,-25.4
11363,20210620,S37000027,1,146,173,-15.6
11364,20210620,S37000027,2,153,185.5,-17.5
11365,20210620,S37000027,3,128,147.5,-13.2
11366,20210620,S37000027,4,69,81,-14.8
11367,20210620,S37000027,5,75,111,-32.4
11368,20210620,S37000028,1,528,517.5,2
11369,20210620,S37000028,2,584,583.5,0.1
11370,20210620,S37000028,3,410,404.5,1.4
11371,20210620,S37000028,4,387,333,16.2
11372,20210620,S37000028,5,226,212.5,6.4
11373,20210620,S37000029,1,219,186,17.7
11374,20210620,S37000029,2,92,103.5,-11.1
11375,20210620,S37000029,3,65,48,35.4
11376,20210620,S37000029,4,45,34.5,30.4
11377,20210620,S37000029,5,15,8,87.5
11378,20210620,S37000030,1,246,225.5,9.1
11379,20210620,S37000030,2,303,338,-10.4
11380,20210620,S37000030,3,255,237,7.6
11381,20210620,S37000030,4,176,170,3.5
11382,20210620,S37000030,5,133,140,-5
11383,20210620,S37000031,2,21,30.5,-31.1
11384,20210620,S37000031,3,51,75.5,-32.5
11385,20210620,S37000031,4,10,7,42.9
11386,20210620,S37000032,1,416,417.5,-0.4
11387,20210620,S37000032,2,306,343.5,-10.9
11388,20210620,S37000032,3,305,276,10.5
11389,20210620,S37000032,4,192,194.5,-1.3
11390,20210620,S37000032,5,172,169,1.8
11391,20210620,S37000033,1,47,52.5,-10.5
11392,20210620,S37000033,2,80,87.5,-8.6
11393,20210620,S37000033,3,119,144.5,-17.6
11394,20210620,S37000033,4,208,201,3.5
11395,20210620,S37000033,5,75,95.5,-21.5
11396,20210620,S37000034,1,2070,2127.5,-2.7
11397,20210620,S37000034,2,578,545,6.1
11398,20210620,S37000034,3,335,347.5,-3.6
11399,20210620,S37000034,4,248,265.5,-6.6
11400,20210620,S37000034,5,187,222.5,-16
11401,20210620,S37000035,1,1037,937,10.7
11402,20210620,S37000035,2,751,680,10.4
11403,20210620,S37000035,3,425,388.5,9.4
11404,20210620,S37000035,4,238,233,2.1
11405,20210620,S37000035,5,134,129.5,3.5
11406,20210627,S37000001,1,79,120,-34.2
11407,20210627,S37000001,2,179,261.5,-31.5
11408,20210627,S37000001,3,110,159.5,-31
11409,20210627,S37000001,4,120,171.5,-30
11410,20210627,S37000001,5,236,278.5,-15.3
11411,20210627,S37000002,1,8,11,-27.3
11412,20210627,S37000002,2,38,30.5,24.6
11413,20210627,S37000002,3,95,101,-5.9
11414,20210627,S37000002,4,188,213.5,-11.9
11415,20210627,S37000002,5,185,236.5,-21.8
11416,20210627,S37000003,1,23,24.5,-6.1
11417,20210627,S37000003,2,51,31.5,61.9
11418,20210627,S37000003,3,70,69,1.4
11419,20210627,S37000003,4,73,68,7.4
11420,20210627,S37000003,5,40,35.5,12.7
11421,20210627,S37000004,1,17,29.5,-42.4
11422,20210627,S37000004,2,47,43,9.3
11423,20210627,S37000004,3,96,87,10.3
11424,20210627,S37000004,4,68,63.5,7.1
11425,20210627,S37000004,5,25,11,127.3
11426,20210627,S37000005,1,105,124,-15.3
11427,20210627,S37000005,2,103,105,-1.9
11428,20210627,S37000005,3,76,81,-6.2
11429,20210627,S37000005,4,97,79.5,22
11430,20210627,S37000005,5,73,72.5,0.7
11431,20210627,S37000006,1,107,113,-5.3
11432,20210627,S37000006,2,246,286.5,-14.1
11433,20210627,S37000006,3,247,299.5,-17.5
11434,20210627,S37000006,4,120,125,-4
11435,20210627,S37000006,5,51,60,-15
11436,20210627,S37000007,1,252,282.5,-10.8
11437,20210627,S37000007,2,110,136,-19.1
11438,20210627,S37000007,3,58,64,-9.4
11439,20210627,S37000007,4,76,70,8.6
11440,20210627,S37000007,5,63,72,-12.5
11441,20210627,S37000008,1,252,291,-13.4
11442,20210627,S37000008,2,186,203.5,-8.6
11443,20210627,S37000008,3,85,110,-22.7
11444,20210627,S37000008,4,70,66,6.1
11445,20210627,S37000008,5,54,47.5,13.7
11446,20210627,S37000009,1,40,33.5,19.4
11447,20210627,S37000009,2,86,90,-4.4
11448,20210627,S37000009,3,23,31,-25.8
11449,20210627,S37000009,4,47,72,-34.7
11450,20210627,S37000009,5,166,187.5,-11.5
11451,20210627,S37000010,1,14,23.5,-40.4
11452,20210627,S37000010,2,173,163,6.1
11453,20210627,S37000010,3,102,109,-6.4
11454,20210627,S37000010,4,137,128,7
11455,20210627,S37000010,5,75,73.5,2
11456,20210627,S37000011,1,41,51,-19.6
11457,20210627,S37000011,2,50,59.5,-16
11458,20210627,S37000011,3,60,62,-3.2
11459,20210627,S37000011,4,67,63.5,5.5
11460,20210627,S37000011,5,187,178.5,4.8
11461,20210627,S37000012,1,514,481,6.9
11462,20210627,S37000012,2,387,373,3.8
11463,20210627,S37000012,3,319,282.5,12.9
11464,20210627,S37000012,4,319,307,3.9
11465,20210627,S37000012,5,646,621.5,3.9
11466,20210627,S37000013,1,143,176.5,-19
11467,20210627,S37000013,2,245,262,-6.5
11468,20210627,S37000013,3,101,139.5,-27.6
11469,20210627,S37000013,4,98,128.5,-23.7
11470,20210627,S37000013,5,95,105,-9.5
11471,20210627,S37000016,1,119,114.5,3.9
11472,20210627,S37000016,2,187,229,-18.3
11473,20210627,S37000016,3,272,269,1.1
11474,20210627,S37000016,4,279,296,-5.7
11475,20210627,S37000016,5,84,101.5,-17.2
11476,20210627,S37000017,1,289,301,-4
11477,20210627,S37000017,2,94,82,14.6
11478,20210627,S37000017,3,81,82,-1.2
11479,20210627,S37000017,4,92,79.5,15.7
11480,20210627,S37000017,5,36,45.5,-20.9
11481,20210627,S37000018,1,82,75.5,8.6
11482,20210627,S37000018,2,228,206,10.7
11483,20210627,S37000018,3,130,122.5,6.1
11484,20210627,S37000018,4,67,76.5,-12.4
11485,20210627,S37000018,5,64,65.5,-2.3
11486,20210627,S37000019,1,8,9.5,-15.8
11487,20210627,S37000019,2,86,103.5,-16.9
11488,20210627,S37000019,3,125,143.5,-12.9
11489,20210627,S37000019,4,179,156,14.7
11490,20210627,S37000019,5,113,79,43
11491,20210627,S37000020,1,311,390.5,-20.4
11492,20210627,S37000020,2,162,175,-7.4
11493,20210627,S37000020,3,66,82.5,-20
11494,20210627,S37000020,4,65,90,-27.8
11495,20210627,S37000020,5,52,51.5,1
11496,20210627,S37000022,2,8,16,-50
11497,20210627,S37000022,3,22,37.5,-41.3
11498,20210627,S37000022,4,46,54,-14.8
11499,20210627,S37000022,5,16,10,60
11500,20210627,S37000024,1,377,424,-11.1
11751,20210711,S37000010,2,166,155,7.1
11752,20210711,S37000010,3,103,85.5,20.5
11753,20210711,S37000010,4,130,103,26.2
11754,20210711,S37000010,5,76,49.5,53.5
11755,20210711,S37000011,1,50,54.5,-8.3
11507,20210627,S37000025,3,192,218.5,-12.1
11508,20210627,S37000025,4,200,203,-1.5
11509,20210627,S37000025,5,43,52,-17.3
11510,20210627,S37000026,2,5,5,0
11511,20210627,S37000026,3,45,36,25
11512,20210627,S37000026,4,71,95.5,-25.7
11513,20210627,S37000027,1,140,160,-12.5
11514,20210627,S37000027,2,152,184,-17.4
11515,20210627,S37000027,3,99,139.5,-29
11516,20210627,S37000027,4,83,75,10.7
11517,20210627,S37000027,5,90,110,-18.2
11518,20210627,S37000028,1,477,481,-0.8
11519,20210627,S37000028,2,598,589,1.5
11520,20210627,S37000028,3,384,388.5,-1.2
11521,20210627,S37000028,4,358,345.5,3.6
11522,20210627,S37000028,5,232,196.5,18.1
11523,20210627,S37000029,1,187,177,5.6
11524,20210627,S37000029,2,106,101,5
11525,20210627,S37000029,3,46,54.5,-15.6
11526,20210627,S37000029,4,31,31.5,-1.6
11527,20210627,S37000029,5,9,7.5,20
11528,20210627,S37000030,1,236,246.5,-4.3
11529,20210627,S37000030,2,342,332,3
11530,20210627,S37000030,3,209,251,-16.7
11531,20210627,S37000030,4,172,168,2.4
11532,20210627,S37000030,5,134,137,-2.2
11533,20210627,S37000031,2,15,30.5,-50.8
11534,20210627,S37000031,3,48,74.5,-35.6
11535,20210627,S37000031,4,11,9.5,15.8
11536,20210627,S37000032,1,424,429.5,-1.3
11537,20210627,S37000032,2,337,350.5,-3.9
11538,20210627,S37000032,3,270,286.5,-5.8
11539,20210627,S37000032,4,205,183,12
11540,20210627,S37000032,5,173,194,-10.8
11541,20210627,S37000033,1,54,58,-6.9
11542,20210627,S37000033,2,64,93,-31.2
11543,20210627,S37000033,3,130,126,3.2
11544,20210627,S37000033,4,171,213.5,-19.9
11545,20210627,S37000033,5,85,95,-10.5
11546,20210627,S37000034,1,1938,2104.5,-7.9
11547,20210627,S37000034,2,567,561,1.1
11548,20210627,S37000034,3,323,370,-12.7
11549,20210627,S37000034,4,238,248.5,-4.2
11550,20210627,S37000034,5,182,193.5,-5.9
11551,20210627,S37000035,1,973,912.5,6.6
11552,20210627,S37000035,2,727,693,4.9
11553,20210627,S37000035,3,414,392,5.6
11554,20210627,S37000035,4,235,240,-2.1
11555,20210627,S37000035,5,120,149,-19.5
11556,20210704,S37000001,1,99,125.5,-21.1
11557,20210704,S37000001,2,197,258.5,-23.8
11558,20210704,S37000001,3,119,148,-19.6
11559,20210704,S37000001,4,101,127.5,-20.8
11560,20210704,S37000001,5,204,268,-23.9
11561,20210704,S37000002,1,15,11,36.4
11562,20210704,S37000002,2,40,37,8.1
11563,20210704,S37000002,3,100,110.5,-9.5
11564,20210704,S37000002,4,177,218,-18.8
11565,20210704,S37000002,5,172,218,-21.1
11566,20210704,S37000003,1,22,12.5,76
11567,20210704,S37000003,2,52,41.5,25.3
11568,20210704,S37000003,3,80,72,11.1
11569,20210704,S37000003,4,56,58.5,-4.3
11570,20210704,S37000003,5,37,53.5,-30.8
11571,20210704,S37000004,1,16,20,-20
11572,20210704,S37000004,2,45,47.5,-5.3
11573,20210704,S37000004,3,93,99,-6.1
11574,20210704,S37000004,4,69,69,0
11575,20210704,S37000004,5,18,15.5,16.1
11576,20210704,S37000005,1,121,125,-3.2
11577,20210704,S37000005,2,111,121.5,-8.6
11578,20210704,S37000005,3,75,77,-2.6
11579,20210704,S37000005,4,81,83,-2.4
11580,20210704,S37000005,5,56,79,-29.1
11581,20210704,S37000006,1,99,128,-22.7
11582,20210704,S37000006,2,268,293.5,-8.7
11583,20210704,S37000006,3,265,306.5,-13.5
11584,20210704,S37000006,4,111,127.5,-12.9
11585,20210704,S37000006,5,50,64,-21.9
11586,20210704,S37000007,1,252,276.5,-8.9
11587,20210704,S37000007,2,113,124.5,-9.2
11588,20210704,S37000007,3,59,67,-11.9
11589,20210704,S37000007,4,62,71,-12.7
11590,20210704,S37000007,5,68,70,-2.9
11591,20210704,S37000008,1,244,302.5,-19.3
11592,20210704,S37000008,2,211,213,-0.9
11593,20210704,S37000008,3,113,110,2.7
11594,20210704,S37000008,4,66,81,-18.5
11595,20210704,S37000008,5,54,67.5,-20
11596,20210704,S37000009,1,35,38,-7.9
11597,20210704,S37000009,2,98,83.5,17.4
11598,20210704,S37000009,3,30,32.5,-7.7
11599,20210704,S37000009,4,54,66.5,-18.8
11600,20210704,S37000009,5,175,184.5,-5.1
11601,20210704,S37000010,1,26,27,-3.7
11602,20210704,S37000010,2,147,168,-12.5
11603,20210704,S37000010,3,115,106.5,8
11604,20210704,S37000010,4,119,122,-2.5
11605,20210704,S37000010,5,53,67,-20.9
11606,20210704,S37000011,1,43,47.5,-9.5
11607,20210704,S37000011,2,64,58.5,9.4
11608,20210704,S37000011,3,69,55.5,24.3
11609,20210704,S37000011,4,67,57.5,16.5
11610,20210704,S37000011,5,186,177.5,4.8
11611,20210704,S37000012,1,482,470.5,2.4
11612,20210704,S37000012,2,337,385.5,-12.6
11613,20210704,S37000012,3,299,265.5,12.6
11614,20210704,S37000012,4,278,296.5,-6.2
11615,20210704,S37000012,5,552,620,-11
11616,20210704,S37000013,1,149,167,-10.8
11617,20210704,S37000013,2,199,290,-31.4
11618,20210704,S37000013,3,97,151,-35.8
11619,20210704,S37000013,4,105,125.5,-16.3
11620,20210704,S37000013,5,94,109.5,-14.2
11621,20210704,S37000016,1,110,115,-4.3
11622,20210704,S37000016,2,245,234,4.7
11623,20210704,S37000016,3,252,264.5,-4.7
11624,20210704,S37000016,4,311,293.5,6
11625,20210704,S37000016,5,81,100,-19
11626,20210704,S37000017,1,300,296.5,1.2
11627,20210704,S37000017,2,95,79.5,19.5
11628,20210704,S37000017,3,73,96,-24
11629,20210704,S37000017,4,83,87,-4.6
11630,20210704,S37000017,5,52,46.5,11.8
11631,20210704,S37000018,1,59,62.5,-5.6
11632,20210704,S37000018,2,216,217,-0.5
11633,20210704,S37000018,3,105,118,-11
11634,20210704,S37000018,4,69,64,7.8
11635,20210704,S37000018,5,75,58.5,28.2
11636,20210704,S37000019,1,6,10,-40
11637,20210704,S37000019,2,102,101.5,0.5
11638,20210704,S37000019,3,135,158.5,-14.8
11639,20210704,S37000019,4,163,174,-6.3
11640,20210704,S37000019,5,88,89,-1.1
11641,20210704,S37000020,1,339,426,-20.4
11642,20210704,S37000020,2,152,176,-13.6
11643,20210704,S37000020,3,94,101.5,-7.4
11644,20210704,S37000020,4,64,110.5,-42.1
11645,20210704,S37000020,5,38,55.5,-31.5
11646,20210704,S37000022,2,19,18,5.6
11647,20210704,S37000022,3,39,37.5,4
11648,20210704,S37000022,4,60,63.5,-5.5
11649,20210704,S37000022,5,16,13.5,18.5
11650,20210704,S37000024,1,389,455.5,-14.6
11651,20210704,S37000024,2,204,260,-21.5
11652,20210704,S37000024,3,190,196.5,-3.3
11653,20210704,S37000024,4,160,157.5,1.6
11654,20210704,S37000024,5,131,139,-5.8
11655,20210704,S37000025,1,44,49.5,-11.1
11656,20210704,S37000025,2,105,122,-13.9
11657,20210704,S37000025,3,179,221,-19
11658,20210704,S37000025,4,177,215,-17.7
11659,20210704,S37000025,5,58,45.5,27.5
11660,20210704,S37000026,3,43,52,-17.3
11661,20210704,S37000026,4,79,81,-2.5
11662,20210704,S37000027,1,163,162,0.6
11663,20210704,S37000027,2,159,206,-22.8
11664,20210704,S37000027,3,128,156.5,-18.2
11665,20210704,S37000027,4,69,83,-16.9
11666,20210704,S37000027,5,92,110.5,-16.7
11667,20210704,S37000028,1,500,482.5,3.6
11668,20210704,S37000028,2,607,599.5,1.3
11669,20210704,S37000028,3,375,383,-2.1
11670,20210704,S37000028,4,338,319,6
11671,20210704,S37000028,5,206,217.5,-5.3
11672,20210704,S37000029,1,165,204.5,-19.3
11673,20210704,S37000029,2,81,116,-30.2
11674,20210704,S37000029,3,57,48.5,17.5
11675,20210704,S37000029,4,51,33.5,52.2
11676,20210704,S37000029,5,7,10.5,-33.3
11677,20210704,S37000030,1,237,246.5,-3.9
11678,20210704,S37000030,2,299,341.5,-12.4
11679,20210704,S37000030,3,189,241,-21.6
11680,20210704,S37000030,4,164,158,3.8
11681,20210704,S37000030,5,118,125,-5.6
11682,20210704,S37000031,2,16,35.5,-54.9
11683,20210704,S37000031,3,66,88,-25
11684,20210704,S37000031,4,15,6.5,130.8
11685,20210704,S37000032,1,359,409,-12.2
11686,20210704,S37000032,2,300,357.5,-16.1
11687,20210704,S37000032,3,268,303,-11.6
11688,20210704,S37000032,4,189,199,-5
11689,20210704,S37000032,5,161,191,-15.7
11690,20210704,S37000033,1,39,55,-29.1
11691,20210704,S37000033,2,86,99,-13.1
11692,20210704,S37000033,3,114,137,-16.8
11693,20210704,S37000033,4,181,225.5,-19.7
11694,20210704,S37000033,5,77,104.5,-26.3
11695,20210704,S37000034,1,2016,2056.5,-2
11696,20210704,S37000034,2,555,585,-5.1
11697,20210704,S37000034,3,331,380.5,-13
11698,20210704,S37000034,4,248,265.5,-6.6
11699,20210704,S37000034,5,175,194,-9.8
11700,20210704,S37000035,1,988,959,3
11701,20210704,S37000035,2,690,705,-2.1
11702,20210704,S37000035,3,391,394,-0.8
11703,20210704,S37000035,4,238,236,0.8
11704,20210704,S37000035,5,137,151,-9.3
11705,20210711,S37000001,1,86,127.5,-32.5
11706,20210711,S37000001,2,201,256,-21.5
11707,20210711,S37000001,3,99,152,-34.9
11708,20210711,S37000001,4,107,151.5,-29.4
11709,20210711,S37000001,5,186,255,-27.1
11710,20210711,S37000002,1,14,12,16.7
11711,20210711,S37000002,2,41,35,17.1
11712,20210711,S37000002,3,81,106,-23.6
11713,20210711,S37000002,4,161,217.5,-26
11714,20210711,S37000002,5,151,217,-30.4
11715,20210711,S37000003,1,16,18.5,-13.5
11716,20210711,S37000003,2,47,41,14.6
11717,20210711,S37000003,3,63,75,-16
11718,20210711,S37000003,4,69,49.5,39.4
11719,20210711,S37000003,5,30,39.5,-24.1
11720,20210711,S37000004,1,15,16.5,-9.1
11721,20210711,S37000004,2,40,48,-16.7
11722,20210711,S37000004,3,80,75,6.7
11723,20210711,S37000004,4,67,63.5,5.5
11724,20210711,S37000004,5,19,8.5,123.5
11725,20210711,S37000005,1,132,112.5,17.3
11726,20210711,S37000005,2,127,107.5,18.1
11727,20210711,S37000005,3,67,68,-1.5
11728,20210711,S37000005,4,96,90,6.7
11729,20210711,S37000005,5,48,71,-32.4
11730,20210711,S37000006,1,115,111.5,3.1
11731,20210711,S37000006,2,255,320.5,-20.4
11732,20210711,S37000006,3,263,275.5,-4.5
11733,20210711,S37000006,4,113,118,-4.2
11734,20210711,S37000006,5,53,59,-10.2
11735,20210711,S37000007,1,237,265.5,-10.7
11736,20210711,S37000007,2,126,118.5,6.3
11737,20210711,S37000007,3,67,55.5,20.7
11738,20210711,S37000007,4,49,58,-15.5
11739,20210711,S37000007,5,61,62.5,-2.4
11740,20210711,S37000008,1,238,276,-13.8
11741,20210711,S37000008,2,166,210.5,-21.1
11742,20210711,S37000008,3,75,107.5,-30.2
11743,20210711,S37000008,4,70,66,6.1
11744,20210711,S37000008,5,41,56,-26.8
11745,20210711,S37000009,1,16,28.5,-43.9
11746,20210711,S37000009,2,78,71,9.9
11747,20210711,S37000009,3,34,38.5,-11.7
11748,20210711,S37000009,4,78,77.5,0.6
11749,20210711,S37000009,5,181,195,-7.2
11750,20210711,S37000010,1,19,26,-26.9
11756,20210711,S37000011,2,45,49.5,-9.1
11757,20210711,S37000011,3,44,50.5,-12.9
11758,20210711,S37000011,4,72,53.5,34.6
11759,20210711,S37000011,5,177,181,-2.2
11760,20210711,S37000012,1,447,479,-6.7
11761,20210711,S37000012,2,363,335.5,8.2
11762,20210711,S37000012,3,241,263,-8.4
11763,20210711,S37000012,4,274,279.5,-2
11764,20210711,S37000012,5,534,549.5,-2.8
11765,20210711,S37000013,1,153,172.5,-11.3
11766,20210711,S37000013,2,228,267.5,-14.8
11767,20210711,S37000013,3,117,140,-16.4
11768,20210711,S37000013,4,93,119,-21.8
11769,20210711,S37000013,5,85,101.5,-16.3
11770,20210711,S37000016,1,114,115,-0.9
11771,20210711,S37000016,2,213,216.5,-1.6
11772,20210711,S37000016,3,248,272.5,-9
11773,20210711,S37000016,4,240,298,-19.5
11774,20210711,S37000016,5,68,94,-27.7
11775,20210711,S37000017,1,311,345,-9.9
11776,20210711,S37000017,2,81,86.5,-6.4
11777,20210711,S37000017,3,73,83.5,-12.6
11778,20210711,S37000017,4,71,87,-18.4
11779,20210711,S37000017,5,49,54,-9.3
11780,20210711,S37000018,1,69,73,-5.5
11781,20210711,S37000018,2,224,206,8.7
11782,20210711,S37000018,3,113,108.5,4.1
11783,20210711,S37000018,4,67,67,0
11784,20210711,S37000018,5,64,60.5,5.8
11785,20210711,S37000019,1,10,10,0
11786,20210711,S37000019,2,94,95,-1.1
11787,20210711,S37000019,3,127,142.5,-10.9
11788,20210711,S37000019,4,132,176,-25
11789,20210711,S37000019,5,68,82.5,-17.6
11790,20210711,S37000020,1,330,387,-14.7
11791,20210711,S37000020,2,140,164,-14.6
11792,20210711,S37000020,3,67,89,-24.7
11793,20210711,S37000020,4,79,81.5,-3.1
11794,20210711,S37000020,5,44,48.5,-9.3
11795,20210711,S37000022,2,11,18,-38.9
11796,20210711,S37000022,3,35,42,-16.7
11797,20210711,S37000022,4,46,53.5,-14
11798,20210711,S37000022,5,11,9,22.2
11799,20210711,S37000024,1,390,404,-3.5
11800,20210711,S37000024,2,238,237,0.4
11801,20210711,S37000024,3,172,201,-14.4
11802,20210711,S37000024,4,148,161.5,-8.4
11803,20210711,S37000024,5,151,133.5,13.1
11804,20210711,S37000025,1,50,60,-16.7
11805,20210711,S37000025,2,89,119.5,-25.5
11806,20210711,S37000025,3,174,194.5,-10.5
11807,20210711,S37000025,4,176,192,-8.3
11808,20210711,S37000025,5,48,43.5,10.3
11809,20210711,S37000026,3,35,41,-14.6
11810,20210711,S37000026,4,67,90,-25.6
11811,20210711,S37000027,1,133,189,-29.6
11812,20210711,S37000027,2,158,197,-19.8
11813,20210711,S37000027,3,121,126.5,-4.3
11814,20210711,S37000027,4,76,68.5,10.9
11815,20210711,S37000027,5,76,107,-29
11816,20210711,S37000028,1,499,503,-0.8
11817,20210711,S37000028,2,554,571.5,-3.1
11818,20210711,S37000028,3,390,367,6.3
11819,20210711,S37000028,4,298,339,-12.1
11820,20210711,S37000028,5,187,215.5,-13.2
11821,20210711,S37000029,1,174,172,1.2
11822,20210711,S37000029,2,96,96.5,-0.5
11823,20210711,S37000029,3,49,48.5,1
11824,20210711,S37000029,4,35,38,-7.9
11825,20210711,S37000029,5,6,8,-25
11826,20210711,S37000030,1,224,247,-9.3
11827,20210711,S37000030,2,339,325,4.3
11828,20210711,S37000030,3,220,208,5.8
11829,20210711,S37000030,4,180,150.5,19.6
11830,20210711,S37000030,5,129,126,2.4
11831,20210711,S37000031,2,23,28,-17.9
11832,20210711,S37000031,3,59,94.5,-37.6
11833,20210711,S37000031,4,7,12,-41.7
11834,20210711,S37000032,1,375,450,-16.7
11835,20210711,S37000032,2,319,340,-6.2
11836,20210711,S37000032,3,282,288.5,-2.3
11837,20210711,S37000032,4,144,191.5,-24.8
11838,20210711,S37000032,5,168,173,-2.9
11839,20210711,S37000033,1,38,55,-30.9
11840,20210711,S37000033,2,71,92.5,-23.2
11841,20210711,S37000033,3,106,135,-21.5
11842,20210711,S37000033,4,189,209.5,-9.8
11843,20210711,S37000033,5,86,89,-3.4
11844,20210711,S37000034,1,1914,2124,-9.9
11845,20210711,S37000034,2,571,587.5,-2.8
11846,20210711,S37000034,3,342,327.5,4.4
11847,20210711,S37000034,4,236,249.5,-5.4
11848,20210711,S37000034,5,164,195,-15.9
11849,20210711,S37000035,1,919,992,-7.4
11850,20210711,S37000035,2,703,688,2.2
11851,20210711,S37000035,3,395,386.5,2.2
11852,20210711,S37000035,4,251,219,14.6
11853,20210711,S37000035,5,151,129.5,16.6
11854,20210718,S37000001,1,87,134.5,-35.3
11855,20210718,S37000001,2,215,269,-20.1
11856,20210718,S37000001,3,138,161,-14.3
11857,20210718,S37000001,4,131,112,17
11858,20210718,S37000001,5,215,238,-9.7
11859,20210718,S37000002,1,8,11.5,-30.4
11860,20210718,S37000002,2,50,33,51.5
11861,20210718,S37000002,3,97,111,-12.6
11862,20210718,S37000002,4,199,208.5,-4.6
11863,20210718,S37000002,5,174,190,-8.4
11864,20210718,S37000003,1,24,23,4.3
11865,20210718,S37000003,2,41,32.5,26.2
11866,20210718,S37000003,3,87,62.5,39.2
11867,20210718,S37000003,4,63,49,28.6
11868,20210718,S37000003,5,59,37,59.5
11869,20210718,S37000004,1,14,18,-22.2
11870,20210718,S37000004,2,41,49,-16.3
11871,20210718,S37000004,3,98,82.5,18.8
11872,20210718,S37000004,4,52,62.5,-16.8
11873,20210718,S37000004,5,17,16,6.2
11874,20210718,S37000005,1,119,111.5,6.7
11875,20210718,S37000005,2,102,107.5,-5.1
11876,20210718,S37000005,3,64,69.5,-7.9
11877,20210718,S37000005,4,95,86.5,9.8
11878,20210718,S37000005,5,70,73.5,-4.8
11879,20210718,S37000006,1,124,126,-1.6
11880,20210718,S37000006,2,271,305,-11.1
11881,20210718,S37000006,3,276,282.5,-2.3
11882,20210718,S37000006,4,107,105,1.9
11883,20210718,S37000006,5,57,53,7.5
11884,20210718,S37000007,1,287,268.5,6.9
11885,20210718,S37000007,2,106,120,-11.7
11886,20210718,S37000007,3,65,61.5,5.7
11887,20210718,S37000007,4,75,65,15.4
11888,20210718,S37000007,5,60,49,22.4
11889,20210718,S37000008,1,251,284,-11.6
11890,20210718,S37000008,2,185,194,-4.6
11891,20210718,S37000008,3,116,106,9.4
11892,20210718,S37000008,4,70,82.5,-15.2
11893,20210718,S37000008,5,53,53.5,-0.9
11894,20210718,S37000009,1,31,37.5,-17.3
11895,20210718,S37000009,2,67,78,-14.1
11896,20210718,S37000009,3,28,24.5,14.3
11897,20210718,S37000009,4,70,71.5,-2.1
11898,20210718,S37000009,5,162,186.5,-13.1
11899,20210718,S37000010,1,25,22.5,11.1
11900,20210718,S37000010,2,162,170,-4.7
11901,20210718,S37000010,3,124,95,30.5
11902,20210718,S37000010,4,118,108,9.3
11903,20210718,S37000010,5,69,53,30.2
11904,20210718,S37000011,1,59,50.5,16.8
11905,20210718,S37000011,2,55,54,1.9
11906,20210718,S37000011,3,35,42.5,-17.6
11907,20210718,S37000011,4,55,62,-11.3
11908,20210718,S37000011,5,167,172.5,-3.2
11909,20210718,S37000012,1,493,441,11.8
11910,20210718,S37000012,2,349,332,5.1
11911,20210718,S37000012,3,280,280,0
11912,20210718,S37000012,4,277,260.5,6.3
11913,20210718,S37000012,5,557,528.5,5.4
11914,20210718,S37000013,1,159,170,-6.5
11915,20210718,S37000013,2,234,248,-5.6
11916,20210718,S37000013,3,130,136,-4.4
11917,20210718,S37000013,4,100,120,-16.7
11918,20210718,S37000013,5,91,118.5,-23.2
11919,20210718,S37000016,1,127,105.5,20.4
11920,20210718,S37000016,2,207,211.5,-2.1
11921,20210718,S37000016,3,256,252.5,1.4
11922,20210718,S37000016,4,273,262.5,4
11923,20210718,S37000016,5,82,69.5,18
11924,20210718,S37000017,1,306,302,1.3
11925,20210718,S37000017,2,82,74,10.8
11926,20210718,S37000017,3,75,84.5,-11.2
11927,20210718,S37000017,4,88,80,10
11928,20210718,S37000017,5,56,37.5,49.3
11929,20210718,S37000018,1,65,64,1.6
11930,20210718,S37000018,2,214,195.5,9.5
11931,20210718,S37000018,3,137,119.5,14.6
11932,20210718,S37000018,4,68,75.5,-9.9
11933,20210718,S37000018,5,67,50.5,32.7
11934,20210718,S37000019,2,101,108,-6.5
11935,20210718,S37000019,3,128,130,-1.5
