id,week_ending,hb,hbqf,simd_quintile,number_attendances,average20182019,percent_variation
2066,20200726,S08000031,,4,566,744,-23.9
2067,20200726,S08000031,,5,552,793.5,-30.4
2068,20200726,S08000032,,1,1120,1313,-14.7
2069,20200726,S08000032,,2,986,1129.5,-12.7
2070,20200726,S08000032,,3,606,677.5,-10.6
2071,20200726,S08000032,,4,430,485.5,-11.4
2072,20200726,S08000032,,5,286,331,-13.6
2073,20200726,S92000003,d,1,6261,7679,-18.5
2074,20200726,S92000003,d,2,5204,6059,-14.1
2075,20200726,S92000003,d,3,3919,4746.5,-17.4
2076,20200726,S92000003,d,4,3468,4123,-15.9
2077,20200726,S92000003,d,5,2861,3476.5,-17.7
2078,20200802,S08000015,,1,691,810.5,-14.7
2079,20200802,S08000015,,2,470,555.5,-15.4
2080,20200802,S08000015,,3,284,333,-14.7
2081,20200802,S08000015,,4,207,243.5,-15
2082,20200802,S08000015,,5,168,207.5,-19
2083,20200802,S08000016,,1,35,46.5,-24.7
2084,20200802,S08000016,,2,105,106,-0.9
2085,20200802,S08000016,,3,188,183,2.7
2086,20200802,S08000016,,4,157,190,-17.4
2087,20200802,S08000016,,5,37,53,-30.2
2088,20200802,S08000017,,1,115,130.5,-11.9
2089,20200802,S08000017,,2,244,321,-24
2090,20200802,S08000017,,3,249,282,-11.7
2091,20200802,S08000017,,4,91,138.5,-34.3
2092,20200802,S08000017,,5,58,63.5,-8.7
2093,20200802,S08000019,,1,235,280,-16.1
2094,20200802,S08000019,,2,255,377,-32.4
2095,20200802,S08000019,,3,137,220.5,-37.9
2096,20200802,S08000019,,4,145,187.5,-22.7
2097,20200802,S08000019,,5,129,158,-18.4
2098,20200802,S08000020,,1,130,126.5,2.8
2099,20200802,S08000020,,2,309,394,-21.6
2100,20200802,S08000020,,3,330,377.5,-12.6
2101,20200802,S08000020,,4,471,497,-5.2
2102,20200802,S08000020,,5,434,523.5,-17.1
2103,20200802,S08000022,,1,126,149,-15.4
2104,20200802,S08000022,,2,221,243,-9.1
2105,20200802,S08000022,,3,279,345,-19.1
2106,20200802,S08000022,,4,279,344,-18.9
2107,20200802,S08000022,,5,101,103.5,-2.4
2108,20200802,S08000024,,1,732,837.5,-12.6
2109,20200802,S08000024,,2,926,1035,-10.5
2110,20200802,S08000024,,3,615,753.5,-18.4
2111,20200802,S08000024,,4,591,638,-7.4
2112,20200802,S08000024,,5,758,811.5,-6.6
2113,20200802,S08000025,,2,17,13.5,25.9
2114,20200802,S08000025,,3,28,30.5,-8.2
2115,20200802,S08000025,,4,38,60,-36.7
2116,20200802,S08000025,,5,10,9.5,5.3
2117,20200802,S08000026,,2,11,10,10
2118,20200802,S08000026,,3,44,34,29.4
2119,20200802,S08000026,,4,66,91,-27.5
2120,20200802,S08000028,,2,18,40.5,-55.6
2121,20200802,S08000028,,3,57,87,-34.5
2122,20200802,S08000028,,5,5,6,-16.7
2123,20200802,S08000029,,1,376,428,-12.1
2124,20200802,S08000029,,2,249,341.5,-27.1
2125,20200802,S08000029,,3,186,238.5,-22
2126,20200802,S08000029,,4,131,148.5,-11.8
2127,20200802,S08000029,,5,113,153,-26.1
2128,20200802,S08000030,,1,335,344.5,-2.8
2129,20200802,S08000030,,2,227,254,-10.6
2130,20200802,S08000030,,3,272,279,-2.5
2131,20200802,S08000030,,4,305,378,-19.3
2132,20200802,S08000030,,5,241,207.5,16.1
2133,20200802,S08000031,,1,2320,3115,-25.5
2134,20200802,S08000031,,2,947,1239.5,-23.6
2135,20200802,S08000031,,3,628,867.5,-27.6
2136,20200802,S08000031,,4,558,723.5,-22.9
2137,20200802,S08000031,,5,625,782,-20.1
2138,20200802,S08000032,,1,1124,1325,-15.2
2139,20200802,S08000032,,2,1028,1166,-11.8
2140,20200802,S08000032,,3,541,716.5,-24.5
2141,20200802,S08000032,,4,432,479,-9.8
2142,20200802,S08000032,,5,260,324.5,-19.9
2143,20200802,S92000003,d,1,6223,7598.5,-18.1
2144,20200802,S92000003,d,2,5027,6096.5,-17.5
2145,20200802,S92000003,d,3,3838,4747.5,-19.2
2146,20200802,S92000003,d,4,3475,4135.5,-16
2147,20200802,S92000003,d,5,2941,3404,-13.6
2148,20200809,S08000015,,1,744,774,-3.9
2149,20200809,S08000015,,2,472,535,-11.8
2150,20200809,S08000015,,3,260,311,-16.4
2151,20200809,S08000015,,4,211,228,-7.5
2152,20200809,S08000015,,5,171,215.5,-20.6
2153,20200809,S08000016,,1,39,47,-17
2154,20200809,S08000016,,2,94,111,-15.3
2155,20200809,S08000016,,3,166,209,-20.6
2156,20200809,S08000016,,4,146,195.5,-25.3
2157,20200809,S08000016,,5,36,53,-32.1
2158,20200809,S08000017,,1,124,154,-19.5
2159,20200809,S08000017,,2,252,316.5,-20.4
2160,20200809,S08000017,,3,263,273,-3.7
2161,20200809,S08000017,,4,102,130,-21.5
2162,20200809,S08000017,,5,71,70.5,0.7
2163,20200809,S08000019,,1,222,295.5,-24.9
2164,20200809,S08000019,,2,291,360.5,-19.3
2165,20200809,S08000019,,3,147,200,-26.5
2166,20200809,S08000019,,4,154,215.5,-28.5
2167,20200809,S08000019,,5,123,179.5,-31.5
2168,20200809,S08000020,,1,102,131,-22.1
2169,20200809,S08000020,,2,320,361,-11.4
2170,20200809,S08000020,,3,325,378.5,-14.1
2171,20200809,S08000020,,4,452,467.5,-3.3
2172,20200809,S08000020,,5,453,502.5,-9.9
2173,20200809,S08000022,,1,123,130.5,-5.7
2174,20200809,S08000022,,2,242,250,-3.2
2175,20200809,S08000022,,3,294,344.5,-14.7
2176,20200809,S08000022,,4,346,317.5,9
2177,20200809,S08000022,,5,113,107.5,5.1
2178,20200809,S08000024,,1,745,823.5,-9.5
2179,20200809,S08000024,,2,885,1045,-15.3
2180,20200809,S08000024,,3,600,724.5,-17.2
2181,20200809,S08000024,,4,564,625,-9.8
2182,20200809,S08000024,,5,744,835,-10.9
2183,20200809,S08000025,,2,19,21,-9.5
2184,20200809,S08000025,,3,27,37.5,-28
2185,20200809,S08000025,,4,53,63.5,-16.5
2186,20200809,S08000025,,5,12,11.5,4.3
2187,20200809,S08000026,,3,42,48.5,-13.4
2188,20200809,S08000026,,4,63,88,-28.4
2189,20200809,S08000028,,2,28,35.5,-21.1
2190,20200809,S08000028,,3,82,78.5,4.5
2191,20200809,S08000028,,4,6,16.5,-63.6
2192,20200809,S08000028,,5,6,3.5,71.4
2193,20200809,S08000029,,1,384,426.5,-10
2194,20200809,S08000029,,2,296,322,-8.1
2195,20200809,S08000029,,3,196,235,-16.6
2196,20200809,S08000029,,4,128,153,-16.3
2197,20200809,S08000029,,5,131,149,-12.1
2198,20200809,S08000030,,1,317,334.5,-5.2
2199,20200809,S08000030,,2,227,267.5,-15.1
2200,20200809,S08000030,,3,282,264,6.8
2201,20200809,S08000030,,4,298,351,-15.1
2202,20200809,S08000030,,5,198,213.5,-7.3
2203,20200809,S08000031,,1,2407,3025.5,-20.4
2204,20200809,S08000031,,2,925,1155.5,-19.9
2205,20200809,S08000031,,3,651,841,-22.6
2206,20200809,S08000031,,4,548,752,-27.1
2207,20200809,S08000031,,5,612,834,-26.6
2208,20200809,S08000032,,1,1200,1282,-6.4
2209,20200809,S08000032,,2,1032,1127.5,-8.5
2210,20200809,S08000032,,3,615,664.5,-7.4
2211,20200809,S08000032,,4,440,490,-10.2
2212,20200809,S08000032,,5,287,328.5,-12.6
2213,20200809,S92000003,d,1,6409,7428,-13.7
2214,20200809,S92000003,d,2,5087,5916,-14
2215,20200809,S92000003,d,3,3950,4609.5,-14.3
2216,20200809,S92000003,d,4,3511,4093,-14.2
2217,20200809,S92000003,d,5,2960,3505,-15.5
2218,20200816,S08000015,,1,790,790,0
2219,20200816,S08000015,,2,511,490,4.3
2220,20200816,S08000015,,3,313,296,5.7
2221,20200816,S08000015,,4,223,224.5,-0.7
2222,20200816,S08000015,,5,178,185.5,-4
2223,20200816,S08000016,,1,43,57,-24.6
2224,20200816,S08000016,,2,93,113,-17.7
2225,20200816,S08000016,,3,195,187.5,4
2226,20200816,S08000016,,4,175,180.5,-3
2227,20200816,S08000016,,5,51,48.5,5.2
2228,20200816,S08000017,,1,140,127.5,9.8
2229,20200816,S08000017,,2,308,296.5,3.9
2230,20200816,S08000017,,3,298,283.5,5.1
2231,20200816,S08000017,,4,111,108,2.8
2232,20200816,S08000017,,5,65,65.5,-0.8
2233,20200816,S08000019,,1,223,274.5,-18.8
2234,20200816,S08000019,,2,275,367.5,-25.2
2235,20200816,S08000019,,3,179,204.5,-12.5
2236,20200816,S08000019,,4,125,197.5,-36.7
2237,20200816,S08000019,,5,107,181,-40.9
2238,20200816,S08000020,,1,115,146,-21.2
2239,20200816,S08000020,,2,286,404,-29.2
2240,20200816,S08000020,,3,293,377,-22.3
2241,20200816,S08000020,,4,457,496.5,-8
2242,20200816,S08000020,,5,413,522,-20.9
2243,20200816,S08000022,,1,129,121,6.6
2244,20200816,S08000022,,2,256,233,9.9
2245,20200816,S08000022,,3,310,314.5,-1.4
2246,20200816,S08000022,,4,296,310.5,-4.7
2247,20200816,S08000022,,5,123,97,26.8
2248,20200816,S08000024,,1,764,822,-7.1
2249,20200816,S08000024,,2,991,1073,-7.6
2250,20200816,S08000024,,3,678,737,-8
2251,20200816,S08000024,,4,579,654,-11.5
2252,20200816,S08000024,,5,784,852,-8
2253,20200816,S08000025,,2,10,16.5,-39.4
2254,20200816,S08000025,,3,32,39,-17.9
2255,20200816,S08000025,,4,55,61,-9.8
2256,20200816,S08000025,,5,11,14,-21.4
2257,20200816,S08000026,,2,6,12.5,-52
2258,20200816,S08000026,,3,32,49.5,-35.4
2259,20200816,S08000026,,4,64,88,-27.3
2260,20200816,S08000028,,2,19,36,-47.2
2261,20200816,S08000028,,3,50,65,-23.1
2262,20200816,S08000028,,4,16,11,45.5
2263,20200816,S08000029,,1,344,363,-5.2
2264,20200816,S08000029,,2,290,310.5,-6.6
2265,20200816,S08000029,,3,214,239.5,-10.6
2266,20200816,S08000029,,4,143,151.5,-5.6
2267,20200816,S08000029,,5,125,147.5,-15.3
2268,20200816,S08000030,,1,325,347,-6.3
2269,20200816,S08000030,,2,217,239.5,-9.4
2270,20200816,S08000030,,3,306,282,8.5
2271,20200816,S08000030,,4,347,350.5,-1
2272,20200816,S08000030,,5,189,210,-10
2273,20200816,S08000031,,1,2540,3030.5,-16.2
2274,20200816,S08000031,,2,957,1217.5,-21.4
2275,20200816,S08000031,,3,667,824,-19.1
2276,20200816,S08000031,,4,589,767,-23.2
2277,20200816,S08000031,,5,692,765.5,-9.6
2278,20200816,S08000032,,1,1303,1290.5,1
2279,20200816,S08000032,,2,1127,1156.5,-2.6
2280,20200816,S08000032,,3,647,709.5,-8.8
2281,20200816,S08000032,,4,446,479,-6.9
2282,20200816,S08000032,,5,327,313,4.5
2283,20200816,S92000003,d,1,6719,7371.5,-8.9
2284,20200816,S92000003,d,2,5346,5966,-10.4
2285,20200816,S92000003,d,3,4214,4608.5,-8.6
2286,20200816,S92000003,d,4,3626,4079.5,-11.1
2287,20200816,S92000003,d,5,3069,3405.5,-9.9
2288,20200823,S08000015,,1,744,825,-9.8
2289,20200823,S08000015,,2,505,546,-7.5
2290,20200823,S08000015,,3,301,308.5,-2.4
2291,20200823,S08000015,,4,214,218.5,-2.1
2292,20200823,S08000015,,5,159,187,-15
2293,20200823,S08000016,,1,47,48.5,-3.1
2294,20200823,S08000016,,2,82,96,-14.6
2295,20200823,S08000016,,3,208,193,7.8
2296,20200823,S08000016,,4,177,193.5,-8.5
2297,20200823,S08000016,,5,59,43,37.2
2298,20200823,S08000017,,1,104,149.5,-30.4
2299,20200823,S08000017,,2,289,320.5,-9.8
2300,20200823,S08000017,,3,292,271.5,7.6
2301,20200823,S08000017,,4,107,125,-14.4
2302,20200823,S08000017,,5,63,64.5,-2.3
2303,20200823,S08000019,,1,247,295.5,-16.4
2304,20200823,S08000019,,2,269,350,-23.1
2305,20200823,S08000019,,3,156,221.5,-29.6
2306,20200823,S08000019,,4,185,193.5,-4.4
2307,20200823,S08000019,,5,132,180.5,-26.9
2308,20200823,S08000020,,1,106,132.5,-20
2309,20200823,S08000020,,2,307,381,-19.4
2310,20200823,S08000020,,3,325,372.5,-12.8
2311,20200823,S08000020,,4,456,491,-7.1
2312,20200823,S08000020,,5,461,527.5,-12.6
2313,20200823,S08000022,,1,111,144,-22.9
2314,20200823,S08000022,,2,250,220.5,13.4
2315,20200823,S08000022,,3,333,333.5,-0.1
2316,20200823,S08000022,,4,287,325,-11.7
2317,20200823,S08000022,,5,111,111,0
2318,20200823,S08000024,,1,821,813.5,0.9
2319,20200823,S08000024,,2,1070,1099,-2.6
2320,20200823,S08000024,,3,634,751.5,-15.6
2321,20200823,S08000024,,4,609,669.5,-9
2322,20200823,S08000024,,5,825,860.5,-4.1
2323,20200823,S08000025,,2,17,18.5,-8.1
2324,20200823,S08000025,,3,26,36,-27.8
2325,20200823,S08000025,,4,47,49.5,-5.1
2326,20200823,S08000025,,5,10,13.5,-25.9
2327,20200823,S08000026,,2,9,11,-18.2
2328,20200823,S08000026,,3,39,39,0
2329,20200823,S08000026,,4,66,92.5,-28.6
2330,20200823,S08000028,,2,23,28,-17.9
2331,20200823,S08000028,,3,67,79,-15.2
2332,20200823,S08000028,,4,9,11,-18.2
2333,20200823,S08000029,,1,397,423,-6.1
2334,20200823,S08000029,,2,285,323.5,-11.9
2335,20200823,S08000029,,3,226,230,-1.7
2336,20200823,S08000029,,4,138,142.5,-3.2
2337,20200823,S08000029,,5,141,157,-10.2
2338,20200823,S08000030,,1,346,374,-7.5
2339,20200823,S08000030,,2,242,271.5,-10.9
2340,20200823,S08000030,,3,290,306.5,-5.4
2341,20200823,S08000030,,4,324,350,-7.4
2342,20200823,S08000030,,5,222,227,-2.2
2343,20200823,S08000031,,1,2446,3235.5,-24.4
2344,20200823,S08000031,,2,949,1248,-24
2345,20200823,S08000031,,3,626,878,-28.7
2346,20200823,S08000031,,4,571,773,-26.1
2347,20200823,S08000031,,5,634,828.5,-23.5
2348,20200823,S08000032,,1,1283,1375,-6.7
2349,20200823,S08000032,,2,1131,1180.5,-4.2
2350,20200823,S08000032,,3,664,704.5,-5.7
2351,20200823,S08000032,,4,424,512,-17.2
2352,20200823,S08000032,,5,283,362.5,-21.9
2353,20200823,S92000003,d,1,6655,7818,-14.9
2354,20200823,S92000003,d,2,5428,6094,-10.9
2355,20200823,S92000003,d,3,4187,4725,-11.4
2356,20200823,S92000003,d,4,3614,4146.5,-12.8
2357,20200823,S92000003,d,5,3101,3563.5,-13
2358,20200830,S08000015,,1,784,867,-9.6
2359,20200830,S08000015,,2,463,552,-16.1
2360,20200830,S08000015,,3,307,327.5,-6.3
2361,20200830,S08000015,,4,193,231.5,-16.6
2362,20200830,S08000015,,5,176,203,-13.3
2363,20200830,S08000016,,1,45,52,-13.5
2364,20200830,S08000016,,2,96,105,-8.6
2365,20200830,S08000016,,3,172,193.5,-11.1
2366,20200830,S08000016,,4,167,203,-17.7
2367,20200830,S08000016,,5,39,53.5,-27.1
2368,20200830,S08000017,,1,103,142,-27.5
2369,20200830,S08000017,,2,291,353.5,-17.7
2370,20200830,S08000017,,3,251,270.5,-7.2
2371,20200830,S08000017,,4,114,118,-3.4
2372,20200830,S08000017,,5,45,72.5,-37.9
2373,20200830,S08000019,,1,216,283,-23.7
2374,20200830,S08000019,,2,274,377,-27.3
2375,20200830,S08000019,,3,157,226,-30.5
2376,20200830,S08000019,,4,153,204,-25
2377,20200830,S08000019,,5,150,184.5,-18.7
2378,20200830,S08000020,,1,117,154,-24
2379,20200830,S08000020,,2,345,406,-15
2380,20200830,S08000020,,3,311,373,-16.6
2381,20200830,S08000020,,4,418,534.5,-21.8
2382,20200830,S08000020,,5,412,587,-29.8
2383,20200830,S08000022,,1,120,131.5,-8.7
2384,20200830,S08000022,,2,224,235.5,-4.9
2385,20200830,S08000022,,3,317,339,-6.5
2386,20200830,S08000022,,4,294,360,-18.3
2387,20200830,S08000022,,5,95,103,-7.8
2388,20200830,S08000024,,1,809,826,-2.1
2389,20200830,S08000024,,2,1018,1138.5,-10.6
2390,20200830,S08000024,,3,719,763.5,-5.8
2391,20200830,S08000024,,4,637,708.5,-10.1
2392,20200830,S08000024,,5,802,934.5,-14.2
2393,20200830,S08000025,,2,15,21.5,-30.2
2394,20200830,S08000025,,3,35,39,-10.3
2395,20200830,S08000025,,4,59,51,15.7
2396,20200830,S08000025,,5,10,16,-37.5
2397,20200830,S08000026,,3,34,40,-15
2398,20200830,S08000026,,4,62,93.5,-33.7
2399,20200830,S08000028,,2,23,33.5,-31.3
2400,20200830,S08000028,,3,62,76,-18.4
2401,20200830,S08000028,,4,6,15.5,-61.3
2402,20200830,S08000029,,1,351,440.5,-20.3
2403,20200830,S08000029,,2,297,347.5,-14.5
2404,20200830,S08000029,,3,201,246,-18.3
2405,20200830,S08000029,,4,133,150,-11.3
2406,20200830,S08000029,,5,129,154,-16.2
2407,20200830,S08000030,,1,305,343,-11.1
2408,20200830,S08000030,,2,241,258,-6.6
2409,20200830,S08000030,,3,250,311,-19.6
2410,20200830,S08000030,,4,289,349.5,-17.3
2411,20200830,S08000030,,5,201,232,-13.4
2412,20200830,S08000031,,1,2367,3222.5,-26.5
2413,20200830,S08000031,,2,906,1308.5,-30.8
2414,20200830,S08000031,,3,657,946,-30.5
2415,20200830,S08000031,,4,571,781.5,-26.9
2416,20200830,S08000031,,5,539,849,-36.5
2417,20200830,S08000032,,1,1248,1387.5,-10.1
2418,20200830,S08000032,,2,1063,1183,-10.1
2419,20200830,S08000032,,3,661,694,-4.8
2420,20200830,S08000032,,4,468,536.5,-12.8
2421,20200830,S08000032,,5,311,357,-12.9
2422,20200830,S92000003,d,1,6466,7850.5,-17.6
2423,20200830,S92000003,d,2,5258,6328.5,-16.9
2424,20200830,S92000003,d,3,4134,4845,-14.7
2425,20200830,S92000003,d,4,3564,4337,-17.8
2426,20200830,S92000003,d,5,2912,3748,-22.3
2427,20200906,S08000015,,1,738,840.5,-12.2
2428,20200906,S08000015,,2,480,555,-13.5
2429,20200906,S08000015,,3,280,335.5,-16.5
2430,20200906,S08000015,,4,201,235.5,-14.6
2431,20200906,S08000015,,5,186,216,-13.9
2432,20200906,S08000016,,1,41,52,-21.2
2433,20200906,S08000016,,2,106,100,6
2434,20200906,S08000016,,3,220,200,10
2435,20200906,S08000016,,4,183,190,-3.7
2436,20200906,S08000016,,5,53,42.5,24.7
2437,20200906,S08000017,,1,111,131.5,-15.6
2438,20200906,S08000017,,2,289,316,-8.5
2439,20200906,S08000017,,3,267,296,-9.8
2440,20200906,S08000017,,4,106,118.5,-10.5
2441,20200906,S08000017,,5,54,56.5,-4.4
2442,20200906,S08000019,,1,212,276.5,-23.3
2443,20200906,S08000019,,2,263,353,-25.5
2444,20200906,S08000019,,3,153,221,-30.8
2445,20200906,S08000019,,4,131,214.5,-38.9
2446,20200906,S08000019,,5,134,183.5,-27
2447,20200906,S08000020,,1,112,157.5,-28.9
2448,20200906,S08000020,,2,323,361.5,-10.7
2449,20200906,S08000020,,3,288,402,-28.4
2450,20200906,S08000020,,4,477,537,-11.2
2451,20200906,S08000020,,5,474,574.5,-17.5
2452,20200906,S08000022,,1,135,132,2.3
2453,20200906,S08000022,,2,240,258,-7
2454,20200906,S08000022,,3,299,326,-8.3
2455,20200906,S08000022,,4,271,336,-19.3
2456,20200906,S08000022,,5,82,107.5,-23.7
2457,20200906,S08000024,,1,800,848,-5.7
2458,20200906,S08000024,,2,977,1093,-10.6
2459,20200906,S08000024,,3,652,729.5,-10.6
2460,20200906,S08000024,,4,621,719.5,-13.7
2461,20200906,S08000024,,5,787,898,-12.4
2462,20200906,S08000025,,2,15,21.5,-30.2
2463,20200906,S08000025,,3,31,37,-16.2
2464,20200906,S08000025,,4,59,48.5,21.6
2465,20200906,S08000025,,5,13,14.5,-10.3
2466,20200906,S08000026,,2,8,7.5,6.7
2467,20200906,S08000026,,3,48,39,23.1
2468,20200906,S08000026,,4,69,87.5,-21.1
2469,20200906,S08000028,,2,22,39,-43.6
2470,20200906,S08000028,,3,62,68.5,-9.5
2471,20200906,S08000028,,4,8,11,-27.3
2472,20200906,S08000029,,1,375,438,-14.4
2473,20200906,S08000029,,2,312,348.5,-10.5
2474,20200906,S08000029,,3,209,251,-16.7
2475,20200906,S08000029,,4,120,130.5,-8
2476,20200906,S08000029,,5,128,149,-14.1
2477,20200906,S08000030,,1,352,352.5,-0.1
2478,20200906,S08000030,,2,217,269,-19.3
2479,20200906,S08000030,,3,257,296,-13.2
2480,20200906,S08000030,,4,330,352,-6.2
2481,20200906,S08000030,,5,197,228.5,-13.8
2482,20200906,S08000031,,1,2513,3302.5,-23.9
2483,20200906,S08000031,,2,990,1284.5,-22.9
2484,20200906,S08000031,,3,656,889.5,-26.3
2485,20200906,S08000031,,4,614,801,-23.3
2486,20200906,S08000031,,5,665,828,-19.7
2487,20200906,S08000032,,1,1205,1355.5,-11.1
2488,20200906,S08000032,,2,1102,1163.5,-5.3
2489,20200906,S08000032,,3,633,721.5,-12.3
2490,20200906,S08000032,,4,465,509,-8.6
2491,20200906,S08000032,,5,300,341,-12
2492,20200906,S92000003,d,1,6594,7889.5,-16.4
2493,20200906,S92000003,d,2,5344,6170,-13.4
2494,20200906,S92000003,d,3,4055,4812.5,-15.7
2495,20200906,S92000003,d,4,3655,4290.5,-14.8
2496,20200906,S92000003,d,5,3076,3642,-15.5
2497,20200913,S08000015,,1,711,827,-14
2498,20200913,S08000015,,2,476,499.5,-4.7
2499,20200913,S08000015,,3,268,328,-18.3
2500,20200913,S08000015,,4,173,230,-24.8
2501,20200913,S08000015,,5,157,206,-23.8
2502,20200913,S08000016,,1,59,52,13.5
2503,20200913,S08000016,,2,102,105.5,-3.3
2504,20200913,S08000016,,3,169,198,-14.6
2505,20200913,S08000016,,4,182,182.5,-0.3
2506,20200913,S08000016,,5,50,59,-15.3
2507,20200913,S08000017,,1,119,136,-12.5
2508,20200913,S08000017,,2,254,303.5,-16.3
2509,20200913,S08000017,,3,227,276.5,-17.9
2510,20200913,S08000017,,4,111,136.5,-18.7
2511,20200913,S08000017,,5,41,70.5,-41.8
2512,20200913,S08000019,,1,217,279.5,-22.4
2513,20200913,S08000019,,2,297,381,-22
2514,20200913,S08000019,,3,151,236,-36
2515,20200913,S08000019,,4,151,216,-30.1
2516,20200913,S08000019,,5,115,180.5,-36.3
2517,20200913,S08000020,,1,94,130,-27.7
2518,20200913,S08000020,,2,316,391.5,-19.3
2519,20200913,S08000020,,3,319,379,-15.8
2520,20200913,S08000020,,4,431,500,-13.8
2521,20200913,S08000020,,5,460,543.5,-15.4
2522,20200913,S08000022,,1,135,123,9.8
2523,20200913,S08000022,,2,205,227,-9.7
2524,20200913,S08000022,,3,255,329,-22.5
2525,20200913,S08000022,,4,285,295.5,-3.6
2526,20200913,S08000022,,5,83,114,-27.2
2527,20200913,S08000024,,1,791,844.5,-6.3
2528,20200913,S08000024,,2,977,1074,-9
2529,20200913,S08000024,,3,689,799,-13.8
2530,20200913,S08000024,,4,637,687,-7.3
2531,20200913,S08000024,,5,799,934.5,-14.5
2532,20200913,S08000025,,2,18,11.5,56.5
2533,20200913,S08000025,,3,21,40.5,-48.1
2534,20200913,S08000025,,4,58,57,1.8
2535,20200913,S08000025,,5,6,9,-33.3
2536,20200913,S08000026,,2,6,8,-25
2537,20200913,S08000026,,3,25,42,-40.5
2538,20200913,S08000026,,4,77,82,-6.1
2539,20200913,S08000028,,2,19,37.5,-49.3
2540,20200913,S08000028,,3,36,77.5,-53.5
2541,20200913,S08000029,,1,339,422,-19.7
2542,20200913,S08000029,,2,289,337.5,-14.4
2543,20200913,S08000029,,3,229,240,-4.6
2544,20200913,S08000029,,4,132,129.5,1.9
2545,20200913,S08000029,,5,134,153,-12.4
2546,20200913,S08000030,,1,355,382.5,-7.2
2547,20200913,S08000030,,2,224,248,-9.7
2548,20200913,S08000030,,3,306,313.5,-2.4
2549,20200913,S08000030,,4,356,386.5,-7.9
2550,20200913,S08000030,,5,205,213.5,-4
2551,20200913,S08000031,,1,2503,3142,-20.3
2552,20200913,S08000031,,2,970,1306.5,-25.8
2553,20200913,S08000031,,3,655,926.5,-29.3
2554,20200913,S08000031,,4,584,780.5,-25.2
2555,20200913,S08000031,,5,606,883,-31.4
2556,20200913,S08000032,,1,1222,1369.5,-10.8
2557,20200913,S08000032,,2,1082,1143,-5.3
2558,20200913,S08000032,,3,650,703,-7.5
2559,20200913,S08000032,,4,467,519.5,-10.1
2560,20200913,S08000032,,5,322,358,-10.1
2561,20200913,S92000003,d,1,6548,7711,-15.1
2562,20200913,S92000003,d,2,5235,6074,-13.8
2563,20200913,S92000003,d,3,4000,4888.5,-18.2
2564,20200913,S92000003,d,4,3648,4212,-13.4
2565,20200913,S92000003,d,5,2981,3728,-20
2566,20200920,S08000015,,1,720,872,-17.4
2567,20200920,S08000015,,2,456,566.5,-19.5
2568,20200920,S08000015,,3,290,357,-18.8
2569,20200920,S08000015,,4,207,247.5,-16.4
2570,20200920,S08000015,,5,147,205.5,-28.5
2571,20200920,S08000016,,1,49,43.5,12.6
2572,20200920,S08000016,,2,106,106,0
2573,20200920,S08000016,,3,171,206,-17
2574,20200920,S08000016,,4,169,197,-14.2
2575,20200920,S08000016,,5,52,51.5,1
2576,20200920,S08000017,,1,106,131.5,-19.4
2577,20200920,S08000017,,2,289,308,-6.2
2578,20200920,S08000017,,3,255,298.5,-14.6
2579,20200920,S08000017,,4,98,118,-16.9
2580,20200920,S08000017,,5,48,66,-27.3
2581,20200920,S08000019,,1,220,257,-14.4
2582,20200920,S08000019,,2,272,397.5,-31.6
2583,20200920,S08000019,,3,146,224,-34.8
2584,20200920,S08000019,,4,164,219.5,-25.3
2585,20200920,S08000019,,5,162,193,-16.1
2586,20200920,S08000020,,1,106,139.5,-24
2587,20200920,S08000020,,2,326,391.5,-16.7
2588,20200920,S08000020,,3,348,363.5,-4.3
2589,20200920,S08000020,,4,448,514,-12.8
2590,20200920,S08000020,,5,480,563,-14.7
2591,20200920,S08000022,,1,126,127,-0.8
2592,20200920,S08000022,,2,212,238,-10.9
2593,20200920,S08000022,,3,262,319,-17.9
2594,20200920,S08000022,,4,305,306.5,-0.5
2595,20200920,S08000022,,5,89,87.5,1.7
2596,20200920,S08000024,,1,791,876.5,-9.8
