id,date,country,sex,sex_qf,age_group,age_group_qf,daily_positive,cumulative_positive,crude_rate_positive,daily_deaths,cumulative_deaths,crude_rate_deaths,cumulative_negative,crude_rate_negative
7865,20201023,S92000003,Male,,0 to 14,,41,1026,232.82147403677493,0,0,0,49715,11281.40310110942
7866,20201023,S92000003,Male,,0 to 59,,443,18609,921.8263148248138,1,105,5.201341450728435,220290,10912.414363628257
7867,20201023,S92000003,Male,,15 to 19,,37,2227,1544.3078352645848,0,0,0,12974,8996.789337549495
7868,20201023,S92000003,Male,,20 to 24,,50,2632,1518.7360792143195,0,1,0.5770273857197263,19837,11446.49225052221
7869,20201023,S92000003,Male,,25 to 44,,185,6930,978.2042541298429,0,14,1.976170210363319,82820,11690.458344449291
7870,20201023,S92000003,Male,,45 to 64,,161,7403,1024.2397410000276,1,159,21.99839508564155,70902,9809.623951963253
7871,20201023,S92000003,Male,,60+,,103,6684,1033.8715116117198,7,1406,217.47805884591233,77086,11923.551667280224
7872,20201023,S92000003,Male,,65 to 74,,39,2096,747.3996127500099,2,291,103.76588135031147,28069,10008.950252996194
7873,20201023,S92000003,Male,,75 to 84,,21,1843,1232.9738553346356,3,581,388.6911611228559,22379,14971.634242286385
7874,20201023,S92000003,Male,,85plus,,12,1136,2475.7006494355574,2,465,1013.380987665083,10680,23275.073007017392
7875,20201023,S92000003,Male,,Total,d,546,25302,949.3428665336942,8,1511,56.693426264027025,297395,11158.399406876451
7876,20201023,S92000003,Total,d,0 to 14,,80,2067,240.4075413763826,0,0,0,91226,10610.265297340047
7877,20201023,S92000003,Total,d,0 to 59,,1042,42319,1043.0204337756334,1,160,3.943459661242027,491739,12119.705689746832
7878,20201023,S92000003,Total,d,15 to 19,,78,5110,1811.2859775981851,0,0,0,27264,9663.972777541472
7879,20201023,S92000003,Total,d,20 to 24,,117,5613,1642.404646603561,0,1,0.29260727714298257,46251,13533.379175140086
7880,20201023,S92000003,Total,d,25 to 44,,446,15952,1114.5073901090263,0,22,1.5370588379136523,191756,13397.284296498648
7881,20201023,S92000003,Total,d,45 to 64,,387,16935,1132.8138064818222,1,242,16.187832368975553,172170,11516.773136225293
7882,20201023,S92000003,Total,d,60+,,237,14575,1034.6793274974816,17,2668,189.40133418615994,173150,12291.919420664764
7883,20201023,S92000003,Total,d,65 to 74,,85,3906,666.2538826431141,6,453,77.26907548318758,56931,9710.829440029476
7884,20201023,S92000003,Total,d,75 to 84,,48,3877,1135.265559023853,5,984,288.13549395911053,48668,14250.994126018284
7885,20201023,S92000003,Total,d,85plus,,38,3434,2676.30990328187,6,1126,877.5553148210208,30623,23866.231266220355
7886,20201023,S92000003,Total,d,Total,d,1280,56910,1041.1635565312843,18,2828,51.7380168313209,664968,12165.532381997804
7887,20201024,S92000003,Female,,0 to 14,,28,1069,255.06491151466565,0,0,0,41646,9936.794485444121
7888,20201024,S92000003,Female,,0 to 59,,398,24090,1181.6695533936577,1,56,2.746927978001031,272116,13347.911672530869
7889,20201024,S92000003,Female,,15 to 19,,38,2920,2117.2768339460386,0,0,0,14363,10414.536700673612
7890,20201024,S92000003,Female,,20 to 24,,54,3035,1801.6894920244818,0,0,0,26482,15720.705478679514
7891,20201024,S92000003,Female,,25 to 44,,171,9181,1270.0867659753426,0,8,1.1067088691648774,109177,15103.394276101728
7892,20201024,S92000003,Female,,45 to 64,,140,9664,1251.5378737842702,1,84,10.878433505575197,101487,13143.090252146547
7893,20201024,S92000003,Female,,60+,,110,7997,1049.2726468778333,9,1271,166.76572892106114,96329,12639.162786181669
7894,20201024,S92000003,Female,,65 to 74,,41,1850,604.9230930208224,2,164,53.625614732656686,28956,9468.190854870776
7895,20201024,S92000003,Female,,75 to 84,,22,2056,1070.6660417643077,2,405,210.90454616466175,26360,13727.021819507368
7896,20201024,S92000003,Female,,85plus,,14,2312,2804.9742189869576,5,666,808.0072793448591,19974,24232.939035486805
7897,20201024,S92000003,Female,,Total,d,508,32093,1145.8560947847534,10,1327,47.37952319133044,368481,13156.333146243129
7898,20201024,S92000003,Male,,0 to 14,,34,1060,240.5368055350696,0,0,0,49893,11321.79513071814
7899,20201024,S92000003,Male,,0 to 59,,348,18957,939.0650464900853,0,105,5.201341450728435,221389,10966.85507081255
7900,20201024,S92000003,Male,,15 to 19,,19,2246,1557.4833399210856,0,0,0,13041,9043.250327653997
7901,20201024,S92000003,Male,,20 to 24,,47,2679,1545.8563663431466,0,1,0.5770273857197263,19950,11511.69634510854
7902,20201024,S92000003,Male,,25 to 44,,139,7069,997.82480121845,0,14,1.976170210363319,83264,11753.131171120813
7903,20201024,S92000003,Male,,45 to 64,,143,7546,1044.0244611084977,0,159,21.99839508564155,71280,9861.922023298928
7904,20201024,S92000003,Male,,60+,,92,6776,1048.1019393598165,10,1416,219.02484447070543,77422,11975.523664273274
7905,20201024,S92000003,Male,,65 to 74,,29,2125,757.74054250657,2,293,104.47904891972944,28189,10051.740307161272
7906,20201024,S92000003,Male,,75 to 84,,18,1861,1245.015922288528,6,587,392.70518344081995,22473,15034.520591934492
7907,20201024,S92000003,Male,,85plus,,11,1147,2499.673102907205,2,467,1017.7396155690188,10721,23364.424879048078
7908,20201024,S92000003,Male,,Total,d,440,25742,965.8518721962831,10,1521,57.068630938176774,298830,11212.24127761694
7909,20201024,S92000003,Total,d,0 to 14,,62,2129,247.6186045429698,0,0,0,91577,10651.089219460566
7910,20201024,S92000003,Total,d,0 to 59,,746,43065,1061.4068144461744,1,161,3.96810628412479,494074,12177.255554178084
7911,20201024,S92000003,Total,d,15 to 19,,57,5167,1831.4901460371473,0,0,0,27415,9717.496100949951
7912,20201024,S92000003,Total,d,20 to 24,,101,5714,1671.9579815950021,0,1,0.29260727714298257,46502,13606.823601702974
7913,20201024,S92000003,Total,d,25 to 44,,310,16262,1136.1659464614459,0,22,1.5370588379136523,192712,13464.07648963708
7914,20201024,S92000003,Total,d,45 to 64,,283,17218,1151.7442054918226,1,243,16.25472423826884,172976,11570.687982875681
7915,20201024,S92000003,Total,d,60+,,202,14777,1049.0193085715462,19,2687,190.7501442871858,173872,12343.174204503748
7916,20201024,S92000003,Total,d,65 to 74,,70,3976,678.193916382238,4,457,77.95136312542323,57174,9752.27841429529
7917,20201024,S92000003,Total,d,75 to 84,,40,3917,1146.9783839815404,8,992,290.478058950648,48863,14308.094147687008
7918,20201024,S92000003,Total,d,85plus,,25,3459,2695.7938134688375,7,1133,883.0108096733718,30727,23947.28433259814
7919,20201024,S92000003,Total,d,Total,d,948,57858,1058.5071350164653,20,2848,52.10391511159898,668025,12221.45993413831
7920,20201025,S92000003,Female,,0 to 14,,28,1097,261.74575110532106,0,0,0,41808,9975.44791450434
7921,20201025,S92000003,Female,,0 to 59,,402,24492,1201.3885720928797,3,59,2.894084833965372,273298,13405.891473780817
7922,20201025,S92000003,Female,,15 to 19,,31,2951,2139.7547729365615,0,0,0,14441,10471.094095552993
7923,20201025,S92000003,Female,,20 to 24,,46,3081,1828.9968121671918,0,0,0,26647,15818.655648756627
7924,20201025,S92000003,Female,,25 to 44,,183,9364,1295.402731357489,0,8,1.1067088691648774,109610,15163.294893645276
7925,20201025,S92000003,Female,,45 to 64,,147,9811,1270.5751324190269,5,89,11.525959309478482,101916,13198.647966121449
7926,20201025,S92000003,Female,,60+,,97,8094,1061.9998504225562,11,1282,168.20902004468954,96709,12689.021934088832
7927,20201025,S92000003,Female,,65 to 74,,22,1872,612.1167730459349,4,168,54.93355655540441,29090,9512.006905932823
7928,20201025,S92000003,Female,,75 to 84,,28,2084,1085.2470968077903,3,408,212.46680206217778,26458,13778.055512159559
7929,20201025,S92000003,Female,,85plus,,14,2326,2821.9593569912045,2,668,810.4337276311797,20037,24309.372156505917
7930,20201025,S92000003,Female,,Total,d,499,32592,1163.6725093080947,14,1341,47.87938251663461,370043,13212.103165252065
7931,20201025,S92000003,Male,,0 to 14,,30,1090,247.34445097474136,0,0,0,50105,11369.902491825153
7932,20201025,S92000003,Male,,0 to 59,,334,19291,955.6102659619262,0,105,5.201341450728435,222446,11019.215241416548
7933,20201025,S92000003,Male,,15 to 19,,23,2269,1573.4326350315866,0,0,0,13102,9085.550632077498
7934,20201025,S92000003,Male,,20 to 24,,38,2717,1567.7834070004963,0,1,0.5770273857197263,20057,11573.43827538055
7935,20201025,S92000003,Male,,25 to 44,,127,7196,1015.7514881267459,0,14,1.976170210363319,83682,11812.133967401662
7936,20201025,S92000003,Male,,45 to 64,,142,7688,1063.6708265308946,0,159,21.99839508564155,71621,9909.100971249896
7937,20201025,S92000003,Male,,60+,,104,6880,1064.1885098576647,9,1425,220.41695153301924,77743,12025.175482829132
7938,20201025,S92000003,Male,,65 to 74,,34,2159,769.8643911866752,1,294,104.83563270443841,28311,10095.243528895768
7939,20201025,S92000003,Male,,75 to 84,,29,1890,1264.4170301586876,5,592,396.05020203912335,22558,15091.385908105647
7940,20201025,S92000003,Male,,85plus,,15,1162,2532.3628121867237,3,470,1024.2775574249226,10753,23434.16292551105
7941,20201025,S92000003,Male,,Total,d,438,26180,982.2858369240422,9,1530,57.40631514491155,300208,11263.944481714776
7942,20201025,S92000003,Total,d,0 to 14,,58,2187,254.36443782784167,0,0,0,91952,10694.704520871375
7943,20201025,S92000003,Total,d,0 to 59,,736,43801,1079.5467288878876,3,164,4.042046152773078,496316,12232.513282681237
7944,20201025,S92000003,Total,d,15 to 19,,54,5221,1850.6309371898483,0,0,0,27555,9767.120374308804
7945,20201025,S92000003,Total,d,20 to 24,,84,5798,1696.5369928750126,0,1,0.29260727714298257,46774,13686.412781085866
7946,20201025,S92000003,Total,d,25 to 44,,310,16572,1157.8245028138658,0,22,1.5370588379136523,193563,13523.53272014001
7947,20201025,S92000003,Total,d,45 to 64,,289,17507,1171.0759557175825,5,248,16.589183584735274,173747,11622.261614100807
7948,20201025,S92000003,Total,d,60+,,201,14978,1063.2882996402936,20,2707,192.16994439352882,174573,12392.938198231072
7949,20201025,S92000003,Total,d,65 to 74,,56,4032,687.7459433735371,5,462,78.8042226782178,57430,9795.944823398373
7950,20201025,S92000003,Total,d,75 to 84,,57,3974,1163.669159546245,8,1000,292.8206239421855,49046,14361.68032186843
7951,20201025,S92000003,Total,d,85plus,,29,3488,2718.3951492857195,5,1138,886.9075917107652,30822,24021.323191308617
7952,20201025,S92000003,Total,d,Total,d,937,58795,1075.6494694474936,23,2871,52.52469813391877,670968,12275.30186608123
7953,20201026,S92000003,Female,,0 to 14,,41,1138,271.5284090773522,0,0,0,42122,10050.368758485263
7954,20201026,S92000003,Female,,0 to 59,,619,25111,1231.751936706855,2,61,2.992189404608266,275504,13514.10081519993
7955,20201026,S92000003,Female,,15 to 19,,62,3013,2184.7106509176074,0,0,0,14579,10571.157178801128
7956,20201026,S92000003,Female,,20 to 24,,67,3148,1868.770517592444,0,0,0,26876,15954.598612075772
7957,20201026,S92000003,Female,,25 to 44,,250,9614,1329.9873835188914,0,8,1.1067088691648774,110468,15281.98941986321
7958,20201026,S92000003,Female,,45 to 64,,241,10052,1301.7858761671653,2,91,11.784969631039797,102772,13309.504383749692
7959,20201026,S92000003,Female,,60+,,132,8226,1079.319343906097,12,1294,169.78351945228414,97393,12778.768400321722
7960,20201026,S92000003,Female,,65 to 74,,37,1909,624.2152349063514,1,169,55.260542011091346,29315,9585.578633462384
7961,20201026,S92000003,Female,,75 to 84,,36,2120,1103.9941675779826,4,412,214.5498099255325,26645,13875.43612977139
7962,20201026,S92000003,Female,,85plus,,17,2343,2842.584167424932,7,675,818.926296633303,20120,24410.069760388233
7963,20201026,S92000003,Female,,Total,d,751,33343,1190.486391686911,14,1355,48.37924184193877,372933,13315.288411689851
7964,20201026,S92000003,Male,,0 to 14,,29,1119,253.92517489975742,0,0,0,50446,11447.282728322754
7965,20201026,S92000003,Male,,0 to 59,,474,19765,979.0906073680717,0,105,5.201341450728435,224378,11114.919924109952
7966,20201026,S92000003,Male,,15 to 19,,37,2306,1599.0901967310879,0,0,0,13216,9164.603660016504
7967,20201026,S92000003,Male,,20 to 24,,59,2776,1601.82802275796,0,1,0.5770273857197263,20247,11683.073478667298
7968,20201026,S92000003,Male,,25 to 44,,211,7407,1045.5351962972215,0,14,1.976170210363319,84501,11927.739924707916
7969,20201026,S92000003,Male,,45 to 64,,177,7865,1088.159605965854,1,160,22.13674977171477,72240,9994.742521929218
7970,20201026,S92000003,Male,,60+,,119,6999,1082.595258792703,17,1442,223.04648709516755,78288,12109.475299380358
7971,20201026,S92000003,Male,,65 to 74,,33,2192,781.6316560820713,5,299,106.61855162798328,28521,10170.126123684651
7972,20201026,S92000003,Male,,75 to 84,,35,1925,1287.8321603468116,5,597,399.3952206374268,22695,15183.039417699163
7973,20201026,S92000003,Male,,85plus,,12,1174,2558.514579610339,6,476,1037.3534411367302,10800,23536.590681253543
7974,20201026,S92000003,Male,,Total,d,593,26773,1004.5354741011222,17,1547,58.04416309096612,302686,11356.920199969083
7975,20201026,S92000003,Total,d,0 to 14,,70,2257,262.5059607578595,0,0,0,92608,10771.002221472685
7976,20201026,S92000003,Total,d,0 to 59,,1093,44894,1106.4854876987472,2,166,4.091339398538603,500459,12334.624241284522
7977,20201026,S92000003,Total,d,15 to 19,,99,5320,1885.7223876364667,0,0,0,27807,9856.444066354743
7978,20201026,S92000003,Total,d,20 to 24,,126,5924,1733.4055097950284,0,1,0.29260727714298257,47193,13809.015230208777
7979,20201026,S92000003,Total,d,25 to 44,,461,17033,1190.032872099238,0,22,1.5370588379136523,195243,13640.908122307963
7980,20201026,S92000003,Total,d,45 to 64,,418,17925,1199.0367570821766,3,251,16.78985919261514,175224,11721.060905046992
7981,20201026,S92000003,Total,d,60+,,251,15229,1081.1067909748988,29,2736,194.22865454772622,175803,12480.255904771167
7982,20201026,S92000003,Total,d,65 to 74,,70,4102,699.685977112661,6,468,79.82765414157127,57865,9870.143604491499
7983,20201026,S92000003,Total,d,75 to 84,,71,4045,1184.4594238461402,9,1009,295.4560095576652,49370,14456.554204025699
7984,20201026,S92000003,Total,d,85plus,,29,3517,2740.996485102602,13,1151,897.0392250079884,30952,24122.639524280847
7985,20201026,S92000003,Total,d,Total,d,1344,60139,1100.2378338821807,31,2902,53.0918404683498,676342,12373.61873399195
7986,20201027,S92000003,Female,,0 to 14,,30,1168,278.68645149591157,0,0,0,42382,10112.405126112777
7987,20201027,S92000003,Female,,0 to 59,,549,25660,1258.6816413483295,2,63,3.09029397525116,277494,13611.714862989611
7988,20201027,S92000003,Female,,15 to 19,,44,3057,2216.6148223880273,0,0,0,14733,10682.821778947597
7989,20201027,S92000003,Female,,20 to 24,,74,3222,1912.6996847785435,0,0,0,27106,16091.135212789322
7990,20201027,S92000003,Female,,25 to 44,,232,9846,1362.0819407246731,0,8,1.1067088691648774,111218,15385.743376347418
7991,20201027,S92000003,Female,,45 to 64,,212,10264,1329.2409702526645,2,93,12.043979952601111,103521,13406.503749174402
7992,20201027,S92000003,Female,,60+,,182,8408,1103.1992515879483,4,1298,170.308352588149,97995,12857.755787269385
7993,20201027,S92000003,Female,,65 to 74,,37,1946,636.3136967667677,1,170,55.58752746677828,29518,9651.95668096683
7994,20201027,S92000003,Female,,75 to 84,,56,2176,1133.1562776649482,3,415,216.11206582304848,26797,13954.590428578867
7995,20201027,S92000003,Female,,85plus,,46,2389,2898.3924780103125,0,675,818.926296633303,20214,24524.11282984531
7996,20201027,S92000003,Female,,Total,d,731,34074,1216.5861893152926,6,1361,48.59346726706913,375526,13407.869499583689
7997,20201027,S92000003,Male,,0 to 14,,29,1148,260.5058988247735,0,0,0,50764,11519.443769983276
7998,20201027,S92000003,Male,,0 to 59,,441,20206,1000.9362414611311,1,106,5.250878035973468,226067,11198.587216588812
7999,20201027,S92000003,Male,,15 to 19,,48,2354,1632.3756821790898,0,0,0,13325,9240.189449888008
8000,20201027,S92000003,Male,,20 to 24,,43,2819,1626.6402003439082,0,1,0.5770273857197263,20411,11777.705969925333
8751,20201119,S92000003,Female,,60+,,122,11138,1461.3978668157192,12,1630,213.86950286493288,109917,14422.020948714617
8012,20201027,S92000003,Total,d,25 to 44,,391,17424,1217.3505996276126,0,22,1.5370588379136523,196655,13739.559353177694
8013,20201027,S92000003,Total,d,45 to 64,,400,18325,1225.7935047994915,3,254,16.990534800495002,176545,11809.425064383424
8014,20201027,S92000003,Total,d,60+,,311,15540,1103.1846826285328,13,2749,195.15152461684917,176881,12556.783130503058
8015,20201027,S92000003,Total,d,65 to 74,,82,4184,713.672873778492,3,471,80.339369873248,58246,9935.131502414446
8016,20201027,S92000003,Total,d,75 to 84,,93,4138,1211.6917418727635,6,1015,297.21293330131823,49641,14535.90859311403
8017,20201027,S92000003,Total,d,85plus,,67,3584,2793.2133644036758,4,1155,900.1566506379031,31093,24232.528777735344
8018,20201027,S92000003,Total,d,Total,d,1301,61440,1124.0395170142701,16,2918,53.38455909257227,681105,12460.757409440177
8019,20201028,S92000003,Female,,0 to 14,,34,1202,286.7988995702789,0,0,0,42649,10176.111703637956
8020,20201028,S92000003,Female,,0 to 59,,571,26231,1286.6904962668757,1,64,3.139346260572607,279352,13702.854009116858
8021,20201028,S92000003,Female,,15 to 19,,41,3098,2246.343709440009,0,0,0,14849,10766.932776460522
8022,20201028,S92000003,Female,,20 to 24,,79,3301,1959.5970389366764,0,0,0,27312,16213.424516037114
8023,20201028,S92000003,Female,,25 to 44,,228,10074,1393.623143495872,0,8,1.1067088691648774,111956,15487.83726952788
8024,20201028,S92000003,Female,,45 to 64,,236,10500,1359.8041881968995,1,94,12.173485113381767,104183,13492.236165611199
8025,20201028,S92000003,Female,,60+,,159,8567,1124.0613687385767,11,1309,171.7516437117774,98516,12926.115303215785
8026,20201028,S92000003,Female,,65 to 74,,37,1983,648.4121586271842,5,175,57.22245474521293,29701,9711.795019357538
8027,20201028,S92000003,Female,,75 to 84,,30,2206,1148.7788366401085,4,419,218.1950736864032,26916,14016.55991251367
8028,20201028,S92000003,Female,,85plus,,45,2434,2952.9875644525328,2,677,821.3527449196239,20302,24630.876554443435
8029,20201028,S92000003,Female,,Total,d,730,34804,1242.6502827061527,12,1373,49.02191811732983,377905,13492.809880647874
8030,20201028,S92000003,Male,,0 to 14,,44,1192,270.49044546962546,0,0,0,51034,11580.712578940322
8031,20201028,S92000003,Male,,0 to 59,,437,20643,1022.5837292132105,1,107,5.300414621218501,227618,11275.418460303858
8032,20201028,S92000003,Male,,15 to 19,,49,2403,1666.3546152405916,0,0,0,13420,9306.066973170511
8033,20201028,S92000003,Male,,20 to 24,,46,2865,1653.1834600870159,0,1,0.5770273857197263,20573,11871.184406411927
8034,20201028,S92000003,Male,,25 to 44,,172,7738,1092.2575062708115,0,14,1.976170210363319,85793,12110.112204121444
8035,20201028,S92000003,Male,,45 to 64,,162,8215,1136.5837460914802,2,163,22.551813829934417,73296,10140.845070422536
8036,20201028,S92000003,Male,,60+,,98,7226,1117.7072924755068,16,1467,226.91345115715035,79149,12242.653541675045
8037,20201028,S92000003,Male,,65 to 74,,35,2272,810.1583588587893,6,307,109.47122190565506,28845,10285.65926993036
8038,20201028,S92000003,Male,,75 to 84,,17,1979,1323.9583612084884,4,604,404.07824667505156,22918,15332.227247183495
8039,20201028,S92000003,Male,,85plus,,10,1205,2626.0733121213443,5,485,1056.9672667044415,10888,23728.37030902672
8040,20201028,S92000003,Male,,Total,d,535,27878,1045.9955905946695,17,1574,59.05721571117044,306787,11510.791636837896
8041,20201028,S92000003,Total,d,0 to 14,,78,2394,278.4400842066086,0,0,0,93723,10900.685051000826
8042,20201028,S92000003,Total,d,0 to 59,,1008,46892,1155.729440218507,2,171,4.214572512952417,507554,12509.492030637723
8043,20201028,S92000003,Total,d,15 to 19,,90,5502,1950.2339430029776,0,0,0,28282,10024.812136679428
8044,20201028,S92000003,Total,d,20 to 24,,125,6166,1804.2164708636305,0,1,0.29260727714298257,47955,14031.981975391727
8045,20201028,S92000003,Total,d,25 to 44,,400,17824,1245.2971239533153,0,22,1.5370588379136523,198027,13835.415931614856
8046,20201028,S92000003,Total,d,45 to 64,,398,18723,1252.41646877822,3,257,17.19121040837486,177693,11886.216930332117
8047,20201028,S92000003,Total,d,60+,,257,15797,1121.4291139950408,27,2776,197.06825476041226,177787,12621.100075320395
8048,20201028,S92000003,Total,d,65 to 74,,72,4256,725.9540513387336,11,482,82.21566088939605,58575,9991.249660988327
8049,20201028,S92000003,Total,d,75 to 84,,47,4185,1225.4543111980463,8,1023,299.55549829285576,49864,14601.207592253137
8050,20201028,S92000003,Total,d,85plus,,55,3639,2836.077966815004,7,1162,905.6121454902541,31222,24333.0657543001
8051,20201028,S92000003,Total,d,Total,d,1265,62705,1147.1825832418588,29,2947,53.915111598975486,685423,12539.754848152212
8052,20201029,S92000003,Female,,0 to 14,,38,1240,295.86575330045406,0,0,0,42903,10236.716462781758
8053,20201029,S92000003,Female,,0 to 59,,509,26740,1311.6581094954922,0,64,3.139346260572607,281070,13787.125835299104
8054,20201029,S92000003,Female,,15 to 19,,31,3129,2268.821648430532,0,0,0,14941,10833.641498625946
8055,20201029,S92000003,Female,,20 to 24,,64,3365,1997.5898321787085,0,0,0,27505,16327.996533157615
8056,20201029,S92000003,Female,,25 to 44,,217,10291,1423.6426215719691,0,8,1.1067088691648774,112637,15582.045862015539
8057,20201029,S92000003,Female,,45 to 64,,190,10690,1384.4101687452246,0,94,12.173485113381767,104803,13572.529365295208
8058,20201029,S92000003,Female,,60+,,119,8686,1139.6751545305565,12,1321,173.32614311937198,99010,12990.932195495094
8059,20201029,S92000003,Female,,65 to 74,,28,2011,657.5677513864183,3,178,58.20341111227373,29850,9760.515852254892
8060,20201029,S92000003,Female,,75 to 84,,24,2230,1161.2768838202364,7,426,221.84033744727387,27047,14084.778420038536
8061,20201029,S92000003,Female,,85plus,,36,2470,2996.663633606309,2,679,823.7791932059448,20394,24742.493175614196
8062,20201029,S92000003,Female,,Total,d,628,35432,1265.0725438697966,12,1385,49.45036896759054,380117,13571.787654045933
8063,20201029,S92000003,Male,,0 to 14,,37,1229,278.8865415118873,0,0,0,51318,11645.158289102548
8064,20201029,S92000003,Male,,0 to 59,,370,21013,1040.9122657538724,0,107,5.300414621218501,229057,11346.70160647146
8065,20201029,S92000003,Male,,15 to 19,,30,2433,1687.1580436455927,0,0,0,13549,9395.521715312016
8066,20201029,S92000003,Male,,20 to 24,,60,2925,1687.8051032301992,0,1,0.5770273857197263,20713,11951.96824041269
8067,20201029,S92000003,Male,,25 to 44,,138,7876,1111.7368983443928,0,14,1.976170210363319,86334,12186.477067250484
8068,20201029,S92000003,Male,,45 to 64,,138,8353,1155.6766927695842,0,163,22.551813829934417,73737,10201.859486980824
8069,20201029,S92000003,Male,,60+,,97,7323,1132.711113036,17,1484,229.54298671929863,79532,12301.895431104622
8070,20201029,S92000003,Male,,65 to 74,,32,2304,821.5690399694764,9,316,112.68047596803582,28993,10338.433670067287
8071,20201029,S92000003,Male,,75 to 84,,22,2001,1338.6764430410233,4,608,406.7542615536942,23003,15389.092563354654
8072,20201029,S92000003,Male,,85plus,,10,1215,2647.866451641023,4,489,1065.6845225123132,10942,23846.053262432986
8073,20201029,S92000003,Male,,Total,d,467,28345,1063.5176488774625,17,1591,59.69506365722501,308609,11579.153928467978
8074,20201029,S92000003,Total,d,0 to 14,,75,2469,287.1631444887705,0,0,0,94261,10963.258470091534
8075,20201029,S92000003,Total,d,0 to 59,,879,47771,1177.3938217324555,0,171,4.214572512952417,510713,12587.35071232437
8076,20201029,S92000003,Total,d,15 to 19,,61,5563,1971.8559478236211,0,0,0,28503,10103.147596767332
8077,20201029,S92000003,Total,d,20 to 24,,124,6290,1840.4997732293602,0,1,0.29260727714298257,48288,14129.420198680342
8078,20201029,S92000003,Total,d,25 to 44,,355,18179,1270.0996642923765,0,22,1.5370588379136523,199250,13920.862429740691
8079,20201029,S92000003,Total,d,45 to 64,,328,19051,1274.3570019064184,0,257,17.19121040837486,178755,11957.256095521589
8080,20201029,S92000003,Total,d,60+,,216,16013,1136.7629551435452,29,2805,199.12696491460966,178664,12683.358309983536
8081,20201029,S92000003,Total,d,65 to 74,,60,4316,736.1883659722685,12,494,84.26252381610301,58872,10041.909518424325
8082,20201029,S92000003,Total,d,75 to 84,,46,4231,1238.9240598993867,11,1034,302.7765251562198,50080,14664.456847024649
8083,20201029,S92000003,Total,d,85plus,,46,3685,2871.928361559025,6,1168,910.2882839351264,31368,24446.851789791992
8084,20201029,S92000003,Total,d,Total,d,1096,63801,1167.2338090010976,29,2976,54.445664105378704,689459,12613.593121112332
8085,20201030,S92000003,Female,,0 to 14,,33,1273,303.7395999608694,0,0,0,43107,10285.391151227963
8086,20201030,S92000003,Female,,0 to 59,,471,27211,1334.7617358818939,0,64,3.139346260572607,282661,13865.168021245525
8087,20201030,S92000003,Female,,15 to 19,,43,3172,2300.000725094806,0,0,0,15026,10895.274557148348
8088,20201030,S92000003,Female,,20 to 24,,49,3414,2026.6780645046392,0,0,0,27658,16418.82305450185
8089,20201030,S92000003,Female,,25 to 44,,199,10490,1451.1720046924456,0,8,1.1067088691648774,113300,15673.764359547577
8090,20201030,S92000003,Female,,45 to 64,,182,10872,1407.9801080073041,0,94,12.173485113381767,105427,13653.340585622336
8091,20201030,S92000003,Female,,60+,,118,8804,1155.15773203857,16,1337,175.42547566283145,99560,13063.096751676514
8092,20201030,S92000003,Female,,65 to 74,,30,2041,667.3773150570263,1,179,58.53039656796066,30067,9831.471696138957
8093,20201030,S92000003,Female,,75 to 84,,35,2265,1179.50320262459,8,434,226.00635317398323,27176,14151.955423631724
8094,20201030,S92000003,Female,,85plus,,18,2488,3018.5016681831967,7,686,832.2717622080679,20460,24822.565969062784
8095,20201030,S92000003,Female,,Total,d,589,36021,1286.1023397700933,16,1401,50.02163676793817,382258,13648.230426579948
8096,20201030,S92000003,Male,,0 to 14,,33,1262,286.37495149552626,0,0,0,51535,11694.40025778284
8097,20201030,S92000003,Male,,0 to 59,,394,21407,1060.4296803404154,3,110,5.4490243769535995,230329,11409.712142903141
8098,20201030,S92000003,Male,,15 to 19,,36,2469,1712.1221577315941,0,0,0,13631,9452.38441961902
8099,20201030,S92000003,Male,,20 to 24,,51,2976,1717.2334999019051,0,1,0.5770273857197263,20842,12026.404773170534
8100,20201030,S92000003,Male,,25 to 44,,151,8027,1133.0513056133113,0,14,1.976170210363319,86843,12258.324969898693
8101,20201030,S92000003,Male,,45 to 64,,156,8509,1177.260023797006,3,166,22.96687788815407,74173,10262.182130108746
8102,20201030,S92000003,Male,,60+,,106,7429,1149.107040658807,16,1500,232.01784371896758,79957,12367.63382015833
8103,20201030,S92000003,Male,,65 to 74,,39,2343,835.4758075731263,0,316,112.68047596803582,29157,10396.913410759558
8104,20201030,S92000003,Male,,75 to 84,,18,2019,1350.7185099949156,7,615,411.437287591319,23106,15457.999946479704
8105,20201030,S92000003,Male,,85plus,,16,1231,2682.73547487251,9,498,1085.2983480800244,10999,23970.274157695156
8106,20201030,S92000003,Male,,Total,d,500,28845,1082.2778825849502,19,1610,60.40795253810954,310306,11642.826161671192
8107,20201030,S92000003,Total,d,0 to 14,,66,2535,294.839437537073,0,0,0,94684,11012.456530082927
8108,20201030,S92000003,Total,d,0 to 59,,865,48636,1198.7131505260452,3,174,4.288512381600704,513585,12658.135813243665
8109,20201030,S92000003,Total,d,15 to 19,,79,5642,1999.8582163618319,0,0,0,28672,10163.05118389338
8110,20201030,S92000003,Total,d,20 to 24,,100,6390,1869.7605009436586,0,1,0.29260727714298257,48570,14211.935450834662
8111,20201030,S92000003,Total,d,25 to 44,,350,18529,1294.5528730773665,0,22,1.5370588379136523,200424,14002.885478636628
8112,20201030,S92000003,Total,d,45 to 64,,338,19389,1296.9664537275494,3,260,17.391886016254723,179819,12028.429044449647
