"id","date","ca","ca_name","daily_positive","cumulative_positive","crude_rate_positive","crude_rate7day_positive","daily_deaths","cumulative_deaths","crude_rate_deaths","daily_negative","cumulative_negative","crude_rate_negative","total_tests","positive_tests","positive_percentage","positive_percentage7day","total_pillar1","total_pillar2","positive_pillar1","positive_pillar2"
8841,20201130,"S12000030","Stirling",15,1368,1454.082,109.4813,0,55,58.46088,104,16005,17012.12,459,15,3.267974,4.689379,132,327,0,15
8842,20201130,"S12000033","Aberdeen City",18,2713,1184.406,61.99249,0,106,46.27608,175,36770,16052.56,893,20,2.239642,3.74891,527,366,2,18
8843,20201130,"S12000034","Aberdeenshire",63,1719,659.1763,101.2348,0,69,26.45908,179,35837,13742.23,1025,65,6.341463,5.46291,448,577,33,32
8844,20201130,"S12000035","Argyll and Bute",10,624,730.4226,52.6747,0,46,53.84525,60,12141,14211.64,352,13,3.693182,3.773585,138,214,9,4
8845,20201130,"S12000036","City of Edinburgh",41,7624,1444.979,64.25079,2,325,61.59736,399,75341,14279.41,1674,50,2.986858,3.677988,597,1077,15,35
8846,20201130,"S12000038","Renfrewshire",57,4766,2656.781,191.2035,6,179,99.7826,169,30056,16754.56,958,66,6.889353,7.393939,458,500,24,42
8847,20201130,"S12000039","West Dunbartonshire",19,2096,2372.651,96.21915,0,102,115.463,99,15540,17591.13,496,28,5.645161,4.556452,292,204,12,16
8848,20201130,"S12000040","West Lothian",39,3513,1911.109,109.8901,2,165,89.76172,155,26141,14220.98,703,41,5.832148,6.845638,181,522,10,31
8849,20201130,"S12000041","Angus",17,1189,1026.593,51.80452,0,59,50.94112,58,16501,14247.11,340,22,6.470588,2.743789,142,198,8,14
8850,20201130,"S12000042","Dundee City",24,3198,2148.905,100.121,2,152,102.1368,121,24168,16239.75,486,27,5.555556,5.130513,233,253,5,22
8851,20201130,"S12000045","East Dunbartonshire",22,2595,2386.207,115.8621,2,126,115.8621,119,17273,15883.22,580,27,4.655172,5.906238,251,329,7,20
8852,20201130,"S12000047","Fife",64,4345,1161.361,100.7671,0,162,43.30046,338,51712,13821.93,1248,71,5.689103,5.17072,322,926,8,63
8853,20201130,"S12000048","Perth and Kinross",50,1613,1061.813,114.5415,1,70,46.07992,121,22526,14828.52,565,51,9.026549,5.490849,275,290,30,21
8854,20201130,"S12000049","Glasgow City",175,20434,3214.713,152.4448,2,704,110.7545,1121,106336,16728.97,3771,206,5.462742,6.826222,1514,2257,34,172
8855,20201130,"S12000050","North Lanarkshire",77,9896,2900.862,156.534,2,329,96.44134,332,54453,15962.07,1537,97,6.310995,7.553444,719,818,23,74
8856,20201201,"S12000005","Clackmannanshire",27,804,1567.557,214.4668,0,39,76.03821,290,8905,17362.06,817,28,3.427173,2.939015,193,624,3,25
8857,20201201,"S12000006","Dumfries and Galloway",4,1142,770.1126,18.88192,0,69,46.53045,125,22591,15234.34,651,5,0.7680492,1.245085,268,383,1,4
8858,20201201,"S12000008","East Ayrshire",26,2510,2064.145,115.1316,0,100,82.23684,416,17625,14494.24,1108,28,2.527076,3.683329,206,902,11,17
8859,20201201,"S12000010","East Lothian",10,1063,985.1715,48.19277,0,64,59.31418,88,14478,13417.98,551,10,1.814882,2.816901,374,177,2,8
8860,20201201,"S12000011","East Renfrewshire",29,2229,2320.425,155.1114,1,97,100.9786,85,15211,15834.89,454,32,7.048458,7.388535,149,305,8,24
8861,20201201,"S12000013","Na h-Eileanan Siar",1,81,305.6604,26.41509,0,1,3.773585,20,3170,11962.26,144,1,0.6944444,1.388889,29,115,0,1
8862,20201201,"S12000014","Falkirk",11,2078,1294.22,57.29945,0,108,67.26457,140,23174,14433.23,754,14,1.856764,2.565982,310,444,6,8
8863,20201201,"S12000017","Highland",7,817,347.0246,13.59215,0,33,14.01691,140,30161,12811.03,937,7,0.7470651,0.8472401,160,777,1,6
8864,20201201,"S12000018","Inverclyde",10,1042,1352.193,81.75448,0,72,93.43369,88,13049,16933.56,695,13,1.870504,3.047091,166,529,5,8
8865,20201201,"S12000019","Midlothian",18,1387,1488.996,91.25067,0,104,111.6479,67,14014,15044.55,398,22,5.527638,4.782609,147,251,8,14
8866,20201201,"S12000020","Moray",3,276,288.3711,7.31376,0,15,15.67234,75,11643,12164.87,432,3,0.6944444,0.5970149,315,117,1,2
8867,20201201,"S12000021","North Ayrshire",40,2400,1787.709,128.1192,2,123,91.62011,107,19443,14482.68,726,48,6.61157,5.48441,265,461,27,21
8868,20201201,"S12000023","Orkney Islands",0,37,165.1786,4.464286,0,2,8.928571,14,2389,10665.18,38,0,0,0.2873563,21,17,0,0
8869,20201201,"S12000026","Scottish Borders",9,914,793.1274,32.97466,0,47,40.78445,64,15764,13679.28,433,10,2.309469,2.190144,145,288,3,7
8870,20201201,"S12000027","Shetland Islands",1,75,327.9405,8.745081,0,6,26.23524,17,3921,17144.73,104,1,0.9615385,0.3868472,19,85,1,0
8871,20201201,"S12000028","South Ayrshire",17,1912,1705.012,98.09167,3,124,110.5761,322,16909,15078.47,825,19,2.30303,3.636364,171,654,7,12
8872,20201201,"S12000029","South Lanarkshire",70,9881,3079.92,157.7208,1,363,113.1476,285,53166,16571.91,1633,88,5.388855,7.575018,410,1223,26,62
8873,20201201,"S12000030","Stirling",21,1389,1476.403,108.4184,0,55,58.46088,91,16096,17108.84,453,22,4.856512,4.606831,132,321,6,16
8874,20201201,"S12000033","Aberdeen City",27,2740,1196.193,61.55592,2,108,47.14922,205,36975,16142.06,1013,29,2.862784,3.609569,620,393,6,23
8875,20201201,"S12000034","Aberdeenshire",20,1739,666.8456,95.09932,0,69,26.45908,187,36024,13813.94,995,22,2.211055,5.134568,445,550,4,18
8876,20201201,"S12000035","Argyll and Bute",23,647,757.3452,71.40349,0,46,53.84525,58,12199,14279.53,340,26,7.647059,4.600345,143,197,23,3
8877,20201201,"S12000036","City of Edinburgh",70,7694,1458.246,63.30313,1,326,61.78689,472,75813,14368.86,2183,76,3.481448,3.703347,589,1594,20,56
8878,20201201,"S12000038","Renfrewshire",45,4811,2681.866,181.1695,2,181,100.8975,204,30260,16868.28,1181,61,5.165114,7.012036,449,732,21,40
8879,20201201,"S12000039","West Dunbartonshire",8,2104,2381.707,90.5592,1,103,116.595,92,15632,17695.27,615,12,1.95122,4.251969,435,180,7,5
8880,20201201,"S12000040","West Lothian",34,3547,1929.605,108.8021,2,167,90.84974,114,26255,14282.99,750,40,5.333333,6.6866,206,544,10,30
8881,20201201,"S12000041","Angus",10,1199,1035.227,55.25816,0,59,50.94112,59,16560,14298.05,559,13,2.325581,3.062016,150,409,4,9
8882,20201201,"S12000042","Dundee City",36,3234,2173.095,108.1844,1,153,102.8088,111,24279,16314.34,665,40,6.015038,5.480277,157,508,8,32
8883,20201201,"S12000045","East Dunbartonshire",19,2614,2403.678,114.023,1,127,116.7816,98,17371,15973.33,522,27,5.172414,6.006006,237,285,10,17
8884,20201201,"S12000047","Fife",66,4411,1179.002,102.1035,1,163,43.56774,300,52012,13902.12,1798,77,4.282536,5.341801,291,1507,20,57
8885,20201201,"S12000048","Perth and Kinross",18,1631,1073.662,107.9587,2,72,47.39648,113,22639,14902.9,808,22,2.722772,5.329949,117,691,6,16
8886,20201201,"S12000049","Glasgow City",163,20597,3240.356,151.8155,3,707,111.2265,944,107280,16877.48,3541,196,5.53516,6.629024,1526,2015,51,145
8887,20201201,"S12000050","North Lanarkshire",78,9974,2923.726,153.3095,4,333,97.61388,328,54781,16058.22,1559,90,5.772931,7.375502,772,787,17,73
8888,20201202,"S12000005","Clackmannanshire",16,820,1598.752,208.6177,0,39,76.03821,258,9163,17865.08,690,16,2.318841,2.575588,87,603,0,16
8889,20201202,"S12000006","Dumfries and Galloway",8,1150,775.5075,20.90498,0,69,46.53045,108,22699,15307.17,677,10,1.477105,1.368524,225,452,4,6
8890,20201202,"S12000008","East Ayrshire",24,2534,2083.882,120.0658,1,101,83.05921,378,18003,14805.1,1006,26,2.584493,3.490627,203,803,9,17
8891,20201202,"S12000010","East Lothian",19,1082,1002.78,54.68026,0,64,59.31418,87,14565,13498.61,363,19,5.23416,2.931283,157,206,3,16
8892,20201202,"S12000011","East Renfrewshire",21,2250,2342.286,148.8653,0,97,100.9786,97,15308,15935.87,423,26,6.146572,7.404219,132,291,6,20
8893,20201202,"S12000013","Na h-Eileanan Siar",0,81,305.6604,15.09434,0,1,3.773585,10,3180,12000,152,0,0,0.8665511,29,123,0,0
8894,20201202,"S12000014","Falkirk",14,2092,1302.94,54.18535,1,109,67.88739,135,23309,14517.31,697,16,2.295552,2.487562,256,441,3,13
8895,20201202,"S12000017","Highland",4,821,348.7236,14.44166,0,33,14.01691,127,30288,12864.97,974,4,0.4106776,0.8678403,182,792,0,4
8896,20201202,"S12000018","Inverclyde",9,1051,1363.872,70.07527,0,72,93.43369,74,13123,17029.59,400,11,2.75,2.724359,104,296,3,8
8897,20201202,"S12000019","Midlothian",11,1398,1500.805,88.03006,0,104,111.6479,60,14074,15108.96,293,14,4.778157,5.067218,102,191,3,11
8898,20201202,"S12000020","Moray",0,276,288.3711,6.268937,0,15,15.67234,46,11689,12212.93,217,0,0,0.5267118,189,28,0,0
8899,20201202,"S12000021","North Ayrshire",22,2422,1804.097,127.3743,3,126,93.85475,121,19564,14572.81,671,26,3.874814,5.442933,218,453,10,16
8900,20201202,"S12000023","Orkney Islands",0,37,165.1786,4.464286,0,2,8.928571,18,2407,10745.54,118,0,0,0.3012048,21,97,0,0
8901,20201202,"S12000026","Scottish Borders",7,921,799.2017,36.44568,0,47,40.78445,76,15840,13745.23,288,9,3.125,2.44511,94,194,3,6
8902,20201202,"S12000027","Shetland Islands",0,75,327.9405,4.37254,0,6,26.23524,18,3939,17223.44,108,0,0,0.1945525,21,87,0,0
8903,20201202,"S12000028","South Ayrshire",19,1931,1721.955,101.6586,1,125,111.4678,264,17173,15313.89,780,20,2.564103,3.36526,189,591,6,14
8904,20201202,"S12000029","South Lanarkshire",62,9943,3099.246,143.3826,3,366,114.0827,272,53438,16656.69,1482,80,5.398111,7.232509,381,1101,22,58
8905,20201202,"S12000030","Stirling",9,1398,1485.969,94.60034,0,55,58.46088,76,16172,17189.63,334,10,2.994012,4.215359,108,226,0,10
8906,20201202,"S12000033","Aberdeen City",24,2764,1206.671,61.99249,1,109,47.58579,135,37110,16201,966,25,2.587992,3.449727,651,315,3,22
8907,20201202,"S12000034","Aberdeenshire",28,1767,677.5826,91.64813,0,69,26.45908,161,36185,13875.68,1132,32,2.826855,5.057382,571,561,7,25
8908,20201202,"S12000035","Argyll and Bute",81,728,852.1597,160.3652,0,46,53.84525,73,12272,14364.98,449,83,18.48552,8.282037,195,254,82,1
8909,20201202,"S12000036","City of Edinburgh",69,7763,1471.324,65.38797,0,326,61.78689,464,76277,14456.81,2071,81,3.911154,3.805899,507,1564,13,68
8910,20201202,"S12000038","Renfrewshire",40,4851,2704.164,172.8078,0,181,100.8975,193,30453,16975.86,1248,57,4.567308,6.776181,473,775,23,34
8911,20201202,"S12000039","West Dunbartonshire",5,2109,2387.367,84.89925,1,104,117.727,83,15715,17789.22,420,13,3.095238,4.3083,260,160,8,5
8912,20201202,"S12000040","West Lothian",37,3584,1949.733,109.3461,2,169,91.93777,123,26378,14349.91,606,45,7.425743,6.677524,136,470,8,37
8913,20201202,"S12000041","Angus",17,1216,1049.905,57.84839,0,59,50.94112,57,16617,14347.26,681,19,2.790015,3.068862,135,546,3,16
8914,20201202,"S12000042","Dundee City",34,3268,2195.941,107.5124,1,154,103.4807,129,24408,16401.02,637,35,5.494505,5.364099,126,511,4,31
8915,20201202,"S12000045","East Dunbartonshire",14,2628,2416.552,105.7471,0,127,116.7816,105,17476,16069.89,468,20,4.273504,5.582079,230,238,5,15
8916,20201202,"S12000047","Fife",64,4475,1196.108,102.9054,0,163,43.56774,265,52277,13972.95,1594,66,4.140527,5.35982,239,1355,11,55
8917,20201202,"S12000048","Perth and Kinross",14,1645,1082.878,105.9838,1,73,48.05477,106,22745,14972.68,628,17,2.707006,5.181491,151,477,2,15
8918,20201202,"S12000049","Glasgow City",183,20780,3269.146,155.1192,2,709,111.5411,975,108255,17030.87,3703,229,6.184175,6.584798,1676,2027,68,161
8919,20201202,"S12000050","North Lanarkshire",90,10064,2950.108,155.9477,3,336,98.49329,319,55100,16151.73,1628,104,6.388206,7.309469,818,810,17,87
8920,20201203,"S12000005","Clackmannanshire",13,833,1624.098,210.5674,0,39,76.03821,214,9377,18282.32,504,16,3.174603,2.684407,65,439,4,12
8921,20201203,"S12000006","Dumfries and Galloway",6,1156,779.5536,22.25369,0,69,46.53045,110,22809,15381.35,513,7,1.364522,1.318752,207,306,2,5
8922,20201203,"S12000008","East Ayrshire",30,2564,2108.553,129.1118,1,102,83.88158,254,18257,15013.98,717,31,4.32357,3.549572,188,529,12,19
8923,20201203,"S12000010","East Lothian",15,1097,1016.682,63.02132,0,64,59.31418,60,14625,13554.22,275,15,5.454545,3.180543,156,119,0,15
8924,20201203,"S12000011","East Renfrewshire",17,2267,2359.983,142.6192,0,97,100.9786,54,15362,15992.09,328,17,5.182927,7.237423,155,173,7,10
8925,20201203,"S12000013","Na h-Eileanan Siar",0,81,305.6604,15.09434,0,1,3.773585,17,3197,12064.15,89,0,0,0.8650519,14,75,0,0
8926,20201203,"S12000014","Falkirk",23,2115,1317.265,65.39611,0,109,67.88739,112,23421,14587.07,484,24,4.958678,2.913841,174,310,4,20
8927,20201203,"S12000017","Highland",3,824,349.9979,12.74264,0,33,14.01691,111,30399,12912.12,736,3,0.4076087,0.7496252,175,561,0,3
8928,20201203,"S12000018","Inverclyde",4,1055,1369.063,62.28913,0,72,93.43369,53,13176,17098.36,314,9,2.866242,2.686447,104,210,5,4
8929,20201203,"S12000019","Midlothian",6,1404,1507.246,88.03006,2,106,113.795,57,14131,15170.16,246,8,3.252033,5.444444,60,186,3,5
8930,20201203,"S12000020","Moray",0,276,288.3711,5.224115,0,15,15.67234,43,11732,12257.86,126,0,0,0.464756,83,43,0,0
8931,20201203,"S12000021","North Ayrshire",30,2452,1826.443,138.5475,1,127,94.59963,91,19655,14640.6,465,32,6.88172,5.903648,165,300,11,21
8932,20201203,"S12000023","Orkney Islands",0,37,165.1786,4.464286,0,2,8.928571,5,2412,10767.86,8,0,0,0.3030303,8,0,0,0
8933,20201203,"S12000026","Scottish Borders",5,926,803.5404,34.71017,1,48,41.6522,74,15914,13809.44,381,7,1.83727,2.420575,116,265,3,4
8934,20201203,"S12000027","Shetland Islands",0,75,327.9405,4.37254,0,6,26.23524,8,3947,17258.42,30,0,0,0.1988072,10,20,0,0
8935,20201203,"S12000028","South Ayrshire",15,1946,1735.331,100.7669,2,127,113.2513,212,17385,15502.94,573,19,3.315881,3.315616,121,452,9,10
8936,20201203,"S12000029","South Lanarkshire",64,10007,3119.195,141.8241,5,371,115.6412,299,53737,16749.89,1326,81,6.108597,7.141971,383,943,26,55
8937,20201203,"S12000030","Stirling",5,1403,1491.284,83.97109,1,56,59.52381,53,16225,17245.96,311,8,2.572347,3.924105,98,213,3,5
8938,20201203,"S12000033","Aberdeen City",42,2806,1225.007,72.03353,1,110,48.02235,161,37271,16271.28,872,43,4.931193,3.722748,493,379,6,37
8939,20201203,"S12000034","Aberdeenshire",28,1795,688.3197,86.27962,0,69,26.45908,202,36387,13953.14,878,33,3.758542,4.701835,362,516,11,22
8940,20201203,"S12000035","Argyll and Bute",10,738,863.8652,163.8769,0,46,53.84525,56,12328,14430.53,241,12,4.979253,8.524958,97,144,7,5
8941,20201203,"S12000036","City of Edinburgh",80,7843,1486.486,72.02153,2,328,62.16595,361,76638,14525.23,1611,88,5.462446,4.157905,408,1203,18,70
8942,20201203,"S12000038","Renfrewshire",42,4893,2727.577,167.2334,1,182,101.4549,138,30591,17052.79,845,53,6.272189,6.522113,331,514,12,41
8943,20201203,"S12000039","West Dunbartonshire",11,2120,2399.819,84.89925,0,104,117.727,84,15799,17884.31,415,19,4.578313,4.491726,227,188,8,11
8944,20201203,"S12000040","West Lothian",33,3617,1967.686,111.5221,1,170,92.48178,127,26505,14419,579,39,6.735751,6.815096,193,386,8,31
8945,20201203,"S12000041","Angus",4,1220,1053.359,53.53134,1,60,51.80452,68,16685,14405.97,342,6,1.754386,2.901871,85,257,1,5
8946,20201203,"S12000042","Dundee City",25,3293,2212.74,112.8881,0,154,103.4807,138,24546,16493.75,570,26,4.561404,5.519288,178,392,8,18
8947,20201203,"S12000045","East Dunbartonshire",14,2642,2429.425,100.2299,1,128,117.7011,78,17554,16141.61,403,16,3.970223,5.327414,150,253,3,13
8948,20201203,"S12000047","Fife",58,4533,1211.611,102.9054,2,165,44.10232,278,52555,14047.26,1281,65,5.074161,5.377689,216,1065,14,51
8949,20201203,"S12000048","Perth and Kinross",17,1662,1094.069,96.76782,1,74,48.71305,120,22865,15051.68,557,18,3.231598,4.802744,159,398,8,10
8950,20201203,"S12000049","Glasgow City",134,20914,3290.227,153.8607,8,717,112.7997,767,109022,17151.53,3148,169,5.368488,6.397166,1371,1777,38,131
8951,20201203,"S12000050","North Lanarkshire",69,10133,2970.335,146.8605,5,341,99.95896,304,55404,16240.84,1326,84,6.334842,7.179487,647,679,19,65
8952,20201204,"S12000005","Clackmannanshire",15,848,1653.344,214.4668,0,39,76.03821,190,9567,18652.76,529,18,3.402647,2.853717,183,346,1,17
8953,20201204,"S12000006","Dumfries and Galloway",4,1160,782.251,22.25369,0,69,46.53045,81,22890,15435.97,417,6,1.438849,1.342282,179,238,2,4
8954,20201204,"S12000008","East Ayrshire",23,2587,2127.467,130.7566,2,104,85.52632,227,18484,15200.66,710,25,3.521127,3.372519,209,501,7,18
8955,20201204,"S12000010","East Lothian",15,1112,1030.584,70.43559,0,64,59.31418,77,14702,13625.58,402,15,3.731343,3.33626,263,139,0,15
8956,20201204,"S12000011","East Renfrewshire",12,2279,2372.476,132.209,0,97,100.9786,49,15411,16043.1,272,21,7.720588,7.042254,117,155,9,12
8957,20201204,"S12000013","Na h-Eileanan Siar",0,81,305.6604,15.09434,0,1,3.773585,9,3206,12098.11,16,1,6.25,1.052632,12,4,1,0
8958,20201204,"S12000014","Falkirk",16,2131,1327.23,68.51021,0,109,67.88739,112,23533,14656.83,564,21,3.723404,2.971985,340,224,6,15
8959,20201204,"S12000017","Highland",1,825,350.4226,10.19411,0,33,14.01691,148,30547,12974.98,494,1,0.2024291,0.5872278,165,329,0,1
8960,20201204,"S12000018","Inverclyde",7,1062,1378.147,58.39606,1,73,94.73138,59,13235,17174.93,333,9,2.702703,2.625103,139,194,1,8
8961,20201204,"S12000019","Midlothian",5,1409,1512.614,86.95652,1,107,114.8685,45,14176,15218.46,264,10,3.787879,5.384615,161,103,5,5
8962,20201204,"S12000020","Moray",2,278,290.4608,7.31376,0,15,15.67234,58,11790,12318.46,147,2,1.360544,0.6158584,88,59,1,1
8963,20201204,"S12000021","North Ayrshire",28,2480,1847.3,139.2924,0,127,94.59963,83,19738,14702.42,524,31,5.916031,5.852702,200,324,12,19
8964,20201204,"S12000023","Orkney Islands",0,37,165.1786,4.464286,0,2,8.928571,4,2416,10785.71,13,0,0,0.3144654,13,0,0,0
8965,20201204,"S12000026","Scottish Borders",2,928,805.2759,34.71017,0,48,41.6522,49,15963,13851.96,316,3,0.9493671,2.424242,83,233,1,2
8966,20201204,"S12000027","Shetland Islands",0,75,327.9405,4.37254,0,6,26.23524,14,3961,17319.63,39,0,0,0.1984127,34,5,0,0
8967,20201204,"S12000028","South Ayrshire",13,1959,1746.923,95.41644,0,127,113.2513,231,17616,15708.94,634,15,2.365931,2.969121,190,444,7,8
8968,20201204,"S12000029","South Lanarkshire",43,10050,3132.598,127.4858,6,377,117.5114,180,53917,16806,837,54,6.451613,6.641877,296,541,14,40
8969,20201204,"S12000030","Stirling",6,1409,1497.662,79.71939,0,56,59.52381,66,16291,17316.11,247,8,3.238866,3.765324,109,138,1,7
8970,20201204,"S12000033","Aberdeen City",24,2830,1235.484,76.3992,2,112,48.89549,134,37405,16329.78,531,29,5.461394,3.949545,218,313,6,23
8971,20201204,"S12000034","Aberdeenshire",22,1817,696.7559,80.52765,0,69,26.45908,157,36544,14013.34,554,24,4.33213,4.402638,157,397,4,20
8972,20201204,"S12000035","Argyll and Bute",2,740,866.2063,152.1714,1,47,55.0158,63,12391,14504.27,275,7,2.545455,7.84,159,116,7,0
8973,20201204,"S12000036","City of Edinburgh",37,7880,1493.499,68.79951,2,330,62.54501,390,77028,14599.14,1527,44,2.881467,3.98293,660,867,12,32
8974,20201204,"S12000038","Renfrewshire",41,4934,2750.432,163.8887,2,184,102.5698,115,30706,17116.9,715,57,7.972028,6.622632,340,375,32,25
8975,20201204,"S12000039","West Dunbartonshire",5,2125,2405.479,75.84333,2,106,119.9909,63,15862,17955.63,247,9,3.643725,4.254473,139,108,4,5
8976,20201204,"S12000040","West Lothian",21,3638,1979.11,109.3461,0,170,92.48178,105,26610,14476.12,434,27,6.221198,6.841379,170,264,8,19
8977,20201204,"S12000041","Angus",6,1226,1058.539,54.39475,0,60,51.80452,54,16739,14452.6,376,9,2.393617,3.131115,214,162,3,6
8978,20201204,"S12000042","Dundee City",21,3314,2226.851,118.2637,0,154,103.4807,101,24647,16561.62,600,21,3.5,5.684524,365,235,6,15
8979,20201204,"S12000045","East Dunbartonshire",19,2661,2446.897,102.069,0,128,117.7011,88,17642,16222.53,376,22,5.851064,5.261221,183,193,9,13
8980,20201204,"S12000047","Fife",45,4578,1223.639,103.44,2,167,44.63689,241,52796,14111.67,960,53,5.520833,5.371798,282,678,10,43
8981,20201204,"S12000048","Perth and Kinross",17,1679,1105.26,92.81812,1,75,49.37134,95,22960,15114.21,446,18,4.035874,4.59837,193,253,3,15
8982,20201204,"S12000049","Glasgow City",119,21033,3308.948,154.6473,5,722,113.5863,664,109686,17255.99,2520,145,5.753968,6.303458,1076,1444,36,109
8983,20201204,"S12000050","North Lanarkshire",74,10207,2992.027,148.6193,2,343,100.5452,232,55636,16308.85,868,83,9.562212,7.384958,371,497,21,62
8984,20201205,"S12000005","Clackmannanshire",15,863,1682.589,222.2655,0,39,76.03821,101,9668,18849.68,313,16,5.111821,3.093561,111,202,3,13
8985,20201205,"S12000006","Dumfries and Galloway",5,1165,785.6228,24.95111,0,69,46.53045,81,22971,15490.59,242,6,2.479339,1.477058,153,89,1,5
8986,20201205,"S12000008","East Ayrshire",22,2609,2145.559,134.0461,1,105,86.34868,347,18831,15486.02,728,25,3.434066,3.191869,182,546,6,19
8987,20201205,"S12000010","East Lothian",12,1124,1041.705,77.84986,0,64,59.31418,46,14748,13668.21,151,14,9.271523,3.79356,64,87,3,11
8988,20201205,"S12000011","East Renfrewshire",9,2288,2381.845,128.045,0,97,100.9786,46,15457,16090.98,190,16,8.421053,6.982872,72,118,6,10
8989,20201205,"S12000013","Na h-Eileanan Siar",0,81,305.6604,3.773585,0,1,3.773585,19,3225,12169.81,32,0,0,0.5208333,31,1,0,0
8990,20201205,"S12000014","Falkirk",22,2153,1340.932,75.98406,0,109,67.88739,63,23596,14696.06,219,22,10.04566,3.391546,67,152,2,20
8991,20201205,"S12000017","Highland",2,827,351.2721,9.344603,0,33,14.01691,67,30614,13003.44,152,2,1.315789,0.5389515,62,90,0,2
8992,20201205,"S12000018","Inverclyde",6,1068,1385.933,62.28913,0,73,94.73138,38,13273,17224.24,146,9,6.164384,2.765352,69,77,0,9
8993,20201205,"S12000019","Midlothian",6,1415,1519.055,79.44176,0,107,114.8685,40,14216,15261.41,103,7,6.796117,5.188141,40,63,1,6
8994,20201205,"S12000020","Moray",3,281,293.5952,10.44823,0,15,15.67234,51,11841,12371.75,104,3,2.884615,0.8190618,47,57,0,3
8995,20201205,"S12000021","North Ayrshire",23,2503,1864.432,139.2924,1,128,95.34451,76,19814,14759.03,287,26,9.059233,5.989214,141,146,7,19
8996,20201205,"S12000023","Orkney Islands",0,37,165.1786,4.464286,0,2,8.928571,4,2420,10803.57,7,0,0,0.3144654,7,0,0,0
8997,20201205,"S12000026","Scottish Borders",5,933,809.6147,36.44568,0,48,41.6522,42,16005,13888.41,108,6,5.555556,2.568053,44,64,1,5
8998,20201205,"S12000027","Shetland Islands",0,75,327.9405,4.37254,0,6,26.23524,8,3969,17354.61,16,0,0,0.1988072,14,2,0,0
8999,20201205,"S12000028","South Ayrshire",14,1973,1759.408,97.19993,0,127,113.2513,263,17879,15943.46,553,14,2.531646,2.752497,99,454,3,11
9000,20201205,"S12000029","South Lanarkshire",58,10108,3150.676,133.7198,0,377,117.5114,141,54058,16849.95,487,67,13.7577,6.943905,158,329,15,52
9001,20201205,"S12000030","Stirling",25,1434,1524.235,88.22279,0,56,59.52381,40,16331,17358.63,196,27,13.77551,4.147881,96,100,12,15
9002,20201205,"S12000033","Aberdeen City",15,2845,1242.033,73.34323,1,113,49.33205,119,37524,16381.73,307,18,5.863192,3.795893,123,184,6,12
9003,20201205,"S12000034","Aberdeenshire",24,1841,705.959,83.97883,3,72,27.60948,122,36666,14060.13,291,26,8.934708,4.607309,145,146,6,20
9004,20201205,"S12000035","Argyll and Bute",2,742,868.5473,152.1714,0,47,55.0158,34,12425,14544.07,102,4,3.921569,8.08026,49,53,3,1
9005,20201205,"S12000036","City of Edinburgh",49,7929,1502.786,71.64247,1,331,62.73454,240,77268,14644.63,783,57,7.279693,4.161112,240,543,7,50
9006,20201205,"S12000038","Renfrewshire",29,4963,2766.598,162.7738,1,185,103.1273,112,30818,17179.33,444,40,9.009009,6.674736,179,265,15,25
9007,20201205,"S12000039","West Dunbartonshire",9,2134,2415.667,70.18338,0,106,119.9909,53,15915,18015.62,179,10,5.586592,3.956835,81,98,2,8
9008,20201205,"S12000040","West Lothian",26,3664,1993.254,110.9781,4,174,94.65782,145,26755,14555,342,30,8.77193,6.619256,96,246,5,25
9009,20201205,"S12000041","Angus",11,1237,1068.037,59.5752,2,62,53.53134,48,16787,14494.04,156,13,8.333333,3.355443,79,77,2,11
9010,20201205,"S12000042","Dundee City",16,3330,2237.602,115.5759,0,154,103.4807,58,24705,16600.59,219,16,7.305936,5.435105,116,103,3,13
9011,20201205,"S12000045","East Dunbartonshire",15,2676,2460.69,103.908,0,128,117.7011,47,17689,16265.75,209,20,9.569378,5.406399,91,118,2,18
9012,20201205,"S12000047","Fife",48,4626,1236.469,105.311,1,168,44.90418,175,52971,14158.45,568,50,8.802817,5.47877,179,389,19,31
9013,20201205,"S12000048","Perth and Kinross",13,1692,1113.817,92.15983,1,76,50.02962,57,23017,15151.73,209,18,8.61244,4.60816,96,113,7,11
9014,20201205,"S12000049","Glasgow City",120,21153,3327.827,157.6364,3,725,114.0583,491,110177,17333.24,1731,143,8.261121,6.253501,622,1109,24,119
9015,20201205,"S12000050","North Lanarkshire",58,10265,3009.029,148.0331,0,343,100.5452,163,55799,16356.63,582,72,12.37113,7.456359,184,398,15,57
9016,20201206,"S12000005","Clackmannanshire",5,868,1692.338,214.4668,0,39,76.03821,89,9757,19023.2,289,5,1.730104,3.135705,127,162,1,4
9017,20201206,"S12000006","Dumfries and Galloway",2,1167,786.9715,24.27676,0,69,46.53045,81,23052,15545.22,208,3,1.442308,1.450646,146,62,1,2
9018,20201206,"S12000008","East Ayrshire",26,2635,2166.941,144.7368,0,105,86.34868,245,19076,15687.5,628,28,4.458599,3.230641,148,480,6,22
9019,20201206,"S12000010","East Lothian",13,1137,1053.753,85.26413,0,64,59.31418,73,14821,13735.87,188,14,7.446809,4.059829,71,117,2,12
9020,20201206,"S12000011","East Renfrewshire",11,2299,2393.296,123.8809,2,99,103.0606,47,15504,16139.91,149,12,8.053691,6.848702,50,99,2,10
9021,20201206,"S12000013","Na h-Eileanan Siar",0,81,305.6604,3.773585,0,1,3.773585,15,3240,12226.42,30,0,0,0.5226481,29,1,0,0
