year,quarter,week_ending,hb,simd_quintile,sas_incidents,average20182019,percent_variation
2021,2,2021-05-16,S08000029,4,140,112,25
2021,2,2021-05-16,S08000029,5,109,108,0.9
2021,2,2021-05-16,S08000030,1,177,199,-11.1
2021,2,2021-05-16,S08000030,2,189,163,16
2021,2,2021-05-16,S08000030,3,174,174.5,-0.3
2021,2,2021-05-16,S08000030,4,227,189,20.1
2021,2,2021-05-16,S08000030,5,90,93,-3.2
2021,2,2021-05-16,S08000031,1,1175,1274,-7.8
2021,2,2021-05-16,S08000031,2,420,468,-10.3
2021,2,2021-05-16,S08000031,3,256,293,-12.6
2021,2,2021-05-16,S08000031,4,230,210,9.5
2021,2,2021-05-16,S08000031,5,242,230,5.2
2021,2,2021-05-16,S08000032,1,439,463.5,-5.3
2021,2,2021-05-16,S08000032,2,368,401.5,-8.3
2021,2,2021-05-16,S08000032,3,242,250,-3.2
2021,2,2021-05-16,S08000032,4,138,135,2.2
2021,2,2021-05-16,S08000032,5,78,74,5.4
2021,2,2021-05-16,S92000003,1,3135,3298.5,-5
2021,2,2021-05-16,S92000003,2,2590,2625,-1.3
2021,2,2021-05-16,S92000003,3,2136,2149,-0.6
2021,2,2021-05-16,S92000003,4,1793,1708.5,4.9
2021,2,2021-05-16,S92000003,5,1331,1281,3.9
2021,2,2021-05-23,S08000015,1,361,364,-0.8
2021,2,2021-05-23,S08000015,2,241,231,4.3
2021,2,2021-05-23,S08000015,3,138,136.5,1.1
2021,2,2021-05-23,S08000015,4,111,90.5,22.7
2021,2,2021-05-23,S08000015,5,79,74,6.8
2021,2,2021-05-23,S08000016,1,19,22.5,-15.6
2021,2,2021-05-23,S08000016,2,57,52.5,8.6
2021,2,2021-05-23,S08000016,3,97,77,26
2021,2,2021-05-23,S08000016,4,98,77.5,26.5
2021,2,2021-05-23,S08000016,5,19,21,-9.5
2021,2,2021-05-23,S08000017,1,44,50.5,-12.9
2021,2,2021-05-23,S08000017,2,108,110.5,-2.3
2021,2,2021-05-23,S08000017,3,103,111,-7.2
2021,2,2021-05-23,S08000017,4,55,41,34.1
2021,2,2021-05-23,S08000017,5,22,32,-31.2
2021,2,2021-05-23,S08000019,1,153,139,10.1
2021,2,2021-05-23,S08000019,2,163,166.5,-2.1
2021,2,2021-05-23,S08000019,3,106,93.5,13.4
2021,2,2021-05-23,S08000019,4,112,104.5,7.2
2021,2,2021-05-23,S08000019,5,71,70,1.4
2021,2,2021-05-23,S08000020,1,81,82.5,-1.8
2021,2,2021-05-23,S08000020,2,237,203.5,16.5
2021,2,2021-05-23,S08000020,3,228,234.5,-2.8
2021,2,2021-05-23,S08000020,4,304,280,8.6
2021,2,2021-05-23,S08000020,5,245,236.5,3.6
2021,2,2021-05-23,S08000022,1,92,100.5,-8.5
2021,2,2021-05-23,S08000022,2,187,157.5,18.7
2021,2,2021-05-23,S08000022,3,241,211,14.2
2021,2,2021-05-23,S08000022,4,163,188,-13.3
2021,2,2021-05-23,S08000022,5,54,48,12.5
2021,2,2021-05-23,S08000024,1,303,310.5,-2.4
2021,2,2021-05-23,S08000024,2,407,405.5,0.4
2021,2,2021-05-23,S08000024,3,273,257.5,6
2021,2,2021-05-23,S08000024,4,238,232.5,2.4
2021,2,2021-05-23,S08000024,5,289,299,-3.3
2021,2,2021-05-23,S08000025,2,9,6.5,38.5
2021,2,2021-05-23,S08000025,3,16,13,23.1
2021,2,2021-05-23,S08000025,4,12,16.5,-27.3
2021,2,2021-05-23,S08000026,3,5,6,-16.7
2021,2,2021-05-23,S08000026,4,43,13,230.8
2021,2,2021-05-23,S08000028,2,24,17,41.2
2021,2,2021-05-23,S08000028,3,34,44.5,-23.6
2021,2,2021-05-23,S08000028,4,6,2,200
2021,2,2021-05-23,S08000029,1,209,229.5,-8.9
2021,2,2021-05-23,S08000029,2,208,181,14.9
2021,2,2021-05-23,S08000029,3,177,161.5,9.6
2021,2,2021-05-23,S08000029,4,102,110,-7.3
2021,2,2021-05-23,S08000029,5,128,110.5,15.8
2021,2,2021-05-23,S08000030,1,204,191.5,6.5
2021,2,2021-05-23,S08000030,2,201,177.5,13.2
2021,2,2021-05-23,S08000030,3,168,188.5,-10.9
2021,2,2021-05-23,S08000030,4,210,184.5,13.8
2021,2,2021-05-23,S08000030,5,89,108,-17.6
2021,2,2021-05-23,S08000031,1,1197,1171,2.2
2021,2,2021-05-23,S08000031,2,437,465,-6
2021,2,2021-05-23,S08000031,3,292,310.5,-6
2021,2,2021-05-23,S08000031,4,230,230.5,-0.2
2021,2,2021-05-23,S08000031,5,269,268,0.4
2021,2,2021-05-23,S08000032,1,464,470,-1.3
2021,2,2021-05-23,S08000032,2,431,406.5,6
2021,2,2021-05-23,S08000032,3,233,220.5,5.7
2021,2,2021-05-23,S08000032,4,116,137,-15.3
2021,2,2021-05-23,S08000032,5,80,90,-11.1
2021,2,2021-05-23,S92000003,1,3129,3136.5,-0.2
2021,2,2021-05-23,S92000003,2,2719,2590.5,5
2021,2,2021-05-23,S92000003,3,2114,2071,2.1
2021,2,2021-05-23,S92000003,4,1804,1709.5,5.5
2021,2,2021-05-23,S92000003,5,1352,1363.5,-0.8
2021,2,2021-05-30,S08000015,1,371,389.5,-4.7
2021,2,2021-05-30,S08000015,2,220,244,-9.8
2021,2,2021-05-30,S08000015,3,142,146.5,-3.1
2021,2,2021-05-30,S08000015,4,92,92,0
2021,2,2021-05-30,S08000015,5,103,81,27.2
2021,2,2021-05-30,S08000016,1,23,26.5,-13.2
2021,2,2021-05-30,S08000016,2,57,61.5,-7.3
2021,2,2021-05-30,S08000016,3,96,80.5,19.3
2021,2,2021-05-30,S08000016,4,105,78,34.6
2021,2,2021-05-30,S08000016,5,14,19,-26.3
2021,2,2021-05-30,S08000017,1,59,42,40.5
2021,2,2021-05-30,S08000017,2,147,115.5,27.3
2021,2,2021-05-30,S08000017,3,124,110,12.7
2021,2,2021-05-30,S08000017,4,52,50,4
2021,2,2021-05-30,S08000017,5,29,22.5,28.9
2021,2,2021-05-30,S08000019,1,154,149,3.4
2021,2,2021-05-30,S08000019,2,179,161.5,10.8
2021,2,2021-05-30,S08000019,3,98,91.5,7.1
2021,2,2021-05-30,S08000019,4,98,97,1
2021,2,2021-05-30,S08000019,5,91,54.5,67
2021,2,2021-05-30,S08000020,1,77,75.5,2
2021,2,2021-05-30,S08000020,2,214,203.5,5.2
2021,2,2021-05-30,S08000020,3,228,223.5,2
2021,2,2021-05-30,S08000020,4,263,273.5,-3.8
2021,2,2021-05-30,S08000020,5,244,219.5,11.2
2021,2,2021-05-30,S08000022,1,97,92.5,4.9
2021,2,2021-05-30,S08000022,2,181,164,10.4
2021,2,2021-05-30,S08000022,3,220,233.5,-5.8
2021,2,2021-05-30,S08000022,4,189,166.5,13.5
2021,2,2021-05-30,S08000022,5,55,49.5,11.1
2021,2,2021-05-30,S08000024,1,310,331.5,-6.5
2021,2,2021-05-30,S08000024,2,389,440.5,-11.7
2021,2,2021-05-30,S08000024,3,252,288.5,-12.7
2021,2,2021-05-30,S08000024,4,215,252.5,-14.9
2021,2,2021-05-30,S08000024,5,281,290,-3.1
2021,2,2021-05-30,S08000025,2,6,5.5,9.1
2021,2,2021-05-30,S08000025,3,10,17.5,-42.9
2021,2,2021-05-30,S08000025,4,8,15.5,-48.4
2021,2,2021-05-30,S08000025,5,5,2,150
2021,2,2021-05-30,S08000026,3,11,10,10
2021,2,2021-05-30,S08000026,4,32,17.5,82.9
2021,2,2021-05-30,S08000028,2,16,20.5,-22
2021,2,2021-05-30,S08000028,3,34,39,-12.8
2021,2,2021-05-30,S08000029,1,219,219.5,-0.2
2021,2,2021-05-30,S08000029,2,182,193,-5.7
2021,2,2021-05-30,S08000029,3,165,164.5,0.3
2021,2,2021-05-30,S08000029,4,116,103.5,12.1
2021,2,2021-05-30,S08000029,5,92,91,1.1
2021,2,2021-05-30,S08000030,1,233,205,13.7
2021,2,2021-05-30,S08000030,2,153,163.5,-6.4
2021,2,2021-05-30,S08000030,3,167,173,-3.5
2021,2,2021-05-30,S08000030,4,198,174.5,13.5
2021,2,2021-05-30,S08000030,5,107,101,5.9
2021,2,2021-05-30,S08000031,1,1151,1183,-2.7
2021,2,2021-05-30,S08000031,2,439,468.5,-6.3
2021,2,2021-05-30,S08000031,3,281,273.5,2.7
2021,2,2021-05-30,S08000031,4,241,256,-5.9
2021,2,2021-05-30,S08000031,5,250,265.5,-5.8
2021,2,2021-05-30,S08000032,1,424,495,-14.3
2021,2,2021-05-30,S08000032,2,391,407,-3.9
2021,2,2021-05-30,S08000032,3,222,248.5,-10.7
2021,2,2021-05-30,S08000032,4,123,142,-13.4
2021,2,2021-05-30,S08000032,5,76,78,-2.6
2021,2,2021-05-30,S92000003,1,3121,3215.5,-2.9
2021,2,2021-05-30,S92000003,2,2575,2655,-3
2021,2,2021-05-30,S92000003,3,2051,2107,-2.7
2021,2,2021-05-30,S92000003,4,1737,1728.5,0.5
2021,2,2021-05-30,S92000003,5,1352,1279,5.7
2021,2,2021-06-06,S08000015,1,365,368,-0.8
2021,2,2021-06-06,S08000015,2,227,225,0.9
2021,2,2021-06-06,S08000015,3,158,130,21.5
2021,2,2021-06-06,S08000015,4,79,98,-19.4
2021,2,2021-06-06,S08000015,5,81,76,6.6
2021,2,2021-06-06,S08000016,1,23,29.5,-22
2021,2,2021-06-06,S08000016,2,68,51.5,32
2021,2,2021-06-06,S08000016,3,83,94.5,-12.2
2021,2,2021-06-06,S08000016,4,87,76.5,13.7
2021,2,2021-06-06,S08000016,5,24,16.5,45.5
2021,2,2021-06-06,S08000017,1,57,43,32.6
2021,2,2021-06-06,S08000017,2,128,97.5,31.3
2021,2,2021-06-06,S08000017,3,117,104,12.5
2021,2,2021-06-06,S08000017,4,51,44,15.9
2021,2,2021-06-06,S08000017,5,15,23,-34.8
2021,2,2021-06-06,S08000019,1,155,141.5,9.5
2021,2,2021-06-06,S08000019,2,164,155.5,5.5
2021,2,2021-06-06,S08000019,3,102,93.5,9.1
2021,2,2021-06-06,S08000019,4,83,85,-2.4
2021,2,2021-06-06,S08000019,5,70,58,20.7
2021,2,2021-06-06,S08000020,1,80,72.5,10.3
2021,2,2021-06-06,S08000020,2,234,206,13.6
2021,2,2021-06-06,S08000020,3,243,240.5,1
2021,2,2021-06-06,S08000020,4,266,266.5,-0.2
2021,2,2021-06-06,S08000020,5,241,214.5,12.4
2021,2,2021-06-06,S08000022,1,122,97,25.8
2021,2,2021-06-06,S08000022,2,194,171.5,13.1
2021,2,2021-06-06,S08000022,3,261,223,17
2021,2,2021-06-06,S08000022,4,167,180,-7.2
2021,2,2021-06-06,S08000022,5,53,48,10.4
2021,2,2021-06-06,S08000024,1,311,320.5,-3
2021,2,2021-06-06,S08000024,2,373,408,-8.6
2021,2,2021-06-06,S08000024,3,260,268.5,-3.2
2021,2,2021-06-06,S08000024,4,244,211,15.6
2021,2,2021-06-06,S08000024,5,244,273.5,-10.8
2021,2,2021-06-06,S08000025,2,9,7,28.6
2021,2,2021-06-06,S08000025,3,11,12,-8.3
2021,2,2021-06-06,S08000025,4,22,14,57.1
2021,2,2021-06-06,S08000026,3,11,9,22.2
2021,2,2021-06-06,S08000026,4,20,19.5,2.6
2021,2,2021-06-06,S08000028,2,15,21,-28.6
2021,2,2021-06-06,S08000028,3,61,46,32.6
2021,2,2021-06-06,S08000029,1,244,215,13.5
2021,2,2021-06-06,S08000029,2,177,196,-9.7
2021,2,2021-06-06,S08000029,3,171,147,16.3
2021,2,2021-06-06,S08000029,4,109,99,10.1
2021,2,2021-06-06,S08000029,5,99,90,10
2021,2,2021-06-06,S08000030,1,232,203,14.3
2021,2,2021-06-06,S08000030,2,164,176.5,-7.1
2021,2,2021-06-06,S08000030,3,179,174,2.9
2021,2,2021-06-06,S08000030,4,188,172.5,9
2021,2,2021-06-06,S08000030,5,107,90,18.9
2021,2,2021-06-06,S08000031,1,1201,1163,3.3
2021,2,2021-06-06,S08000031,2,470,445.5,5.5
2021,2,2021-06-06,S08000031,3,297,289.5,2.6
2021,2,2021-06-06,S08000031,4,213,242,-12
2021,2,2021-06-06,S08000031,5,237,250,-5.2
2021,2,2021-06-06,S08000032,1,491,485,1.2
2021,2,2021-06-06,S08000032,2,408,413,-1.2
2021,2,2021-06-06,S08000032,3,215,202.5,6.2
2021,2,2021-06-06,S08000032,4,132,134,-1.5
2021,2,2021-06-06,S08000032,5,96,85,12.9
2021,2,2021-06-06,S92000003,1,3288,3143,4.6
2021,2,2021-06-06,S92000003,2,2640,2579.5,2.3
2021,2,2021-06-06,S92000003,3,2175,2038,6.7
2021,2,2021-06-06,S92000003,4,1666,1649.5,1
2021,2,2021-06-06,S92000003,5,1274,1231,3.5
2021,2,2021-06-13,S08000015,1,380,410,-7.3
2021,2,2021-06-13,S08000015,2,263,230,14.3
2021,2,2021-06-13,S08000015,3,133,134,-0.7
2021,2,2021-06-13,S08000015,4,94,96,-2.1
2021,2,2021-06-13,S08000015,5,79,78,1.3
2021,2,2021-06-13,S08000016,1,17,26,-34.6
2021,2,2021-06-13,S08000016,2,62,60.5,2.5
2021,2,2021-06-13,S08000016,3,99,87.5,13.1
2021,2,2021-06-13,S08000016,4,77,78.5,-1.9
2021,2,2021-06-13,S08000016,5,25,19,31.6
2021,2,2021-06-13,S08000017,1,57,41.5,37.3
2021,2,2021-06-13,S08000017,2,134,110,21.8
2021,2,2021-06-13,S08000017,3,143,111.5,28.3
2021,2,2021-06-13,S08000017,4,47,38.5,22.1
2021,2,2021-06-13,S08000017,5,30,22.5,33.3
2021,2,2021-06-13,S08000019,1,166,132.5,25.3
2021,2,2021-06-13,S08000019,2,159,158,0.6
2021,2,2021-06-13,S08000019,3,127,105.5,20.4
2021,2,2021-06-13,S08000019,4,89,88.5,0.6
2021,2,2021-06-13,S08000019,5,89,75.5,17.9
2021,2,2021-06-13,S08000020,1,99,64,54.7
2021,2,2021-06-13,S08000020,2,238,207,15
2021,2,2021-06-13,S08000020,3,204,226,-9.7
2021,2,2021-06-13,S08000020,4,332,278,19.4
2021,2,2021-06-13,S08000020,5,278,214.5,29.6
2021,2,2021-06-13,S08000022,1,93,88.5,5.1
2021,2,2021-06-13,S08000022,2,179,174,2.9
2021,2,2021-06-13,S08000022,3,279,262.5,6.3
2021,2,2021-06-13,S08000022,4,201,153,31.4
2021,2,2021-06-13,S08000022,5,54,53.5,0.9
2021,2,2021-06-13,S08000024,1,343,329,4.3
2021,2,2021-06-13,S08000024,2,385,414,-7
2021,2,2021-06-13,S08000024,3,279,278,0.4
2021,2,2021-06-13,S08000024,4,219,232,-5.6
2021,2,2021-06-13,S08000024,5,269,289,-6.9
2021,2,2021-06-13,S08000025,2,5,9.5,-47.4
2021,2,2021-06-13,S08000025,3,14,16,-12.5
2021,2,2021-06-13,S08000025,4,18,17.5,2.9
2021,2,2021-06-13,S08000026,3,16,11,45.5
2021,2,2021-06-13,S08000026,4,28,19,47.4
2021,2,2021-06-13,S08000028,2,21,14.5,44.8
2021,2,2021-06-13,S08000028,3,36,39.5,-8.9
2021,2,2021-06-13,S08000029,1,236,226.5,4.2
2021,2,2021-06-13,S08000029,2,182,159.5,14.1
2021,2,2021-06-13,S08000029,3,174,159,9.4
2021,2,2021-06-13,S08000029,4,110,93,18.3
2021,2,2021-06-13,S08000029,5,121,88,37.5
2021,2,2021-06-13,S08000030,1,237,202,17.3
2021,2,2021-06-13,S08000030,2,173,177,-2.3
2021,2,2021-06-13,S08000030,3,184,187,-1.6
2021,2,2021-06-13,S08000030,4,185,173,6.9
2021,2,2021-06-13,S08000030,5,112,117.5,-4.7
2021,2,2021-06-13,S08000031,1,1232,1225,0.6
2021,2,2021-06-13,S08000031,2,413,430.5,-4.1
2021,2,2021-06-13,S08000031,3,285,297,-4
2021,2,2021-06-13,S08000031,4,244,222.5,9.7
2021,2,2021-06-13,S08000031,5,245,244.5,0.2
2021,2,2021-06-13,S08000032,1,467,451,3.5
2021,2,2021-06-13,S08000032,2,367,421.5,-12.9
2021,2,2021-06-13,S08000032,3,225,238,-5.5
2021,2,2021-06-13,S08000032,4,151,145.5,3.8
2021,2,2021-06-13,S08000032,5,82,77.5,5.8
2021,2,2021-06-13,S92000003,1,3331,3201.5,4
2021,2,2021-06-13,S92000003,2,2585,2574.5,0.4
2021,2,2021-06-13,S92000003,3,2198,2157,1.9
2021,2,2021-06-13,S92000003,4,1798,1642.5,9.5
2021,2,2021-06-13,S92000003,5,1387,1285.5,7.9
2021,2,2021-06-20,S08000015,1,346,384,-9.9
2021,2,2021-06-20,S08000015,2,234,232.5,0.6
2021,2,2021-06-20,S08000015,3,127,135,-5.9
2021,2,2021-06-20,S08000015,4,98,90,8.9
2021,2,2021-06-20,S08000015,5,73,80.5,-9.3
2021,2,2021-06-20,S08000016,1,20,22,-9.1
2021,2,2021-06-20,S08000016,2,51,62,-17.7
2021,2,2021-06-20,S08000016,3,91,88.5,2.8
2021,2,2021-06-20,S08000016,4,72,72.5,-0.7
2021,2,2021-06-20,S08000016,5,23,13,76.9
2021,2,2021-06-20,S08000017,1,60,41.5,44.6
2021,2,2021-06-20,S08000017,2,117,120,-2.5
2021,2,2021-06-20,S08000017,3,130,109,19.3
2021,2,2021-06-20,S08000017,4,63,47,34
2021,2,2021-06-20,S08000017,5,29,21.5,34.9
2021,2,2021-06-20,S08000019,1,136,137,-0.7
2021,2,2021-06-20,S08000019,2,169,160.5,5.3
2021,2,2021-06-20,S08000019,3,91,95.5,-4.7
2021,2,2021-06-20,S08000019,4,105,93.5,12.3
2021,2,2021-06-20,S08000019,5,69,70,-1.4
2021,2,2021-06-20,S08000020,1,88,79.5,10.7
2021,2,2021-06-20,S08000020,2,210,225.5,-6.9
2021,2,2021-06-20,S08000020,3,240,223.5,7.4
2021,2,2021-06-20,S08000020,4,264,251,5.2
2021,2,2021-06-20,S08000020,5,230,227.5,1.1
2021,2,2021-06-20,S08000022,1,100,89,12.4
2021,2,2021-06-20,S08000022,2,167,170.5,-2.1
2021,2,2021-06-20,S08000022,3,243,240.5,1
2021,2,2021-06-20,S08000022,4,192,175,9.7
2021,2,2021-06-20,S08000022,5,52,40.5,28.4
2021,2,2021-06-20,S08000024,1,263,312.5,-15.8
2021,2,2021-06-20,S08000024,2,388,383,1.3
2021,2,2021-06-20,S08000024,3,254,257,-1.2
2021,2,2021-06-20,S08000024,4,209,220,-5
2021,2,2021-06-20,S08000024,5,261,287,-9.1
2021,2,2021-06-20,S08000025,3,9,13.5,-33.3
2021,2,2021-06-20,S08000025,4,24,11.5,108.7
2021,2,2021-06-20,S08000025,5,5,4,25
2021,2,2021-06-20,S08000026,3,16,15,6.7
2021,2,2021-06-20,S08000026,4,16,15.5,3.2
2021,2,2021-06-20,S08000028,2,13,14,-7.1
2021,2,2021-06-20,S08000028,3,39,44,-11.4
2021,2,2021-06-20,S08000028,4,9,3.5,157.1
2021,2,2021-06-20,S08000029,1,244,215,13.5
2021,2,2021-06-20,S08000029,2,145,181.5,-20.1
2021,2,2021-06-20,S08000029,3,153,137.5,11.3
2021,2,2021-06-20,S08000029,4,106,95,11.6
2021,2,2021-06-20,S08000029,5,99,88.5,11.9
2021,2,2021-06-20,S08000030,1,214,214.5,-0.2
2021,2,2021-06-20,S08000030,2,158,170,-7.1
2021,2,2021-06-20,S08000030,3,227,185,22.7
2021,2,2021-06-20,S08000030,4,191,178.5,7
2021,2,2021-06-20,S08000030,5,98,98.5,-0.5
2021,2,2021-06-20,S08000031,1,1154,1162,-0.7
2021,2,2021-06-20,S08000031,2,432,455,-5.1
2021,2,2021-06-20,S08000031,3,268,305.5,-12.3
2021,2,2021-06-20,S08000031,4,204,232,-12.1
2021,2,2021-06-20,S08000031,5,220,261,-15.7
2021,2,2021-06-20,S08000032,1,465,474.5,-2
2021,2,2021-06-20,S08000032,2,364,366.5,-0.7
2021,2,2021-06-20,S08000032,3,206,218.5,-5.7
2021,2,2021-06-20,S08000032,4,142,119,19.3
2021,2,2021-06-20,S08000032,5,69,69,0
2021,2,2021-06-20,S92000003,1,3096,3136,-1.3
2021,2,2021-06-20,S92000003,2,2455,2555,-3.9
2021,2,2021-06-20,S92000003,3,2097,2070.5,1.3
2021,2,2021-06-20,S92000003,4,1696,1609,5.4
2021,2,2021-06-20,S92000003,5,1232,1266,-2.7
2021,2,2021-06-27,S08000015,1,315,377,-16.4
2021,2,2021-06-27,S08000015,2,235,225.5,4.2
2021,2,2021-06-27,S08000015,3,114,138.5,-17.7
2021,2,2021-06-27,S08000015,4,99,88,12.5
2021,2,2021-06-27,S08000015,5,80,70.5,13.5
2021,2,2021-06-27,S08000016,1,31,20,55
2021,2,2021-06-27,S08000016,2,63,55.5,13.5
2021,2,2021-06-27,S08000016,3,98,87.5,12
2021,2,2021-06-27,S08000016,4,81,78.5,3.2
2021,2,2021-06-27,S08000016,5,13,22.5,-42.2
2021,2,2021-06-27,S08000017,1,70,38.5,81.8
2021,2,2021-06-27,S08000017,2,130,117,11.1
2021,2,2021-06-27,S08000017,3,129,120.5,7.1
2021,2,2021-06-27,S08000017,4,50,43.5,14.9
2021,2,2021-06-27,S08000017,5,23,22,4.5
2021,2,2021-06-27,S08000019,1,146,132.5,10.2
2021,2,2021-06-27,S08000019,2,170,154.5,10
2021,2,2021-06-27,S08000019,3,71,105.5,-32.7
2021,2,2021-06-27,S08000019,4,89,83,7.2
2021,2,2021-06-27,S08000019,5,78,65.5,19.1
2021,2,2021-06-27,S08000020,1,81,74.5,8.7
2021,2,2021-06-27,S08000020,2,205,209.5,-2.1
2021,2,2021-06-27,S08000020,3,249,212.5,17.2
2021,2,2021-06-27,S08000020,4,325,269.5,20.6
2021,2,2021-06-27,S08000020,5,239,233.5,2.4
2021,2,2021-06-27,S08000022,1,107,92,16.3
2021,2,2021-06-27,S08000022,2,187,159,17.6
2021,2,2021-06-27,S08000022,3,287,207.5,38.3
2021,2,2021-06-27,S08000022,4,168,165,1.8
2021,2,2021-06-27,S08000022,5,57,49.5,15.2
2021,2,2021-06-27,S08000024,1,294,331.5,-11.3
2021,2,2021-06-27,S08000024,2,402,360,11.7
2021,2,2021-06-27,S08000024,3,240,271.5,-11.6
2021,2,2021-06-27,S08000024,4,215,220,-2.3
2021,2,2021-06-27,S08000024,5,288,271,6.3
2021,2,2021-06-27,S08000025,2,8,2.5,220
2021,2,2021-06-27,S08000025,3,11,15.5,-29
2021,2,2021-06-27,S08000025,4,24,14.5,65.5
2021,2,2021-06-27,S08000025,5,5,3,66.7
2021,2,2021-06-27,S08000026,3,20,14,42.9
2021,2,2021-06-27,S08000026,4,24,22.5,6.7
2021,2,2021-06-27,S08000028,2,18,17,5.9
2021,2,2021-06-27,S08000028,3,56,54.5,2.8
2021,2,2021-06-27,S08000028,4,5,5.5,-9.1
2021,2,2021-06-27,S08000029,1,215,200,7.5
2021,2,2021-06-27,S08000029,2,178,182.5,-2.5
2021,2,2021-06-27,S08000029,3,168,154,9.1
2021,2,2021-06-27,S08000029,4,120,95,26.3
2021,2,2021-06-27,S08000029,5,81,109.5,-26
2021,2,2021-06-27,S08000030,1,210,192.5,9.1
2021,2,2021-06-27,S08000030,2,172,154,11.7
2021,2,2021-06-27,S08000030,3,198,183.5,7.9
2021,2,2021-06-27,S08000030,4,180,177,1.7
2021,2,2021-06-27,S08000030,5,111,95,16.8
2021,2,2021-06-27,S08000031,1,1181,1129.5,4.6
2021,2,2021-06-27,S08000031,2,424,459,-7.6
2021,2,2021-06-27,S08000031,3,281,303.5,-7.4
2021,2,2021-06-27,S08000031,4,231,231.5,-0.2
2021,2,2021-06-27,S08000031,5,223,245.5,-9.2
2021,2,2021-06-27,S08000032,1,432,451.5,-4.3
2021,2,2021-06-27,S08000032,2,404,403.5,0.1
2021,2,2021-06-27,S08000032,3,210,239.5,-12.3
2021,2,2021-06-27,S08000032,4,149,134.5,10.8
2021,2,2021-06-27,S08000032,5,91,72,26.4
2021,2,2021-06-27,S92000003,1,3088,3046.5,1.4
2021,2,2021-06-27,S92000003,2,2598,2510,3.5
2021,2,2021-06-27,S92000003,3,2139,2113,1.2
2021,2,2021-06-27,S92000003,4,1765,1630.5,8.2
2021,2,2021-06-27,S92000003,5,1296,1262.5,2.7
2021,3,2021-07-04,S08000015,1,345,383.5,-10
2021,3,2021-07-04,S08000015,2,242,242.5,-0.2
2021,3,2021-07-04,S08000015,3,160,136.5,17.2
2021,3,2021-07-04,S08000015,4,94,99.5,-5.5
2021,3,2021-07-04,S08000015,5,74,72.5,2.1
2021,3,2021-07-04,S08000016,1,28,20.5,36.6
2021,3,2021-07-04,S08000016,2,54,63,-14.3
2021,3,2021-07-04,S08000016,3,90,84,7.1
2021,3,2021-07-04,S08000016,4,87,90,-3.3
2021,3,2021-07-04,S08000016,5,30,14,114.3
2021,3,2021-07-04,S08000017,1,52,34.5,50.7
2021,3,2021-07-04,S08000017,2,118,106.5,10.8
2021,3,2021-07-04,S08000017,3,122,132,-7.6
2021,3,2021-07-04,S08000017,4,61,48.5,25.8
2021,3,2021-07-04,S08000017,5,19,23.5,-19.1
2021,3,2021-07-04,S08000019,1,145,142,2.1
2021,3,2021-07-04,S08000019,2,148,167,-11.4
2021,3,2021-07-04,S08000019,3,101,91.5,10.4
2021,3,2021-07-04,S08000019,4,82,85,-3.5
2021,3,2021-07-04,S08000019,5,70,68.5,2.2
2021,3,2021-07-04,S08000020,1,76,86.5,-12.1
2021,3,2021-07-04,S08000020,2,236,208,13.5
2021,3,2021-07-04,S08000020,3,241,222.5,8.3
2021,3,2021-07-04,S08000020,4,297,287.5,3.3
2021,3,2021-07-04,S08000020,5,286,241.5,18.4
2021,3,2021-07-04,S08000022,1,88,101,-12.9
2021,3,2021-07-04,S08000022,2,201,178.5,12.6
2021,3,2021-07-04,S08000022,3,289,226,27.9
2021,3,2021-07-04,S08000022,4,173,173.5,-0.3
2021,3,2021-07-04,S08000022,5,54,44,22.7
2021,3,2021-07-04,S08000024,1,324,326,-0.6
2021,3,2021-07-04,S08000024,2,377,419.5,-10.1
2021,3,2021-07-04,S08000024,3,234,264,-11.4
2021,3,2021-07-04,S08000024,4,214,212,0.9
2021,3,2021-07-04,S08000024,5,241,269.5,-10.6
2021,3,2021-07-04,S08000025,2,7,9,-22.2
2021,3,2021-07-04,S08000025,3,11,12.5,-12
2021,3,2021-07-04,S08000025,4,16,17,-5.9
2021,3,2021-07-04,S08000026,3,13,10.5,23.8
2021,3,2021-07-04,S08000026,4,20,18.5,8.1
2021,3,2021-07-04,S08000028,2,14,23,-39.1
2021,3,2021-07-04,S08000028,3,50,50,0
2021,3,2021-07-04,S08000028,4,8,1.5,433.3
2021,3,2021-07-04,S08000029,1,199,214.5,-7.2
2021,3,2021-07-04,S08000029,2,179,170.5,5
2021,3,2021-07-04,S08000029,3,154,159,-3.1
2021,3,2021-07-04,S08000029,4,118,108.5,8.8
2021,3,2021-07-04,S08000029,5,111,98.5,12.7
2021,3,2021-07-04,S08000030,1,217,188.5,15.1
2021,3,2021-07-04,S08000030,2,179,171,4.7
2021,3,2021-07-04,S08000030,3,188,184.5,1.9
2021,3,2021-07-04,S08000030,4,205,181.5,12.9
2021,3,2021-07-04,S08000030,5,102,111,-8.1
2021,3,2021-07-04,S08000031,1,1158,1161,-0.3
2021,3,2021-07-04,S08000031,2,433,450.5,-3.9
2021,3,2021-07-04,S08000031,3,268,296.5,-9.6
2021,3,2021-07-04,S08000031,4,213,221,-3.6
2021,3,2021-07-04,S08000031,5,207,245.5,-15.7
2021,3,2021-07-04,S08000032,1,419,494.5,-15.3
2021,3,2021-07-04,S08000032,2,339,421,-19.5
2021,3,2021-07-04,S08000032,3,185,223.5,-17.2
2021,3,2021-07-04,S08000032,4,119,123,-3.3
