year,quarter,week_ending,hb,age_group,sex,admission_type,number_admissions,average20182019,percent_variation
2021,2,2021-05-23,S08000017,All ages,Male,Emergency,161,166.5,-3.3
2021,2,2021-05-23,S08000019,Under 5,All,Emergency,46,74.5,-38.3
2021,2,2021-05-23,S08000019,5 - 14,All,Emergency,21,47.5,-55.8
2021,2,2021-05-23,S08000019,15 - 44,All,Emergency,172,185,-7
2021,2,2021-05-23,S08000019,45 - 64,All,Emergency,157,212.5,-26.1
2021,2,2021-05-23,S08000019,65 - 74,All,Emergency,108,124,-12.9
2021,2,2021-05-23,S08000019,75 - 84,All,Emergency,133,164,-18.9
2021,2,2021-05-23,S08000019,85 and over,All,Emergency,73,90,-18.9
2021,2,2021-05-23,S08000019,All ages,All,Emergency,710,897.5,-20.9
2021,2,2021-05-23,S08000019,All ages,Female,Emergency,353,452.5,-22
2021,2,2021-05-23,S08000019,All ages,Male,Emergency,357,443.5,-19.5
2021,2,2021-05-23,S08000020,Under 5,All,Emergency,80,86,-7
2021,2,2021-05-23,S08000020,5 - 14,All,Emergency,36,50,-28
2021,2,2021-05-23,S08000020,15 - 44,All,Emergency,185,218,-15.1
2021,2,2021-05-23,S08000020,45 - 64,All,Emergency,201,195,3.1
2021,2,2021-05-23,S08000020,65 - 74,All,Emergency,180,157.5,14.3
2021,2,2021-05-23,S08000020,75 - 84,All,Emergency,192,177,8.5
2021,2,2021-05-23,S08000020,85 and over,All,Emergency,148,119.5,23.8
2021,2,2021-05-23,S08000020,All ages,All,Emergency,1022,1003,1.9
2021,2,2021-05-23,S08000020,All ages,Female,Emergency,529,517,2.3
2021,2,2021-05-23,S08000020,All ages,Male,Emergency,487,472,3.2
2021,2,2021-05-23,S08000022,Under 5,All,Emergency,40,45.5,-12.1
2021,2,2021-05-23,S08000022,5 - 14,All,Emergency,28,26,7.7
2021,2,2021-05-23,S08000022,15 - 44,All,Emergency,139,134.5,3.3
2021,2,2021-05-23,S08000022,45 - 64,All,Emergency,136,145.5,-6.5
2021,2,2021-05-23,S08000022,65 - 74,All,Emergency,92,103.5,-11.1
2021,2,2021-05-23,S08000022,75 - 84,All,Emergency,109,115,-5.2
2021,2,2021-05-23,S08000022,85 and over,All,Emergency,56,60,-6.7
2021,2,2021-05-23,S08000022,All ages,All,Emergency,600,630,-4.8
2021,2,2021-05-23,S08000022,All ages,Female,Emergency,304,305.5,-0.5
2021,2,2021-05-23,S08000022,All ages,Male,Emergency,285,298.5,-4.5
2021,2,2021-05-23,S08000024,Under 5,All,Emergency,81,110,-26.4
2021,2,2021-05-23,S08000024,5 - 14,All,Emergency,63,73.5,-14.3
2021,2,2021-05-23,S08000024,15 - 44,All,Emergency,388,375,3.5
2021,2,2021-05-23,S08000024,45 - 64,All,Emergency,454,355,27.9
2021,2,2021-05-23,S08000024,65 - 74,All,Emergency,307,250.5,22.6
2021,2,2021-05-23,S08000024,75 - 84,All,Emergency,273,254,7.5
2021,2,2021-05-23,S08000024,85 and over,All,Emergency,216,179,20.7
2021,2,2021-05-23,S08000024,All ages,All,Emergency,1783,1597,11.6
2021,2,2021-05-23,S08000024,All ages,Female,Emergency,909,756,20.2
2021,2,2021-05-23,S08000024,All ages,Male,Emergency,853,812.5,5
2021,2,2021-05-23,S08000025,15 - 44,All,Emergency,10,8,25
2021,2,2021-05-23,S08000025,45 - 64,All,Emergency,8,12.5,-36
2021,2,2021-05-23,S08000025,65 - 74,All,Emergency,10,5.5,81.8
2021,2,2021-05-23,S08000025,75 - 84,All,Emergency,12,8.5,41.2
2021,2,2021-05-23,S08000025,85 and over,All,Emergency,5,4.5,11.1
2021,2,2021-05-23,S08000025,All ages,All,Emergency,47,40,17.5
2021,2,2021-05-23,S08000025,All ages,Female,Emergency,23,20,15
2021,2,2021-05-23,S08000025,All ages,Male,Emergency,23,16.5,39.4
2021,2,2021-05-23,S08000026,45 - 64,All,Emergency,5,9,-44.4
2021,2,2021-05-23,S08000026,65 - 74,All,Emergency,13,5,160
2021,2,2021-05-23,S08000026,75 - 84,All,Emergency,7,5,40
2021,2,2021-05-23,S08000026,85 and over,All,Emergency,5,1.5,233.3
2021,2,2021-05-23,S08000026,All ages,All,Emergency,39,28,39.3
2021,2,2021-05-23,S08000026,All ages,Female,Emergency,19,11.5,65.2
2021,2,2021-05-23,S08000026,All ages,Male,Emergency,20,14,42.9
2021,2,2021-05-23,S08000028,15 - 44,All,Emergency,7,12,-41.7
2021,2,2021-05-23,S08000028,45 - 64,All,Emergency,9,15.5,-41.9
2021,2,2021-05-23,S08000028,65 - 74,All,Emergency,8,13.5,-40.7
2021,2,2021-05-23,S08000028,75 - 84,All,Emergency,13,12.5,4
2021,2,2021-05-23,S08000028,85 and over,All,Emergency,7,8.5,-17.6
2021,2,2021-05-23,S08000028,All ages,All,Emergency,48,65.5,-26.7
2021,2,2021-05-23,S08000028,All ages,Female,Emergency,23,26.5,-13.2
2021,2,2021-05-23,S08000028,All ages,Male,Emergency,24,36.5,-34.2
2021,2,2021-05-23,S08000029,Under 5,All,Emergency,59,49.5,19.2
2021,2,2021-05-23,S08000029,5 - 14,All,Emergency,29,32.5,-10.8
2021,2,2021-05-23,S08000029,15 - 44,All,Emergency,168,161,4.3
2021,2,2021-05-23,S08000029,45 - 64,All,Emergency,189,188,0.5
2021,2,2021-05-23,S08000029,65 - 74,All,Emergency,143,143,0
2021,2,2021-05-23,S08000029,75 - 84,All,Emergency,133,155,-14.2
2021,2,2021-05-23,S08000029,85 and over,All,Emergency,94,106,-11.3
2021,2,2021-05-23,S08000029,All ages,All,Emergency,815,835,-2.4
2021,2,2021-05-23,S08000029,All ages,Female,Emergency,411,430.5,-4.5
2021,2,2021-05-23,S08000029,All ages,Male,Emergency,403,398.5,1.1
2021,2,2021-05-23,S08000030,Under 5,All,Emergency,62,73.5,-15.6
2021,2,2021-05-23,S08000030,5 - 14,All,Emergency,40,45,-11.1
2021,2,2021-05-23,S08000030,15 - 44,All,Emergency,160,212,-24.5
2021,2,2021-05-23,S08000030,45 - 64,All,Emergency,197,211.5,-6.9
2021,2,2021-05-23,S08000030,65 - 74,All,Emergency,144,144.5,-0.3
2021,2,2021-05-23,S08000030,75 - 84,All,Emergency,166,194.5,-14.7
2021,2,2021-05-23,S08000030,85 and over,All,Emergency,144,130,10.8
2021,2,2021-05-23,S08000030,All ages,All,Emergency,913,1011,-9.7
2021,2,2021-05-23,S08000030,All ages,Female,Emergency,457,505.5,-9.6
2021,2,2021-05-23,S08000030,All ages,Male,Emergency,456,497.5,-8.3
2021,2,2021-05-23,S08000031,Under 5,All,Emergency,168,161.5,4
2021,2,2021-05-23,S08000031,5 - 14,All,Emergency,99,95,4.2
2021,2,2021-05-23,S08000031,15 - 44,All,Emergency,598,577,3.6
2021,2,2021-05-23,S08000031,45 - 64,All,Emergency,673,713,-5.6
2021,2,2021-05-23,S08000031,65 - 74,All,Emergency,391,413.5,-5.4
2021,2,2021-05-23,S08000031,75 - 84,All,Emergency,422,479,-11.9
2021,2,2021-05-23,S08000031,85 and over,All,Emergency,263,274,-4
2021,2,2021-05-23,S08000031,All ages,All,Emergency,2614,2713,-3.6
2021,2,2021-05-23,S08000031,All ages,Female,Emergency,1294,1403.5,-7.8
2021,2,2021-05-23,S08000031,All ages,Male,Emergency,1300,1287,1
2021,2,2021-05-23,S08000032,Under 5,All,Emergency,51,79,-35.4
2021,2,2021-05-23,S08000032,5 - 14,All,Emergency,31,66,-53
2021,2,2021-05-23,S08000032,15 - 44,All,Emergency,277,276,0.4
2021,2,2021-05-23,S08000032,45 - 64,All,Emergency,376,407.5,-7.7
2021,2,2021-05-23,S08000032,65 - 74,All,Emergency,248,242.5,2.3
2021,2,2021-05-23,S08000032,75 - 84,All,Emergency,244,249.5,-2.2
2021,2,2021-05-23,S08000032,85 and over,All,Emergency,131,138.5,-5.4
2021,2,2021-05-23,S08000032,All ages,All,Emergency,1358,1459,-6.9
2021,2,2021-05-23,S08000032,All ages,Female,Emergency,715,709,0.8
2021,2,2021-05-23,S08000032,All ages,Male,Emergency,639,742,-13.9
2021,2,2021-05-23,S92000003,Under 5,All,Emergency,684,819,-16.5
2021,2,2021-05-23,S92000003,5 - 14,All,Emergency,418,513.5,-18.6
2021,2,2021-05-23,S92000003,15 - 44,All,Emergency,2404,2468,-2.6
2021,2,2021-05-23,S92000003,45 - 64,All,Emergency,2771,2847.5,-2.7
2021,2,2021-05-23,S92000003,65 - 74,All,Emergency,1920,1888,1.7
2021,2,2021-05-23,S92000003,75 - 84,All,Emergency,1981,2116,-6.4
2021,2,2021-05-23,S92000003,85 and over,All,Emergency,1329,1274,4.3
2021,2,2021-05-23,S92000003,All ages,All,Emergency,11508,11926,-3.5
2021,2,2021-05-23,S92000003,All ages,Female,Emergency,5831,5935.5,-1.8
2021,2,2021-05-23,S92000003,All ages,Male,Emergency,5608,5863,-4.3
2021,2,2021-05-30,S08000015,Under 5,All,Emergency,66,80.5,-18
2021,2,2021-05-30,S08000015,5 - 14,All,Emergency,30,56,-46.4
2021,2,2021-05-30,S08000015,15 - 44,All,Emergency,188,192,-2.1
2021,2,2021-05-30,S08000015,45 - 64,All,Emergency,269,270,-0.4
2021,2,2021-05-30,S08000015,65 - 74,All,Emergency,191,180.5,5.8
2021,2,2021-05-30,S08000015,75 - 84,All,Emergency,188,171,9.9
2021,2,2021-05-30,S08000015,85 and over,All,Emergency,101,90.5,11.6
2021,2,2021-05-30,S08000015,All ages,All,Emergency,1033,1040.5,-0.7
2021,2,2021-05-30,S08000015,All ages,Female,Emergency,544,519.5,4.7
2021,2,2021-05-30,S08000015,All ages,Male,Emergency,485,513.5,-5.6
2021,2,2021-05-30,S08000016,Under 5,All,Emergency,26,16,62.5
2021,2,2021-05-30,S08000016,5 - 14,All,Emergency,6,11,-45.5
2021,2,2021-05-30,S08000016,15 - 44,All,Emergency,23,34,-32.4
2021,2,2021-05-30,S08000016,45 - 64,All,Emergency,42,47.5,-11.6
2021,2,2021-05-30,S08000016,65 - 74,All,Emergency,47,45,4.4
2021,2,2021-05-30,S08000016,75 - 84,All,Emergency,57,46,23.9
2021,2,2021-05-30,S08000016,85 and over,All,Emergency,30,36.5,-17.8
2021,2,2021-05-30,S08000016,All ages,All,Emergency,231,236,-2.1
2021,2,2021-05-30,S08000016,All ages,Female,Emergency,116,115,0.9
2021,2,2021-05-30,S08000016,All ages,Male,Emergency,111,117,-5.1
2021,2,2021-05-30,S08000017,Under 5,All,Emergency,24,19,26.3
2021,2,2021-05-30,S08000017,5 - 14,All,Emergency,13,19.5,-33.3
2021,2,2021-05-30,S08000017,15 - 44,All,Emergency,68,55,23.6
2021,2,2021-05-30,S08000017,45 - 64,All,Emergency,84,73.5,14.3
2021,2,2021-05-30,S08000017,65 - 74,All,Emergency,66,59,11.9
2021,2,2021-05-30,S08000017,75 - 84,All,Emergency,71,66.5,6.8
2021,2,2021-05-30,S08000017,85 and over,All,Emergency,53,31.5,68.3
2021,2,2021-05-30,S08000017,All ages,All,Emergency,379,324,17
2021,2,2021-05-30,S08000017,All ages,Female,Emergency,211,156,35.3
2021,2,2021-05-30,S08000017,All ages,Male,Emergency,168,164.5,2.1
2021,2,2021-05-30,S08000019,Under 5,All,Emergency,49,72.5,-32.4
2021,2,2021-05-30,S08000019,5 - 14,All,Emergency,21,40.5,-48.1
2021,2,2021-05-30,S08000019,15 - 44,All,Emergency,160,186.5,-14.2
2021,2,2021-05-30,S08000019,45 - 64,All,Emergency,153,198.5,-22.9
2021,2,2021-05-30,S08000019,65 - 74,All,Emergency,95,154.5,-38.5
2021,2,2021-05-30,S08000019,75 - 84,All,Emergency,124,169.5,-26.8
2021,2,2021-05-30,S08000019,85 and over,All,Emergency,78,104,-25
2021,2,2021-05-30,S08000019,All ages,All,Emergency,680,926,-26.6
2021,2,2021-05-30,S08000019,All ages,Female,Emergency,346,458.5,-24.5
2021,2,2021-05-30,S08000019,All ages,Male,Emergency,334,466,-28.3
2021,2,2021-05-30,S08000020,Under 5,All,Emergency,87,68,27.9
2021,2,2021-05-30,S08000020,5 - 14,All,Emergency,53,56,-5.4
2021,2,2021-05-30,S08000020,15 - 44,All,Emergency,175,198.5,-11.8
2021,2,2021-05-30,S08000020,45 - 64,All,Emergency,187,215,-13
2021,2,2021-05-30,S08000020,65 - 74,All,Emergency,176,159,10.7
2021,2,2021-05-30,S08000020,75 - 84,All,Emergency,180,175,2.9
2021,2,2021-05-30,S08000020,85 and over,All,Emergency,135,106,27.4
2021,2,2021-05-30,S08000020,All ages,All,Emergency,993,977.5,1.6
2021,2,2021-05-30,S08000020,All ages,Female,Emergency,506,482,5
2021,2,2021-05-30,S08000020,All ages,Male,Emergency,472,479,-1.5
2021,2,2021-05-30,S08000022,Under 5,All,Emergency,43,41.5,3.6
2021,2,2021-05-30,S08000022,5 - 14,All,Emergency,22,35,-37.1
2021,2,2021-05-30,S08000022,15 - 44,All,Emergency,126,132,-4.5
2021,2,2021-05-30,S08000022,45 - 64,All,Emergency,128,145.5,-12
2021,2,2021-05-30,S08000022,65 - 74,All,Emergency,104,109,-4.6
2021,2,2021-05-30,S08000022,75 - 84,All,Emergency,111,127,-12.6
2021,2,2021-05-30,S08000022,85 and over,All,Emergency,68,54,25.9
2021,2,2021-05-30,S08000022,All ages,All,Emergency,602,644,-6.5
2021,2,2021-05-30,S08000022,All ages,Female,Emergency,294,324,-9.3
2021,2,2021-05-30,S08000022,All ages,Male,Emergency,288,286.5,0.5
2021,2,2021-05-30,S08000024,Under 5,All,Emergency,124,111.5,11.2
2021,2,2021-05-30,S08000024,5 - 14,All,Emergency,57,65.5,-13
2021,2,2021-05-30,S08000024,15 - 44,All,Emergency,371,357,3.9
2021,2,2021-05-30,S08000024,45 - 64,All,Emergency,431,399.5,7.9
2021,2,2021-05-30,S08000024,65 - 74,All,Emergency,291,282,3.2
2021,2,2021-05-30,S08000024,75 - 84,All,Emergency,329,268.5,22.5
2021,2,2021-05-30,S08000024,85 and over,All,Emergency,205,190.5,7.6
2021,2,2021-05-30,S08000024,All ages,All,Emergency,1809,1674.5,8
2021,2,2021-05-30,S08000024,All ages,Female,Emergency,946,821,15.2
2021,2,2021-05-30,S08000024,All ages,Male,Emergency,832,815,2.1
2021,2,2021-05-30,S08000025,15 - 44,All,Emergency,7,4.5,55.6
2021,2,2021-05-30,S08000025,45 - 64,All,Emergency,7,6,16.7
2021,2,2021-05-30,S08000025,65 - 74,All,Emergency,9,4,125
2021,2,2021-05-30,S08000025,75 - 84,All,Emergency,5,8.5,-41.2
2021,2,2021-05-30,S08000025,All ages,All,Emergency,34,28,21.4
2021,2,2021-05-30,S08000025,All ages,Female,Emergency,19,11,72.7
2021,2,2021-05-30,S08000025,All ages,Male,Emergency,14,16,-12.5
2021,2,2021-05-30,S08000026,15 - 44,All,Emergency,9,6.5,38.5
2021,2,2021-05-30,S08000026,45 - 64,All,Emergency,6,10.5,-42.9
2021,2,2021-05-30,S08000026,75 - 84,All,Emergency,5,6.5,-23.1
2021,2,2021-05-30,S08000026,85 and over,All,Emergency,8,3,166.7
2021,2,2021-05-30,S08000026,All ages,All,Emergency,31,34,-8.8
2021,2,2021-05-30,S08000026,All ages,Female,Emergency,22,15.5,41.9
2021,2,2021-05-30,S08000026,All ages,Male,Emergency,8,18,-55.6
2021,2,2021-05-30,S08000028,15 - 44,All,Emergency,7,5,40
2021,2,2021-05-30,S08000028,45 - 64,All,Emergency,13,18,-27.8
2021,2,2021-05-30,S08000028,65 - 74,All,Emergency,13,15,-13.3
2021,2,2021-05-30,S08000028,75 - 84,All,Emergency,10,13.5,-25.9
2021,2,2021-05-30,S08000028,85 and over,All,Emergency,6,8,-25
2021,2,2021-05-30,S08000028,All ages,All,Emergency,51,64,-20.3
2021,2,2021-05-30,S08000028,All ages,Female,Emergency,22,24,-8.3
2021,2,2021-05-30,S08000028,All ages,Male,Emergency,28,36.5,-23.3
2021,2,2021-05-30,S08000029,Under 5,All,Emergency,69,53,30.2
2021,2,2021-05-30,S08000029,5 - 14,All,Emergency,35,29,20.7
2021,2,2021-05-30,S08000029,15 - 44,All,Emergency,194,156,24.4
2021,2,2021-05-30,S08000029,45 - 64,All,Emergency,176,193,-8.8
2021,2,2021-05-30,S08000029,65 - 74,All,Emergency,128,128,0
2021,2,2021-05-30,S08000029,75 - 84,All,Emergency,158,158.5,-0.3
2021,2,2021-05-30,S08000029,85 and over,All,Emergency,86,98,-12.2
2021,2,2021-05-30,S08000029,All ages,All,Emergency,846,815.5,3.7
2021,2,2021-05-30,S08000029,All ages,Female,Emergency,449,421.5,6.5
2021,2,2021-05-30,S08000029,All ages,Male,Emergency,395,391.5,0.9
2021,2,2021-05-30,S08000030,Under 5,All,Emergency,58,60,-3.3
2021,2,2021-05-30,S08000030,5 - 14,All,Emergency,37,37.5,-1.3
2021,2,2021-05-30,S08000030,15 - 44,All,Emergency,197,200,-1.5
2021,2,2021-05-30,S08000030,45 - 64,All,Emergency,224,214,4.7
2021,2,2021-05-30,S08000030,65 - 74,All,Emergency,146,171.5,-14.9
2021,2,2021-05-30,S08000030,75 - 84,All,Emergency,148,179,-17.3
2021,2,2021-05-30,S08000030,85 and over,All,Emergency,123,129,-4.7
2021,2,2021-05-30,S08000030,All ages,All,Emergency,933,991,-5.9
2021,2,2021-05-30,S08000030,All ages,Female,Emergency,457,488,-6.4
2021,2,2021-05-30,S08000030,All ages,Male,Emergency,476,492.5,-3.4
2021,2,2021-05-30,S08000031,Under 5,All,Emergency,161,162,-0.6
2021,2,2021-05-30,S08000031,5 - 14,All,Emergency,98,87.5,12
2021,2,2021-05-30,S08000031,15 - 44,All,Emergency,586,579,1.2
2021,2,2021-05-30,S08000031,45 - 64,All,Emergency,680,677.5,0.4
2021,2,2021-05-30,S08000031,65 - 74,All,Emergency,422,405.5,4.1
2021,2,2021-05-30,S08000031,75 - 84,All,Emergency,413,442.5,-6.7
2021,2,2021-05-30,S08000031,85 and over,All,Emergency,256,293,-12.6
2021,2,2021-05-30,S08000031,All ages,All,Emergency,2616,2647,-1.2
2021,2,2021-05-30,S08000031,All ages,Female,Emergency,1283,1323.5,-3.1
2021,2,2021-05-30,S08000031,All ages,Male,Emergency,1304,1294.5,0.7
2021,2,2021-05-30,S08000032,Under 5,All,Emergency,72,87,-17.2
2021,2,2021-05-30,S08000032,5 - 14,All,Emergency,40,48,-16.7
2021,2,2021-05-30,S08000032,15 - 44,All,Emergency,286,331.5,-13.7
2021,2,2021-05-30,S08000032,45 - 64,All,Emergency,387,431,-10.2
2021,2,2021-05-30,S08000032,65 - 74,All,Emergency,271,259.5,4.4
2021,2,2021-05-30,S08000032,75 - 84,All,Emergency,262,253.5,3.4
2021,2,2021-05-30,S08000032,85 and over,All,Emergency,129,114,13.2
2021,2,2021-05-30,S08000032,All ages,All,Emergency,1447,1524.5,-5.1
2021,2,2021-05-30,S08000032,All ages,Female,Emergency,676,772.5,-12.5
2021,2,2021-05-30,S08000032,All ages,Male,Emergency,759,742,2.3
2021,2,2021-05-30,S92000003,Under 5,All,Emergency,783,779,0.5
2021,2,2021-05-30,S92000003,5 - 14,All,Emergency,413,490.5,-15.8
2021,2,2021-05-30,S92000003,15 - 44,All,Emergency,2397,2437.5,-1.7
2021,2,2021-05-30,S92000003,45 - 64,All,Emergency,2787,2899.5,-3.9
2021,2,2021-05-30,S92000003,65 - 74,All,Emergency,1961,1974,-0.7
2021,2,2021-05-30,S92000003,75 - 84,All,Emergency,2061,2085.5,-1.2
2021,2,2021-05-30,S92000003,85 and over,All,Emergency,1282,1260.5,1.7
2021,2,2021-05-30,S92000003,All ages,All,Emergency,11685,11926.5,-2
2021,2,2021-05-30,S92000003,All ages,Female,Emergency,5891,5932,-0.7
2021,2,2021-05-30,S92000003,All ages,Male,Emergency,5674,5832.5,-2.7
2021,2,2021-06-06,S08000015,Under 5,All,Emergency,56,79,-29.1
2021,2,2021-06-06,S08000015,5 - 14,All,Emergency,41,37.5,9.3
2021,2,2021-06-06,S08000015,15 - 44,All,Emergency,164,204.5,-19.8
2021,2,2021-06-06,S08000015,45 - 64,All,Emergency,268,258,3.9
2021,2,2021-06-06,S08000015,65 - 74,All,Emergency,167,161.5,3.4
2021,2,2021-06-06,S08000015,75 - 84,All,Emergency,171,167,2.4
2021,2,2021-06-06,S08000015,85 and over,All,Emergency,91,95,-4.2
2021,2,2021-06-06,S08000015,All ages,All,Emergency,958,1002.5,-4.4
2021,2,2021-06-06,S08000015,All ages,Female,Emergency,466,494,-5.7
2021,2,2021-06-06,S08000015,All ages,Male,Emergency,489,501.5,-2.5
2021,2,2021-06-06,S08000016,Under 5,All,Emergency,23,26,-11.5
2021,2,2021-06-06,S08000016,5 - 14,All,Emergency,14,13,7.7
2021,2,2021-06-06,S08000016,15 - 44,All,Emergency,22,30.5,-27.9
2021,2,2021-06-06,S08000016,45 - 64,All,Emergency,48,54.5,-11.9
2021,2,2021-06-06,S08000016,65 - 74,All,Emergency,33,43,-23.3
2021,2,2021-06-06,S08000016,75 - 84,All,Emergency,52,52,0
2021,2,2021-06-06,S08000016,85 and over,All,Emergency,32,38,-15.8
2021,2,2021-06-06,S08000016,All ages,All,Emergency,224,257,-12.8
2021,2,2021-06-06,S08000016,All ages,Female,Emergency,104,129,-19.4
2021,2,2021-06-06,S08000016,All ages,Male,Emergency,119,125.5,-5.2
2021,2,2021-06-06,S08000017,Under 5,All,Emergency,30,20,50
2021,2,2021-06-06,S08000017,5 - 14,All,Emergency,20,21,-4.8
2021,2,2021-06-06,S08000017,15 - 44,All,Emergency,53,61.5,-13.8
2021,2,2021-06-06,S08000017,45 - 64,All,Emergency,76,78.5,-3.2
2021,2,2021-06-06,S08000017,65 - 74,All,Emergency,53,53,0
2021,2,2021-06-06,S08000017,75 - 84,All,Emergency,59,63.5,-7.1
2021,2,2021-06-06,S08000017,85 and over,All,Emergency,55,43.5,26.4
2021,2,2021-06-06,S08000017,All ages,All,Emergency,346,341,1.5
2021,2,2021-06-06,S08000017,All ages,Female,Emergency,177,162.5,8.9
2021,2,2021-06-06,S08000017,All ages,Male,Emergency,168,174,-3.4
2021,2,2021-06-06,S08000019,Under 5,All,Emergency,65,87.5,-25.7
2021,2,2021-06-06,S08000019,5 - 14,All,Emergency,26,46.5,-44.1
2021,2,2021-06-06,S08000019,15 - 44,All,Emergency,149,187.5,-20.5
2021,2,2021-06-06,S08000019,45 - 64,All,Emergency,141,194,-27.3
2021,2,2021-06-06,S08000019,65 - 74,All,Emergency,112,129.5,-13.5
2021,2,2021-06-06,S08000019,75 - 84,All,Emergency,111,144,-22.9
2021,2,2021-06-06,S08000019,85 and over,All,Emergency,66,98.5,-33
2021,2,2021-06-06,S08000019,All ages,All,Emergency,670,887.5,-24.5
2021,2,2021-06-06,S08000019,All ages,Female,Emergency,344,432,-20.4
2021,2,2021-06-06,S08000019,All ages,Male,Emergency,324,455.5,-28.9
2021,2,2021-06-06,S08000020,Under 5,All,Emergency,69,69.5,-0.7
2021,2,2021-06-06,S08000020,5 - 14,All,Emergency,43,53,-18.9
2021,2,2021-06-06,S08000020,15 - 44,All,Emergency,169,197,-14.2
2021,2,2021-06-06,S08000020,45 - 64,All,Emergency,220,208.5,5.5
2021,2,2021-06-06,S08000020,65 - 74,All,Emergency,177,145.5,21.6
2021,2,2021-06-06,S08000020,75 - 84,All,Emergency,196,165.5,18.4
2021,2,2021-06-06,S08000020,85 and over,All,Emergency,128,104.5,22.5
2021,2,2021-06-06,S08000020,All ages,All,Emergency,1002,943.5,6.2
2021,2,2021-06-06,S08000020,All ages,Female,Emergency,499,487,2.5
2021,2,2021-06-06,S08000020,All ages,Male,Emergency,495,443,11.7
2021,2,2021-06-06,S08000022,Under 5,All,Emergency,33,39,-15.4
2021,2,2021-06-06,S08000022,5 - 14,All,Emergency,31,23,34.8
2021,2,2021-06-06,S08000022,15 - 44,All,Emergency,100,138,-27.5
2021,2,2021-06-06,S08000022,45 - 64,All,Emergency,137,156.5,-12.5
2021,2,2021-06-06,S08000022,65 - 74,All,Emergency,105,99,6.1
2021,2,2021-06-06,S08000022,75 - 84,All,Emergency,109,124,-12.1
2021,2,2021-06-06,S08000022,85 and over,All,Emergency,77,71.5,7.7
2021,2,2021-06-06,S08000022,All ages,All,Emergency,592,651,-9.1
2021,2,2021-06-06,S08000022,All ages,Female,Emergency,285,314,-9.2
2021,2,2021-06-06,S08000022,All ages,Male,Emergency,281,294.5,-4.6
2021,2,2021-06-06,S08000024,Under 5,All,Emergency,123,109.5,12.3
2021,2,2021-06-06,S08000024,5 - 14,All,Emergency,54,63,-14.3
2021,2,2021-06-06,S08000024,15 - 44,All,Emergency,381,381.5,-0.1
2021,2,2021-06-06,S08000024,45 - 64,All,Emergency,442,388.5,13.8
2021,2,2021-06-06,S08000024,65 - 74,All,Emergency,338,277,22
2021,2,2021-06-06,S08000024,75 - 84,All,Emergency,316,243,30
2021,2,2021-06-06,S08000024,85 and over,All,Emergency,210,184,14.1
2021,2,2021-06-06,S08000024,All ages,All,Emergency,1864,1646.5,13.2
2021,2,2021-06-06,S08000024,All ages,Female,Emergency,929,825,12.6
2021,2,2021-06-06,S08000024,All ages,Male,Emergency,916,787,16.4
2021,2,2021-06-06,S08000025,15 - 44,All,Emergency,6,8.5,-29.4
2021,2,2021-06-06,S08000025,45 - 64,All,Emergency,10,9.5,5.3
2021,2,2021-06-06,S08000025,65 - 74,All,Emergency,6,5,20
2021,2,2021-06-06,S08000025,75 - 84,All,Emergency,5,7,-28.6
2021,2,2021-06-06,S08000025,All ages,All,Emergency,33,37.5,-12
2021,2,2021-06-06,S08000025,All ages,Female,Emergency,13,16,-18.8
2021,2,2021-06-06,S08000025,All ages,Male,Emergency,17,17.5,-2.9
2021,2,2021-06-06,S08000026,15 - 44,All,Emergency,7,8,-12.5
2021,2,2021-06-06,S08000026,45 - 64,All,Emergency,8,10.5,-23.8
2021,2,2021-06-06,S08000026,65 - 74,All,Emergency,7,8.5,-17.6
2021,2,2021-06-06,S08000026,75 - 84,All,Emergency,5,5.5,-9.1
2021,2,2021-06-06,S08000026,85 and over,All,Emergency,5,5,0
2021,2,2021-06-06,S08000026,All ages,All,Emergency,35,38,-7.9
2021,2,2021-06-06,S08000026,All ages,Female,Emergency,18,17,5.9
2021,2,2021-06-06,S08000026,All ages,Male,Emergency,15,18.5,-18.9
2021,2,2021-06-06,S08000028,15 - 44,All,Emergency,11,8.5,29.4
2021,2,2021-06-06,S08000028,45 - 64,All,Emergency,20,19.5,2.6
2021,2,2021-06-06,S08000028,65 - 74,All,Emergency,7,12,-41.7
2021,2,2021-06-06,S08000028,75 - 84,All,Emergency,11,13.5,-18.5
2021,2,2021-06-06,S08000028,85 and over,All,Emergency,10,9,11.1
2021,2,2021-06-06,S08000028,All ages,All,Emergency,62,64,-3.1
2021,2,2021-06-06,S08000028,All ages,Female,Emergency,38,31,22.6
2021,2,2021-06-06,S08000028,All ages,Male,Emergency,23,29.5,-22
2021,2,2021-06-06,S08000029,Under 5,All,Emergency,76,47,61.7
2021,2,2021-06-06,S08000029,5 - 14,All,Emergency,24,28.5,-15.8
2021,2,2021-06-06,S08000029,15 - 44,All,Emergency,188,186,1.1
2021,2,2021-06-06,S08000029,45 - 64,All,Emergency,180,173.5,3.7
2021,2,2021-06-06,S08000029,65 - 74,All,Emergency,154,136,13.2
2021,2,2021-06-06,S08000029,75 - 84,All,Emergency,139,145,-4.1
2021,2,2021-06-06,S08000029,85 and over,All,Emergency,107,92.5,15.7
2021,2,2021-06-06,S08000029,All ages,All,Emergency,868,808.5,7.4
2021,2,2021-06-06,S08000029,All ages,Female,Emergency,429,408,5.1
2021,2,2021-06-06,S08000029,All ages,Male,Emergency,437,395,10.6
