date,hb,hb_name,daily_positive,cumulative_positive,crude_rate_positive,crude_rate7day_positive,daily_deaths,cumulative_deaths,crude_rate_deaths,daily_negative,cumulative_negative,crude_rate_negative,total_tests,positive_tests,positive_percentage,positive_percentage7day,total_pillar1,total_pillar2,hospital_admissions,icu_admissions,positive_pillar1,positive_pillar2
2021-02-10,S08000025,NHS Orkney,3,69,308.0357142857143,26.78571428571429,0,3,13.392857142857144,3,2990,13348.214285714286,86,3,3.488372093023256,1.9230769230769231,86,0,NA,NA,3,0
2021-02-10,S08000026,NHS Shetland,0,212,926.9785745518146,8.745080891998251,0,9,39.35286401399213,16,5418,23690.424136423266,99,0,0,0.3284072249589491,69,30,NA,NA,0,0
2021-02-10,S08000028,NHS Western Isles,2,237,894.3396226415094,98.1132075471698,0,5,18.867924528301884,12,4418,16671.69811320755,175,2,1.1428571428571428,3.5182679296346415,175,0,NA,NA,2,0
2021-02-10,S08000029,NHS Fife,34,9282,2480.9558174965923,51.85363376366504,1,358,95.68866436800045,123,69151,18483.14756902681,823,39,4.738760631834751,3.6571428571428575,556,267,NA,NA,11,28
2021-02-10,S08000030,NHS Tayside,18,12605,3026.0472932421076,66.01848517584924,1,539,129.3962309446645,132,83708,20095.546753090865,959,24,2.502606882168926,3.983483118775807,674,285,NA,NA,7,17
2021-02-10,S08000031,NHS Greater Glasgow and Clyde,229,59361,5008.352738685836,140.3935068003105,9,2015,170.00776214100097,598,264440,22311.093111943577,4642,274,5.902628177509694,6.553036571239451,3155,1487,NA,NA,64,210
2021-02-10,S08000032,NHS Lanarkshire,155,34697,5241.555380989788,158.1666565955647,10,1194,180.3734364614176,381,140505,21225.602755453503,2517,193,7.667858561779897,8.14319433516916,1466,1051,NA,NA,70,123
2021-02-10,S92000003,Scotland,845,189122,3459.9707281375777,105.7446030003659,37,6962,127.36919136480056,2610,1114945,20397.822905232348,18369,1006,5.476618215471719,5.575130384789126,11929,6440,81,7,326,680
2021-02-11,S08000015,NHS Ayrshire and Arran,95,14470,3932.172069893203,173.10252996005326,4,643,174.73300904915897,191,75864,20615.777602652248,1201,106,8.825978351373855,7.568782785568996,769,432,NA,NA,59,47
2021-02-11,S08000016,NHS Borders,2,2617,2270.9128774731,30.37139881985422,0,98,85.03991669559181,46,22717,19712.77334258938,318,4,1.257861635220126,2.713773681515617,235,83,NA,NA,2,2
2021-02-11,S08000017,NHS Dumfries and Galloway,9,3866,2607.0537460381684,89.01476835929599,0,135,91.0378312765527,201,32531,21937.419920426193,734,12,1.6348773841961852,4.115655118520448,333,401,NA,NA,6,6
2021-02-11,S08000019,NHS Forth Valley,95,9492,3102.6705455496353,182.06779328604583,6,362,118.32772202791487,196,67766,22150.818814761547,1523,107,7.0256073539067625,7.102680048527628,1034,489,NA,NA,35,72
2021-02-11,S08000020,NHS Grampian,28,12710,2170.608829305781,47.30595166937068,0,433,73.94757066006319,246,112885,19278.45615233541,1657,31,1.8708509354254677,2.9079459159103536,1052,605,NA,NA,13,18
2021-02-11,S08000022,NHS Highland,17,4249,1324.253568534563,63.89079349248893,1,148,46.126036277504205,176,57183,17821.791435517047,934,20,2.141327623126338,3.784139519578809,419,515,NA,NA,1,19
2021-02-11,S08000024,NHS Lothian,116,25617,2807.3732314874683,75.3980865543732,3,1034,113.3163103157295,461,176886,19384.979561419852,3113,135,4.33665274654674,4.41762621789194,1488,1625,NA,NA,32,103
2021-02-11,S08000025,NHS Orkney,1,70,312.5,31.25,0,3,13.392857142857144,11,3001,13397.32142857143,21,1,4.761904761904762,2.1671826625387,21,0,NA,NA,1,0
2021-02-11,S08000026,NHS Shetland,0,212,926.9785745518146,4.3725404459991255,0,9,39.35286401399213,10,5428,23734.149540883252,69,0,0,0.17035775127768313,35,34,NA,NA,0,0
2021-02-11,S08000028,NHS Western Isles,8,245,924.5283018867924,101.8867924528302,0,5,18.867924528301884,19,4437,16743.396226415094,132,8,6.0606060606060606,3.6834924965893583,131,1,NA,NA,8,0
2021-02-11,S08000029,NHS Fife,34,9316,2490.0435677438322,52.655494079598,1,359,95.95595113997808,187,69338,18533.130195386628,1042,39,3.742802303262956,3.7213897579450026,562,480,NA,NA,17,22
2021-02-11,S08000030,NHS Tayside,39,12644,3035.409914776137,61.21714079942383,1,540,129.63629816348578,196,83904,20142.59992797983,1281,42,3.278688524590164,3.918797378902736,866,415,NA,NA,8,34
2021-02-11,S08000031,NHS Greater Glasgow and Clyde,247,59608,5029.192399851507,138.87482703924945,15,2030,171.27332860855185,676,265116,22368.1279740812,5114,306,5.983574501368792,6.559294282754704,2684,2430,NA,NA,84,222
2021-02-11,S08000032,NHS Lanarkshire,151,34848,5264.3664269744395,159.97945495196086,4,1198,180.97770258021632,538,141043,21306.87654843193,2929,204,6.964834414475931,8.121312099486074,1390,1539,NA,NA,65,139
2021-02-11,S92000003,Scotland,842,189964,3475.375045737285,104.70179290157336,35,6997,128.00951335528725,3154,1118099,20455.525064032197,20219,1015,5.020030664226717,5.557757737918277,11116,9103,96,12,331,684
2021-02-12,S08000015,NHS Ayrshire and Arran,108,14578,3961.520693497106,179.89619283132694,7,650,176.63523465311556,191,76055,20667.681186988775,1154,125,10.831889081455806,8.139915004903562,855,299,NA,NA,78,47
2021-02-12,S08000016,NHS Borders,2,2619,2272.6483859770915,26.900381811870876,0,98,85.03991669559181,46,22763,19752.690038181187,278,2,0.7194244604316548,2.478448275862069,190,88,NA,NA,1,1
2021-02-12,S08000017,NHS Dumfries and Galloway,12,3878,2615.1459977071954,84.29428821903028,0,135,91.0378312765527,329,32860,22159.28248701868,807,15,1.858736059479554,3.5579641847313854,232,575,NA,NA,8,7
2021-02-12,S08000019,NHS Forth Valley,114,9606,3139.9339718236197,186.64400353021932,6,368,120.28895498970353,175,67941,22208.021442813715,1184,120,10.135135135135137,7.295072725222686,669,515,NA,NA,38,82
2021-02-12,S08000020,NHS Grampian,46,12756,2178.4646913158567,47.30595166937068,0,433,73.94757066006319,310,113195,19331.39783109897,1363,51,3.7417461482024943,2.896144622763328,761,602,NA,NA,9,42
2021-02-12,S08000022,NHS Highland,24,4273,1331.7334663092938,60.15084460512374,2,150,46.74936109206507,188,57371,17880.38396808577,669,34,5.082212257100149,3.7043107687264385,357,312,NA,NA,10,24
2021-02-12,S08000024,NHS Lothian,155,25772,2824.3597190106193,80.65841817444574,1,1035,113.42590055781432,535,177421,19443.610340935244,2915,166,5.694682675814752,4.625489871391511,1422,1493,NA,NA,24,142
2021-02-12,S08000025,NHS Orkney,0,70,312.5,26.78571428571429,0,3,13.392857142857144,11,3012,13446.42857142857,22,0,0,1.8808777429467085,21,1,NA,NA,0,0
2021-02-12,S08000026,NHS Shetland,0,212,926.9785745518146,4.3725404459991255,0,9,39.35286401399213,8,5436,23769.129864451246,39,0,0,0.17391304347826086,35,4,NA,NA,0,0
2021-05-06,S92000003,Scotland,218,226594,4145.517746066593,22.26491035492133,0,7698,140.834248079034,2644,1375687,25168.07537504574,21320,242,1.1350844277673546,1.0714908871722475,11806,9514,19,2,25,217
2021-05-07,S08000015,NHS Ayrshire and Arran,10,17079,4641.158727139325,23.098453762330497,0,713,193.75526508872525,193,92958,25261.012527514336,954,12,1.257861635220126,1.131750522819535,657,297,NA,NA,1,11
2021-05-07,S08000016,NHS Borders,0,2776,2408.8858035404373,4.338771259979174,0,103,89.37868795557098,42,27242,23639.361332870532,247,0,0,0.27917364600781686,200,47,NA,NA,0,0
2021-05-07,S08000017,NHS Dumfries and Galloway,2,4180,2818.8009980443726,6.743543057522422,0,143,96.43266572257065,82,39704,26774.563355587023,459,2,0.4357298474945534,0.28328611898017,222,237,NA,NA,0,2
2021-05-07,S08000019,NHS Forth Valley,10,12699,4150.949563625666,26.476644984146706,0,451,147.41934429444646,142,84240,27535.710783512568,1061,10,0.942507068803016,1.1234469997356595,573,488,NA,NA,1,9
2021-02-12,S08000028,NHS Western Isles,1,246,928.3018867924528,86.79245283018868,0,5,18.867924528301884,14,4451,16796.22641509434,47,2,4.25531914893617,3.35195530726257,47,0,NA,NA,2,0
2021-02-12,S08000029,NHS Fife,32,9348,2498.596744447117,53.19006762355331,1,360,96.22323791195574,199,69537,18586.320263010184,772,35,4.533678756476684,3.7611349389640383,382,390,NA,NA,9,26
2021-02-12,S08000030,NHS Tayside,26,12670,3041.65166246549,50.41411595246669,8,548,131.55683591405594,156,84060,20180.05041411595,1374,33,2.4017467248908297,3.402445507708666,969,405,NA,NA,9,24
2021-02-12,S08000031,NHS Greater Glasgow and Clyde,223,59831,5048.007154669096,139.1279403327596,11,2041,172.20141068475584,629,265745,22421.1973946205,4440,263,5.923423423423423,6.57245476821859,2415,2025,NA,NA,59,204
2021-02-12,S08000032,NHS Lanarkshire,159,35007,5288.3860051966885,152.1239954075775,5,1203,181.73303522871473,497,141540,21381.95661369267,2436,180,7.389162561576355,7.733653724547869,982,1454,NA,NA,36,144
2021-02-12,S92000003,Scotland,902,190866,3491.8770581778267,104.09806073911452,41,7038,128.7596048298573,3288,1121387,20515.678741309915,17615,1027,5.830258302583026,5.528183301176685,9403,8212,94,12,283,744
2021-02-13,S08000015,NHS Ayrshire and Arran,36,14614,3971.30356803174,173.64602298975515,3,653,177.45047419766843,199,76254,20721.758743444116,793,42,5.296343001261034,7.800261096605745,476,317,NA,NA,9,33
2021-02-13,S08000016,NHS Borders,6,2625,2277.854911489066,29.50364456785838,1,99,85.90767094758765,43,22806,19790.003471017008,119,9,7.563025210084033,2.680965147453083,66,53,NA,NA,2,7
2021-02-13,S08000017,NHS Dumfries and Galloway,6,3884,2619.192123541709,72.15591071548992,2,137,92.3865398880572,135,32995,22250.320318295235,345,7,2.0289855072463765,3.039443155452436,140,205,NA,NA,4,3
2021-02-13,S08000019,NHS Forth Valley,50,9656,3156.2775798385255,188.93210865230608,6,374,122.25018795149218,129,68070,22250.18795149217,634,62,9.779179810725552,7.518455423055083,322,312,NA,NA,18,44
2021-02-13,S08000020,NHS Grampian,21,12777,2182.0510631030656,44.91503714456494,1,434,74.11835026897789,191,113386,19364.01673640167,746,26,3.485254691689008,2.8033002062628913,351,395,NA,NA,7,19
2021-02-13,S08000022,NHS Highland,27,4300,1340.1483513058656,60.46250701240417,0,150,46.74936109206507,128,57499,17920.276756217667,413,29,7.021791767554479,3.7187398506008447,228,185,NA,NA,13,16
2021-02-13,S08000024,NHS Lothian,110,25882,2836.414645639952,81.5351401111245,2,1037,113.645081041984,428,177849,19490.51496454756,1639,122,7.443563148261134,4.662698412698413,688,951,NA,NA,25,97
2021-02-13,S08000025,NHS Orkney,1,71,316.9642857142857,31.25,0,3,13.392857142857144,4,3016,13464.285714285716,8,1,12.5,2.2364217252396164,7,1,NA,NA,0,1
2021-02-13,S08000026,NHS Shetland,0,212,926.9785745518146,4.3725404459991255,0,9,39.35286401399213,5,5441,23790.99256668124,20,0,0,0.17152658662092624,20,0,NA,NA,0,0
2021-02-13,S08000028,NHS Western Isles,4,250,943.3962264150942,86.79245283018868,0,5,18.867924528301884,11,4462,16837.735849056604,24,4,16.666666666666664,3.45821325648415,24,0,NA,NA,4,0
2021-02-13,S08000029,NHS Fife,30,9378,2506.615347606447,55.32836179937455,1,361,96.4905246839334,135,69672,18622.403977227168,541,35,6.469500924214418,3.9170506912442393,281,260,NA,NA,13,22
2021-02-13,S08000030,NHS Tayside,23,12693,3047.1732084983796,48.01344376425399,2,550,132.03697035169847,136,84196,20212.699555875646,530,25,4.716981132075472,3.1559240438619955,310,220,NA,NA,3,22
2021-02-13,S08000031,NHS Greater Glasgow and Clyde,141,59972,5059.903479464075,132.46262360365833,7,2048,172.7920083696129,483,266228,22461.948634875636,2643,164,6.205069996216421,6.262145681163305,1375,1268,NA,NA,28,136
2021-02-13,S08000032,NHS Lanarkshire,87,35094,5301.52879328056,146.0813342195903,7,1210,182.7905009366125,270,141810,21422.744576711582,1262,112,8.874801901743265,7.536415452818239,459,803,NA,NA,28,84
2021-02-13,S92000003,Scotland,542,191408,3501.7929015733625,101.24405415294548,32,7070,129.34504207830224,2297,1123684,20557.702158799853,9783,641,6.5521823571501585,5.3956417267379235,4785,4998,71,7,154,487
2021-02-14,S08000015,NHS Ayrshire and Arran,57,14671,3986.793119378244,173.10252996005326,5,658,178.80920677192316,153,76407,20763.33596021631,659,62,9.408194233687404,7.746094176772643,417,242,NA,NA,19,43
2021-02-14,S08000016,NHS Borders,4,2629,2281.32592849705,26.900381811870876,0,99,85.90767094758765,48,22854,19831.65567511281,119,7,5.88235294117647,2.505446623093682,79,40,NA,NA,4,3
2021-02-14,S08000017,NHS Dumfries and Galloway,6,3890,2623.2382493762225,68.10978488097646,0,137,92.3865398880572,102,33097,22319.10445748196,283,14,4.946996466431095,2.9857602204869087,139,144,NA,NA,9,5
2021-02-14,S08000019,NHS Forth Valley,71,9727,3179.485503219691,191.54708593469095,2,376,122.90393227208838,125,68195,22291.046971529435,799,77,9.637046307884855,7.614155251141552,548,251,NA,NA,21,56
2021-02-14,S08000020,NHS Grampian,20,12797,2185.4666552813596,42.182563401929805,0,434,74.11835026897789,144,113530,19388.60900008539,584,27,4.623287671232877,2.691472282557371,409,175,NA,NA,12,15
2021-02-14,S08000022,NHS Highland,16,4316,1345.1349498223524,57.65754534688026,1,151,47.06102349934551,102,57601,17952.066321760267,365,17,4.657534246575342,3.5147392290249435,224,141,NA,NA,2,15
2021-02-14,S08000024,NHS Lothian,142,26024,2851.976460016,88.32973512038488,6,1043,114.30262249449308,476,178325,19542.67991977994,1654,154,9.310761789600967,4.869197855169799,648,1006,NA,NA,22,132
2021-02-14,S08000025,NHS Orkney,0,71,316.9642857142857,31.25,0,3,13.392857142857144,11,3027,13513.392857142857,38,0,0,2.20125786163522,38,0,NA,NA,0,0
2021-02-14,S08000026,NHS Shetland,0,212,926.9785745518146,0,0,9,39.35286401399213,5,5446,23812.855268911237,29,0,0,0,29,0,NA,NA,0,0
2021-02-14,S08000028,NHS Western Isles,3,253,954.7169811320756,98.1132075471698,0,5,18.867924528301884,5,4467,16856.603773584906,39,3,7.6923076923076925,3.8681948424068766,39,0,NA,NA,3,0
2021-02-14,S08000029,NHS Fife,36,9414,2516.2376713976428,58.80308983508406,0,361,96.4905246839334,122,69794,18655.01296340844,518,39,7.5289575289575295,4.0536122915985615,307,211,NA,NA,15,24
2021-02-14,S08000030,NHS Tayside,27,12720,3053.6550234065535,47.29324210779018,1,551,132.27703757051975,114,84310,20240.06721882127,490,35,7.142857142857142,3.2087733549959383,307,183,NA,NA,13,22
2021-02-14,S08000031,NHS Greater Glasgow and Clyde,191,60163,5076.018359150889,131.7032837231278,11,2059,173.72009044581688,369,266597,22493.08156997739,2403,218,9.071993341656263,6.2262820297545085,1208,1195,NA,NA,35,183
2021-02-14,S08000032,NHS Lanarkshire,108,35202,5317.843978488127,144.5706689225935,6,1216,183.69690011481055,269,142079,21463.3814732008,1242,121,9.742351046698872,7.399657599391288,520,722,NA,NA,18,103
2021-02-14,S92000003,Scotland,681,192089,3514.251738016831,101.73801683132088,32,7102,129.93047932674716,2045,1125729,20595.11525795829,9258,775,8.371138474832577,5.388909133070527,4927,4331,64,9,173,602
2021-02-15,S08000015,NHS Ayrshire and Arran,94,14765,4012.337291774233,171.20030435609664,4,662,179.89619283132694,246,76653,20830.18560286965,1694,103,6.080283353010626,7.727924153897034,1271,423,NA,NA,44,59
2021-02-15,S08000016,NHS Borders,4,2633,2284.796945505033,25.16487330787921,0,99,85.90767094758765,81,22935,19901.94376952447,391,5,1.278772378516624,2.4004364429896343,278,113,NA,NA,2,3
2021-02-15,S08000017,NHS Dumfries and Galloway,20,3910,2636.7253354912673,64.73801335221526,0,137,92.3865398880572,204,33301,22456.672735855416,779,23,2.952503209242619,2.7074620294959275,413,366,NA,NA,8,15
2021-02-15,S08000019,NHS Forth Valley,105,9832,3213.8070800509922,190.2395972934985,3,379,123.88454875298272,218,68413,22362.305102474424,1945,116,5.96401028277635,7.388067992445284,1322,623,NA,NA,19,97
2021-02-15,S08000020,NHS Grampian,58,12855,2195.371872598412,42.01178379301511,1,435,74.28912987789258,323,113853,19443.770813764837,2254,68,3.0168589174800355,2.6872287376489057,1662,592,NA,NA,19,49
2021-02-15,S08000022,NHS Highland,26,4342,1353.2381724116435,53.605934052234616,1,152,47.37268590662594,190,57791,18011.28217914355,1171,32,2.7327070879590094,3.3598146309169152,689,482,NA,NA,8,24
2021-02-15,S08000024,NHS Lothian,135,26159,2866.7711426974543,89.42563754123333,3,1046,114.63139322074764,605,178930,19608.982016241276,3961,148,3.736430194395355,4.849712214879556,2434,1527,NA,NA,28,120
2021-02-15,S08000025,NHS Orkney,0,71,316.9642857142857,31.25,0,3,13.392857142857144,8,3035,13549.10714285714,80,0,0,2.2082018927444795,80,0,NA,NA,0,0
2021-02-15,S08000026,NHS Shetland,0,212,926.9785745518146,0,0,9,39.35286401399213,15,5461,23878.443375601222,173,0,0,0,143,30,NA,NA,0,0
2021-02-15,S08000028,NHS Western Isles,2,255,962.2641509433962,90.56603773584904,0,5,18.867924528301884,18,4485,16924.528301886792,167,2,1.1976047904191618,3.467406380027739,167,0,NA,NA,2,0
2021-02-15,S08000029,NHS Fife,39,9453,2526.661855504771,60.406810466949985,0,361,96.4905246839334,194,69988,18706.866597172106,1493,42,2.813127930341594,4.0952847120248,1084,409,NA,NA,13,29
2021-02-15,S08000030,NHS Tayside,55,12775,3066.8587204417236,51.134317608930495,3,554,132.99723922698357,210,84520,20290.481334773736,1324,62,4.682779456193353,3.4095521580300368,996,328,NA,NA,25,37
2021-02-15,S08000031,NHS Greater Glasgow and Clyde,272,60435,5098.967297762479,130.69083054908708,13,2072,174.81691471769432,728,267325,22554.503729202523,5887,313,5.31679972821471,6.102283348911737,4130,1757,NA,NA,62,251
2021-02-15,S08000032,NHS Lanarkshire,153,35355,5340.957157532177,142.455737506798,6,1222,184.60329929300863,431,142510,21528.49114750136,3101,182,5.8690744920993225,7.182564750473784,1956,1145,NA,NA,43,139
2021-02-15,S92000003,Scotland,963,193052,3531.8697402122207,101.22575923893156,34,7136,130.55250640321992,3471,1129200,20658.616904500548,24548,1102,4.489164086687306,5.299851367663845,16652,7896,91,13,273,829
2021-02-16,S08000015,NHS Ayrshire and Arran,54,14819,4027.011603576184,156.5259925541455,2,664,180.43968586102883,250,76903,20898.12223158238,2103,61,2.9006181645268665,7.090168446548498,1716,387,NA,NA,20,41
2021-02-16,S08000016,NHS Borders,6,2639,2290.003471017008,27.768136063866717,1,100,86.77542519958348,44,22979,19940.12495661229,412,9,2.1844660194174756,2.5737265415549597,276,136,NA,NA,2,7
2021-02-16,S08000017,NHS Dumfries and Galloway,8,3918,2642.120169937285,53.94834446017938,0,137,92.3865398880572,157,33458,22562.54636185852,849,11,1.2956419316843346,2.3948075201432406,652,197,NA,NA,6,5
2021-02-16,S08000019,NHS Forth Valley,106,9938,3248.455529042592,204.94884450691333,4,383,125.19203739417512,217,68630,22433.23636125911,1775,125,7.042253521126761,7.622836254166218,1214,561,NA,NA,31,94
2021-02-16,S08000020,NHS Grampian,34,12889,2201.1783793015115,41.67022457518573,2,437,74.63068909572198,324,114177,19499.103407053197,2535,38,1.4990138067061145,2.6586382584529873,2150,385,NA,NA,15,23
2021-02-16,S08000022,NHS Highland,21,4363,1359.783082964533,50.17764757214984,1,153,47.684348313906376,189,57980,18070.186374119556,1422,25,1.7580872011251758,3.2322227747389363,931,491,NA,NA,5,20
2021-02-16,S08000024,NHS Lothian,176,26335,2886.059025304387,101.48056417056624,2,1048,114.85057370491732,543,179473,19668.489517693342,3762,187,4.970760233918129,5.214660763924637,2225,1537,NA,NA,29,158
2021-02-16,S08000025,NHS Orkney,0,71,316.9642857142857,22.32142857142857,0,3,13.392857142857144,10,3045,13593.749999999998,60,0,0,1.5873015873015872,60,0,NA,NA,0,0
2021-02-16,S08000026,NHS Shetland,0,212,926.9785745518146,0,0,9,39.35286401399213,22,5483,23974.639265413207,136,0,0,0,115,21,NA,NA,0,0
2021-02-16,S08000028,NHS Western Isles,3,258,973.5849056603772,86.79245283018868,0,5,18.867924528301884,41,4526,17079.245283018867,196,3,1.530612244897959,3.076923076923077,196,0,NA,NA,3,0
2021-02-16,S08000029,NHS Fife,42,9495,2537.8878999278327,66.01983267848074,0,361,96.4905246839334,187,70175,18756.849223531928,1516,50,3.2981530343007917,4.1610738255033555,1057,459,NA,NA,13,37
2021-02-16,S08000030,NHS Tayside,43,12818,3077.1816108510384,55.45552754771336,0,554,132.99723922698357,226,84746,20344.736526227345,2113,49,2.318977756743966,3.3453103704621485,1754,359,NA,NA,11,38
2021-02-16,S08000031,NHS Greater Glasgow and Clyde,237,60672,5118.963247949782,129.9314906685566,10,2082,175.66062569606154,770,268095,22619.469474536803,5654,272,4.810753448885745,5.879868758730468,3795,1859,NA,NA,47,225
2021-02-16,S08000032,NHS Lanarkshire,182,35537,5368.451265937519,150.31119705118135,4,1226,185.20756541180737,426,142936,21592.845489153424,3031,220,7.258330583965687,7.337450054486015,1963,1068,NA,NA,49,171
2021-02-16,S92000003,Scotland,912,193964,3548.554701792902,104.0431759970728,26,7162,131.0281741675814,3406,1132606,20720.929381631904,25697,1055,4.105537611394326,5.276159663396792,18127,7570,99,8,231,824
2021-02-17,S08000015,NHS Ayrshire and Arran,59,14878,4043.0446479523903,136.68849697002636,4,668,181.52667192043265,202,77105,20953.01502758227,1392,74,5.316091954022988,6.369497554468653,1048,344,NA,NA,26,48
2021-02-17,S08000016,NHS Borders,6,2645,2295.209996528983,26.03262755987504,0,100,86.77542519958348,70,23049,20000.867754252,284,7,2.464788732394366,2.2384174908901615,195,89,NA,NA,2,5
2021-02-17,S08000017,NHS Dumfries and Galloway,18,3936,2654.258547440825,53.27399015442714,0,137,92.3865398880572,120,33578,22643.46887854879,717,21,2.928870292887029,2.2817899867080196,505,212,NA,NA,8,13
2021-02-17,S08000019,NHS Forth Valley,88,10026,3277.220279148825,205.6025888275096,3,386,126.17265387506946,207,68837,22500.898898440817,1558,101,6.482670089858793,7.517519643236356,1041,517,NA,NA,18,83
2021-02-17,S08000020,NHS Grampian,18,12907,2204.2524122619757,38.42541200580651,0,437,74.63068909572198,263,114440,19544.018444197765,1846,21,1.1375947995666305,2.385070550751024,1429,417,NA,NA,6,15
2021-02-17,S08000022,NHS Highland,19,4382,1365.704668702861,46.74936109206507,2,155,48.30767312846724,175,58155,18124.72729539363,1218,25,2.052545155993432,2.9392764857881137,904,314,NA,NA,9,16
2021-02-17,S08000024,NHS Lothian,151,26486,2902.6071518591984,107.94638845357208,4,1052,115.28893467325668,468,179941,19719.77775098905,2926,169,5.775803144224197,5.413119679519278,1590,1336,NA,NA,31,138
2021-02-17,S08000025,NHS Orkney,0,71,316.9642857142857,8.928571428571429,0,3,13.392857142857144,9,3054,13633.928571428572,93,0,0,0.6211180124223602,91,2,NA,NA,0,0
2021-02-17,S08000026,NHS Shetland,0,212,926.9785745518146,0,0,9,39.35286401399213,24,5507,24079.580236117185,125,0,0,0,94,31,NA,NA,0,0
2021-02-17,S08000028,NHS Western Isles,3,261,984.9056603773583,90.56603773584904,0,5,18.867924528301884,26,4552,17177.35849056604,198,5,2.525252525252525,3.3623910336239105,197,1,NA,NA,5,0
2021-02-17,S08000029,NHS Fife,41,9536,2548.8466575789166,67.89084008232433,0,361,96.4905246839334,179,70354,18804.69355571593,1162,47,4.044750430292599,4.0743895513912545,814,348,NA,NA,10,37
2021-02-17,S08000030,NHS Tayside,30,12848,3084.383627415676,58.3363341735686,3,557,133.71744088344735,216,84962,20396.591045492736,1422,34,2.390998593530239,3.2809936723693465,963,459,NA,NA,9,25
2021-02-17,S08000031,NHS Greater Glasgow and Clyde,233,60905,5138.621713745739,130.26897505990348,7,2089,176.25122338091865,682,268777,22677.01056326145,4896,277,5.657679738562091,5.8414150852208655,3172,1724,NA,NA,49,228
2021-02-17,S08000032,NHS Lanarkshire,159,35696,5392.470844159768,150.91546316998006,5,1231,185.96289806030575,516,143452,21670.79581847846,2931,194,6.618901398839987,7.163949917316324,1665,1266,NA,NA,43,151
2021-02-17,S92000003,Scotland,825,194789,3563.6480058543725,103.67727771679472,28,7190,131.54043175997072,3157,1135763,20778.6864251738,20833,978,4.694475111601785,5.152673247207959,13726,7107,77,8,216,762
2021-02-18,S08000015,NHS Ayrshire and Arran,77,14955,4063.9691295959137,131.7970597027093,3,671,182.34191146498543,172,77277,20999.755428136636,1185,85,7.172995780590717,6.146993318485523,739,446,NA,NA,16,69
2021-02-18,S08000016,NHS Borders,13,2658,2306.490801804929,35.57792433182922,0,100,86.77542519958348,64,23113,20056.40402637973,384,14,3.6458333333333335,2.6673376950176144,250,134,NA,NA,10,4
2021-02-18,S08000017,NHS Dumfries and Galloway,14,3950,2663.699507721357,56.64576168318835,0,137,92.3865398880572,149,33727,22743.94767010587,663,15,2.262443438914027,2.385775376997524,277,386,NA,NA,5,10
2021-02-18,S08000019,NHS Forth Valley,70,10096,3300.1013303696923,197.43078482005689,7,393,128.4607589971562,241,69078,22579.675089072665,1647,87,5.2823315118397085,7.210228463634458,931,716,NA,NA,22,65
2021-02-18,S08000020,NHS Grampian,38,12945,2210.7420374007347,40.13320809495346,0,437,74.63068909572198,248,114688,19586.371787208605,1941,40,2.0607934054611023,2.404827402608927,1178,763,NA,NA,17,23
2021-02-18,S08000022,NHS Highland,25,4407,1373.496228884872,49.24266035030854,4,159,49.55432275758898,219,58374,18192.981362588045,1021,26,2.546523016650343,2.9941073419334288,631,390,NA,NA,4,22
2021-02-18,S08000024,NHS Lothian,173,26659,2921.5662637398764,114.19303225240826,3,1055,115.61770539951122,773,180714,19804.491008120636,3940,186,4.720812182741117,5.443092753762562,1736,2204,NA,NA,21,165
2021-02-18,S08000025,NHS Orkney,0,71,316.9642857142857,4.464285714285714,0,3,13.392857142857144,6,3060,13660.714285714284,12,0,0,0.3194888178913738,11,1,NA,NA,0,0
2021-02-18,S08000026,NHS Shetland,0,212,926.9785745518146,0,0,9,39.35286401399213,15,5522,24145.16834280717,108,1,0.9259259259259258,0.15873015873015872,73,35,NA,NA,0,1
2021-02-18,S08000028,NHS Western Isles,1,262,988.6792452830188,64.15094339622642,1,6,22.641509433962263,19,4571,17249.056603773584,100,1,1,2.594033722438392,100,0,NA,NA,1,0
2021-02-18,S08000029,NHS Fife,47,9583,2561.409135861866,71.36556811803383,2,363,97.0250982278887,272,70626,18877.39555769385,1500,56,3.733333333333334,4.0522527326046385,842,658,NA,NA,11,45
2021-02-18,S08000030,NHS Tayside,19,12867,3088.9449045732804,53.5349897971432,3,560,134.43764253991117,226,85188,20450.846236946345,1402,22,1.5691868758915837,3.004043905257077,936,466,NA,NA,7,15
2021-02-18,S08000031,NHS Greater Glasgow and Clyde,239,61144,5158.786406128716,129.59400627720967,4,2093,176.58870777226554,768,269545,22741.807566400053,5953,280,4.703510834873173,5.6060986321997746,3090,2863,NA,NA,57,223
2021-02-18,S08000032,NHS Lanarkshire,163,35859,5417.094688500815,152.7282615263762,8,1239,187.1714302979032,586,144038,21759.32080488247,3311,197,5.9498640893989725,6.965461476261985,1220,2091,NA,NA,46,151
2021-02-18,S92000003,Scotland,879,195668,3579.729235272594,104.3541895353092,35,7225,132.18075375045737,3758,1139521,20847.438712038052,23216,1012,4.359062715368712,5.032455135547919,12021,11195,78,9,217,795
2021-02-19,S08000015,NHS Ayrshire and Arran,78,15033,4085.165357754287,123.6446642571809,3,674,183.1571510095383,239,77516,21064.70284518601,1287,88,6.837606837606838,5.651267420168989,821,466,NA,NA,15,73
2021-02-19,S08000016,NHS Borders,7,2665,2312.5650815688996,39.9166955918084,0,100,86.77542519958348,74,23187,20120.617841027422,315,8,2.5396825396825395,2.91501976284585,216,99,NA,NA,1,7
