year,quarter,week_ending,hb,age_group,sex,admission_type,number_admissions,average20182019,percent_variation
2021,4,2021-10-24,S92000003,85 and over,All,Emergency,1426,1364,4.5
2021,4,2021-10-31,S08000015,85 and over,All,Emergency,75,91.5,-18
2021,4,2021-10-31,S08000016,85 and over,All,Emergency,29,39,-25.6
2021,4,2021-10-31,S08000017,85 and over,All,Emergency,44,41.5,6
2021,4,2021-10-31,S08000019,85 and over,All,Emergency,59,101.5,-41.9
2021,4,2021-10-31,S08000020,85 and over,All,Emergency,148,128.5,15.2
2021,4,2021-10-31,S08000022,85 and over,All,Emergency,45,66.5,-32.3
2021,4,2021-10-31,S08000024,85 and over,All,Emergency,214,196,9.2
2021,4,2021-10-31,S08000025,85 and over,All,Emergency,5,6.5,-23.1
2021,4,2021-10-31,S08000028,85 and over,All,Emergency,7,6,16.7
2021,4,2021-10-31,S08000029,85 and over,All,Emergency,109,91.5,19.1
2021,4,2021-10-31,S08000030,85 and over,All,Emergency,135,130,3.8
2021,4,2021-10-31,S08000031,85 and over,All,Emergency,265,296.5,-10.6
2021,4,2021-10-31,S08000032,85 and over,All,Emergency,121,124,-2.4
2021,4,2021-10-31,S92000003,85 and over,All,Emergency,1260,1320.5,-4.6
2021,4,2021-11-07,S08000015,85 and over,All,Emergency,97,100.5,-3.5
2021,4,2021-11-07,S08000016,85 and over,All,Emergency,29,44,-34.1
2021,4,2021-11-07,S08000017,85 and over,All,Emergency,53,53.5,-0.9
2020,3,2020-09-13,S08000030,85 and over,All,Planned,17,13,30.8
2021,4,2021-11-07,S08000028,85 and over,All,Emergency,5,8,-37.5
2021,4,2021-11-07,S08000029,85 and over,All,Emergency,97,102.5,-5.4
2021,4,2021-11-07,S08000030,85 and over,All,Emergency,125,139,-10.1
2021,4,2021-11-07,S08000031,85 and over,All,Emergency,342,301,13.6
2021,4,2021-11-07,S08000032,85 and over,All,Emergency,137,141.5,-3.2
2021,4,2021-11-07,S92000003,85 and over,All,Emergency,1376,1413,-2.6
2021,4,2021-11-14,S08000015,85 and over,All,Emergency,75,106,-29.2
2021,4,2021-11-14,S08000016,85 and over,All,Emergency,25,38,-34.2
2021,4,2021-11-14,S08000017,85 and over,All,Emergency,39,38.5,1.3
2021,4,2021-11-14,S08000019,85 and over,All,Emergency,68,91,-25.3
2021,4,2021-11-14,S08000020,85 and over,All,Emergency,156,144.5,8
2021,4,2021-11-14,S08000022,85 and over,All,Emergency,74,79.5,-6.9
2021,4,2021-11-14,S08000024,85 and over,All,Emergency,194,190.5,1.8
2021,4,2021-11-14,S08000029,85 and over,All,Emergency,88,104.5,-15.8
2021,4,2021-11-14,S08000030,85 and over,All,Emergency,153,162,-5.6
2021,4,2021-11-14,S08000031,85 and over,All,Emergency,334,303,10.2
2021,4,2021-11-14,S08000032,85 and over,All,Emergency,114,150.5,-24.3
2021,4,2021-11-14,S92000003,85 and over,All,Emergency,1331,1425.5,-6.6
2020,1,2020-03-08,S08000030,85 and over,All,Planned,12,15.5,-22.6
2021,4,2021-11-21,S08000017,85 and over,All,Emergency,42,46.5,-9.7
2021,4,2021-11-21,S08000019,85 and over,All,Emergency,68,92,-26.1
2021,4,2021-11-21,S08000020,85 and over,All,Emergency,166,127.5,30.2
2021,4,2021-11-21,S08000022,85 and over,All,Emergency,78,73.5,6.1
2021,4,2021-11-21,S08000024,85 and over,All,Emergency,203,211.5,-4
2021,4,2021-11-21,S08000025,85 and over,All,Emergency,5,4.5,11.1
2021,4,2021-11-21,S08000026,85 and over,All,Emergency,5,3,66.7
2021,4,2021-11-21,S08000028,85 and over,All,Emergency,7,8,-12.5
2021,4,2021-11-21,S08000029,85 and over,All,Emergency,82,98,-16.3
2021,4,2021-11-21,S08000030,85 and over,All,Emergency,131,153,-14.4
2021,4,2021-11-21,S08000031,85 and over,All,Emergency,292,300,-2.7
2021,4,2021-11-21,S08000032,85 and over,All,Emergency,137,135.5,1.1
2021,4,2021-11-21,S92000003,85 and over,All,Emergency,1345,1380.5,-2.6
2020,1,2020-01-05,S08000016,85 and over,All,Planned,6,8,-25
2020,1,2020-01-05,S08000017,85 and over,All,Planned,7,11.5,-39.1
2020,1,2020-01-05,S08000019,85 and over,All,Planned,15,47.5,-68.4
2020,1,2020-01-05,S08000020,85 and over,All,Planned,8,26.5,-69.8
2020,1,2020-01-05,S08000022,85 and over,All,Planned,18,11.5,56.5
2020,1,2020-01-05,S08000024,85 and over,All,Planned,9,10,-10
2020,1,2020-01-05,S08000029,85 and over,All,Planned,5,3.5,42.9
2020,1,2020-01-05,S08000030,85 and over,All,Planned,19,8,137.5
2020,1,2020-01-05,S08000031,85 and over,All,Planned,65,76.5,-15
2020,1,2020-01-05,S92000003,85 and over,All,Planned,156,209,-25.4
2020,2,2020-05-17,S92000003,85 and over,All,Planned,92,238.5,-61.4
2020,2,2020-05-24,S08000016,85 and over,All,Planned,6,9,-33.3
2020,2,2020-05-24,S08000017,85 and over,All,Planned,9,13.5,-33.3
2020,2,2020-05-24,S08000019,85 and over,All,Planned,10,17.5,-42.9
2020,1,2020-01-12,S08000016,85 and over,All,Planned,7,8,-12.5
2020,1,2020-01-12,S08000017,85 and over,All,Planned,15,16.5,-9.1
2020,1,2020-01-12,S08000019,85 and over,All,Planned,31,28,10.7
2020,1,2020-01-12,S08000020,85 and over,All,Planned,5,23,-78.3
2020,1,2020-01-12,S08000022,85 and over,All,Planned,11,17.5,-37.1
2020,1,2020-01-12,S08000024,85 and over,All,Planned,16,18,-11.1
2020,1,2020-01-12,S08000029,85 and over,All,Planned,10,6.5,53.8
2020,1,2020-01-12,S08000030,85 and over,All,Planned,13,10.5,23.8
2020,1,2020-01-12,S08000031,85 and over,All,Planned,88,106.5,-17.4
2020,1,2020-01-12,S08000032,85 and over,All,Planned,5,6.5,-23.1
2020,1,2020-01-12,S92000003,85 and over,All,Planned,209,246,-15
2020,1,2020-01-19,S08000015,85 and over,All,Planned,5,5.5,-9.1
2020,1,2020-01-19,S08000016,85 and over,All,Planned,7,8,-12.5
2020,1,2020-01-19,S08000017,85 and over,All,Planned,15,11.5,30.4
2020,1,2020-01-19,S08000019,85 and over,All,Planned,27,27.5,-1.8
2020,1,2020-01-19,S08000020,85 and over,All,Planned,16,41.5,-61.4
2020,1,2020-01-19,S08000022,85 and over,All,Planned,10,15.5,-35.5
2020,1,2020-01-19,S08000024,85 and over,All,Planned,17,12,41.7
2020,1,2020-01-19,S08000029,85 and over,All,Planned,10,8,25
2020,1,2020-01-19,S08000030,85 and over,All,Planned,15,12,25
2020,1,2020-01-19,S08000031,85 and over,All,Planned,80,110,-27.3
2020,1,2020-01-19,S08000032,85 and over,All,Planned,9,7.5,20
2020,1,2020-01-19,S92000003,85 and over,All,Planned,213,261.5,-18.5
2020,1,2020-01-26,S08000015,85 and over,All,Planned,5,4.5,11.1
2020,1,2020-01-26,S08000016,85 and over,All,Planned,9,6,50
2020,1,2020-01-26,S08000017,85 and over,All,Planned,9,13,-30.8
2020,1,2020-01-26,S08000019,85 and over,All,Planned,18,38.5,-53.2
2020,1,2020-01-26,S08000020,85 and over,All,Planned,14,38.5,-63.6
2020,1,2020-01-26,S08000022,85 and over,All,Planned,18,20,-10
2020,1,2020-01-26,S08000024,85 and over,All,Planned,18,19,-5.3
2020,1,2020-01-26,S08000029,85 and over,All,Planned,8,7.5,6.7
2020,1,2020-01-26,S08000030,85 and over,All,Planned,24,10.5,128.6
2020,1,2020-01-26,S08000031,85 and over,All,Planned,86,104,-17.3
2020,1,2020-01-26,S08000032,85 and over,All,Planned,9,8,12.5
2020,1,2020-01-26,S92000003,85 and over,All,Planned,221,272,-18.8
2020,1,2020-02-02,S08000017,85 and over,All,Planned,15,9.5,57.9
2020,1,2020-02-02,S08000019,85 and over,All,Planned,47,26,80.8
2020,1,2020-02-02,S08000020,85 and over,All,Planned,8,33,-75.8
2020,1,2020-02-02,S08000022,85 and over,All,Planned,17,12,41.7
2020,1,2020-02-02,S08000024,85 and over,All,Planned,15,18.5,-18.9
2020,1,2020-02-02,S08000029,85 and over,All,Planned,6,8,-25
2020,1,2020-02-02,S08000030,85 and over,All,Planned,21,10,110
2020,1,2020-02-02,S08000031,85 and over,All,Planned,68,106,-35.8
2020,1,2020-02-02,S08000032,85 and over,All,Planned,6,8.5,-29.4
2020,1,2020-02-02,S92000003,85 and over,All,Planned,210,242.5,-13.4
2020,1,2020-02-09,S08000015,85 and over,All,Planned,5,7.5,-33.3
2020,1,2020-02-09,S08000017,85 and over,All,Planned,17,16.5,3
2020,1,2020-02-09,S08000019,85 and over,All,Planned,18,26,-30.8
2020,1,2020-02-09,S08000020,85 and over,All,Planned,10,48,-79.2
2020,1,2020-02-09,S08000022,85 and over,All,Planned,20,17.5,14.3
2020,1,2020-02-09,S08000024,85 and over,All,Planned,18,17.5,2.9
2020,1,2020-02-09,S08000029,85 and over,All,Planned,8,10,-20
2020,1,2020-02-09,S08000030,85 and over,All,Planned,11,10.5,4.8
2020,1,2020-02-09,S08000031,85 and over,All,Planned,89,92,-3.3
2020,1,2020-02-09,S92000003,85 and over,All,Planned,204,265,-23
2020,1,2020-02-16,S08000016,85 and over,All,Planned,7,7,0
2020,1,2020-02-16,S08000017,85 and over,All,Planned,12,13,-7.7
2020,1,2020-02-16,S08000019,85 and over,All,Planned,22,24.5,-10.2
2020,1,2020-02-16,S08000020,85 and over,All,Planned,16,26.5,-39.6
2020,1,2020-02-16,S08000022,85 and over,All,Planned,17,16.5,3
2020,1,2020-02-16,S08000024,85 and over,All,Planned,13,15.5,-16.1
2020,1,2020-02-16,S08000029,85 and over,All,Planned,6,7.5,-20
2020,1,2020-02-16,S08000030,85 and over,All,Planned,8,8,0
2020,1,2020-02-16,S08000031,85 and over,All,Planned,94,100.5,-6.5
2020,1,2020-02-16,S08000032,85 and over,All,Planned,8,7.5,6.7
2020,1,2020-02-16,S92000003,85 and over,All,Planned,209,233.5,-10.5
2020,1,2020-02-23,S08000015,85 and over,All,Planned,5,8,-37.5
2020,1,2020-02-23,S08000016,85 and over,All,Planned,8,6,33.3
2020,1,2020-02-23,S08000017,85 and over,All,Planned,14,14.5,-3.4
2020,1,2020-02-23,S08000019,85 and over,All,Planned,16,28.5,-43.9
2020,1,2020-02-23,S08000020,85 and over,All,Planned,9,34,-73.5
2020,1,2020-02-23,S08000022,85 and over,All,Planned,17,20,-15
2020,1,2020-02-23,S08000024,85 and over,All,Planned,19,16,18.8
2020,1,2020-02-23,S08000030,85 and over,All,Planned,9,12.5,-28
2020,1,2020-02-23,S08000031,85 and over,All,Planned,76,97.5,-22.1
2020,1,2020-02-23,S08000032,85 and over,All,Planned,5,4,25
2020,1,2020-02-23,S92000003,85 and over,All,Planned,192,250.5,-23.4
2020,1,2020-03-01,S08000015,85 and over,All,Planned,6,4,50
2020,1,2020-03-01,S08000016,85 and over,All,Planned,8,7.5,6.7
2020,1,2020-03-01,S08000017,85 and over,All,Planned,8,12,-33.3
2020,1,2020-03-01,S08000019,85 and over,All,Planned,23,26.5,-13.2
2020,1,2020-03-01,S08000020,85 and over,All,Planned,6,30,-80
2020,1,2020-03-01,S08000022,85 and over,All,Planned,19,17.5,8.6
2020,1,2020-03-01,S08000024,85 and over,All,Planned,23,19,21.1
2020,1,2020-03-01,S08000030,85 and over,All,Planned,12,15.5,-22.6
2020,1,2020-03-01,S08000031,85 and over,All,Planned,86,81.5,5.5
2020,1,2020-03-01,S92000003,85 and over,All,Planned,200,230,-13
2020,1,2020-03-08,S08000016,85 and over,All,Planned,7,7,0
2020,1,2020-03-08,S08000017,85 and over,All,Planned,13,16.5,-21.2
2020,1,2020-03-08,S08000019,85 and over,All,Planned,31,42.5,-27.1
2020,1,2020-03-08,S08000020,85 and over,All,Planned,14,37.5,-62.7
2020,1,2020-03-08,S08000022,85 and over,All,Planned,18,17,5.9
2020,1,2020-03-08,S08000024,85 and over,All,Planned,23,20.5,12.2
2020,1,2020-03-08,S08000029,85 and over,All,Planned,9,5,80
2020,1,2020-03-08,S08000031,85 and over,All,Planned,99,104,-4.8
2020,1,2020-03-08,S08000032,85 and over,All,Planned,7,5,40
2020,1,2020-03-08,S92000003,85 and over,All,Planned,238,277.5,-14.2
2020,1,2020-03-15,S08000016,85 and over,All,Planned,10,9.5,5.3
2020,1,2020-03-15,S08000017,85 and over,All,Planned,15,14,7.1
2020,1,2020-03-15,S08000019,85 and over,All,Planned,6,21,-71.4
2020,1,2020-03-15,S08000020,85 and over,All,Planned,14,37,-62.2
2020,1,2020-03-15,S08000022,85 and over,All,Planned,17,24,-29.2
2020,1,2020-03-15,S08000024,85 and over,All,Planned,12,24,-50
2020,1,2020-03-15,S08000029,85 and over,All,Planned,12,10,20
2020,1,2020-03-15,S08000030,85 and over,All,Planned,9,17,-47.1
2020,1,2020-03-15,S08000031,85 and over,All,Planned,92,95.5,-3.7
2020,1,2020-03-15,S08000032,85 and over,All,Planned,5,8,-37.5
2020,1,2020-03-15,S92000003,85 and over,All,Planned,198,265.5,-25.4
2020,1,2020-03-22,S08000017,85 and over,All,Planned,6,15,-60
2020,1,2020-03-22,S08000019,85 and over,All,Planned,12,36.5,-67.1
2020,1,2020-03-22,S08000020,85 and over,All,Planned,6,38.5,-84.4
2020,1,2020-03-22,S08000022,85 and over,All,Planned,15,16,-6.2
2020,1,2020-03-22,S08000024,85 and over,All,Planned,8,15.5,-48.4
2020,1,2020-03-22,S08000030,85 and over,All,Planned,9,10.5,-14.3
2020,1,2020-03-22,S08000031,85 and over,All,Planned,76,83,-8.4
2020,1,2020-03-22,S92000003,85 and over,All,Planned,142,245,-42
2020,3,2020-07-26,S08000029,85 and over,All,Planned,8,8.5,-5.9
2020,3,2020-07-26,S08000030,85 and over,All,Planned,5,8,-37.5
2020,1,2020-03-29,S08000019,85 and over,All,Planned,5,29.5,-83.1
2020,1,2020-03-29,S08000020,85 and over,All,Planned,9,39.5,-77.2
2020,1,2020-03-29,S08000022,85 and over,All,Planned,12,13.5,-11.1
2020,1,2020-03-29,S08000024,85 and over,All,Planned,10,21.5,-53.5
2020,1,2020-03-29,S08000029,85 and over,All,Planned,6,7.5,-20
2020,1,2020-03-29,S08000031,85 and over,All,Planned,43,76.5,-43.8
2020,1,2020-03-29,S92000003,85 and over,All,Planned,97,232.5,-58.3
2020,2,2020-04-05,S08000016,85 and over,All,Planned,5,6,-16.7
2020,2,2020-04-05,S08000017,85 and over,All,Planned,6,9.5,-36.8
2020,2,2020-04-05,S08000019,85 and over,All,Planned,5,34.5,-85.5
2020,2,2020-04-05,S08000020,85 and over,All,Planned,7,42.5,-83.5
2020,2,2020-04-05,S08000022,85 and over,All,Planned,8,16.5,-51.5
2020,2,2020-04-05,S08000024,85 and over,All,Planned,11,25.5,-56.9
2020,2,2020-04-05,S08000029,85 and over,All,Planned,7,7.5,-6.7
2020,2,2020-04-05,S08000030,85 and over,All,Planned,7,12,-41.7
2020,2,2020-04-05,S08000031,85 and over,All,Planned,38,83.5,-54.5
2020,2,2020-04-05,S92000003,85 and over,All,Planned,96,248.5,-61.4
2020,2,2020-04-12,S08000017,85 and over,All,Planned,13,13,0
2020,2,2020-04-12,S08000019,85 and over,All,Planned,6,34,-82.4
2020,2,2020-04-12,S08000022,85 and over,All,Planned,6,16.5,-63.6
2021,1,2021-03-14,S08000030,85 and over,All,Planned,17,15.5,9.7
2021,1,2021-03-14,S08000031,85 and over,All,Planned,65,104,-37.5
2020,2,2020-04-12,S08000029,85 and over,All,Planned,9,7,28.6
2020,2,2020-04-12,S08000031,85 and over,All,Planned,26,89,-70.8
2020,2,2020-04-12,S92000003,85 and over,All,Planned,79,258,-69.4
2020,2,2020-04-19,S08000017,85 and over,All,Planned,5,18.5,-73
2020,2,2020-04-19,S08000020,85 and over,All,Planned,5,32.5,-84.6
2020,2,2020-04-19,S08000022,85 and over,All,Planned,9,19.5,-53.8
2020,2,2020-04-19,S08000030,85 and over,All,Planned,5,21,-76.2
2020,2,2020-04-19,S08000031,85 and over,All,Planned,36,97.5,-63.1
2020,2,2020-04-19,S92000003,85 and over,All,Planned,78,275,-71.6
2020,2,2020-04-26,S08000016,85 and over,All,Planned,5,7.5,-33.3
2020,2,2020-04-26,S08000019,85 and over,All,Planned,11,27.5,-60
2020,2,2020-04-26,S08000022,85 and over,All,Planned,17,15,13.3
2020,2,2020-04-26,S08000029,85 and over,All,Planned,6,4.5,33.3
2020,2,2020-04-26,S08000031,85 and over,All,Planned,20,93,-78.5
2020,2,2020-04-26,S08000032,85 and over,All,Planned,8,6.5,23.1
2020,2,2020-04-26,S92000003,85 and over,All,Planned,81,242,-66.5
2020,2,2020-05-03,S08000020,85 and over,All,Planned,6,31.5,-81
2020,2,2020-05-03,S08000022,85 and over,All,Planned,13,10.5,23.8
2020,2,2020-05-03,S08000024,85 and over,All,Planned,7,23,-69.6
2020,2,2020-05-03,S08000029,85 and over,All,Planned,5,6,-16.7
2020,2,2020-05-03,S08000030,85 and over,All,Planned,7,14,-50
2020,2,2020-05-03,S08000031,85 and over,All,Planned,40,94.5,-57.7
2020,2,2020-05-03,S92000003,85 and over,All,Planned,93,229.5,-59.5
2020,2,2020-05-10,S08000016,85 and over,All,Planned,5,5.5,-9.1
2020,2,2020-05-10,S08000019,85 and over,All,Planned,11,9,22.2
2020,2,2020-05-10,S08000022,85 and over,All,Planned,9,20.5,-56.1
2020,2,2020-05-10,S08000024,85 and over,All,Planned,8,19,-57.9
2020,2,2020-05-10,S08000029,85 and over,All,Planned,6,8.5,-29.4
2020,2,2020-05-10,S08000030,85 and over,All,Planned,8,19.5,-59
2020,2,2020-05-10,S08000031,85 and over,All,Planned,36,75.5,-52.3
2020,2,2020-05-10,S92000003,85 and over,All,Planned,91,215,-57.7
2020,2,2020-05-17,S08000019,85 and over,All,Planned,12,29.5,-59.3
2020,2,2020-05-17,S08000020,85 and over,All,Planned,5,38.5,-87
2020,2,2020-05-17,S08000022,85 and over,All,Planned,11,16,-31.2
2020,2,2020-05-17,S08000024,85 and over,All,Planned,8,23,-65.2
2020,2,2020-05-17,S08000029,85 and over,All,Planned,8,7.5,6.7
2020,2,2020-05-17,S08000030,85 and over,All,Planned,11,13,-15.4
2020,2,2020-05-17,S08000031,85 and over,All,Planned,27,81.5,-66.9
2020,2,2020-05-24,S08000020,85 and over,All,Planned,10,31.5,-68.3
2020,2,2020-05-24,S08000022,85 and over,All,Planned,7,17,-58.8
2020,2,2020-05-24,S08000030,85 and over,All,Planned,8,12.5,-36
2020,2,2020-05-24,S08000031,85 and over,All,Planned,44,96,-54.2
2020,2,2020-05-24,S08000032,85 and over,All,Planned,6,6.5,-7.7
2020,2,2020-05-24,S92000003,85 and over,All,Planned,107,239.5,-55.3
2020,2,2020-05-31,S08000016,85 and over,All,Planned,6,6.5,-7.7
2020,2,2020-05-31,S08000017,85 and over,All,Planned,7,14,-50
2020,2,2020-05-31,S08000019,85 and over,All,Planned,8,18.5,-56.8
2020,2,2020-05-31,S08000020,85 and over,All,Planned,7,29.5,-76.3
2020,2,2020-05-31,S08000024,85 and over,All,Planned,5,20.5,-75.6
2020,2,2020-05-31,S08000031,85 and over,All,Planned,34,84,-59.5
2020,2,2020-05-31,S92000003,85 and over,All,Planned,77,228,-66.2
2020,2,2020-06-07,S08000016,85 and over,All,Planned,7,4,75
2020,2,2020-06-07,S08000017,85 and over,All,Planned,14,13,7.7
2020,2,2020-06-07,S08000019,85 and over,All,Planned,13,20,-35
2020,2,2020-06-07,S08000020,85 and over,All,Planned,9,23.5,-61.7
2020,2,2020-06-07,S08000022,85 and over,All,Planned,12,16.5,-27.3
2020,3,2020-07-12,S08000019,85 and over,All,Planned,15,27.5,-45.5
2020,2,2020-06-07,S08000031,85 and over,All,Planned,51,89.5,-43
2020,2,2020-06-07,S08000032,85 and over,All,Planned,8,5.5,45.5
2020,2,2020-06-07,S92000003,85 and over,All,Planned,144,213.5,-32.6
2020,2,2020-06-14,S08000016,85 and over,All,Planned,11,6,83.3
2020,2,2020-06-14,S08000017,85 and over,All,Planned,9,14.5,-37.9
2020,2,2020-06-14,S08000019,85 and over,All,Planned,10,16.5,-39.4
2020,2,2020-06-14,S08000020,85 and over,All,Planned,9,32.5,-72.3
2020,2,2020-06-14,S08000022,85 and over,All,Planned,10,16.5,-39.4
2020,2,2020-06-14,S08000024,85 and over,All,Planned,6,17.5,-65.7
2020,2,2020-06-14,S08000030,85 and over,All,Planned,8,15.5,-48.4
2020,2,2020-06-14,S08000031,85 and over,All,Planned,36,95.5,-62.3
2020,2,2020-06-14,S92000003,85 and over,All,Planned,111,234,-52.6
2020,2,2020-06-21,S08000016,85 and over,All,Planned,8,6,33.3
2020,2,2020-06-21,S08000017,85 and over,All,Planned,7,12.5,-44
2020,2,2020-06-21,S08000019,85 and over,All,Planned,12,18,-33.3
2020,2,2020-06-21,S08000020,85 and over,All,Planned,11,26.5,-58.5
2020,2,2020-06-21,S08000022,85 and over,All,Planned,10,22,-54.5
2020,2,2020-06-21,S08000024,85 and over,All,Planned,10,22.5,-55.6
2020,2,2020-06-21,S08000030,85 and over,All,Planned,14,15,-6.7
2020,2,2020-06-21,S08000031,85 and over,All,Planned,35,87.5,-60
2020,2,2020-06-21,S92000003,85 and over,All,Planned,118,228,-48.2
2020,2,2020-06-28,S08000016,85 and over,All,Planned,5,4,25
2020,2,2020-06-28,S08000019,85 and over,All,Planned,16,15,6.7
2020,2,2020-06-28,S08000020,85 and over,All,Planned,10,38,-73.7
2020,2,2020-06-28,S08000022,85 and over,All,Planned,7,14.5,-51.7
2020,2,2020-06-28,S08000024,85 and over,All,Planned,12,13,-7.7
2020,2,2020-06-28,S08000029,85 and over,All,Planned,5,7.5,-33.3
2020,2,2020-06-28,S08000030,85 and over,All,Planned,8,17,-52.9
2020,2,2020-06-28,S08000031,85 and over,All,Planned,40,88.5,-54.8
2020,2,2020-06-28,S08000032,85 and over,All,Planned,14,11,27.3
2020,2,2020-06-28,S92000003,85 and over,All,Planned,120,233,-48.5
2020,3,2020-07-05,S08000016,85 and over,All,Planned,8,4.5,77.8
2020,3,2020-07-05,S08000017,85 and over,All,Planned,7,17,-58.8
2020,3,2020-07-05,S08000019,85 and over,All,Planned,7,26.5,-73.6
2020,3,2020-07-05,S08000020,85 and over,All,Planned,7,35,-80
2020,3,2020-07-05,S08000022,85 and over,All,Planned,10,16,-37.5
2020,3,2020-07-05,S08000024,85 and over,All,Planned,8,15,-46.7
2020,3,2020-07-05,S08000029,85 and over,All,Planned,10,6.5,53.8
2020,3,2020-07-05,S08000030,85 and over,All,Planned,12,15,-20
2020,3,2020-07-05,S08000031,85 and over,All,Planned,55,94,-41.5
2020,3,2020-07-05,S92000003,85 and over,All,Planned,133,245,-45.7
2020,3,2020-07-12,S08000016,85 and over,All,Planned,9,8,12.5
2020,3,2020-07-12,S08000017,85 and over,All,Planned,7,12,-41.7
2021,3,2021-07-18,S92000003,85 and over,All,Planned,183,235.5,-22.3
2021,3,2021-07-25,S08000016,85 and over,All,Planned,9,7,28.6
2021,3,2021-07-25,S08000017,85 and over,All,Planned,16,12.5,28
2020,3,2020-07-12,S08000020,85 and over,All,Planned,6,28.5,-78.9
2020,3,2020-07-12,S08000022,85 and over,All,Planned,8,20,-60
2020,3,2020-07-12,S08000024,85 and over,All,Planned,16,15,6.7
2020,3,2020-07-12,S08000030,85 and over,All,Planned,10,13.5,-25.9
2020,3,2020-07-12,S08000031,85 and over,All,Planned,34,93,-63.4
2020,3,2020-07-12,S92000003,85 and over,All,Planned,112,235.5,-52.4
2020,3,2020-07-19,S08000016,85 and over,All,Planned,5,7,-28.6
2020,3,2020-07-19,S08000017,85 and over,All,Planned,6,12.5,-52
2020,3,2020-07-19,S08000019,85 and over,All,Planned,7,19,-63.2
2020,3,2020-07-19,S08000020,85 and over,All,Planned,5,26.5,-81.1
2020,3,2020-07-19,S08000022,85 and over,All,Planned,16,12.5,28
2020,3,2020-07-19,S08000024,85 and over,All,Planned,17,26,-34.6
2020,3,2020-07-19,S08000029,85 and over,All,Planned,7,7.5,-6.7
2020,3,2020-07-19,S08000030,85 and over,All,Planned,13,12,8.3
2020,3,2020-07-19,S08000031,85 and over,All,Planned,59,89,-33.7
2020,3,2020-07-19,S92000003,85 and over,All,Planned,141,224,-37.1
2020,3,2020-07-26,S08000017,85 and over,All,Planned,6,11,-45.5
2020,3,2020-07-26,S08000019,85 and over,All,Planned,19,27.5,-30.9
2020,3,2020-07-26,S08000020,85 and over,All,Planned,11,34.5,-68.1
2020,3,2020-07-26,S08000022,85 and over,All,Planned,15,18.5,-18.9
2020,3,2020-07-26,S08000024,85 and over,All,Planned,12,21,-42.9
2020,3,2020-08-09,S92000003,85 and over,All,Planned,127,201,-36.8
2020,3,2020-08-16,S08000016,85 and over,All,Planned,8,4.5,77.8
2020,3,2020-08-16,S08000017,85 and over,All,Planned,8,16,-50
2020,3,2020-07-26,S08000031,85 and over,All,Planned,49,88,-44.3
2020,3,2020-07-26,S08000032,85 and over,All,Planned,6,7.5,-20
2020,3,2020-07-26,S92000003,85 and over,All,Planned,138,238.5,-42.1
2020,3,2020-08-02,S08000016,85 and over,All,Planned,6,7,-14.3
2020,3,2020-08-02,S08000017,85 and over,All,Planned,9,9,0
2020,3,2020-08-02,S08000019,85 and over,All,Planned,7,19.5,-64.1
2020,3,2020-08-02,S08000022,85 and over,All,Planned,10,13,-23.1
2020,3,2020-08-02,S08000024,85 and over,All,Planned,13,14.5,-10.3
2020,3,2020-08-02,S08000029,85 and over,All,Planned,6,11,-45.5
2020,3,2020-08-02,S08000031,85 and over,All,Planned,54,102.5,-47.3
2020,3,2020-08-02,S92000003,85 and over,All,Planned,122,223,-45.3
2020,3,2020-08-09,S08000015,85 and over,All,Planned,5,5.5,-9.1
2020,3,2020-08-09,S08000019,85 and over,All,Planned,13,26.5,-50.9
2020,3,2020-08-09,S08000020,85 and over,All,Planned,6,15,-60
2020,3,2020-08-09,S08000022,85 and over,All,Planned,8,12.5,-36
2020,3,2020-08-09,S08000024,85 and over,All,Planned,12,17,-29.4
2020,3,2020-08-09,S08000030,85 and over,All,Planned,10,11,-9.1
2020,3,2020-08-09,S08000031,85 and over,All,Planned,58,82.5,-29.7
2020,3,2020-08-09,S08000032,85 and over,All,Planned,6,6,0
2020,3,2020-08-30,S08000019,85 and over,All,Planned,23,20,15
2020,3,2020-08-16,S08000019,85 and over,All,Planned,11,29.5,-62.7
2020,3,2020-08-16,S08000020,85 and over,All,Planned,8,21,-61.9
2020,3,2020-08-16,S08000022,85 and over,All,Planned,13,16,-18.8
2020,3,2020-08-16,S08000024,85 and over,All,Planned,20,21.5,-7
2020,3,2020-08-16,S08000029,85 and over,All,Planned,7,7.5,-6.7
2020,3,2020-08-16,S08000030,85 and over,All,Planned,11,11,0
2020,3,2020-08-16,S08000031,85 and over,All,Planned,48,76.5,-37.3
2020,3,2020-08-16,S92000003,85 and over,All,Planned,139,219.5,-36.7
2020,3,2020-08-23,S08000016,85 and over,All,Planned,9,8.5,5.9
2020,3,2020-08-23,S08000017,85 and over,All,Planned,14,12.5,12
2020,3,2020-08-23,S08000019,85 and over,All,Planned,17,38.5,-55.8
2020,3,2020-08-23,S08000020,85 and over,All,Planned,7,14.5,-51.7
2020,3,2020-08-23,S08000022,85 and over,All,Planned,12,16.5,-27.3
2020,3,2020-08-23,S08000024,85 and over,All,Planned,17,17,0
2020,3,2020-08-23,S08000029,85 and over,All,Planned,5,10,-50
2020,3,2020-08-23,S08000030,85 and over,All,Planned,10,13,-23.1
2020,3,2020-08-23,S08000031,85 and over,All,Planned,62,67.5,-8.1
2020,3,2020-08-23,S08000032,85 and over,All,Planned,8,6.5,23.1
2020,3,2020-08-23,S92000003,85 and over,All,Planned,165,212.5,-22.4
