year,quarter,week_ending,hscp,simd_quintile,sas_incidents,average20182019,percent_variation
2021,3,2021-09-05,S37000009,2,36,33.5,7.5
2021,3,2021-09-05,S37000009,3,11,13,-15.4
2021,3,2021-09-05,S37000009,4,36,26.5,35.8
2021,3,2021-09-05,S37000009,5,55,66,-16.7
2021,3,2021-09-05,S37000010,1,5,5,0
2021,3,2021-09-05,S37000010,2,47,66.5,-29.3
2021,3,2021-09-05,S37000010,3,49,33.5,46.3
2021,3,2021-09-05,S37000010,4,46,42,9.5
2021,3,2021-09-05,S37000010,5,11,16,-31.2
2021,3,2021-09-05,S37000011,1,9,13.5,-33.3
2021,3,2021-09-05,S37000011,2,6,20,-70
2021,3,2021-09-05,S37000011,3,16,19,-15.8
2021,3,2021-09-05,S37000011,4,25,17.5,42.9
2021,3,2021-09-05,S37000011,5,69,69,0
2021,3,2021-09-05,S37000012,1,172,173,-0.6
2021,3,2021-09-05,S37000012,2,133,142,-6.3
2021,3,2021-09-05,S37000012,3,100,100,0
2021,3,2021-09-05,S37000012,4,94,87.5,7.4
2021,3,2021-09-05,S37000012,5,210,182.5,15.1
2021,3,2021-09-05,S37000013,1,76,69.5,9.4
2021,3,2021-09-05,S37000013,2,88,90,-2.2
2021,3,2021-09-05,S37000013,3,48,47.5,1.1
2021,3,2021-09-05,S37000013,4,45,41.5,8.4
2021,3,2021-09-05,S37000013,5,27,27,0
2021,3,2021-09-05,S37000016,1,57,55,3.6
2021,3,2021-09-05,S37000016,2,118,105,12.4
2021,3,2021-09-05,S37000016,3,151,130,16.2
2021,3,2021-09-05,S37000016,4,138,120.5,14.5
2021,3,2021-09-05,S37000016,5,26,36,-27.8
2021,3,2021-09-05,S37000017,1,81,81,0
2021,3,2021-09-05,S37000017,2,20,20,0
2021,3,2021-09-05,S37000017,3,17,20.5,-17.1
2021,3,2021-09-05,S37000017,4,14,17.5,-20
2021,3,2021-09-05,S37000017,5,11,13.5,-18.5
2021,3,2021-09-05,S37000018,1,23,21.5,7
2021,3,2021-09-05,S37000018,2,74,66,12.1
2021,3,2021-09-05,S37000018,3,24,38.5,-37.7
2021,3,2021-09-05,S37000018,4,20,17,17.6
2021,3,2021-09-05,S37000018,5,12,8.5,41.2
2021,3,2021-09-05,S37000019,2,47,40.5,16
2021,3,2021-09-05,S37000019,3,59,51.5,14.6
2021,3,2021-09-05,S37000019,4,81,39,107.7
2021,3,2021-09-05,S37000019,5,18,27,-33.3
2021,3,2021-09-05,S37000020,1,176,181,-2.8
2021,3,2021-09-05,S37000020,2,61,70.5,-13.5
2021,3,2021-09-05,S37000020,3,36,48,-25
2021,3,2021-09-05,S37000020,4,26,38.5,-32.5
2021,3,2021-09-05,S37000020,5,19,21,-9.5
2021,3,2021-09-05,S37000022,2,10,5.5,81.8
2021,3,2021-09-05,S37000022,3,7,9,-22.2
2021,3,2021-09-05,S37000022,4,12,22,-45.5
2021,3,2021-09-05,S37000024,1,132,126.5,4.3
2021,3,2021-09-05,S37000024,2,61,65.5,-6.9
2021,3,2021-09-05,S37000024,3,54,59.5,-9.2
2021,3,2021-09-05,S37000024,4,40,37.5,6.7
2021,3,2021-09-05,S37000024,5,31,24,29.2
2021,3,2021-09-05,S37000025,1,13,24,-45.8
2021,3,2021-09-05,S37000025,2,74,46,60.9
2021,3,2021-09-05,S37000025,3,84,71,18.3
2021,3,2021-09-05,S37000025,4,78,80,-2.5
2021,3,2021-09-05,S37000025,5,14,16,-12.5
2021,3,2021-09-05,S37000026,3,22,11,100
2021,3,2021-09-05,S37000026,4,24,25,-4
2021,3,2021-09-05,S37000027,1,65,70,-7.1
2021,3,2021-09-05,S37000027,2,82,84,-2.4
2021,3,2021-09-05,S37000027,3,49,38,28.9
2021,3,2021-09-05,S37000027,4,26,28.5,-8.8
2021,3,2021-09-05,S37000027,5,42,39,7.7
2021,3,2021-09-05,S37000028,1,154,179,-14
2021,3,2021-09-05,S37000028,2,198,182,8.8
2021,3,2021-09-05,S37000028,3,116,131,-11.5
2021,3,2021-09-05,S37000028,4,82,86,-4.7
2021,3,2021-09-05,S37000028,5,48,37,29.7
2021,3,2021-09-05,S37000029,1,113,88.5,27.7
2021,3,2021-09-05,S37000029,2,49,54.5,-10.1
2021,3,2021-09-05,S37000029,3,37,23.5,57.4
2021,3,2021-09-05,S37000029,4,10,16,-37.5
2021,3,2021-09-05,S37000030,1,72,70.5,2.1
2021,3,2021-09-05,S37000030,2,114,75.5,51
2021,3,2021-09-05,S37000030,3,59,74,-20.3
2021,3,2021-09-05,S37000030,4,43,38,13.2
2021,3,2021-09-05,S37000030,5,32,33,-3
2021,3,2021-09-05,S37000031,2,23,17.5,31.4
2021,3,2021-09-05,S37000031,3,38,45.5,-16.5
2021,3,2021-09-05,S37000032,1,246,213,15.5
2021,3,2021-09-05,S37000032,2,164,156,5.1
2021,3,2021-09-05,S37000032,3,200,140,42.9
2021,3,2021-09-05,S37000032,4,106,86.5,22.5
2021,3,2021-09-05,S37000032,5,90,76,18.4
2021,3,2021-09-05,S37000033,1,17,19.5,-12.8
2021,3,2021-09-05,S37000033,2,49,39.5,24.1
2021,3,2021-09-05,S37000033,3,73,88,-17
2021,3,2021-09-05,S37000033,4,96,83.5,15
2021,3,2021-09-05,S37000033,5,41,38,7.9
2021,3,2021-09-05,S37000034,1,777,730.5,6.4
2021,3,2021-09-05,S37000034,2,190,202,-5.9
2021,3,2021-09-05,S37000034,3,134,118,13.6
2021,3,2021-09-05,S37000034,4,58,69,-15.9
2021,3,2021-09-05,S37000034,5,44,50,-12
2021,3,2021-09-05,S37000035,1,253,288.5,-12.3
2021,3,2021-09-05,S37000035,2,194,194.5,-0.3
2021,3,2021-09-05,S37000035,3,92,90.5,1.7
2021,3,2021-09-05,S37000035,4,46,52,-11.5
2021,3,2021-09-05,S37000035,5,31,29.5,5.1
2021,3,2021-09-12,S37000001,1,71,62.5,13.6
2021,3,2021-09-12,S37000001,2,126,101.5,24.1
2021,3,2021-09-12,S37000001,3,82,68.5,19.7
2021,3,2021-09-12,S37000001,4,54,65.5,-17.6
2021,3,2021-09-12,S37000001,5,110,102,7.8
2021,3,2021-09-12,S37000002,1,28,19,47.4
2021,3,2021-09-12,S37000002,2,52,47.5,9.5
2021,3,2021-09-12,S37000002,3,107,101.5,5.4
2021,3,2021-09-12,S37000002,4,166,147,12.9
2021,3,2021-09-12,S37000002,5,131,113,15.9
2021,3,2021-09-12,S37000003,1,39,22,77.3
2021,3,2021-09-12,S37000003,2,60,51.5,16.5
2021,3,2021-09-12,S37000003,3,79,77.5,1.9
2021,3,2021-09-12,S37000003,4,52,53,-1.9
2021,3,2021-09-12,S37000003,5,20,22,-9.1
2021,3,2021-09-12,S37000004,1,19,25.5,-25.5
2021,3,2021-09-12,S37000004,2,49,44.5,10.1
2021,3,2021-09-12,S37000004,3,84,92.5,-9.2
2021,3,2021-09-12,S37000004,4,44,40.5,8.6
2021,3,2021-09-12,S37000004,5,14,10,40
2021,3,2021-09-12,S37000005,1,73,70,4.3
2021,3,2021-09-12,S37000005,2,62,73.5,-15.6
2021,3,2021-09-12,S37000005,3,51,43.5,17.2
2021,3,2021-09-12,S37000005,4,45,39.5,13.9
2021,3,2021-09-12,S37000005,5,30,40.5,-25.9
2021,3,2021-09-12,S37000006,1,56,36.5,53.4
2021,3,2021-09-12,S37000006,2,120,115,4.3
2021,3,2021-09-12,S37000006,3,120,118.5,1.3
2021,3,2021-09-12,S37000006,4,45,49.5,-9.1
2021,3,2021-09-12,S37000006,5,24,17,41.2
2021,3,2021-09-12,S37000007,1,178,152.5,16.7
2021,3,2021-09-12,S37000007,2,72,86,-16.3
2021,3,2021-09-12,S37000007,3,38,29,31
2021,3,2021-09-12,S37000007,4,38,37,2.7
2021,3,2021-09-12,S37000007,5,33,35,-5.7
2021,3,2021-09-12,S37000008,1,106,121.5,-12.8
2021,3,2021-09-12,S37000008,2,70,74,-5.4
2021,3,2021-09-12,S37000008,3,45,43,4.7
2021,3,2021-09-12,S37000008,4,22,24.5,-10.2
2021,3,2021-09-12,S37000008,5,17,14,21.4
2021,3,2021-09-12,S37000009,1,10,16,-37.5
2021,3,2021-09-12,S37000009,2,47,43,9.3
2021,3,2021-09-12,S37000009,3,12,11.5,4.3
2021,3,2021-09-12,S37000009,4,39,31,25.8
2021,3,2021-09-12,S37000009,5,50,72.5,-31
2021,3,2021-09-12,S37000010,1,11,9,22.2
2021,3,2021-09-12,S37000010,2,66,56,17.9
2021,3,2021-09-12,S37000010,3,40,38.5,3.9
2021,3,2021-09-12,S37000010,4,46,44.5,3.4
2021,3,2021-09-12,S37000010,5,21,26.5,-20.8
2021,3,2021-09-12,S37000011,1,17,18,-5.6
2021,3,2021-09-12,S37000011,2,21,19.5,7.7
2021,3,2021-09-12,S37000011,3,21,16,31.2
2021,3,2021-09-12,S37000011,4,15,20.5,-26.8
2021,3,2021-09-12,S37000011,5,42,64.5,-34.9
2021,3,2021-09-12,S37000012,1,196,197,-0.5
2021,3,2021-09-12,S37000012,2,139,138,0.7
2021,3,2021-09-12,S37000012,3,102,95,7.4
2021,3,2021-09-12,S37000012,4,103,111.5,-7.6
2021,3,2021-09-12,S37000012,5,187,214,-12.6
2021,3,2021-09-12,S37000013,1,83,64,29.7
2021,3,2021-09-12,S37000013,2,103,103,0
2021,3,2021-09-12,S37000013,3,57,48,18.8
2021,3,2021-09-12,S37000013,4,47,32,46.9
2021,3,2021-09-12,S37000013,5,30,34.5,-13
2021,3,2021-09-12,S37000016,1,60,57,5.3
2021,3,2021-09-12,S37000016,2,105,116.5,-9.9
2021,3,2021-09-12,S37000016,3,179,156,14.7
2021,3,2021-09-12,S37000016,4,112,125,-10.4
2021,3,2021-09-12,S37000016,5,26,30,-13.3
2021,3,2021-09-12,S37000017,1,106,96,10.4
2021,3,2021-09-12,S37000017,2,15,27.5,-45.5
2021,3,2021-09-12,S37000017,3,28,24,16.7
2021,3,2021-09-12,S37000017,4,14,21,-33.3
2021,3,2021-09-12,S37000017,5,17,13,30.8
2021,3,2021-09-12,S37000018,1,23,26.5,-13.2
2021,3,2021-09-12,S37000018,2,65,58.5,11.1
2021,3,2021-09-12,S37000018,3,32,28,14.3
2021,3,2021-09-12,S37000018,4,18,18,0
2021,3,2021-09-12,S37000018,5,16,12.5,28
2021,3,2021-09-12,S37000019,1,5,2,150
2021,3,2021-09-12,S37000019,2,57,33.5,70.1
2021,3,2021-09-12,S37000019,3,72,51.5,39.8
2021,3,2021-09-12,S37000019,4,57,56.5,0.9
2021,3,2021-09-12,S37000019,5,37,25.5,45.1
2021,3,2021-09-12,S37000020,1,158,190.5,-17.1
2021,3,2021-09-12,S37000020,2,63,56,12.5
2021,3,2021-09-12,S37000020,3,37,55,-32.7
2021,3,2021-09-12,S37000020,4,41,44.5,-7.9
2021,3,2021-09-12,S37000020,5,15,19.5,-23.1
2021,3,2021-09-12,S37000022,2,6,14,-57.1
2021,3,2021-09-12,S37000022,3,11,16,-31.2
2021,3,2021-09-12,S37000022,4,22,16.5,33.3
2021,3,2021-09-12,S37000024,1,130,139.5,-6.8
2021,3,2021-09-12,S37000024,2,74,80,-7.5
2021,3,2021-09-12,S37000024,3,42,48.5,-13.4
2021,3,2021-09-12,S37000024,4,30,40.5,-25.9
2021,3,2021-09-12,S37000024,5,34,33,3
2021,3,2021-09-12,S37000025,1,27,27.5,-1.8
2021,3,2021-09-12,S37000025,2,52,48.5,7.2
2021,3,2021-09-12,S37000025,3,103,85,21.2
2021,3,2021-09-12,S37000025,4,81,89.5,-9.5
2021,3,2021-09-12,S37000025,5,14,12.5,12
2021,3,2021-09-12,S37000026,3,10,9.5,5.3
2021,3,2021-09-12,S37000026,4,24,19.5,23.1
2021,3,2021-09-12,S37000027,1,46,73.5,-37.4
2021,3,2021-09-12,S37000027,2,78,91,-14.3
2021,3,2021-09-12,S37000027,3,44,53,-17
2021,3,2021-09-12,S37000027,4,23,38,-39.5
2021,3,2021-09-12,S37000027,5,25,46.5,-46.2
2021,3,2021-09-12,S37000028,1,158,189,-16.4
2021,3,2021-09-12,S37000028,2,160,185,-13.5
2021,3,2021-09-12,S37000028,3,84,121,-30.6
2021,3,2021-09-12,S37000028,4,81,85.5,-5.3
2021,3,2021-09-12,S37000028,5,41,55.5,-26.1
2021,3,2021-09-12,S37000029,1,96,102.5,-6.3
2021,3,2021-09-12,S37000029,2,49,56.5,-13.3
2021,3,2021-09-12,S37000029,3,25,28,-10.7
2021,3,2021-09-12,S37000029,4,19,20.5,-7.3
2021,3,2021-09-12,S37000030,1,75,67.5,11.1
2021,3,2021-09-12,S37000030,2,109,111,-1.8
2021,3,2021-09-12,S37000030,3,80,77.5,3.2
2021,3,2021-09-12,S37000030,4,45,43.5,3.4
2021,3,2021-09-12,S37000030,5,30,28,7.1
2021,3,2021-09-12,S37000031,2,23,22,4.5
2021,3,2021-09-12,S37000031,3,55,44.5,23.6
2021,3,2021-09-12,S37000032,1,229,222.5,2.9
2021,3,2021-09-12,S37000032,2,196,191,2.6
2021,3,2021-09-12,S37000032,3,170,195.5,-13
2021,3,2021-09-12,S37000032,4,94,93.5,0.5
2021,3,2021-09-12,S37000032,5,101,93,8.6
2021,3,2021-09-12,S37000033,1,35,24.5,42.9
2021,3,2021-09-12,S37000033,2,49,41.5,18.1
2021,3,2021-09-12,S37000033,3,80,76.5,4.6
2021,3,2021-09-12,S37000033,4,107,94,13.8
2021,3,2021-09-12,S37000033,5,32,36.5,-12.3
2021,3,2021-09-12,S37000034,1,776,808,-4
2021,3,2021-09-12,S37000034,2,178,227,-21.6
2021,3,2021-09-12,S37000034,3,119,114,4.4
2021,3,2021-09-12,S37000034,4,57,73.5,-22.4
2021,3,2021-09-12,S37000034,5,42,60,-30
2021,3,2021-09-12,S37000035,1,279,279.5,-0.2
2021,3,2021-09-12,S37000035,2,174,229.5,-24.2
2021,3,2021-09-12,S37000035,3,87,108.5,-19.8
2021,3,2021-09-12,S37000035,4,44,58,-24.1
2021,3,2021-09-12,S37000035,5,24,34,-29.4
2021,3,2021-09-19,S37000001,1,68,51.5,32
2021,3,2021-09-19,S37000001,2,132,123.5,6.9
2021,3,2021-09-19,S37000001,3,67,71.5,-6.3
2021,3,2021-09-19,S37000001,4,56,63,-11.1
2021,3,2021-09-19,S37000001,5,95,95.5,-0.5
2021,3,2021-09-19,S37000002,1,18,19,-5.3
2021,3,2021-09-19,S37000002,2,58,56.5,2.7
2021,3,2021-09-19,S37000002,3,99,89,11.2
2021,3,2021-09-19,S37000002,4,167,136.5,22.3
2021,3,2021-09-19,S37000002,5,120,107,12.1
2021,3,2021-09-19,S37000003,1,22,21.5,2.3
2021,3,2021-09-19,S37000003,2,42,50.5,-16.8
2021,3,2021-09-19,S37000003,3,64,70.5,-9.2
2021,3,2021-09-19,S37000003,4,46,57,-19.3
2021,3,2021-09-19,S37000003,5,23,25,-8
2021,3,2021-09-19,S37000004,1,34,34.5,-1.4
2021,3,2021-09-19,S37000004,2,66,57.5,14.8
2021,3,2021-09-19,S37000004,3,100,90.5,10.5
2021,3,2021-09-19,S37000004,4,44,35,25.7
2021,3,2021-09-19,S37000004,5,14,11,27.3
2021,3,2021-09-19,S37000005,1,71,71,0
2021,3,2021-09-19,S37000005,2,68,57.5,18.3
2021,3,2021-09-19,S37000005,3,52,48,8.3
2021,3,2021-09-19,S37000005,4,38,48.5,-21.6
2021,3,2021-09-19,S37000005,5,28,43.5,-35.6
2021,3,2021-09-19,S37000006,1,34,46.5,-26.9
2021,3,2021-09-19,S37000006,2,125,107.5,16.3
2021,3,2021-09-19,S37000006,3,117,102,14.7
2021,3,2021-09-19,S37000006,4,50,43.5,14.9
2021,3,2021-09-19,S37000006,5,27,29.5,-8.5
2021,3,2021-09-19,S37000007,1,168,171.5,-2
2021,3,2021-09-19,S37000007,2,88,86,2.3
2021,3,2021-09-19,S37000007,3,38,43.5,-12.6
2021,3,2021-09-19,S37000007,4,26,33,-21.2
2021,3,2021-09-19,S37000007,5,27,30.5,-11.5
2021,3,2021-09-19,S37000008,1,106,111.5,-4.9
2021,3,2021-09-19,S37000008,2,63,85,-25.9
2021,3,2021-09-19,S37000008,3,47,44,6.8
2021,3,2021-09-19,S37000008,4,26,21.5,20.9
2021,3,2021-09-19,S37000008,5,21,15,40
2021,3,2021-09-19,S37000009,1,13,8.5,52.9
2021,3,2021-09-19,S37000009,2,34,37.5,-9.3
2021,3,2021-09-19,S37000009,3,8,13,-38.5
2021,3,2021-09-19,S37000009,4,28,31,-9.7
2021,3,2021-09-19,S37000009,5,61,68.5,-10.9
2021,3,2021-09-19,S37000010,1,7,6,16.7
2021,3,2021-09-19,S37000010,2,62,63,-1.6
2021,3,2021-09-19,S37000010,3,44,51.5,-14.6
2021,3,2021-09-19,S37000010,4,41,43,-4.7
2021,3,2021-09-19,S37000010,5,14,17,-17.6
2021,3,2021-09-19,S37000011,1,8,15.5,-48.4
2021,3,2021-09-19,S37000011,2,15,18,-16.7
2021,3,2021-09-19,S37000011,3,15,22.5,-33.3
2021,3,2021-09-19,S37000011,4,17,19.5,-12.8
2021,3,2021-09-19,S37000011,5,53,72.5,-26.9
2021,3,2021-09-19,S37000012,1,206,188.5,9.3
2021,3,2021-09-19,S37000012,2,130,134,-3
2021,3,2021-09-19,S37000017,3,24,17.5,37.1
2021,3,2021-09-19,S37000017,4,10,16,-37.5
2021,3,2021-09-19,S37000017,5,13,17,-23.5
2021,3,2021-09-19,S37000018,1,18,20.5,-12.2
2021,3,2021-09-19,S37000018,2,72,60,20
2021,3,2021-09-19,S37000018,3,32,36.5,-12.3
2021,3,2021-09-19,S37000018,4,13,20,-35
2021,3,2021-09-19,S37000018,5,15,15,0
2021,3,2021-09-19,S37000019,2,51,39.5,29.1
2021,3,2021-09-19,S37000019,3,62,42,47.6
2021,3,2021-09-19,S37000019,4,77,44,75
2021,3,2021-09-19,S37000019,5,37,24,54.2
2021,3,2021-09-19,S37000020,1,138,187,-26.2
2021,3,2021-09-19,S37000020,2,53,69.5,-23.7
2021,3,2021-09-19,S37000020,3,39,43,-9.3
2021,3,2021-09-19,S37000020,4,57,41.5,37.3
2021,3,2021-09-19,S37000020,5,21,19,10.5
2021,3,2021-09-19,S37000022,2,9,4.5,100
2021,3,2021-09-19,S37000022,3,17,24,-29.2
2021,3,2021-09-19,S37000022,4,25,21.5,16.3
2021,3,2021-09-19,S37000024,1,130,140.5,-7.5
2021,3,2021-09-19,S37000024,2,59,66,-10.6
2021,3,2021-09-19,S37000024,3,38,55.5,-31.5
2021,3,2021-09-19,S37000024,4,46,45.5,1.1
2021,3,2021-09-19,S37000024,5,29,32,-9.4
2021,3,2021-09-19,S37000025,1,15,19,-21.1
2021,3,2021-09-19,S37000025,2,55,58.5,-6
2021,3,2021-09-19,S37000025,3,91,87.5,4
2021,3,2021-09-19,S37000025,4,65,79,-17.7
2021,3,2021-09-19,S37000025,5,14,15.5,-9.7
2021,3,2021-09-19,S37000026,3,20,11,81.8
2021,3,2021-09-19,S37000026,4,35,18.5,89.2
2021,3,2021-09-19,S37000027,1,67,78.5,-14.6
2021,3,2021-09-19,S37000027,2,74,74,0
2021,3,2021-09-19,S37000027,3,43,46.5,-7.5
2021,3,2021-09-19,S37000027,4,35,33,6.1
2021,3,2021-09-19,S37000027,5,35,35,0
2021,3,2021-09-19,S37000028,1,145,194,-25.3
2021,3,2021-09-19,S37000028,2,155,208.5,-25.7
2021,3,2021-09-19,S37000028,3,92,114.5,-19.7
2021,3,2021-09-19,S37000028,4,70,79,-11.4
2021,3,2021-09-19,S37000028,5,49,53,-7.5
2021,3,2021-09-19,S37000029,1,99,96,3.1
2021,3,2021-09-19,S37000029,2,59,54,9.3
2021,3,2021-09-19,S37000029,3,19,33,-42.4
2021,3,2021-09-19,S37000029,4,6,16.5,-63.6
2021,3,2021-09-19,S37000029,5,5,4,25
2021,3,2021-09-19,S37000030,1,73,76.5,-4.6
2021,3,2021-09-19,S37000030,2,93,110.5,-15.8
2021,3,2021-09-19,S37000030,3,64,71.5,-10.5
2021,3,2021-09-19,S37000030,4,31,45.5,-31.9
2021,3,2021-09-19,S37000030,5,34,28.5,19.3
2021,3,2021-09-19,S37000031,2,19,29.5,-35.6
2021,3,2021-09-19,S37000031,3,48,49,-2
2021,3,2021-09-19,S37000032,1,220,213,3.3
2021,3,2021-09-19,S37000032,2,184,186,-1.1
2021,3,2021-09-19,S37000032,3,163,170.5,-4.4
2021,3,2021-09-19,S37000032,4,100,92.5,8.1
2021,3,2021-09-19,S37000032,5,95,109.5,-13.2
2021,3,2021-09-19,S37000033,1,22,24.5,-10.2
2021,3,2021-09-19,S37000033,2,48,42,14.3
2021,3,2021-09-19,S37000033,3,76,83.5,-9
2021,3,2021-09-19,S37000033,4,88,94,-6.4
2021,3,2021-09-19,S37000033,5,38,38,0
2021,3,2021-09-19,S37000034,1,753,771,-2.3
2021,3,2021-09-19,S37000034,2,174,205,-15.1
2021,3,2021-09-19,S37000034,3,103,117.5,-12.3
2021,3,2021-09-19,S37000034,4,57,76,-25
2021,3,2021-09-19,S37000034,5,49,50,-2
2021,3,2021-09-19,S37000035,1,284,298,-4.7
2021,3,2021-09-19,S37000035,2,194,202,-4
2021,3,2021-09-19,S37000035,3,97,115.5,-16
2021,3,2021-09-19,S37000035,4,51,49,4.1
2021,3,2021-09-19,S37000035,5,23,36,-36.1
2021,3,2021-09-26,S37000001,1,57,53.5,6.5
2021,3,2021-09-26,S37000001,2,132,132.5,-0.4
2021,3,2021-09-26,S37000001,3,64,70.5,-9.2
2021,3,2021-09-26,S37000001,4,74,61.5,20.3
2021,3,2021-09-26,S37000001,5,107,112.5,-4.9
2021,3,2021-09-26,S37000002,1,19,16.5,15.2
2021,3,2021-09-26,S37000002,2,49,56.5,-13.3
2021,3,2021-09-26,S37000002,3,116,92.5,25.4
2021,3,2021-09-26,S37000002,4,142,152.5,-6.9
2021,3,2021-09-26,S37000002,5,84,112,-25
2021,3,2021-09-26,S37000003,1,25,21,19
2021,3,2021-09-26,S37000003,2,50,50.5,-1
2021,3,2021-09-26,S37000003,3,84,79.5,5.7
2021,3,2021-09-26,S37000003,4,47,66,-28.8
2021,3,2021-09-26,S37000003,5,27,38.5,-29.9
2021,3,2021-09-26,S37000004,1,29,27,7.4
2021,3,2021-09-26,S37000004,2,33,61,-45.9
2021,3,2021-09-26,S37000004,3,106,84,26.2
2021,3,2021-09-26,S37000004,4,44,41,7.3
2021,3,2021-09-26,S37000004,5,10,9.5,5.3
2021,3,2021-09-26,S37000005,1,72,70.5,2.1
2021,3,2021-09-26,S37000005,2,77,66,16.7
2021,3,2021-09-26,S37000005,3,37,39,-5.1
2021,3,2021-09-26,S37000005,4,38,42.5,-10.6
2021,3,2021-09-26,S37000005,5,39,44,-11.4
2021,3,2021-09-26,S37000006,1,37,42,-11.9
2021,3,2021-09-26,S37000006,2,133,108.5,22.6
2021,3,2021-09-26,S37000006,3,109,111.5,-2.2
2021,3,2021-09-26,S37000006,4,51,43.5,17.2
2021,3,2021-09-26,S37000006,5,19,27.5,-30.9
2021,3,2021-09-26,S37000007,1,158,167.5,-5.7
2021,3,2021-09-26,S37000007,2,67,77,-13
2021,3,2021-09-26,S37000007,3,40,43.5,-8
2021,3,2021-09-26,S37000007,4,32,40.5,-21
2021,3,2021-09-26,S37000007,5,20,24,-16.7
2021,3,2021-09-26,S37000008,1,94,122,-23
2021,3,2021-09-26,S37000008,2,68,72,-5.6
2021,3,2021-09-26,S37000008,3,57,45.5,25.3
2021,3,2021-09-26,S37000008,4,18,22.5,-20
2021,3,2021-09-26,S37000008,5,13,18.5,-29.7
2021,3,2021-09-26,S37000009,2,34,35.5,-4.2
2021,3,2021-09-26,S37000009,3,6,17.5,-65.7
2021,3,2021-09-26,S37000009,4,31,33.5,-7.5
2021,3,2021-09-26,S37000009,5,57,77,-26
2021,3,2021-09-26,S37000010,1,12,8,50
2021,3,2021-09-26,S37000010,2,65,67,-3
2021,3,2021-09-26,S37000010,3,44,43,2.3
2021,3,2021-09-26,S37000010,4,38,48.5,-21.6
2021,3,2021-09-26,S37000010,5,13,21.5,-39.5
2021,3,2021-09-26,S37000011,1,18,21.5,-16.3
2021,3,2021-09-26,S37000011,2,15,21.5,-30.2
2021,3,2021-09-26,S37000011,3,23,16.5,39.4
2021,3,2021-09-26,S37000011,4,16,22.5,-28.9
2021,3,2021-09-26,S37000011,5,61,76.5,-20.3
2021,3,2021-09-26,S37000012,1,203,185.5,9.4
2021,3,2021-09-26,S37000012,2,144,144.5,-0.3
2021,3,2021-09-26,S37000012,3,106,100.5,5.5
2021,3,2021-09-26,S37000012,4,102,112.5,-9.3
2021,3,2021-09-26,S37000012,5,181,210,-13.8
2021,3,2021-09-26,S37000013,1,72,54,33.3
2021,3,2021-09-26,S37000013,2,117,110.5,5.9
2021,3,2021-09-26,S37000013,3,43,57,-24.6
2021,3,2021-09-26,S37000013,4,50,42.5,17.6
2021,3,2021-09-26,S37000013,5,24,32,-25
2021,3,2021-09-26,S37000016,1,66,60,10
2021,3,2021-09-26,S37000016,2,133,124,7.3
2021,3,2021-09-26,S37000016,3,154,150,2.7
2021,3,2021-09-26,S37000016,4,131,132.5,-1.1
2021,3,2021-09-26,S37000016,5,38,29.5,28.8
2021,3,2021-09-26,S37000017,1,86,101,-14.9
2021,3,2021-09-26,S37000017,2,17,20,-15
2021,3,2021-09-26,S37000017,3,18,23,-21.7
2021,3,2021-09-26,S37000017,4,24,18.5,29.7
2021,3,2021-09-26,S37000017,5,12,13.5,-11.1
2021,3,2021-09-26,S37000018,1,27,21.5,25.6
2021,3,2021-09-26,S37000018,2,64,58.5,9.4
2021,3,2021-09-26,S37000018,3,33,42,-21.4
2021,3,2021-09-26,S37000018,4,17,15.5,9.7
2021,3,2021-09-26,S37000018,5,14,19.5,-28.2
2021,3,2021-09-26,S37000019,2,40,38.5,3.9
2021,3,2021-09-26,S37000019,3,70,53,32.1
2021,3,2021-09-26,S37000019,4,98,64.5,51.9
2021,3,2021-09-26,S37000019,5,30,27,11.1
2021,3,2021-09-26,S37000020,1,141,194.5,-27.5
2021,3,2021-09-26,S37000020,2,60,75.5,-20.5
2021,3,2021-09-26,S37000020,3,33,57.5,-42.6
2021,3,2021-09-26,S37000020,4,23,44,-47.7
2021,3,2021-09-26,S37000020,5,13,22.5,-42.2
2021,3,2021-09-26,S37000022,2,7,6,16.7
2021,3,2021-09-26,S37000022,3,13,16,-18.8
2021,3,2021-09-26,S37000022,4,25,16.5,51.5
2021,3,2021-09-26,S37000024,1,133,151.5,-12.2
2021,3,2021-09-26,S37000024,2,57,63,-9.5
2021,3,2021-09-26,S37000024,3,48,63,-23.8
2021,3,2021-09-26,S37000024,4,30,47.5,-36.8
2021,3,2021-09-26,S37000024,5,29,27.5,5.5
2021,3,2021-09-26,S37000025,1,14,21.5,-34.9
2021,3,2021-09-26,S37000025,2,44,60,-26.7
2021,3,2021-09-26,S37000025,3,99,105,-5.7
2021,3,2021-09-26,S37000025,4,73,95.5,-23.6
2021,3,2021-09-26,S37000025,5,11,14,-21.4
2021,3,2021-09-26,S37000026,3,14,14,0
2021,3,2021-09-26,S37000026,4,21,28,-25
2021,3,2021-09-26,S37000027,1,84,72.5,15.9
2021,3,2021-09-26,S37000027,2,90,89.5,0.6
2021,3,2021-09-26,S37000027,3,50,48.5,3.1
2021,3,2021-09-26,S37000027,4,25,31.5,-20.6
2021,3,2021-09-26,S37000027,5,35,44.5,-21.3
2021,3,2021-09-26,S37000028,1,153,201.5,-24.1
2021,3,2021-09-26,S37000028,2,181,195,-7.2
2021,3,2021-09-26,S37000028,3,113,129.5,-12.7
2021,3,2021-09-26,S37000028,4,85,90.5,-6.1
