date,ca,ca_name,daily_positive,cumulative_positive,crude_rate_positive,crude_rate7day_positive,daily_deaths,cumulative_deaths,crude_rate_deaths,daily_negative,cumulative_negative,crude_rate_negative,total_tests,positive_tests,positive_percentage,positive_percentage7day,total_pillar1,total_pillar2,positive_pillar1,positive_pillar2
2021-03-06,S12000005,Clackmannanshire,8,2098,4090.465977773445,146.2273347631117,0,88,171.5734061220511,26,13497,26315.071163969584,147,12,8.16326530612245,4.1295166588456125,68,79,3,9
2021-03-06,S12000006,Dumfries and Galloway,4,4030,2717.647852181536,14.835794726549327,0,140,94.40960280531392,58,35021,23616.562141749277,291,4,1.3745704467353952,0.9318766066838048,174,117,0,4
2021-03-06,S12000008,East Ayrshire,16,5868,4825.6578947368425,58.38815789473684,0,222,182.56578947368425,58,26633,21902.138157894737,234,20,8.547008547008547,3.385214007782101,125,109,4,16
2021-03-06,S12000010,East Lothian,12,2630,2437.442075996293,53.75347544022243,0,106,98.23911028730306,43,20644,19132.53012048193,171,13,7.602339181286549,2.8537920250195468,73,98,1,12
2021-03-06,S12000011,East Renfrewshire,14,4342,4520.091609410785,92.65042681657296,0,167,173.8496772850302,28,20841,21695.81511555278,199,14,7.035175879396985,4.843592330978809,81,118,0,14
2021-03-06,S12000013,Na h-Eileanan Siar,3,290,1094.339622641509,71.69811320754717,0,7,26.41509433962264,25,4767,17988.67924528302,84,3,3.571428571428571,2.7308192457737324,84,0,3,0
2021-03-06,S12000014,Falkirk,26,5960,3712.0079720976582,126.43248629795715,0,234,145.73991031390133,70,36695,22854.384653712008,340,34,10,5.25990099009901,134,206,6,28
2021-03-06,S12000017,Highland,14,3266,1387.2488637811664,36.52890455761798,0,97,41.20120630335981,103,43945,18665.845474238628,390,15,3.8461538461538463,1.9178612940720652,153,237,4,11
2021-03-06,S12000018,Inverclyde,3,2851,3699.714508175448,23.358422008824295,2,141,182.9743057357903,27,18702,24269.40046716844,117,3,2.564102564102564,1.2303149606299213,66,51,0,3
2021-03-06,S12000019,Midlothian,5,2934,3149.75845410628,59.04455179817498,0,153,164.25120772946858,37,19783,21237.788513150834,150,5,3.3333333333333335,2.7998133457769483,80,70,2,3
2021-03-06,S12000020,Moray,4,1234,1289.3114617072406,33.43433288057674,0,29,30.299864173022677,49,16992,17753.63075958625,130,4,3.076923076923077,2.048947068867388,58,72,0,4
2021-03-06,S12000021,North Ayrshire,10,5802,4321.787709497206,87.15083798882682,1,272,202.60707635009308,61,28162,20977.28119180633,212,12,5.660377358490567,4.186046511627907,103,109,1,11
2021-03-06,S12000023,Orkney Islands,0,71,316.9642857142857,0,0,3,13.392857142857144,11,3144,14035.714285714284,21,0,0,0,19,2,0,0
2021-03-06,S12000026,Scottish Borders,6,2712,2353.349531412704,22.561610551891704,0,103,89.37868795557098,29,23996,20822.63103089205,90,6,6.666666666666667,1.4629049111807733,55,35,0,6
2021-03-06,S12000027,Shetland Islands,0,212,926.9785745518146,4.3725404459991255,0,9,39.35286401399213,4,5724,25028.421512898996,21,0,0,0.3225806451612903,19,2,0,0
2021-03-06,S12000028,South Ayrshire,6,3850,3433.2084893882648,19.6183342250758,1,202,180.1319778847869,28,25106,22388.08632067059,180,8,4.444444444444445,1.310861423220974,119,61,3,5
2021-03-06,S12000029,South Lanarkshire,31,17518,5460.382769154043,79.79552396982731,1,624,194.5015896764541,96,73732,22982.357708372296,669,35,5.23168908819133,3.7908496732026142,254,415,5,30
2021-03-06,S12000030,Stirling,26,3049,3240.858843537415,123.29931972789116,0,113,120.11054421768706,66,22254,23654.33673469388,392,29,7.397959183673469,5.197827773467805,107,285,3,26
2021-03-06,S12000033,Aberdeen City,8,6672,2912.7739456910854,34.0522133938706,0,235,102.59320701999476,84,50996,22263.162490177245,399,13,3.258145363408521,1.5934065934065933,128,271,2,11
2021-03-06,S12000034,Aberdeenshire,8,5385,2064.9589692461077,22.624434389140273,1,186,71.32448807423883,105,50761,19465.06633944321,345,10,2.898550724637681,1.2927054478301014,145,200,1,9
2021-03-06,S12000035,Argyll and Bute,1,1352,1582.5822310663702,10.534940887276132,0,71,83.10897811073393,29,16824,19693.31616528151,93,2,2.1505376344086025,0.8877615726062142,68,25,1,1
2021-03-06,S12000036,City of Edinburgh,31,15663,2968.613775065388,40.93855426253743,0,590,111.82290284674576,270,111309,21096.433038929532,983,38,3.8657171922685656,2.189648932319942,401,582,5,33
2021-03-06,S12000038,Renfrewshire,13,9720,5418.362227548916,65.77847148670494,0,366,204.02475054350856,83,42943,23938.346619098054,408,16,3.92156862745098,2.8912516321581796,133,275,2,14
2021-03-06,S12000039,West Dunbartonshire,4,4140,4686.438759338917,40.75164138555581,0,164,185.6463663119765,29,21384,24206.474983020147,204,6,2.941176470588235,2.3019898556379244,101,103,1,5
2021-03-06,S12000040,West Lothian,28,6864,3734.087694483734,103.9059949951039,0,245,133.28255902513328,114,36905,20076.70547274508,453,29,6.401766004415011,5.007292173067574,168,285,0,29
2021-03-06,S12000041,Angus,6,2940,2538.421688827491,50.07770678639268,0,134,115.69677085132102,49,23328,20141.599032982213,228,8,3.508771929824561,1.9889142484512552,89,139,1,7
2021-03-06,S12000042,Dundee City,11,6361,4274.29108990727,65.8513640639699,0,229,153.87716704743983,61,33425,22460.018814675448,260,12,4.615384615384616,2.941176470588235,94,166,0,12
2021-03-06,S12000045,East Dunbartonshire,3,4789,4403.67816091954,39.54022988505747,0,194,178.39080459770116,38,23774,21861.149425287356,238,4,1.680672268907563,2.043906131718395,138,100,1,3
2021-03-06,S12000047,Fife,35,10020,2678.2134552161015,43.033170288402424,0,372,99.4306791756876,173,73916,19756.769037500337,696,36,5.172413793103448,2.3074013365275503,285,411,2,34
2021-03-06,S12000048,Perth and Kinross,10,4092,2693.7002172338885,40.813639655058914,1,214,140.8728852610098,56,31796,20930.81429793957,224,10,4.464285714285714,2.048947068867388,106,118,0,10
2021-03-06,S12000049,Glasgow City,84,37964,5972.563086023535,113.27166320558808,1,1131,177.9309042854446,337,151243,23793.814108614937,1654,98,5.92503022974607,5.0758670520231215,749,905,14,84
2021-03-06,S12000050,North Lanarkshire,49,19939,5844.814445682125,107.87360028140938,2,665,194.93463094330772,195,76694,22481.679076039163,959,57,5.943691345151199,4.9052396878483835,252,707,10,47
2021-03-07,S12000005,Clackmannanshire,18,2116,4125.5605381165915,175.47280171573405,0,88,171.5734061220511,34,13531,26381.36088906219,159,19,11.949685534591197,4.825986078886311,57,102,1,18
2021-03-07,S12000006,Dumfries and Galloway,4,4034,2720.3452694045454,15.510149032301571,0,140,94.40960280531392,70,35091,23663.76694315193,242,5,2.066115702479339,0.9664948453608248,186,56,1,4
2021-03-07,S12000008,East Ayrshire,6,5874,4830.592105263158,60.0328947368421,0,222,182.56578947368425,148,26781,22023.848684210527,478,8,1.6736401673640169,3.187679083094556,185,293,2,6
2021-03-07,S12000010,East Lothian,7,2637,2443.9295644114923,49.11955514365153,0,106,98.23911028730306,25,20669,19155.699721964786,205,10,4.878048780487805,2.550019615535504,152,53,3,7
2021-03-07,S12000011,East Renfrewshire,15,4357,4535.706849885488,98.8965230064543,0,167,173.8496772850302,49,20890,21746.824901103475,194,16,8.24742268041237,5.0788954635108485,59,135,1,15
2021-03-07,S12000013,Na h-Eileanan Siar,0,290,1094.339622641509,64.15094339622642,0,7,26.41509433962264,23,4790,18075.471698113208,59,0,0,2.4804177545691903,58,1,0,0
2021-03-07,S12000014,Falkirk,21,5981,3725.0871948181366,122.07274539113104,0,234,145.73991031390133,79,36774,22903.587443946188,382,26,6.806282722513089,5.122908489981408,216,166,5,21
2021-03-07,S12000017,Highland,17,3283,1394.4696937518584,40.77645159920146,0,97,41.20120630335981,96,44041,18706.62192583783,309,17,5.501618122977346,2.0602823349866464,140,169,2,15
2021-03-07,S12000018,Inverclyde,3,2854,3703.607578510252,22.060731897222944,2,143,185.56968595899295,23,18725,24299.247339735273,113,3,2.6548672566371683,1.169020944958597,64,49,0,3
2021-03-07,S12000019,Midlothian,4,2938,3154.0526033279657,53.676865271068166,0,153,164.25120772946858,39,19822,21279.656468062265,142,4,2.8169014084507045,2.519832011199253,82,60,0,4
2021-03-07,S12000020,Moray,1,1235,1290.3562846097586,31.344687075540698,0,29,30.299864173022677,42,17034,17797.513321492006,120,2,1.6666666666666667,1.971830985915493,84,36,1,1
2021-03-17,S12000013,Na h-Eileanan Siar,0,292,1101.8867924528302,0,0,7,26.41509433962264,7,4961,18720.754716981133,176,0,0,0.1287001287001287,173,3,0,0
2021-03-07,S12000021,North Ayrshire,11,5813,4329.981378026071,87.15083798882682,0,272,202.60707635009308,43,28205,21009.310986964618,246,14,5.691056910569105,4.161248374512354,160,86,4,10
2021-03-07,S12000023,Orkney Islands,0,71,316.9642857142857,0,0,3,13.392857142857144,3,3147,14049.107142857143,29,0,0,0,29,0,0,0
2021-03-07,S12000026,Scottish Borders,1,2713,2354.2172856647,20.826102047900033,0,103,89.37868795557098,56,24052,20871.22526900382,134,1,0.7462686567164178,1.3555787278415017,94,40,1,0
2021-03-07,S12000027,Shetland Islands,0,212,926.9785745518146,4.3725404459991255,0,9,39.35286401399213,4,5728,25045.91167468299,54,0,0,0.3294892915980231,32,22,0,0
2021-03-07,S12000028,South Ayrshire,17,3867,3448.3681112894596,30.31924380238987,0,202,180.1319778847869,39,25145,22422.86427679686,212,17,8.018867924528301,1.8431001890359169,149,63,0,17
2021-03-07,S12000029,South Lanarkshire,34,17552,5470.980612181285,78.23701764229163,1,625,194.81329094196124,103,73835,23014.46293871953,630,41,6.507936507936509,3.788060417166147,209,421,9,32
2021-03-07,S12000030,Stirling,12,3061,3253.6139455782313,126.48809523809524,0,113,120.11054421768706,72,22326,23730.867346938776,268,13,4.850746268656716,5.151864667435602,110,158,0,13
2021-03-07,S12000033,Aberdeen City,8,6680,2916.266480398149,33.61564655548764,0,235,102.59320701999476,91,51087,22302.890072470094,307,8,2.6058631921824107,1.5542146644724812,152,155,0,8
2021-03-07,S12000034,Aberdeenshire,9,5394,2068.4101541529258,23.00789937878672,0,186,71.32448807423883,84,50845,19497.277398573508,314,10,3.1847133757961785,1.318439846182018,170,144,1,9
2021-03-07,S12000035,Argyll and Bute,0,1352,1582.5822310663702,9.364391899801008,0,71,83.10897811073393,15,16839,19710.87440009365,116,2,1.7241379310344829,0.9247842170160296,102,14,2,0
2021-03-07,S12000036,City of Edinburgh,34,15697,2975.0578067548618,39.42231151207309,2,592,112.20196353436184,212,111521,21136.613471816836,890,37,4.157303370786517,2.122662812754042,363,527,1,36
2021-03-07,S12000038,Renfrewshire,18,9738,5428.396231674006,63.548692792240374,1,367,204.5821952171247,92,43035,23989.63152907074,461,22,4.772234273318872,2.844923763480848,195,266,7,15
2021-03-07,S12000039,West Dunbartonshire,3,4143,4689.834729454381,32.827711116142176,0,164,185.6463663119765,30,21414,24240.43468417478,179,4,2.23463687150838,2.0400156924284034,100,79,1,3
2021-03-07,S12000040,West Lothian,17,6881,3743.335872048744,99.55391143509956,0,245,133.28255902513328,70,36975,20114.786203895117,322,18,5.590062111801243,4.711282918579367,124,198,4,14
2021-03-07,S12000041,Angus,6,2946,2543.6021412536697,52.66793299948195,0,134,115.69677085132102,49,23377,20183.90606112934,224,8,3.571428571428571,2.106607085860198,123,101,0,8
2021-03-07,S12000042,Dundee City,7,6368,4278.994758768983,65.8513640639699,0,229,153.87716704743983,53,33478,22495.632307485554,235,8,3.404255319148936,2.891110510672791,106,129,0,8
2021-03-07,S12000045,East Dunbartonshire,6,4795,4409.19540229885,37.701149425287355,0,194,178.39080459770116,43,23817,21900.689655172413,361,7,1.9390581717451525,1.9040644452581472,164,197,2,5
2021-03-07,S12000047,Fife,23,10043,2684.3610509715872,44.102317376313046,1,373,99.69796594766524,171,74087,19802.47507550851,570,27,4.736842105263158,2.3725834797891037,310,260,8,19
2021-03-07,S12000048,Perth and Kinross,4,4096,2696.33335527615,40.813639655058914,0,214,140.8728852610098,40,31836,20957.145678362187,190,6,3.1578947368421053,2.0827389443651927,138,52,1,5
2021-03-07,S12000049,Glasgow City,81,38045,5985.306148134164,113.58630671449248,3,1134,178.4028695488012,261,151504,23834.875086526965,1367,92,6.730065837600585,5.0725506655474275,599,768,11,81
2021-03-07,S12000050,North Lanarkshire,46,19985,5858.298645717301,110.51181333176996,0,665,194.93463094330772,163,76857,22529.46004572903,885,51,5.762711864406779,4.850462207721588,260,625,5,46
2021-03-08,S12000005,Clackmannanshire,5,2121,4135.3090271007995,136.47884577890426,0,88,171.5734061220511,42,13573,26463.248196529537,387,9,2.3255813953488373,3.9540229885057463,261,126,3,6
2021-03-08,S12000006,Dumfries and Galloway,4,4038,2723.0426866275543,16.184503338053815,0,140,94.40960280531392,70,35161,23710.97174455459,504,6,1.1904761904761905,1.056338028169014,425,79,6,0
2021-03-08,S12000008,East Ayrshire,22,5896,4848.684210526316,65.78947368421052,2,224,184.21052631578948,114,26895,22117.598684210527,599,24,4.006677796327212,3.3015656909462217,380,219,7,17
2021-03-08,S12000010,East Lothian,7,2644,2450.4170528266914,50.046339202965704,0,106,98.23911028730306,94,20763,19242.817423540317,601,7,1.1647254575707155,2.524271844660194,397,204,0,7
2021-03-08,S12000011,East Renfrewshire,16,4373,4552.363106391838,99.93753903810118,1,168,174.89069331667707,67,20957,21816.57297522382,389,18,4.627249357326478,5.016883743367101,230,159,2,16
2021-03-08,S12000013,Na h-Eileanan Siar,2,292,1101.8867924528302,67.9245283018868,0,7,26.41509433962264,25,4815,18169.81132075472,191,2,1.0471204188481675,2.386634844868735,191,0,2,0
2021-03-08,S12000014,Falkirk,19,6000,3736.9207772795216,113.35326357747884,3,237,147.6083707025411,134,36908,22987.04534130543,1023,25,2.4437927663734116,4.821540388227928,709,314,6,19
2021-03-08,S12000017,Highland,11,3294,1399.1419954976002,40.35169689504311,0,97,41.20120630335981,158,44199,18773.73316909485,921,14,1.520086862106406,2.0319027725028485,666,255,4,10
2021-03-08,S12000018,Inverclyde,2,2856,3706.2029587334546,22.060731897222944,0,143,185.56968595899295,49,18774,24362.83415520374,364,3,0.8241758241758242,1.2072434607645874,281,83,1,2
2021-03-08,S12000019,Midlothian,5,2943,3159.420289855072,44.0150295222759,0,153,164.25120772946858,56,19878,21339.77455716586,596,5,0.8389261744966443,2.127659574468085,480,116,0,5
2021-03-08,S12000020,Moray,4,1239,1294.5355762198308,31.344687075540698,0,29,30.299864173022677,44,17078,17843.4855292028,312,5,1.6025641025641024,2.027027027027027,210,102,1,4
2021-03-08,S12000021,North Ayrshire,18,5831,4343.389199255121,81.19180633147113,0,272,202.60707635009308,87,28292,21074.115456238364,648,18,2.7777777777777777,3.859993457638208,478,170,2,16
2021-03-08,S12000023,Orkney Islands,0,71,316.9642857142857,0,0,3,13.392857142857144,15,3162,14116.071428571428,90,0,0,0,88,2,0,0
2021-03-08,S12000026,Scottish Borders,3,2716,2356.8205484206874,21.69385629989587,0,103,89.37868795557098,105,24157,20962.33946546338,383,4,1.0443864229765014,1.4047866805411031,293,90,1,3
2021-03-08,S12000027,Shetland Islands,0,212,926.9785745518146,4.3725404459991255,0,9,39.35286401399213,14,5742,25107.12724092698,185,0,0,0.33112582781456956,169,16,0,0
2021-03-08,S12000028,South Ayrshire,20,3887,3466.202960584983,47.26235063313715,1,203,181.02372034956304,93,25238,22505.796326021045,470,21,4.468085106382979,2.6187305814469597,307,163,1,20
2021-03-08,S12000029,South Lanarkshire,36,17588,5482.201857739542,73.56149865968456,1,626,195.1249922074684,224,74059,23084.28402219313,1503,46,3.060545575515635,3.5629453681710213,1008,495,11,35
2021-03-08,S12000030,Stirling,31,3092,3286.56462585034,138.18027210884352,1,114,121.1734693877551,111,22437,23848.852040816328,563,33,5.86145648312611,5.226608187134503,293,270,4,29
2021-03-08,S12000033,Aberdeen City,19,6699,2924.561250327425,36.23504758578538,0,235,102.59320701999476,173,51260,22378.416135510342,1114,20,1.7953321364452424,1.6782196278730388,787,327,3,17
2021-03-08,S12000034,Aberdeenshire,18,5412,2075.312523966562,27.992944244190504,1,187,71.70795306388527,197,51042,19572.820001533863,1232,20,1.6233766233766231,1.5653440116490718,922,310,3,17
2021-03-08,S12000035,Argyll and Bute,1,1353,1583.7527800538453,5.852744937375629,0,71,83.10897811073393,51,16890,19770.572398454875,347,1,0.2881844380403458,0.6760909649661955,296,51,0,1
2021-03-08,S12000036,City of Edinburgh,42,15739,2983.0180811947994,40.18043288730526,1,593,112.3914938781699,404,111925,21213.18373071529,2058,48,2.3323615160349855,2.1459227467811157,1241,817,11,37
2021-03-08,S12000038,Renfrewshire,29,9767,5444.562127208875,71.35291822286638,2,369,205.697084564357,129,43164,24061.541891967223,871,32,3.6739380022962114,3.066566940912491,572,299,7,25
2021-03-08,S12000039,West Dunbartonshire,3,4146,4693.230699569844,30.563731039166857,0,164,185.6463663119765,66,21480,24315.146026714963,487,3,0.6160164271047228,1.893353941267388,348,139,0,3
2021-03-08,S12000040,West Lothian,31,6912,3760.20019584376,104.994015885105,0,245,133.28255902513328,179,37154,20212.16407355021,902,31,3.436807095343681,4.734848484848484,554,348,2,29
2021-03-08,S12000041,Angus,2,2948,2545.3289587290624,42.307028147124846,0,134,115.69677085132102,74,23451,20247.798307718873,408,2,0.4901960784313726,1.714830104795173,307,101,1,1
2021-03-08,S12000042,Dundee City,14,6382,4288.402096492407,64.50745867490929,0,229,153.87716704743983,104,33582,22565.515387716707,488,15,3.0737704918032787,2.783783783783784,296,192,2,13
2021-03-08,S12000045,East Dunbartonshire,5,4800,4413.793103448275,36.7816091954023,0,194,178.39080459770116,67,23884,21962.298850574713,529,6,1.1342155009451798,1.903367496339678,371,158,1,5
2021-03-08,S12000047,Fife,39,10082,2694.785235078716,49.71533958784379,0,373,99.69796594766524,375,74462,19902.707615000138,1902,42,2.2082018927444795,2.446265289158057,1173,729,7,35
2021-03-08,S12000048,Perth and Kinross,10,4106,2702.916200381805,42.78849318675531,0,214,140.8728852610098,123,31959,21038.11467316174,537,10,1.86219739292365,2.092168504382245,338,199,1,9
2021-03-08,S12000049,Glasgow City,113,38158,6003.083506387264,114.84488075011012,1,1135,178.56019130325342,505,152009,23914.32257252533,3141,134,4.2661572747532635,4.966379615429987,1932,1209,20,114
2021-03-08,S12000050,North Lanarkshire,57,20042,5875.007328369585,112.56375681538373,1,666,195.22776572668113,245,77102,22601.27806765551,1620,66,4.074074074074074,4.865156418554477,1016,604,13,53
2021-03-09,S12000005,Clackmannanshire,3,2124,4141.158120491324,113.0824722168064,0,88,171.5734061220511,38,13611,26537.336712809516,295,4,1.3559322033898304,3.538536112457586,205,90,0,4
2021-03-09,S12000006,Dumfries and Galloway,11,4049,2730.4605839908286,22.928046395576235,1,141,95.08395711106616,121,35282,23792.568615550612,808,11,1.3613861386138617,1.297134238310709,712,96,8,3
2021-03-09,S12000008,East Ayrshire,7,5903,4854.440789473684,62.5,0,224,184.21052631578948,110,27005,22208.059210526317,784,11,1.403061224489796,3.087809585075587,579,205,3,8
2021-03-09,S12000010,East Lothian,8,2652,2457.831325301205,48.192771084337345,0,106,98.23911028730306,40,20803,19279.88878591288,561,8,1.42602495543672,2.4096385542168677,439,122,2,6
2021-03-09,S12000011,East Renfrewshire,11,4384,4563.814282739954,100.97855506974808,0,168,174.89069331667707,62,21019,21881.115969185925,435,15,3.4482758620689653,5.117370892018779,278,157,3,12
2021-03-09,S12000013,Na h-Eileanan Siar,0,292,1101.8867924528302,64.15094339622642,0,7,26.41509433962264,16,4831,18230.18867924528,166,0,0,2.235294117647059,165,1,0,0
2021-03-09,S12000014,Falkirk,30,6030,3755.605381165919,111.48480318883908,1,238,148.2311908320877,118,37026,23060.538116591928,886,37,4.17607223476298,4.812722326846621,620,266,9,28
2021-03-09,S12000017,Highland,9,3303,1402.9647878350254,36.10414985345963,0,97,41.20120630335981,137,44336,18831.924563564546,1072,10,0.9328358208955224,1.8312877459575296,903,169,2,8
2021-03-09,S12000018,Inverclyde,1,2857,3707.500648845056,20.763041785621592,1,144,186.86737607059436,80,18854,24466.649364131845,639,2,0.3129890453834116,1.1374876360039563,434,205,1,1
2021-03-09,S12000019,Midlothian,6,2949,3165.861513687601,40.794417606011805,0,153,164.25120772946858,52,19930,21395.598497047773,390,7,1.7948717948717947,2.0427553444180524,265,125,3,4
2021-03-09,S12000020,Moray,2,1241,1296.6252220248668,29.25504127050465,0,29,30.299864173022677,38,17116,17883.188799498483,387,2,0.516795865633075,1.8561484918793505,334,53,0,2
2021-03-09,S12000021,North Ayrshire,25,5856,4362.011173184357,82.68156424581005,1,273,203.35195530726256,78,28370,21132.216014897574,754,26,3.4482758620689653,3.881278538812785,597,157,1,25
2021-03-09,S12000023,Orkney Islands,0,71,316.9642857142857,0,0,3,13.392857142857144,10,3172,14160.714285714284,50,0,0,0,50,0,0,0
2021-03-09,S12000026,Scottish Borders,0,2716,2356.8205484206874,19.9583477959042,0,103,89.37868795557098,76,24233,21028.288788615064,400,0,0,1.3082155939298796,316,84,0,0
2021-03-09,S12000027,Shetland Islands,0,212,926.9785745518146,0,0,9,39.35286401399213,12,5754,25159.59772627897,87,0,0,0.17271157167530224,73,14,0,0
2021-03-09,S12000028,South Ayrshire,36,3923,3498.305689316925,76.68985197075085,0,203,181.02372034956304,113,25351,22606.56322454075,612,37,6.045751633986928,3.92239561366512,383,229,1,36
2021-03-09,S12000029,South Lanarkshire,39,17627,5494.358207094321,75.43170625272738,1,627,195.4366934729755,239,74298,23158.780624649335,1490,48,3.2214765100671143,3.5604447598769817,992,498,4,44
2021-03-09,S12000030,Stirling,24,3116,3312.0748299319725,142.43197278911566,1,115,122.23639455782312,93,22530,23947.704081632655,549,24,4.371584699453552,5.044091710758377,310,239,2,22
2021-03-09,S12000033,Aberdeen City,10,6709,2928.9269187112545,37.54474810093426,0,235,102.59320701999476,148,51408,22443.028027591023,910,12,1.3186813186813189,1.7830882352941175,699,211,0,12
2021-03-09,S12000034,Aberdeenshire,14,5426,2080.681033821612,28.759874223483394,0,187,71.70795306388527,161,51203,19634.55786486694,1419,14,0.9866102889358704,1.504811898512686,1169,250,2,12
2021-03-09,S12000035,Argyll and Bute,2,1355,1586.0938780287954,5.852744937375629,0,71,83.10897811073393,40,16930,19817.39435795388,314,3,0.9554140127388536,0.7697241821680565,271,43,1,2
2021-03-09,S12000036,City of Edinburgh,38,15777,2990.220234259505,43.402448732042,1,594,112.58102422197794,394,112319,21287.858686175656,2055,41,1.995133819951338,2.297200287150036,1125,930,5,36
2021-03-09,S12000038,Renfrewshire,48,9815,5471.31947154245,86.40392441050226,0,369,205.697084564357,134,43298,24136.239478231782,992,51,5.141129032258065,3.562152133580706,648,344,2,49
2021-03-09,S12000039,West Dunbartonshire,10,4156,4704.55059995472,32.827711116142176,0,164,185.6463663119765,50,21530,24371.74552863935,467,11,2.355460385438972,1.9344650611922625,353,114,3,8
2021-03-09,S12000040,West Lothian,24,6936,3773.256446523774,100.64193232510064,0,245,133.28255902513328,129,37283,20282.341420955283,744,28,3.763440860215054,4.601226993865031,471,273,1,27
2021-03-09,S12000041,Angus,5,2953,2549.6460024175444,41.44361940942842,0,134,115.69677085132102,62,23513,20301.329649456053,672,5,0.744047619047619,1.705276705276705,582,90,0,5
2021-03-09,S12000042,Dundee City,22,6404,4303.185055772074,69.88308023115172,0,229,153.87716704743983,91,33673,22626.663082918963,721,25,3.467406380027739,3.078180332334514,546,175,2,23
2021-03-09,S12000045,East Dunbartonshire,13,4813,4425.747126436782,39.54022988505747,0,194,178.39080459770116,63,23947,22020.22988505747,490,15,3.061224489795918,1.9905899384726744,341,149,4,11
2021-03-09,S12000047,Fife,37,10119,2704.674845641889,54.79378825541924,0,373,99.69796594766524,244,74706,19967.925587362683,1623,42,2.587800369685767,2.652178992872999,1212,411,5,37
2021-03-09,S12000048,Perth and Kinross,10,4116,2709.4990454874596,45.42163122901718,0,214,140.8728852610098,89,32048,21096.701994602063,815,11,1.3496932515337423,2.1952628538417103,691,124,1,10
2021-03-09,S12000049,Glasgow City,144,38302,6025.73783902838,121.76703794600718,1,1136,178.71751305770562,510,152519,23994.55666729595,3025,164,5.421487603305785,5.15517842613042,1772,1253,29,135
2021-03-09,S12000050,North Lanarkshire,64,20106,5893.767954505482,112.85689159875712,2,668,195.8140352934279,241,77343,22671.923550448497,1441,71,4.9271339347675225,4.816810344827586,891,550,9,62
2021-03-10,S12000005,Clackmannanshire,4,2128,4148.95691167869,103.33398323259895,0,88,171.5734061220511,27,13638,26589.978553324236,260,6,2.307692307692308,3.336703741152679,197,63,2,4
2021-03-10,S12000006,Dumfries and Galloway,2,4051,2731.8092926023332,20.904983478319508,0,141,95.08395711106616,125,35407,23876.86290376964,593,5,0.8431703204047217,1.1862396204033214,487,106,3,2
2021-03-10,S12000008,East Ayrshire,13,5916,4865.131578947368,68.25657894736842,0,224,184.21052631578948,88,27093,22280.427631578947,441,13,2.947845804988662,3.194180898165718,261,180,0,13
2021-03-10,S12000010,East Lothian,14,2666,2470.8063021316034,53.75347544022243,0,106,98.23911028730306,57,20860,19332.71547729379,329,15,4.5592705167173255,2.630545740086376,209,120,0,15
2021-03-10,S12000011,East Renfrewshire,19,4403,4583.5935873412445,107.2246512596294,0,168,174.89069331667707,53,21072,21936.28981886321,397,19,4.785894206549118,5.124716553287982,247,150,2,17
2021-03-10,S12000013,Na h-Eileanan Siar,0,292,1101.8867924528302,56.60377358490566,0,7,26.41509433962264,13,4844,18279.24528301887,145,1,0.6896551724137931,2.208588957055215,145,0,1,0
2021-03-10,S12000014,Falkirk,20,6050,3768.06178375685,105.2566018933732,0,238,148.2311908320877,102,37128,23124.06576980568,664,26,3.91566265060241,4.595780238144976,379,285,5,21
2021-03-10,S12000017,Highland,18,3321,1410.6103725098756,36.95365926177632,0,97,41.20120630335981,147,44483,18894.363505075817,968,20,2.066115702479339,1.8296169239565463,725,243,1,19
2021-03-10,S12000018,Inverclyde,2,2859,3710.0960290682583,22.060731897222944,0,144,186.86737607059436,48,18902,24528.93848948871,294,2,0.6802721088435374,1.1241446725317694,191,103,0,2
2021-03-10,S12000019,Midlothian,9,2958,3175.5233494363933,39.72088030059045,0,153,164.25120772946858,72,20002,21472.89318303811,327,10,3.058103975535168,1.9534883720930232,215,112,2,8
2021-03-10,S12000020,Moray,2,1243,1298.714867829903,29.25504127050465,0,29,30.299864173022677,66,17182,17952.147111064674,341,2,0.5865102639296188,1.8327605956471935,274,67,1,1
2021-03-10,S12000021,North Ayrshire,16,5872,4373.929236499069,81.19180633147113,0,273,203.35195530726256,62,28432,21178.398510242085,466,16,3.4334763948497855,3.756476683937824,304,162,0,16
2021-03-10,S12000023,Orkney Islands,0,71,316.9642857142857,0,0,3,13.392857142857144,11,3183,14209.82142857143,92,0,0,0,90,2,0,0
2021-03-10,S12000026,Scottish Borders,3,2719,2359.423811176675,18.222839291912532,0,103,89.37868795557098,53,24286,21074.279763970844,261,3,1.1494252873563218,1.2162876784769965,193,68,0,3
2021-03-10,S12000027,Shetland Islands,0,212,926.9785745518146,0,0,9,39.35286401399213,5,5759,25181.460428508963,84,0,0,0.17761989342806395,61,23,0,0
2021-03-10,S12000028,South Ayrshire,10,3933,3507.2231139646874,83.82379168896023,0,203,181.02372034956304,70,25421,22668.98519707508,456,10,2.1929824561403506,4.0457703310175726,318,138,0,10
2021-03-10,S12000029,South Lanarkshire,45,17672,5508.384764042142,76.99021258026308,1,628,195.74839473848263,210,74508,23224.237890405835,1435,55,3.8327526132404177,3.6123451017068033,932,503,12,43
2021-03-10,S12000030,Stirling,17,3133,3330.1445578231296,145.62074829931973,0,115,122.23639455782312,53,22583,24004.039115646257,443,21,4.740406320541761,5.1352276617596715,221,222,2,19
