year,quarter,week_ending,hb,age_group,sex,number_attendances,average20182019,percent_variation
2020,3,2020-08-09,S08000024,15 - 44,All,1258,1529,-17.7
2020,3,2020-08-09,S08000024,45 - 64,All,804,869,-7.5
2020,3,2020-08-09,S08000024,65 - 74,All,341,342.5,-0.4
2020,3,2020-08-09,S08000024,75 - 84,All,288,301,-4.3
2020,3,2020-08-09,S08000024,85 and over,All,161,172,-6.4
2020,3,2020-08-09,S08000024,All ages,All,3740,4472.5,-16.4
2020,3,2020-08-09,S08000024,All ages,Female,1838,2062,-10.9
2020,3,2020-08-09,S08000024,All ages,Male,1810,2046.5,-11.6
2020,3,2020-08-09,S08000025,5 - 14,All,12,12,0
2020,3,2020-08-09,S08000025,15 - 44,All,34,44.5,-23.6
2020,3,2020-08-09,S08000025,45 - 64,All,33,34,-2.9
2020,3,2020-08-09,S08000025,65 - 74,All,10,13,-23.1
2020,3,2020-08-09,S08000025,75 - 84,All,14,18.5,-24.3
2020,3,2020-08-09,S08000025,85 and over,All,6,9,-33.3
2020,3,2020-08-09,S08000025,All ages,All,118,157.5,-25.1
2020,3,2020-08-09,S08000025,All ages,Female,55,60.5,-9.1
2020,3,2020-08-09,S08000025,All ages,Male,57,75,-24
2020,3,2020-08-09,S08000026,Under 5,All,7,9,-22.2
2020,3,2020-08-09,S08000026,5 - 14,All,5,11,-54.5
2020,3,2020-08-09,S08000026,15 - 44,All,46,51.5,-10.7
2020,3,2020-08-09,S08000026,45 - 64,All,21,35.5,-40.8
2020,3,2020-08-09,S08000026,65 - 74,All,15,13,15.4
2020,3,2020-08-09,S08000026,75 - 84,All,13,21,-38.1
2020,3,2020-08-09,S08000026,85 and over,All,6,7,-14.3
2020,3,2020-08-09,S08000026,All ages,All,117,160,-26.9
2020,3,2020-08-09,S08000026,All ages,Female,58,65,-10.8
2020,3,2020-08-09,S08000026,All ages,Male,55,83,-33.7
2020,3,2020-08-09,S08000028,5 - 14,All,11,9,22.2
2020,3,2020-08-09,S08000028,15 - 44,All,38,42.5,-10.6
2020,3,2020-08-09,S08000028,45 - 64,All,35,35,0
2020,3,2020-08-09,S08000028,65 - 74,All,15,18.5,-18.9
2020,3,2020-08-09,S08000028,75 - 84,All,15,17,-11.8
2020,3,2020-08-09,S08000028,85 and over,All,10,4.5,122.2
2020,3,2020-08-09,S08000028,All ages,All,129,147,-12.2
2020,3,2020-08-09,S08000028,All ages,Female,59,64,-7.8
2020,3,2020-08-09,S08000028,All ages,Male,65,73,-11
2020,3,2020-08-09,S08000029,Under 5,All,63,84,-25
2020,3,2020-08-09,S08000029,5 - 14,All,102,115.5,-11.7
2020,3,2020-08-09,S08000029,15 - 44,All,433,486,-10.9
2020,3,2020-08-09,S08000029,45 - 64,All,293,299.5,-2.2
2020,3,2020-08-09,S08000029,65 - 74,All,110,146.5,-24.9
2020,3,2020-08-09,S08000029,75 - 84,All,111,100,11
2020,3,2020-08-09,S08000029,85 and over,All,48,71.5,-32.9
2020,3,2020-08-09,S08000029,All ages,All,1178,1325.5,-11.1
2020,3,2020-08-09,S08000029,All ages,Female,577,656,-12
2020,3,2020-08-09,S08000029,All ages,Male,583,647,-9.9
2020,3,2020-08-09,S08000030,Under 5,All,90,92.5,-2.7
2020,3,2020-08-09,S08000030,5 - 14,All,136,124,9.7
2020,3,2020-08-09,S08000030,15 - 44,All,519,629,-17.5
2020,3,2020-08-09,S08000030,45 - 64,All,297,336,-11.6
2020,3,2020-08-09,S08000030,65 - 74,All,137,133,3
2020,3,2020-08-09,S08000030,75 - 84,All,100,117.5,-14.9
2020,3,2020-08-09,S08000030,85 and over,All,64,73,-12.3
2020,3,2020-08-09,S08000030,All ages,All,1386,1505,-7.9
2020,3,2020-08-09,S08000030,All ages,Female,602,687.5,-12.4
2020,3,2020-08-09,S08000030,All ages,Male,741,817.5,-9.4
2020,3,2020-08-09,S08000031,Under 5,All,379,654,-42
2020,3,2020-08-09,S08000031,5 - 14,All,445,556,-20
2020,3,2020-08-09,S08000031,15 - 44,All,1972,2635.5,-25.2
2020,3,2020-08-09,S08000031,45 - 64,All,1312,1564.5,-16.1
2020,3,2020-08-09,S08000031,65 - 74,All,495,599,-17.4
2020,3,2020-08-09,S08000031,75 - 84,All,422,511.5,-17.5
2020,3,2020-08-09,S08000031,85 and over,All,228,297,-23.2
2020,3,2020-08-09,S08000031,All ages,All,5272,6835.5,-22.9
2020,3,2020-08-09,S08000031,All ages,Female,2632,3385.5,-22.3
2020,3,2020-08-09,S08000031,All ages,Male,2621,3432,-23.6
2020,3,2020-08-09,S08000032,Under 5,All,145,192,-24.5
2020,3,2020-08-09,S08000032,5 - 14,All,235,283,-17
2020,3,2020-08-09,S08000032,15 - 44,All,1346,1474,-8.7
2020,3,2020-08-09,S08000032,45 - 64,All,967,1028,-5.9
2020,3,2020-08-09,S08000032,65 - 74,All,416,385.5,7.9
2020,3,2020-08-09,S08000032,75 - 84,All,342,380,-10
2020,3,2020-08-09,S08000032,85 and over,All,174,183,-4.9
2020,3,2020-08-09,S08000032,All ages,All,3658,3981,-8.1
2020,3,2020-08-09,S08000032,All ages,Female,1822,1913,-4.8
2020,3,2020-08-09,S08000032,All ages,Male,1803,2012.5,-10.4
2020,3,2020-08-09,S92000003,Under 5,All,1503,2052.5,-26.8
2020,3,2020-08-09,S92000003,5 - 14,All,1952,2286,-14.6
2020,3,2020-08-09,S92000003,15 - 44,All,8149,9858.5,-17.3
2020,3,2020-08-09,S92000003,45 - 64,All,5409,6082,-11.1
2020,3,2020-08-09,S92000003,65 - 74,All,2264,2480.5,-8.7
2020,3,2020-08-09,S92000003,75 - 84,All,1993,2205.5,-9.6
2020,3,2020-08-09,S92000003,85 and over,All,1080,1195.5,-9.7
2020,3,2020-08-09,S92000003,All ages,All,22844,26986.5,-15.4
2020,3,2020-08-09,S92000003,All ages,Female,10994,12819.5,-14.2
2020,3,2020-08-09,S92000003,All ages,Male,11356,13341,-14.9
2020,3,2020-08-16,S08000015,Under 5,All,148,164.5,-10
2020,3,2020-08-16,S08000015,5 - 14,All,223,174.5,27.8
2020,3,2020-08-16,S08000015,15 - 44,All,688,721.5,-4.6
2020,3,2020-08-16,S08000015,45 - 64,All,464,494.5,-6.2
2020,3,2020-08-16,S08000015,65 - 74,All,220,194,13.4
2020,3,2020-08-16,S08000015,75 - 84,All,195,174.5,11.7
2020,3,2020-08-16,S08000015,85 and over,All,102,89,14.6
2020,3,2020-08-16,S08000015,All ages,All,2085,2045,2
2020,3,2020-08-16,S08000015,All ages,Female,960,1006,-4.6
2020,3,2020-08-16,S08000015,All ages,Male,1080,1006.5,7.3
2020,3,2020-08-16,S08000016,Under 5,All,17,25,-32
2020,3,2020-08-16,S08000016,5 - 14,All,62,41.5,49.4
2020,3,2020-08-16,S08000016,15 - 44,All,168,202,-16.8
2020,3,2020-08-16,S08000016,45 - 64,All,129,157,-17.8
2020,3,2020-08-16,S08000016,65 - 74,All,67,66,1.5
2020,3,2020-08-16,S08000016,75 - 84,All,67,78,-14.1
2020,3,2020-08-16,S08000016,85 and over,All,57,43,32.6
2020,3,2020-08-16,S08000016,All ages,All,585,629,-7
2020,3,2020-08-16,S08000016,All ages,Female,291,296.5,-1.9
2020,3,2020-08-16,S08000016,All ages,Male,276,316,-12.7
2020,3,2020-08-16,S08000017,Under 5,All,41,67,-38.8
2020,3,2020-08-16,S08000017,5 - 14,All,104,77,35.1
2020,3,2020-08-16,S08000017,15 - 44,All,317,320,-0.9
2020,3,2020-08-16,S08000017,45 - 64,All,219,216,1.4
2020,3,2020-08-16,S08000017,65 - 74,All,117,100.5,16.4
2020,3,2020-08-16,S08000017,75 - 84,All,88,102.5,-14.1
2020,3,2020-08-16,S08000017,85 and over,All,48,47,2.1
2020,3,2020-08-16,S08000017,All ages,All,974,953,2.2
2020,3,2020-08-16,S08000017,All ages,Female,444,456.5,-2.7
2020,3,2020-08-16,S08000017,All ages,Male,490,473.5,3.5
2020,3,2020-08-16,S08000019,Under 5,All,59,84.5,-30.2
2020,3,2020-08-16,S08000019,5 - 14,All,54,86.5,-37.6
2020,3,2020-08-16,S08000019,15 - 44,All,284,458.5,-38.1
2020,3,2020-08-16,S08000019,45 - 64,All,221,305.5,-27.7
2020,3,2020-08-16,S08000019,65 - 74,All,110,122.5,-10.2
2020,3,2020-08-16,S08000019,75 - 84,All,126,125,0.8
2020,3,2020-08-16,S08000019,85 and over,All,60,66.5,-9.8
2020,3,2020-08-16,S08000019,All ages,All,930,1268.5,-26.7
2020,3,2020-08-16,S08000019,All ages,Female,426,601.5,-29.2
2020,3,2020-08-16,S08000019,All ages,Male,488,647.5,-24.6
2020,3,2020-08-16,S08000020,Under 5,All,113,158.5,-28.7
2020,3,2020-08-16,S08000020,5 - 14,All,194,206.5,-6.1
2020,3,2020-08-16,S08000020,15 - 44,All,561,789.5,-28.9
2020,3,2020-08-16,S08000020,45 - 64,All,335,411,-18.5
2020,3,2020-08-16,S08000020,65 - 74,All,164,154.5,6.1
2020,3,2020-08-16,S08000020,75 - 84,All,135,149,-9.4
2020,3,2020-08-16,S08000020,85 and over,All,85,96,-11.5
2020,3,2020-08-16,S08000020,All ages,All,1643,2049,-19.8
2020,3,2020-08-16,S08000020,All ages,Female,745,921,-19.1
2020,3,2020-08-16,S08000020,All ages,Male,842,1044,-19.3
2020,3,2020-08-16,S08000022,Under 5,All,55,57.5,-4.3
2020,3,2020-08-16,S08000022,5 - 14,All,114,92,23.9
2020,3,2020-08-16,S08000022,15 - 44,All,430,405,6.2
2020,3,2020-08-16,S08000022,45 - 64,All,272,259.5,4.8
2020,3,2020-08-16,S08000022,65 - 74,All,123,121,1.7
2020,3,2020-08-16,S08000022,75 - 84,All,98,98.5,-0.5
2020,3,2020-08-16,S08000022,85 and over,All,57,53.5,6.5
2020,3,2020-08-16,S08000022,All ages,All,1281,1311,-2.3
2020,3,2020-08-16,S08000022,All ages,Female,564,501.5,12.5
2020,4,2020-10-04,S08000017,All ages,Female,337,430,-21.6
2020,4,2020-10-04,S08000017,All ages,Male,364,461.5,-21.1
2020,4,2020-10-04,S08000019,Under 5,All,58,94.5,-38.6
2020,4,2020-10-04,S08000019,5 - 14,All,54,113.5,-52.4
2020,4,2020-10-04,S08000019,15 - 44,All,284,454.5,-37.5
2020,4,2020-10-04,S08000019,45 - 64,All,215,300.5,-28.5
2020,4,2020-10-04,S08000019,65 - 74,All,102,140,-27.1
2020,4,2020-10-04,S08000019,75 - 84,All,109,126.5,-13.8
2020,4,2020-10-04,S08000019,85 and over,All,66,60.5,9.1
2020,4,2020-10-04,S08000019,All ages,All,892,1307.5,-31.8
2020,4,2020-10-04,S08000019,All ages,Female,450,614.5,-26.8
2020,4,2020-10-04,S08000019,All ages,Male,438,675.5,-35.2
2020,4,2020-10-04,S08000020,Under 5,All,121,164.5,-26.4
2020,4,2020-10-04,S08000020,5 - 14,All,200,206.5,-3.1
2020,4,2020-10-04,S08000020,15 - 44,All,512,762,-32.8
2020,4,2020-10-04,S08000020,45 - 64,All,351,400,-12.2
2020,4,2020-10-04,S08000020,65 - 74,All,156,159.5,-2.2
2020,4,2020-10-04,S08000020,75 - 84,All,141,172,-18
2020,3,2020-08-16,S08000022,All ages,Male,585,585.5,-0.1
2020,3,2020-08-16,S08000024,Under 5,All,476,475.5,0.1
2020,3,2020-08-16,S08000024,5 - 14,All,500,472,5.9
2020,3,2020-08-16,S08000024,15 - 44,All,1294,1512.5,-14.4
2020,3,2020-08-16,S08000024,45 - 64,All,893,876,1.9
2020,3,2020-08-16,S08000024,65 - 74,All,333,342,-2.6
2020,3,2020-08-16,S08000024,75 - 84,All,251,330.5,-24.1
2020,3,2020-08-16,S08000024,85 and over,All,162,197.5,-18
2020,3,2020-08-16,S08000024,All ages,All,4020,4511.5,-10.9
2020,3,2020-08-16,S08000024,All ages,Female,1927,2105,-8.5
2020,3,2020-08-16,S08000024,All ages,Male,1982,2101,-5.7
2020,3,2020-08-16,S08000025,5 - 14,All,8,9,-11.1
2020,3,2020-08-16,S08000025,15 - 44,All,26,55.5,-53.2
2020,3,2020-08-16,S08000025,45 - 64,All,33,28,17.9
2020,3,2020-08-16,S08000025,65 - 74,All,18,15,20
2020,3,2020-08-16,S08000025,75 - 84,All,16,12.5,28
2020,3,2020-08-16,S08000025,85 and over,All,5,5.5,-9.1
2020,3,2020-08-16,S08000025,All ages,All,113,152,-25.7
2020,3,2020-08-16,S08000025,All ages,Female,55,70,-21.4
2020,3,2020-08-16,S08000025,All ages,Male,54,64.5,-16.3
2020,3,2020-08-16,S08000026,Under 5,All,6,7.5,-20
2020,3,2020-08-16,S08000026,5 - 14,All,7,12,-41.7
2020,3,2020-08-16,S08000026,15 - 44,All,33,54.5,-39.4
2020,3,2020-08-16,S08000026,45 - 64,All,23,40,-42.5
2020,3,2020-08-16,S08000026,65 - 74,All,19,18,5.6
2020,3,2020-08-16,S08000026,75 - 84,All,12,16,-25
2020,3,2020-08-16,S08000026,85 and over,All,5,4.5,11.1
2020,3,2020-08-16,S08000026,All ages,All,117,163.5,-28.4
2020,3,2020-08-16,S08000026,All ages,Female,52,72.5,-28.3
2020,3,2020-08-16,S08000026,All ages,Male,53,80,-33.8
2020,3,2020-08-16,S08000028,Under 5,All,7,9.5,-26.3
2020,3,2020-08-16,S08000028,5 - 14,All,8,9,-11.1
2020,3,2020-08-16,S08000028,15 - 44,All,20,31.5,-36.5
2020,3,2020-08-16,S08000028,45 - 64,All,29,29.5,-1.7
2020,3,2020-08-16,S08000028,65 - 74,All,10,19.5,-48.7
2020,3,2020-08-16,S08000028,75 - 84,All,12,10,20
2020,3,2020-08-16,S08000028,85 and over,All,6,9,-33.3
2020,3,2020-08-16,S08000028,All ages,All,103,130.5,-21.1
2020,3,2020-08-16,S08000028,All ages,Female,39,52,-25
2020,3,2020-08-16,S08000028,All ages,Male,53,66,-19.7
2020,3,2020-08-16,S08000029,Under 5,All,72,73.5,-2
2020,3,2020-08-16,S08000029,5 - 14,All,125,105,19
2020,3,2020-08-16,S08000029,15 - 44,All,418,458.5,-8.8
2020,3,2020-08-16,S08000029,45 - 64,All,251,281,-10.7
2020,3,2020-08-16,S08000029,65 - 74,All,109,124.5,-12.4
2020,3,2020-08-16,S08000029,75 - 84,All,98,118.5,-17.3
2020,3,2020-08-16,S08000029,85 and over,All,60,64.5,-7
2020,3,2020-08-16,S08000029,All ages,All,1143,1246.5,-8.3
2020,3,2020-08-16,S08000029,All ages,Female,548,612.5,-10.5
2020,3,2020-08-16,S08000029,All ages,Male,585,613,-4.6
2020,3,2020-08-16,S08000030,Under 5,All,95,93,2.2
2020,3,2020-08-16,S08000030,5 - 14,All,141,138.5,1.8
2020,3,2020-08-16,S08000030,15 - 44,All,526,591,-11
2020,3,2020-08-16,S08000030,45 - 64,All,322,308.5,4.4
2020,3,2020-08-16,S08000030,65 - 74,All,120,134,-10.4
2020,3,2020-08-16,S08000030,75 - 84,All,117,131.5,-11
2020,3,2020-08-16,S08000030,85 and over,All,81,88,-8
2020,3,2020-08-16,S08000030,All ages,All,1463,1507.5,-3
2020,3,2020-08-16,S08000030,All ages,Female,650,705,-7.8
2020,3,2020-08-16,S08000030,All ages,Male,752,779.5,-3.5
2020,3,2020-08-16,S08000031,Under 5,All,422,719.5,-41.3
2020,3,2020-08-16,S08000031,5 - 14,All,541,580.5,-6.8
2020,3,2020-08-16,S08000031,15 - 44,All,2058,2550,-19.3
2020,3,2020-08-16,S08000031,45 - 64,All,1311,1510,-13.2
2020,3,2020-08-16,S08000031,65 - 74,All,510,576.5,-11.5
2020,3,2020-08-16,S08000031,75 - 84,All,446,508,-12.2
2020,3,2020-08-16,S08000031,85 and over,All,228,309.5,-26.3
2020,3,2020-08-16,S08000031,All ages,All,5621,6811,-17.5
2020,3,2020-08-16,S08000031,All ages,Female,2579,3282.5,-21.4
2020,3,2020-08-16,S08000031,All ages,Male,2937,3471.5,-15.4
2020,3,2020-08-16,S08000032,Under 5,All,171,200.5,-14.7
2020,3,2020-08-16,S08000032,5 - 14,All,339,279.5,21.3
2020,3,2020-08-16,S08000032,15 - 44,All,1433,1437,-0.3
2020,3,2020-08-16,S08000032,45 - 64,All,1009,1070,-5.7
2020,3,2020-08-16,S08000032,65 - 74,All,419,427,-1.9
2020,3,2020-08-16,S08000032,75 - 84,All,363,377,-3.7
2020,3,2020-08-16,S08000032,85 and over,All,165,190,-13.2
2020,3,2020-08-16,S08000032,All ages,All,3931,4039.5,-2.7
2020,3,2020-08-16,S08000032,All ages,Female,1905,1988,-4.2
2020,3,2020-08-16,S08000032,All ages,Male,1994,1993,0.1
2020,3,2020-08-16,S92000003,Under 5,All,1685,2145,-21.4
2020,3,2020-08-16,S92000003,5 - 14,All,2420,2283.5,6
2020,3,2020-08-16,S92000003,15 - 44,All,8256,9587,-13.9
2020,3,2020-08-16,S92000003,45 - 64,All,5511,5986.5,-7.9
2020,3,2020-08-16,S92000003,65 - 74,All,2339,2415,-3.1
2020,3,2020-08-16,S92000003,75 - 84,All,2024,2231.5,-9.3
2020,3,2020-08-16,S92000003,85 and over,All,1121,1263.5,-11.3
2020,3,2020-08-16,S92000003,All ages,All,24009,26817.5,-10.5
2020,3,2020-08-16,S92000003,All ages,Female,11185,12670.5,-11.7
2020,3,2020-08-16,S92000003,All ages,Male,12171,13241.5,-8.1
2020,3,2020-08-23,S08000015,Under 5,All,138,177.5,-22.3
2020,3,2020-08-23,S08000015,5 - 14,All,266,223,19.3
2020,3,2020-08-23,S08000015,15 - 44,All,663,724.5,-8.5
2020,3,2020-08-23,S08000015,45 - 64,All,458,497.5,-7.9
2020,3,2020-08-23,S08000015,65 - 74,All,205,211,-2.8
2020,3,2020-08-23,S08000015,75 - 84,All,138,174.5,-20.9
2020,3,2020-08-23,S08000015,85 and over,All,85,90.5,-6.1
2020,3,2020-08-23,S08000015,All ages,All,1989,2151.5,-7.6
2020,3,2020-08-23,S08000015,All ages,Female,990,1036.5,-4.5
2020,3,2020-08-23,S08000015,All ages,Male,963,1062,-9.3
2020,3,2020-08-23,S08000016,Under 5,All,22,26,-15.4
2020,3,2020-08-23,S08000016,5 - 14,All,45,51,-11.8
2020,3,2020-08-23,S08000016,15 - 44,All,182,171,6.4
2020,3,2020-08-23,S08000016,45 - 64,All,135,147,-8.2
2020,3,2020-08-23,S08000016,65 - 74,All,76,77,-1.3
2020,3,2020-08-23,S08000016,75 - 84,All,67,80,-16.2
2020,3,2020-08-23,S08000016,85 and over,All,58,39,48.7
2020,3,2020-08-23,S08000016,All ages,All,627,629.5,-0.4
2020,3,2020-08-23,S08000016,All ages,Female,268,298.5,-10.2
2020,3,2020-08-23,S08000016,All ages,Male,317,292.5,8.4
2020,3,2020-08-23,S08000017,Under 5,All,40,67.5,-40.7
2020,3,2020-08-23,S08000017,5 - 14,All,91,83.5,9
2020,3,2020-08-23,S08000017,15 - 44,All,264,325,-18.8
2020,3,2020-08-23,S08000017,45 - 64,All,211,214.5,-1.6
2020,3,2020-08-23,S08000017,65 - 74,All,104,109,-4.6
2020,3,2020-08-23,S08000017,75 - 84,All,95,95,0
2020,3,2020-08-23,S08000017,85 and over,All,58,43.5,33.3
2020,3,2020-08-23,S08000017,All ages,All,910,1014,-10.3
2020,3,2020-08-23,S08000017,All ages,Female,409,471,-13.2
2020,3,2020-08-23,S08000017,All ages,Male,454,467,-2.8
2020,3,2020-08-23,S08000019,Under 5,All,65,73.5,-11.6
2020,3,2020-08-23,S08000019,5 - 14,All,59,114,-48.2
2020,3,2020-08-23,S08000019,15 - 44,All,348,442,-21.3
2020,3,2020-08-23,S08000019,45 - 64,All,228,288,-20.8
2020,3,2020-08-23,S08000019,65 - 74,All,122,134.5,-9.3
2020,3,2020-08-23,S08000019,75 - 84,All,104,132,-21.2
2020,3,2020-08-23,S08000019,85 and over,All,71,66.5,6.8
2020,3,2020-08-23,S08000019,All ages,All,1010,1281,-21.2
2020,3,2020-08-23,S08000019,All ages,Female,514,608,-15.5
2020,3,2020-08-23,S08000019,All ages,Male,483,642.5,-24.8
2020,3,2020-08-23,S08000020,Under 5,All,105,148.5,-29.3
2020,3,2020-08-23,S08000020,5 - 14,All,246,205.5,19.7
2020,3,2020-08-23,S08000020,15 - 44,All,602,765.5,-21.4
2020,3,2020-08-23,S08000020,45 - 64,All,341,404.5,-15.7
2020,3,2020-08-23,S08000020,65 - 74,All,163,182,-10.4
2020,3,2020-08-23,S08000020,75 - 84,All,146,132.5,10.2
2020,3,2020-08-23,S08000020,85 and over,All,89,84.5,5.3
2020,3,2020-08-23,S08000020,All ages,All,1741,2001,-13
2020,3,2020-08-23,S08000020,All ages,Female,843,917.5,-8.1
2020,3,2020-08-23,S08000020,All ages,Male,849,1005.5,-15.6
2020,3,2020-08-23,S08000022,Under 5,All,59,63.5,-7.1
2020,3,2020-08-23,S08000022,5 - 14,All,120,103,16.5
2020,3,2020-08-23,S08000022,15 - 44,All,383,429,-10.7
2020,3,2020-08-23,S08000022,45 - 64,All,272,284.5,-4.4
2020,3,2020-08-23,S08000022,65 - 74,All,115,121,-5
2020,3,2020-08-23,S08000022,75 - 84,All,107,100.5,6.5
2020,3,2020-08-23,S08000022,85 and over,All,55,50,10
2020,3,2020-08-23,S08000022,All ages,All,1257,1371,-8.3
2020,3,2020-08-23,S08000022,All ages,Female,514,524,-1.9
2020,3,2020-08-23,S08000022,All ages,Male,597,627.5,-4.9
2020,3,2020-08-23,S08000024,Under 5,All,533,493,8.1
2020,3,2020-08-23,S08000024,5 - 14,All,596,561,6.2
2020,3,2020-08-23,S08000024,15 - 44,All,1356,1504,-9.8
2020,3,2020-08-23,S08000024,45 - 64,All,816,869,-6.1
2020,3,2020-08-23,S08000024,65 - 74,All,322,348.5,-7.6
2020,3,2020-08-23,S08000024,75 - 84,All,305,298.5,2.2
2020,3,2020-08-23,S08000024,85 and over,All,164,182.5,-10.1
2020,3,2020-08-23,S08000024,All ages,All,4225,4580,-7.8
2020,3,2020-08-23,S08000024,All ages,Female,1993,2081.5,-4.3
2020,3,2020-08-23,S08000024,All ages,Male,2099,2175,-3.5
2020,3,2020-08-23,S08000025,5 - 14,All,10,8,25
2020,3,2020-08-23,S08000025,15 - 44,All,26,38.5,-32.5
2020,3,2020-08-23,S08000025,45 - 64,All,32,33.5,-4.5
2020,3,2020-08-23,S08000025,65 - 74,All,14,13,7.7
2020,3,2020-08-23,S08000025,75 - 84,All,14,10,40
2020,3,2020-08-23,S08000025,85 and over,All,5,7.5,-33.3
2020,3,2020-08-23,S08000025,All ages,All,107,133,-19.5
2020,3,2020-08-23,S08000025,All ages,Female,52,56,-7.1
2020,3,2020-08-23,S08000025,All ages,Male,52,66,-21.2
2020,3,2020-08-23,S08000026,5 - 14,All,10,13,-23.1
2020,3,2020-08-23,S08000026,15 - 44,All,36,53.5,-32.7
2020,3,2020-08-23,S08000026,45 - 64,All,25,33.5,-25.4
2020,3,2020-08-23,S08000026,65 - 74,All,23,11,109.1
2020,3,2020-08-23,S08000026,75 - 84,All,11,13.5,-18.5
2020,3,2020-08-23,S08000026,85 and over,All,6,8.5,-29.4
2020,3,2020-08-23,S08000026,All ages,All,119,159.5,-25.4
2020,3,2020-08-23,S08000026,All ages,Female,52,74.5,-30.2
2020,3,2020-08-23,S08000026,All ages,Male,63,68.5,-8
2020,3,2020-08-23,S08000028,Under 5,All,9,5,80
2020,3,2020-08-23,S08000028,5 - 14,All,14,14,0
2020,3,2020-08-23,S08000028,15 - 44,All,27,37,-27
2020,3,2020-08-23,S08000028,45 - 64,All,26,28,-7.1
2020,3,2020-08-23,S08000028,65 - 74,All,11,16,-31.2
2020,3,2020-08-23,S08000028,75 - 84,All,11,11,0
2020,3,2020-08-23,S08000028,All ages,All,108,131.5,-17.9
2020,3,2020-08-23,S08000028,All ages,Female,48,55.5,-13.5
2020,3,2020-08-23,S08000028,All ages,Male,53,64.5,-17.8
2020,3,2020-08-23,S08000029,Under 5,All,98,92,6.5
2020,3,2020-08-23,S08000029,5 - 14,All,151,123.5,22.3
2020,3,2020-08-23,S08000029,15 - 44,All,424,472.5,-10.3
2020,3,2020-08-23,S08000029,45 - 64,All,280,307,-8.8
2020,3,2020-08-23,S08000029,65 - 74,All,105,123,-14.6
2020,3,2020-08-23,S08000029,75 - 84,All,84,103,-18.4
2020,3,2020-08-23,S08000029,85 and over,All,60,73.5,-18.4
2020,3,2020-08-23,S08000029,All ages,All,1223,1328.5,-7.9
2020,3,2020-08-23,S08000029,All ages,Female,574,653,-12.1
2020,3,2020-08-23,S08000029,All ages,Male,628,641.5,-2.1
2020,3,2020-08-23,S08000030,Under 5,All,91,103,-11.7
2020,3,2020-08-23,S08000030,5 - 14,All,194,172.5,12.5
2020,3,2020-08-23,S08000030,15 - 44,All,502,579,-13.3
2020,3,2020-08-23,S08000030,45 - 64,All,351,333,5.4
2020,3,2020-08-23,S08000030,65 - 74,All,135,148.5,-9.1
2020,3,2020-08-23,S08000030,75 - 84,All,104,120,-13.3
2020,3,2020-08-23,S08000030,85 and over,All,69,85,-18.8
2020,3,2020-08-23,S08000030,All ages,All,1487,1593.5,-6.7
2020,3,2020-08-23,S08000030,All ages,Female,680,723,-5.9
2020,3,2020-08-23,S08000030,All ages,Male,766,818,-6.4
2020,3,2020-08-23,S08000031,Under 5,All,348,768,-54.7
2020,3,2020-08-23,S08000031,5 - 14,All,504,726,-30.6
2020,3,2020-08-23,S08000031,15 - 44,All,2015,2595.5,-22.4
2020,3,2020-08-23,S08000031,45 - 64,All,1277,1572.5,-18.8
2020,3,2020-08-23,S08000031,65 - 74,All,483,534,-9.6
2020,3,2020-08-23,S08000031,75 - 84,All,440,523.5,-16
2020,3,2020-08-23,S08000031,85 and over,All,251,303.5,-17.3
2020,3,2020-08-23,S08000031,All ages,All,5388,7194,-25.1
2020,3,2020-08-23,S08000031,All ages,Female,2629,3408,-22.9
2020,3,2020-08-23,S08000031,All ages,Male,2689,3615,-25.6
2020,3,2020-08-23,S08000032,Under 5,All,198,204.5,-3.2
2020,3,2020-08-23,S08000032,5 - 14,All,356,377,-5.6
2020,3,2020-08-23,S08000032,15 - 44,All,1357,1551,-12.5
2020,3,2020-08-23,S08000032,45 - 64,All,959,999,-4
2020,3,2020-08-23,S08000032,65 - 74,All,420,431.5,-2.7
2020,3,2020-08-23,S08000032,75 - 84,All,387,399,-3
2020,3,2020-08-23,S08000032,85 and over,All,161,202.5,-20.5
2020,3,2020-08-23,S08000032,All ages,All,3859,4211,-8.4
2020,3,2020-08-23,S08000032,All ages,Female,1907,2091.5,-8.8
2020,3,2020-08-23,S08000032,All ages,Male,1931,2073,-6.8
2020,3,2020-08-23,S92000003,Under 5,All,1713,2243.5,-23.6
2020,3,2020-08-23,S92000003,5 - 14,All,2662,2775,-4.1
2020,3,2020-08-23,S92000003,15 - 44,All,8185,9688,-15.5
2020,3,2020-08-23,S92000003,45 - 64,All,5411,6011.5,-10
2020,3,2020-08-23,S92000003,65 - 74,All,2298,2460,-6.6
2020,3,2020-08-23,S92000003,75 - 84,All,2013,2193,-8.2
2020,3,2020-08-23,S92000003,85 and over,All,1135,1246,-8.9
2020,3,2020-08-23,S92000003,All ages,All,24050,27779,-13.4
2020,3,2020-08-23,S92000003,All ages,Female,11473,12998.5,-11.7
2020,3,2020-08-23,S92000003,All ages,Male,11944,13618.5,-12.3
2020,3,2020-08-30,S08000015,Under 5,All,158,196,-19.4
2020,3,2020-08-30,S08000015,5 - 14,All,237,276.5,-14.3
2020,3,2020-08-30,S08000015,15 - 44,All,619,771,-19.7
2020,3,2020-08-30,S08000015,45 - 64,All,458,468,-2.1
2020,3,2020-08-30,S08000015,65 - 74,All,219,224.5,-2.4
2020,3,2020-08-30,S08000015,75 - 84,All,169,174,-2.9
