date,country,sex,age_group,daily_positive,cumulative_positive,crude_rate_positive,daily_deaths,cumulative_deaths,crude_rate_deaths,cumulative_negative,crude_rate_negative
2020-11-26,S92000003,Total,0 to 59,654,71819,1770.095808817132,0,227,5.594783394387126,606629,14951.356192747437
2020-11-26,S92000003,Total,15 to 19,58,7681,2722.600311924004,0,0,0,35035,12418.474408053313
2020-11-26,S92000003,Total,20 to 24,64,8871,2595.7191555353984,0,1,0.29260727714298257,57282,16761.130049304327
2020-11-26,S92000003,Total,25 to 44,251,28036,1958.771889988507,0,27,1.8863903919849367,235710,16468.1881220285
2020-11-26,S92000003,Total,45 to 64,274,27759,1856.851399712365,4,353,23.61282986053045,210091,14053.379711696043
2020-11-26,S92000003,Total,60+,144,21623,1535.0168849727647,23,3660,259.8234194607741,204410,14511.066986878915
2020-11-26,S92000003,Total,65 to 74,40,5983,1020.5317408739762,3,648,110.5305980421756,68467,11678.547000237097
2020-11-26,S92000003,Total,75 to 84,31,5531,1619.590871024228,5,1328,388.86578859522234,56546,16557.83500143482
2020-11-26,S92000003,Total,85plus,26,4691,3655.9609074826008,11,1530,1192.415303442417,34398,26808.301704452464
2020-11-26,S92000003,Total,Total,799,93465,1709.93413830955,23,3887,71.11233077204537,811162,14840.139041346509
2020-11-27,S92000003,Female,0 to 14,33,2486,593.16311508462,0,0,0,52168,12447.358563046846
2020-11-27,S92000003,Female,0 to 59,315,40395,1981.4670655598509,0,81,3.973235111037206,334824,16423.882380468167
2020-11-27,S92000003,Female,15 to 19,19,4273,3098.330106661446,0,0,0,18557,13455.584317649533
2020-11-27,S92000003,Female,20 to 24,33,4802,2850.6467679412062,0,0,0,32607,19356.73451942085
2020-11-27,S92000003,Female,25 to 44,134,16047,2219.919652936099,0,11,1.5217246951017065,133653,18489.37006131167
2020-11-27,S92000003,Female,45 to 64,115,15703,2033.619539738659,0,123,15.929134776020824,123458,15988.448139658363
2020-11-27,S92000003,Female,60+,75,11883,1559.1480383705507,8,1741,228.4336223851829,113908,14945.673210023788
2020-11-27,S92000003,Female,65 to 74,22,2844,929.9466359736318,0,244,79.78445118761117,35103,11478.17045097834
2020-11-27,S92000003,Female,75 to 84,17,2959,1540.9050669166277,3,543,282.7683174503984,30760,16018.330469197525
2020-11-27,S92000003,Female,85plus,17,3164,3838.64118895966,5,901,1093.1149529875645,22426,27207.76463451623
2020-11-27,S92000003,Female,Total,390,52284,1866.760354585924,8,1822,65.05312076458482,448779,16023.312010762686
2020-11-27,S92000003,Male,0 to 14,34,2471,560.723062714299,0,0,0,61890,14044.172542042885
2020-11-27,S92000003,Male,0 to 59,287,32005,1585.4184107672722,0,146,7.232341445774776,274412,13593.433430259918
2020-11-27,S92000003,Male,15 to 19,24,3450,2392.3942665751315,0,0,0,16683,11568.786536021136
2020-11-27,S92000003,Male,20 to 24,25,4127,2381.3920208653103,0,1,0.5770273857197263,24885,14359.326493635388
2020-11-27,S92000003,Male,25 to 44,125,12234,1726.8904538274887,0,16,2.2584802404152216,102961,14533.46150208698
2020-11-27,S92000003,Male,45 to 64,100,12262,1696.505160629791,0,230,31.82157779683998,87628,12123.744431223886
2020-11-27,S92000003,Male,60+,57,9867,1526.213375983369,16,1943,300.54044689730273,91439,14143.653074545786
2020-11-27,S92000003,Male,65 to 74,18,3178,1133.2232678051198,2,406,144.7730165918435,33735,12029.35397715724
2020-11-27,S92000003,Male,75 to 84,13,2601,1740.078674837432,10,798,533.8649682892236,26036,17418.1808450855
2020-11-27,S92000003,Male,85plus,5,1549,3375.757311598309,4,638,1390.4023013555332,12033,26223.68478402999
2020-11-27,S92000003,Male,Total,344,41881,1571.3946958065626,16,2089,78.38025642988251,365877,13727.87605638876
2020-11-27,S92000003,Total,0 to 14,67,4957,576.5361309156887,0,0,0,114107,13271.496528222007
2020-11-27,S92000003,Total,0 to 59,602,72421,1784.9330757925552,0,227,5.594783394387126,609968,15033.65126655298
2020-11-27,S92000003,Total,15 to 19,43,7724,2737.8420530270805,0,0,0,35258,12497.518786332055
2020-11-27,S92000003,Total,20 to 24,58,8929,2612.690377609691,0,1,0.29260727714298257,57577,16847.449196061505
2020-11-27,S92000003,Total,25 to 44,259,28295,1976.8672644894,0,27,1.8863903919849367,236956,16555.241545303063
2020-11-27,S92000003,Total,45 to 64,215,27974,1871.2331516104216,0,353,23.61282986053045,211360,14138.265493829223
2020-11-27,S92000003,Total,60+,132,21755,1544.3875656746286,24,3684,261.52717958838576,205490,14587.736192621442
2020-11-27,S92000003,Total,65 to 74,40,6023,1027.354617296333,2,650,110.87174186329344,68867,11746.77576446066
2020-11-27,S92000003,Total,75 to 84,30,5561,1628.3754897424933,13,1341,392.6724567064707,56829,16640.70323801046
2020-11-27,S92000003,Total,85plus,22,4713,3673.106748447132,9,1539,1199.4295111097256,34504,26890.913483645207
2020-11-27,S92000003,Total,Total,735,94200,1723.3809001097693,24,3911,71.55140870837907,815581,14920.98426637395
2020-11-28,S92000003,Female,0 to 14,29,2515,600.0825560892274,0,0,0,52367,12494.840244423289
2020-11-28,S92000003,Female,0 to 59,267,40662,1994.5640257406776,3,84,4.120391967001547,335988,16480.979240582332
2020-11-28,S92000003,Female,15 to 19,29,4302,3119.3578560396772,0,0,0,18637,13513.591902141206
2020-11-28,S92000003,Female,20 to 24,27,4829,2866.674977590188,0,0,0,32719,19423.221907594405
2020-11-28,S92000003,Female,25 to 44,117,16164,2236.1052701476347,0,11,1.5217246951017065,134098,18550.93074215897
2020-11-28,S92000003,Female,45 to 64,87,15790,2044.886488726576,3,126,16.317650258362796,123862,16040.76822461375
2020-11-28,S92000003,Female,60+,61,11944,1567.1517436924898,17,1758,230.66416321260857,114295,14996.450815918712
2020-11-28,S92000003,Female,65 to 74,10,2854,933.2164905305012,2,246,80.43842209898503,35253,11527.21826933138
2020-11-28,S92000003,Female,75 to 84,16,2975,1549.2370983700464,10,553,287.97583710878513,30863,16071.967921678905
2020-11-28,S92000003,Female,85plus,13,3177,3854.4131028207457,5,906,1099.1810737033666,22484,27278.13163481953
2020-11-28,S92000003,Female,Total,328,52612,1878.4713444930496,20,1842,65.76720551501934,450330,16078.68928315888
2020-11-28,S92000003,Male,0 to 14,27,2498,566.8499436100036,0,0,0,62113,14094.776039811111
2020-11-28,S92000003,Male,0 to 59,202,32207,1595.4248009867688,2,148,7.331414616264842,275396,13642.177430141031
2020-11-28,S92000003,Male,15 to 19,16,3466,2403.489428391132,0,0,0,16749,11614.55407851214
2020-11-28,S92000003,Male,20 to 24,20,4147,2392.932568579705,0,1,0.5770273857197263,24966,14406.065711878686
2020-11-28,S92000003,Male,25 to 44,81,12315,1738.324010044591,1,17,2.399635255441173,103320,14584.136152481296
2020-11-28,S92000003,Male,45 to 64,71,12333,1706.328343340989,2,232,32.09828716898642,87962,12169.95489637234
2020-11-28,S92000003,Male,60+,41,9908,1532.5551970450208,19,1962,303.4793395844096,91774,14195.470392976356
2020-11-28,S92000003,Male,65 to 74,17,3195,1139.2851921451725,3,409,145.84276794597042,33869,12077.136204308244
2020-11-28,S92000003,Male,75 to 84,10,2611,1746.768712034039,5,803,537.2099868875271,26125,17477.7221761353
2020-11-28,S92000003,Male,85plus,1,1550,3377.936625550277,10,648,1412.1954408752124,12066,26295.60214444493
2020-11-28,S92000003,Male,Total,243,42124,1580.5121693884014,21,2110,79.16818624559697,367196,13777.365552909112
2020-11-28,S92000003,Total,0 to 14,56,5013,583.0493492597029,0,0,0,114529,13320.578280742971
2020-11-28,S92000003,Total,0 to 59,469,72890,1796.4923419245708,5,232,5.71801650880094,612117,15086.616859128038
2020-11-28,S92000003,Total,15 to 19,45,7769,2753.792712320998,0,0,0,35404,12549.269814263433
2020-11-28,S92000003,Total,20 to 24,47,8976,2626.4429196354113,0,1,0.29260727714298257,57770,16903.922400550102
2020-11-28,S92000003,Total,25 to 44,198,28493,1990.7007940306223,1,28,1.9562567027991935,237761,16611.48392550854
2020-11-28,S92000003,Total,45 to 64,158,28132,1881.802066958761,5,358,23.947289206996892,212098,14187.631693367672
2020-11-28,S92000003,Total,60+,102,21857,1551.628546216978,36,3720,264.0828197798032,206212,14638.990976460424
2020-11-28,S92000003,Total,65 to 74,27,6050,1031.9600588814235,5,655,111.724601416088,69151,11795.218187059392
2020-11-28,S92000003,Total,75 to 84,26,5587,1635.9888259649906,15,1356,397.0647660656035,57021,16696.924797807358
2020-11-28,S92000003,Total,85plus,14,4727,3684.017738151834,15,1554,1211.1198572219062,34595,26961.83491672577
2020-11-28,S92000003,Total,Total,571,94771,1733.8272960117088,41,3952,72.30150018294914,818453,14973.527259421882
2020-11-29,S92000003,Female,0 to 14,23,2538,605.5703886101229,0,0,0,52588,12547.571156906675
2020-11-29,S92000003,Female,0 to 59,252,40914,2006.925201641682,0,84,4.120391967001547,337041,16532.63129702581
2020-11-29,S92000003,Female,15 to 19,17,4319,3131.6844677441577,0,0,0,18698,13557.822685316103
2020-11-29,S92000003,Female,20 to 24,25,4854,2881.515912450357,0,0,0,32802,19472.49381133016
2020-11-29,S92000003,Female,25 to 44,105,16269,2250.630824055424,0,11,1.5217246951017065,134498,18606.266185617213
2020-11-29,S92000003,Female,45 to 64,97,15887,2057.4484893223,0,126,16.317650258362796,124245,16090.36870119274
2020-11-29,S92000003,Female,60+,66,12010,1575.81149043426,14,1772,232.50107918813563,114671,15045.785130690012
2020-11-29,S92000003,Female,65 to 74,18,2872,939.102228732866,0,246,80.43842209898503,35405,11576.920058595791
2020-11-29,S92000003,Female,75 to 84,16,2991,1557.5691298234651,8,561,292.1418528354945,30943,16113.628078946
2020-11-29,S92000003,Female,85plus,17,3194,3875.037913254474,6,912,1106.460418562329,22533,27337.579617834395
2020-11-29,S92000003,Female,Total,318,52930,1889.8252920249583,14,1856,66.2670648403235,451759,16129.71063857743
2020-11-29,S92000003,Male,0 to 14,28,2526,573.203746020364,0,0,0,62358,14150.371810901765
2020-11-29,S92000003,Male,0 to 59,183,32390,1604.4899960866096,0,148,7.331414616264842,276276,13685.76962515666
2020-11-29,S92000003,Male,15 to 19,15,3481,2413.8911425936326,0,0,0,16804,11652.69369725464
2020-11-29,S92000003,Male,20 to 24,18,4165,2403.31906152266,0,1,0.5770273857197263,25037,14447.034656264786
2020-11-29,S92000003,Male,25 to 44,80,12395,1749.616411246667,0,17,2.399635255441173,103615,14625.77688191395
2020-11-29,S92000003,Male,45 to 64,51,12384,1713.384432330723,0,232,32.09828716898642,88249,12209.662691275356
2020-11-29,S92000003,Male,60+,54,9962,1540.9078394189034,14,1976,305.64483945912,92079,14242.647354532544
2020-11-29,S92000003,Male,65 to 74,17,3212,1145.347116485225,3,412,146.91251930009733,33998,12123.135512535702
2020-11-29,S92000003,Male,75 to 84,16,2627,1757.47277154861,2,805,538.5479943268484,26191,17521.876421632904
2020-11-29,S92000003,Male,85plus,12,1562,3404.088392973892,9,657,1431.809266442924,12103,26376.236760667744
2020-11-29,S92000003,Male,Total,237,42361,1589.4045201657505,14,2124,79.69347278940663,368381,13821.827306795856
2020-11-29,S92000003,Total,0 to 14,51,5064,588.9810302515731,0,0,0,114995,13374.777561962806
2020-11-29,S92000003,Total,0 to 59,435,73325,1807.213622878573,0,232,5.71801650880094,614051,15134.2834277833
2020-11-29,S92000003,Total,15 to 19,32,7801,2765.1354033744506,0,0,0,35520,12590.3870693322
2020-11-29,S92000003,Total,20 to 24,43,9019,2639.02503255256,0,1,0.29260727714298257,57924,16948.98392123012
2020-11-29,S92000003,Total,25 to 44,185,28678,2003.62606153126,0,28,1.9562567027991935,238456,16660.04101152445
2020-11-29,S92000003,Total,45 to 64,148,28280,1891.7020636141676,0,358,23.947289206996892,212770,14232.58302953276
2020-11-29,S92000003,Total,60+,120,21977,1560.1473468550362,28,3748,266.07053992868344,206894,14687.406160086724
2020-11-29,S92000003,Total,65 to 74,35,6085,1037.9300757509857,3,658,112.23631714776474,69432,11843.148893926444
2020-11-29,S92000003,Total,75 to 84,32,5619,1645.3590859311405,10,1366,399.9929723050254,57167,16739.67660890292
2020-11-29,S92000003,Total,85plus,29,4756,3706.619073968716,15,1569,1222.8102033340867,34681,27028.859567768937
2020-11-29,S92000003,Total,Total,555,95326,1743.9809732894255,28,3980,72.81375777533846,821069,15021.386754482255
2020-11-30,S92000003,Female,0 to 14,48,2586,617.0232564798179,0,0,0,53040,12655.418996012972
2020-11-30,S92000003,Female,0 to 59,415,41329,2027.2819000500824,0,84,4.120391967001547,339479,16652.2207686395
2020-11-30,S92000003,Female,15 to 19,28,4347,3151.987122316243,0,0,0,18828,13652.085010115072
2020-11-30,S92000003,Female,20 to 24,41,4895,2905.855045621034,0,0,0,32981,19578.75490492897
2020-11-30,S92000003,Female,25 to 44,182,16451,2275.808450828925,0,11,1.5217246951017065,135454,18738.517895482415
2020-11-30,S92000003,Female,45 to 64,146,16033,2076.3562427962756,0,126,16.317650258362796,125217,16216.24771747154
2020-11-30,S92000003,Female,60+,154,12164,1596.0175661650574,16,1788,234.60041173159507,115629,15171.482666729646
2020-11-30,S92000003,Female,65 to 74,31,2903,949.2387778591608,3,249,81.41937846604583,35793,11703.790415402322
2020-11-30,S92000003,Female,75 to 84,31,3022,1573.7124407644635,8,569,296.30786856220385,31156,16224.548247669634
2020-11-30,S92000003,Female,85plus,62,3256,3950.257810130422,5,917,1112.5265392781316,22639,27466.1813770094
2020-11-30,S92000003,Female,Total,569,53499,1910.1410031748208,16,1872,66.83833264067113,455156,16250.997933438732
2020-11-30,S92000003,Male,0 to 14,45,2571,583.4152141798717,0,0,0,62882,14269.278684581364
2020-11-30,S92000003,Male,0 to 59,309,32699,1619.796800927325,1,149,7.380951201509875,278388,13790.390893194168
2020-11-30,S92000003,Male,15 to 19,22,3503,2429.1469900906336,0,0,0,16914,11728.972934739646
2020-11-30,S92000003,Male,20 to 24,40,4205,2426.400156951449,0,1,0.5770273857197263,25187,14533.588764122744
2020-11-30,S92000003,Male,25 to 44,117,12512,1766.1315480047033,0,17,2.399635255441173,104402,14736.865878739372
2020-11-30,S92000003,Male,45 to 64,113,12497,1729.0185118569966,3,235,32.513351227206066,89005,12314.258833946706
2020-11-30,S92000003,Male,60+,94,10056,1555.4476242919588,15,1991,307.9650178963097,92862,14363.760668953848
2020-11-30,S92000003,Male,65 to 74,24,3236,1153.9051273182404,0,412,146.91251930009733,34309,12234.033069580197
2020-11-30,S92000003,Male,75 to 84,21,2648,1771.521849661484,7,812,543.2310203644732,26387,17653.0011506864
2020-11-30,S92000003,Male,85plus,21,1583,3449.8539859652183,6,663,1444.8851501547313,12164,26509.174911737788
2020-11-30,S92000003,Male,Total,403,42764,1604.5252685339854,16,2140,80.29380026804623,371276,13930.449059962211
2020-11-30,S92000003,Total,0 to 14,93,5157,599.7976250014538,0,0,0,115971,13488.293653101338
2020-11-30,S92000003,Total,0 to 59,724,74049,1825.0577778456927,1,233,5.742663131683702,618604,15246.499501768518
2020-11-30,S92000003,Total,15 to 19,50,7851,2782.85835814547,0,0,0,35760,12675.457252233093
2020-11-30,S92000003,Total,20 to 24,81,9100,2662.726222001141,0,1,0.29260727714298257,58254,17045.544322687307
2020-11-30,S92000003,Total,25 to 44,299,28977,2024.5160884647228,0,28,1.9562567027991935,240199,16781.8179912737
2020-11-30,S92000003,Total,45 to 64,259,28539,1909.027057761129,3,361,24.14796481487675,214500,14348.305963410146
2020-11-30,S92000003,Total,60+,248,22225,1577.75286817369,31,3779,268.2712300935151,208636,14811.070749349195
2020-11-30,S92000003,Total,65 to 74,55,6140,1047.3115308317258,3,661,112.74803287944148,70132,11962.549231317684
2020-11-30,S92000003,Total,75 to 84,52,5671,1660.585758376134,15,1381,404.3852816641582,57576,16859.440244095273
2020-11-30,S92000003,Total,85plus,83,4839,3771.305655789449,11,1580,1231.3831238163525,34848,27159.01208781788
2020-11-30,S92000003,Total,Total,972,96298,1761.7636297109402,32,4012,73.39919502378339,827368,15136.626417855836
2020-12-01,S92000003,Female,0 to 14,47,2633,628.237522935561,0,0,0,53410,12743.701519175202
2020-12-01,S92000003,Female,0 to 59,404,41733,2047.0990233199468,0,84,4.120391967001547,341685,16760.430110058613
2020-12-01,S92000003,Female,15 to 19,38,4385,3179.540724949787,0,0,0,18951,13741.27167127102
2020-12-01,S92000003,Female,20 to 24,43,4938,2931.381453580524,0,0,0,33171,19691.546009866255
2020-12-01,S92000003,Female,25 to 44,170,16621,2299.3260142986787,0,11,1.5217246951017065,136348,18862.19261161159
2020-12-01,S92000003,Female,45 to 64,138,16171,2094.227954984006,1,127,16.447155419143453,126057,16325.032052527296
2020-12-01,S92000003,Female,60+,106,12270,1609.9256442654762,12,1800,236.17491113918967,116457,15280.123125853674
2020-12-01,S92000003,Female,65 to 74,31,2934,959.3753269854556,3,252,82.40033483310663,36118,11810.060688500576
2020-12-01,S92000003,Female,75 to 84,15,3037,1581.523720252044,3,572,297.8701244597198,31367,16334.426912461597
2020-12-01,S92000003,Female,85plus,28,3284,3984.228086138914,5,922,1118.592659993934,22720,27564.4525326054
2020-12-01,S92000003,Female,Total,510,54009,1928.3501643109012,12,1884,67.26678349093184,458191,16359.360294317172
2020-12-01,S92000003,Male,0 to 14,48,2619,594.3074468833464,0,0,0,63360,14377.747168586802
2020-12-01,S92000003,Male,0 to 59,341,33040,1636.6887764958813,1,150,7.430487786754908,280353,13887.73028320066
2020-12-01,S92000003,Male,15 to 19,23,3526,2445.0962852011344,0,0,0,17047,11821.20146733515
2020-12-01,S92000003,Male,20 to 24,43,4248,2451.212334537397,0,1,0.5770273857197263,25332,14617.257735052106
2020-12-01,S92000003,Male,25 to 44,143,12655,1786.3167151534142,0,17,2.399635255441173,105129,14839.485574663238
2020-12-01,S92000003,Male,45 to 64,105,12602,1743.5457538946844,2,237,32.7900605993525,89663,12405.296217382884
2020-12-01,S92000003,Male,60+,72,10128,1566.5844807904691,14,2005,310.13051777102004,93590,14476.366662438786
2020-12-01,S92000003,Male,65 to 74,23,3259,1162.1065543665466,3,415,147.9822706542243,34628,12347.783296902357
2020-12-01,S92000003,Male,75 to 84,19,2667,1784.232920335037,2,814,544.5690278037946,26552,17763.386764430412
2020-12-01,S92000003,Male,85plus,9,1592,3469.4678115329293,8,671,1462.3196617704746,12232,26657.368260471605
2020-12-01,S92000003,Male,Total,413,43177,1620.02122157637,15,2155,80.85660727927085,373970,14031.529199178152
2020-12-01,S92000003,Total,0 to 14,95,5252,610.8468346921924,0,0,0,116819,13586.922388024985
2020-12-01,S92000003,Total,0 to 59,745,74794,1843.4195118933512,1,234,5.767309754566465,622788,15349.620971909995
2020-12-01,S92000003,Total,15 to 19,61,7912,2804.4803629661137,0,0,0,36016,12766.198780660712
2020-12-01,S92000003,Total,20 to 24,86,9186,2687.8904478354375,0,1,0.29260727714298257,58591,17144.15297508449
2020-12-01,S92000003,Total,25 to 44,313,29290,2046.384243749585,0,28,1.9562567027991935,241825,16895.42061265768
2020-12-01,S92000003,Total,45 to 64,243,28782,1925.2817819993984,3,364,24.348640422756613,216004,14448.911334827251
2020-12-01,S92000003,Total,60+,178,22403,1590.389089120143,26,3805,270.11697023176106,210192,14921.531197622686
2020-12-01,S92000003,Total,65 to 74,54,6194,1056.522414001907,6,667,113.77146434279496,70776,12072.397541717624
2020-12-01,S92000003,Total,75 to 84,34,5705,1670.5416595901684,5,1386,405.8493847838691,57952,16969.540798697533
2020-12-01,S92000003,Total,85plus,37,4876,3800.141842866161,13,1593,1241.5147571135756,34997,27275.136192532205
2020-12-01,S92000003,Total,Total,923,97221,1778.649835345774,27,4039,73.8931577021588,833111,15241.694109037688
2020-12-02,S92000003,Female,0 to 14,37,2670,637.0657752517842,0,0,0,53773,12830.313832439771
2020-12-02,S92000003,Female,0 to 59,397,42130,2066.5727805925612,2,86,4.218496537644441,343886,16868.394190051116
2020-12-02,S92000003,Female,15 to 19,36,4421,3205.64413797104,0,0,0,19092,13843.51003893759
2020-12-02,S92000003,Female,20 to 24,44,4982,2957.501498934421,0,0,0,33352,19798.994378253876
2020-12-02,S92000003,Female,25 to 44,158,16779,2321.1835144646852,0,11,1.5217246951017065,137267,18989.325792956904
2020-12-02,S92000003,Female,45 to 64,147,16318,2113.2652136187626,2,129,16.706165740704765,126859,16428.89519147338
2020-12-02,S92000003,Female,60+,93,12363,1622.1280146743345,9,1809,237.3557856948856,117173,15374.068257173483
2020-12-02,S92000003,Female,65 to 74,32,2966,969.8388615674374,1,253,82.72732028879355,36386,11897.692790624673
2020-12-02,S92000003,Female,75 to 84,12,3049,1587.7727438421075,6,578,300.99463625475187,31539,16423.996250585846
2020-12-02,S92000003,Female,85plus,24,3308,4013.345465574765,2,924,1121.0191082802548,22791,27650.59144676979
2020-12-02,S92000003,Female,Total,490,54499,1945.8452406965469,11,1895,67.65953010367083,461108,16463.509555168046
2020-12-02,S92000003,Male,0 to 14,36,2655,602.4766214109526,0,0,0,63804,14478.500321093945
2020-12-02,S92000003,Male,0 to 59,389,33429,1655.9585081561988,0,150,7.430487786754908,282259,13982.14701467769
2020-12-02,S92000003,Male,15 to 19,29,3555,2465.2062659926355,0,0,0,17171,11907.188971409156
2020-12-02,S92000003,Male,20 to 24,40,4288,2474.293429966186,0,1,0.5770273857197263,25491,14709.00508938154
2020-12-02,S92000003,Male,25 to 44,197,12852,1814.1242531135267,0,17,2.399635255441173,105872,14944.363750827522
2020-12-02,S92000003,Male,45 to 64,108,12710,1758.4880599905916,1,238,32.92841528542572,90254,12487.063836852154
2020-12-02,S92000003,Male,60+,68,10196,1577.1026230390623,9,2014,311.52262483333385,94193,14569.63783561381
2020-12-02,S92000003,Male,65 to 74,23,3282,1170.3079814148532,2,417,148.6954382236422,34868,12433.36340523251
2020-12-02,S92000003,Male,75 to 84,15,2682,1794.2679761299476,3,817,546.5760389627767,26704,17865.075329818832
2020-12-02,S92000003,Male,85plus,9,1601,3489.0816371006404,3,674,1468.8576036263785,12288,26779.40984178181
2020-12-02,S92000003,Male,Total,457,43634,1637.168075185013,9,2164,81.19429148600561,376479,14125.668051922325
2020-12-02,S92000003,Total,0 to 14,73,5325,619.3372800334965,0,0,0,117627,13680.898824131476
2020-12-02,S92000003,Total,0 to 59,787,75581,1862.8164041020852,2,236,5.81660300033199,626906,15451.115764941214
2020-12-02,S92000003,Total,15 to 19,65,7977,2827.5202041684392,0,0,0,36281,12860.130440947116
2020-12-02,S92000003,Total,20 to 24,85,9271,2712.7620663925914,0,1,0.29260727714298257,58934,17244.517271144534
2020-12-02,S92000003,Total,25 to 44,355,29645,2071.186784088646,0,28,1.9562567027991935,243491,17011.817886474233
2020-12-02,S92000003,Total,45 to 64,255,29037,1942.3392086691863,3,367,24.549316030636476,217400,14542.29238436068
2020-12-02,S92000003,Total,60+,161,22564,1601.8184799762043,18,3823,271.3947903274698,211512,15015.238004641327
2020-12-02,S92000003,Total,65 to 74,55,6249,1065.9038690826471,3,670,114.2831800744717,71285,12159.218644192111
2020-12-02,S92000003,Total,75 to 84,27,5732,1678.4478164366071,9,1395,408.48477039934875,58276,17064.414680854803
2020-12-02,S92000003,Total,85plus,33,4909,3825.8606043129585,5,1598,1245.411539150969,35124,27374.114456282
2020-12-02,S92000003,Total,Total,948,98169,1795.9934138309552,20,4059,74.25905598243688,838550,15341.200146359311
2020-12-03,S92000003,Female,0 to 14,49,2719,648.7572445354311,0,0,0,54108,12910.245306113686
2020-12-03,S92000003,Female,0 to 59,379,42509,2085.1635967293896,0,86,4.218496537644441,345862,16965.321505846296
2020-12-03,S92000003,Female,15 to 19,33,4454,3229.5722665738544,0,0,0,19232,13945.02331179802
2020-12-03,S92000003,Female,20 to 24,42,5024,2982.4342694995044,0,0,0,33530,19904.661834458275
2020-12-03,S92000003,Female,25 to 44,162,16941,2343.594369065274,0,11,1.5217246951017065,138042,19096.538214657252
2020-12-03,S92000003,Female,45 to 64,127,16445,2129.7123690379062,1,130,16.835670901485425,127567,16520.584845306086
2020-12-03,S92000003,Female,60+,92,12455,1634.1991767992265,17,1826,239.58632652231137,117793,15455.41739323254
2020-12-03,S92000003,Female,65 to 74,21,2987,976.705556136863,3,256,83.70827665585435,36623,11975.188343622476
2020-12-03,S92000003,Female,75 to 84,19,3068,1597.6670311930427,6,584,304.1191480497839,31703,16509.399572983388
2020-12-03,S92000003,Female,85plus,18,3326,4035.183500151654,7,931,1129.511677282378,22850,27722.171671216256
2020-12-03,S92000003,Female,Total,471,54970,1962.66193656928,17,1912,68.26650214154016,463705,16556.23346001197
2020-12-03,S92000003,Male,0 to 14,32,2687,609.7381098799358,0,0,0,64188,14565.63818272174
2020-12-03,S92000003,Male,0 to 59,259,33688,1668.7884837346623,1,151,7.480024371999941,283900,14063.43655106479
2020-12-03,S92000003,Male,15 to 19,22,3577,2480.4621134896365,0,0,0,17278,11981.38786605366
2020-12-03,S92000003,Male,20 to 24,28,4316,2490.450196766338,0,1,0.5770273857197263,25642,14796.13622462522
2020-12-03,S92000003,Male,25 to 44,93,12945,1827.25166951094,0,17,2.399635255441173,106466,15028.209829752936
2020-12-03,S92000003,Male,45 to 64,111,12821,1773.845430144719,1,239,33.066769971498935,90791,12561.360303273472
2020-12-03,S92000003,Male,60+,73,10269,1588.3941581000524,18,2032,314.3068389579614,94673,14643.88354560388
2020-12-03,S92000003,Male,65 to 74,24,3306,1178.8659922478685,3,420,149.76518957776915,35071,12505.749913528432
2020-12-03,S92000003,Male,75 to 84,16,2698,1804.972035644518,10,827,553.2660761593835,26800,17929.29968690626
2020-12-03,S92000003,Male,85plus,6,1607,3502.157520812448,5,679,1479.754173386218,12337,26886.196225428233
2020-12-03,S92000003,Male,Total,332,43966,1649.6248703667852,19,2183,81.90718036689015,378600,14205.248963309486
2020-12-03,S92000003,Total,0 to 14,81,5406,628.7581851382314,0,0,0,118346,13764.5238953698
2020-12-03,S92000003,Total,0 to 59,638,76219,1878.540949501288,1,237,5.841249623214752,630528,15540.38583302258
2020-12-03,S92000003,Total,15 to 19,55,8032,2847.0154544165603,0,0,0,36528,12947.681837515953
2020-12-03,S92000003,Total,20 to 24,70,9341,2733.2445757926,0,1,0.29260727714298257,59263,17340.785065324573
2020-12-03,S92000003,Total,25 to 44,255,29900,2089.002693346282,0,28,1.9562567027991935,244864,17107.744331222206
2020-12-03,S92000003,Total,45 to 64,238,29275,1958.259473560989,2,369,24.683099769223052,218646,14625.639653500117
2020-12-03,S92000003,Total,60+,165,22729,1613.5318308535343,35,3858,273.8794405135701,212612,15093.327010490191
2020-12-03,S92000003,Total,65 to 74,45,6294,1073.5796050577983,6,676,115.30661153782518,71725,12234.270284838034
2020-12-03,S92000003,Total,75 to 84,35,5767,1688.696538274584,16,1411,413.16990038242375,58536,17140.54804307977
2020-12-03,S92000003,Total,85plus,24,4933,3844.5651580924473,12,1610,1254.7638160407134,35232,27458.2849482897
2020-12-03,S92000003,Total,Total,803,98972,1810.68422978412,36,4095,74.91767288693742,843273,15427.607025246982
2020-12-04,S92000003,Female,0 to 14,23,2742,654.2450770563266,0,0,0,54369,12972.52027515515
2020-12-04,S92000003,Female,0 to 59,299,42808,2099.8302300405026,1,87,4.267548822965888,347553,17048.268920324863
2020-12-04,S92000003,Female,15 to 19,18,4472,3242.623973084481,0,0,0,19342,14024.783740474068
2020-12-04,S92000003,Female,20 to 24,40,5064,3006.179765275774,0,0,0,33678,19992.520168830473
2020-12-04,S92000003,Female,25 to 44,130,17071,2361.578388189203,0,11,1.5217246951017065,138732,19191.991854622724
2020-12-04,S92000003,Female,45 to 64,101,16546,2142.7923902767525,1,131,16.96517606226608,128202,16602.820622401803
2020-12-04,S92000003,Female,60+,86,12541,1645.483089220321,15,1841,241.55445078180455,118364,15530.337323377247
2020-12-04,S92000003,Female,65 to 74,24,3011,984.5532070733494,3,259,84.68923302291515,36834,12044.182274772418
